
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200', gpu='4,5', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
total_prostate train : dataset.json








Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:48<00:00,  2.03s/it]





Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:23<00:00,  1.00it/s]


Loading dataset:  33%|████████████████████████████████████████████████████████████                                                                                                                        | 2/6 [00:14<00:27,  6.77s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:18<00:00,  3.16s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 4741 : loss : 0.015636, loss_ce: 0.002638, loss_dice: 0.027604
iteration 4742 : loss : 0.015638, loss_ce: 0.003332, loss_dice: 0.027728
iteration 4743 : loss : 0.012229, loss_ce: 0.002263, loss_dice: 0.021771
iteration 4744 : loss : 0.011959, loss_ce: 0.001352, loss_dice: 0.021458
iteration 4745 : loss : 0.014851, loss_ce: 0.003891, loss_dice: 0.025461
iteration 4746 : loss : 0.013637, loss_ce: 0.001374, loss_dice: 0.025375
iteration 4747 : loss : 0.012986, loss_ce: 0.001999, loss_dice: 0.023735
iteration 4748 : loss : 0.016882, loss_ce: 0.003868, loss_dice: 0.029558

 16%|███▉                     | 19/121 [5:55:25<30:26:44, 1074.55s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:19<00:00, 19.58s/it]
iteration 4750 : loss : 0.011275, loss_ce: 0.001864, loss_dice: 0.020683
iteration 4751 : loss : 0.011004, loss_ce: 0.002171, loss_dice: 0.019623
iteration 4752 : loss : 0.011754, loss_ce: 0.001777, loss_dice: 0.021531
iteration 4753 : loss : 0.012373, loss_ce: 0.001251, loss_dice: 0.023055
iteration 4754 : loss : 0.011568, loss_ce: 0.001155, loss_dice: 0.021818
iteration 4755 : loss : 0.017342, loss_ce: 0.002348, loss_dice: 0.024584
iteration 4756 : loss : 0.013340, loss_ce: 0.002047, loss_dice: 0.022013
iteration 4757 : loss : 0.016644, loss_ce: 0.002218, loss_dice: 0.030105
iteration 4758 : loss : 0.012921, loss_ce: 0.002392, loss_dice: 0.021641
iteration 4759 : loss : 0.011466, loss_ce: 0.001545, loss_dice: 0.020880
iteration 4760 : loss : 0.012214, loss_ce: 0.002282, loss_dice: 0.021665
iteration 4761 : loss : 0.012590, loss_ce: 0.001728, loss_dice: 0.023138
iteration 4762 : loss : 0.018073, loss_ce: 0.002154, loss_dice: 0.033371
iteration 4763 : loss : 0.014112, loss_ce: 0.002543, loss_dice: 0.024815
iteration 4764 : loss : 0.016433, loss_ce: 0.003720, loss_dice: 0.028893
iteration 4765 : loss : 0.012743, loss_ce: 0.001217, loss_dice: 0.024052
iteration 4766 : loss : 0.011174, loss_ce: 0.002161, loss_dice: 0.019977
iteration 4767 : loss : 0.011504, loss_ce: 0.002097, loss_dice: 0.020549
iteration 4768 : loss : 0.013901, loss_ce: 0.004829, loss_dice: 0.022382
iteration 4769 : loss : 0.013761, loss_ce: 0.002628, loss_dice: 0.024631
iteration 4770 : loss : 0.025423, loss_ce: 0.006570, loss_dice: 0.043586
iteration 4771 : loss : 0.011045, loss_ce: 0.000708, loss_dice: 0.021221
iteration 4772 : loss : 0.020230, loss_ce: 0.003160, loss_dice: 0.037067
iteration 4773 : loss : 0.011468, loss_ce: 0.002154, loss_dice: 0.020782
iteration 4774 : loss : 0.012471, loss_ce: 0.002127, loss_dice: 0.022798
iteration 4775 : loss : 0.011645, loss_ce: 0.001643, loss_dice: 0.021226
iteration 4776 : loss : 0.016066, loss_ce: 0.002252, loss_dice: 0.029392
iteration 4777 : loss : 0.010559, loss_ce: 0.001414, loss_dice: 0.019225
iteration 4778 : loss : 0.012569, loss_ce: 0.003757, loss_dice: 0.020971
iteration 4779 : loss : 0.013765, loss_ce: 0.003021, loss_dice: 0.024090
iteration 4780 : loss : 0.013333, loss_ce: 0.002143, loss_dice: 0.024258
iteration 4781 : loss : 0.016100, loss_ce: 0.002870, loss_dice: 0.028971
iteration 4782 : loss : 0.011595, loss_ce: 0.002210, loss_dice: 0.020373
iteration 4783 : loss : 0.015331, loss_ce: 0.001627, loss_dice: 0.028347
iteration 4784 : loss : 0.014863, loss_ce: 0.003144, loss_dice: 0.026100
iteration 4785 : loss : 0.012377, loss_ce: 0.001207, loss_dice: 0.022033
iteration 4786 : loss : 0.016512, loss_ce: 0.002010, loss_dice: 0.030587
iteration 4787 : loss : 0.016406, loss_ce: 0.002814, loss_dice: 0.029362
iteration 4788 : loss : 0.020020, loss_ce: 0.006384, loss_dice: 0.033395
iteration 4789 : loss : 0.011492, loss_ce: 0.001918, loss_dice: 0.020713
iteration 4790 : loss : 0.012429, loss_ce: 0.003420, loss_dice: 0.021029
iteration 4791 : loss : 0.011883, loss_ce: 0.001827, loss_dice: 0.020995
iteration 4792 : loss : 0.012780, loss_ce: 0.002070, loss_dice: 0.022808
iteration 4793 : loss : 0.010025, loss_ce: 0.000968, loss_dice: 0.017908
iteration 4794 : loss : 0.016163, loss_ce: 0.001539, loss_dice: 0.027529
iteration 4795 : loss : 0.015048, loss_ce: 0.002250, loss_dice: 0.025872
iteration 4796 : loss : 0.013837, loss_ce: 0.002271, loss_dice: 0.023288
iteration 4797 : loss : 0.012589, loss_ce: 0.001987, loss_dice: 0.022348
iteration 4798 : loss : 0.012686, loss_ce: 0.002561, loss_dice: 0.022723
iteration 4799 : loss : 0.009627, loss_ce: 0.001482, loss_dice: 0.017575
iteration 4800 : loss : 0.066238, loss_ce: 0.014464, loss_dice: 0.117900
iteration 4801 : loss : 0.012438, loss_ce: 0.001597, loss_dice: 0.023219
iteration 4802 : loss : 0.014203, loss_ce: 0.002421, loss_dice: 0.025229
iteration 4803 : loss : 0.013705, loss_ce: 0.003011, loss_dice: 0.023396
iteration 4804 : loss : 0.012970, loss_ce: 0.001739, loss_dice: 0.023704
iteration 4805 : loss : 0.010902, loss_ce: 0.001080, loss_dice: 0.019652
iteration 4806 : loss : 0.010927, loss_ce: 0.002085, loss_dice: 0.018818
iteration 4807 : loss : 0.011860, loss_ce: 0.001937, loss_dice: 0.021490
iteration 4808 : loss : 0.012083, loss_ce: 0.003573, loss_dice: 0.020328
iteration 4809 : loss : 0.015788, loss_ce: 0.002724, loss_dice: 0.028225
iteration 4810 : loss : 0.018919, loss_ce: 0.003303, loss_dice: 0.034331
iteration 4811 : loss : 0.013032, loss_ce: 0.000798, loss_dice: 0.025264
iteration 4812 : loss : 0.018807, loss_ce: 0.002260, loss_dice: 0.035353
iteration 4813 : loss : 0.014969, loss_ce: 0.002323, loss_dice: 0.027616
iteration 4814 : loss : 0.018551, loss_ce: 0.001986, loss_dice: 0.035113
iteration 4815 : loss : 0.010436, loss_ce: 0.001566, loss_dice: 0.019276
iteration 4816 : loss : 0.017074, loss_ce: 0.002201, loss_dice: 0.031893
iteration 4817 : loss : 0.010291, loss_ce: 0.001256, loss_dice: 0.018147
iteration 4818 : loss : 0.014933, loss_ce: 0.004032, loss_dice: 0.025828
iteration 4819 : loss : 0.013345, loss_ce: 0.002971, loss_dice: 0.022553
iteration 4820 : loss : 0.016276, loss_ce: 0.002799, loss_dice: 0.029217
iteration 4821 : loss : 0.013065, loss_ce: 0.002499, loss_dice: 0.022813
iteration 4822 : loss : 0.016637, loss_ce: 0.002945, loss_dice: 0.029116
iteration 4823 : loss : 0.017538, loss_ce: 0.002058, loss_dice: 0.033014
iteration 4824 : loss : 0.011752, loss_ce: 0.002623, loss_dice: 0.020167
iteration 4825 : loss : 0.013049, loss_ce: 0.001339, loss_dice: 0.024467
iteration 4826 : loss : 0.010840, loss_ce: 0.001531, loss_dice: 0.019874
iteration 4827 : loss : 0.011451, loss_ce: 0.002584, loss_dice: 0.020284
iteration 4828 : loss : 0.013950, loss_ce: 0.003934, loss_dice: 0.022977
iteration 4829 : loss : 0.012099, loss_ce: 0.001822, loss_dice: 0.019916
iteration 4830 : loss : 0.012486, loss_ce: 0.003146, loss_dice: 0.021273
iteration 4831 : loss : 0.011283, loss_ce: 0.001666, loss_dice: 0.020699
iteration 4832 : loss : 0.010376, loss_ce: 0.001571, loss_dice: 0.019044
iteration 4833 : loss : 0.010710, loss_ce: 0.001011, loss_dice: 0.019948
iteration 4834 : loss : 0.033782, loss_ce: 0.004748, loss_dice: 0.062156
iteration 4835 : loss : 0.017637, loss_ce: 0.002245, loss_dice: 0.031507
iteration 4836 : loss : 0.014232, loss_ce: 0.002247, loss_dice: 0.025430
iteration 4837 : loss : 0.012824, loss_ce: 0.001825, loss_dice: 0.023153
iteration 4838 : loss : 0.015500, loss_ce: 0.002808, loss_dice: 0.027665
iteration 4839 : loss : 0.009353, loss_ce: 0.001455, loss_dice: 0.017018
iteration 4840 : loss : 0.014978, loss_ce: 0.002859, loss_dice: 0.026850
iteration 4841 : loss : 0.012091, loss_ce: 0.001449, loss_dice: 0.022284
iteration 4842 : loss : 0.011060, loss_ce: 0.001537, loss_dice: 0.020408
iteration 4843 : loss : 0.011441, loss_ce: 0.002132, loss_dice: 0.020419
iteration 4844 : loss : 0.012705, loss_ce: 0.001502, loss_dice: 0.023723
iteration 4845 : loss : 0.012225, loss_ce: 0.001320, loss_dice: 0.022350
iteration 4846 : loss : 0.012018, loss_ce: 0.002487, loss_dice: 0.021280
iteration 4847 : loss : 0.016471, loss_ce: 0.001957, loss_dice: 0.021852
iteration 4848 : loss : 0.028163, loss_ce: 0.020092, loss_dice: 0.035069
iteration 4849 : loss : 0.013370, loss_ce: 0.002355, loss_dice: 0.024016
iteration 4850 : loss : 0.011965, loss_ce: 0.002333, loss_dice: 0.021157
iteration 4851 : loss : 0.011981, loss_ce: 0.000741, loss_dice: 0.022625
iteration 4852 : loss : 0.014633, loss_ce: 0.002955, loss_dice: 0.026062
iteration 4853 : loss : 0.012083, loss_ce: 0.001989, loss_dice: 0.020145
iteration 4854 : loss : 0.015019, loss_ce: 0.001808, loss_dice: 0.028044
iteration 4855 : loss : 0.012491, loss_ce: 0.001621, loss_dice: 0.023087
iteration 4856 : loss : 0.018021, loss_ce: 0.002077, loss_dice: 0.033708
iteration 4857 : loss : 0.013789, loss_ce: 0.001522, loss_dice: 0.025105
iteration 4858 : loss : 0.011343, loss_ce: 0.002922, loss_dice: 0.019471
iteration 4859 : loss : 0.017083, loss_ce: 0.004051, loss_dice: 0.028804
iteration 4860 : loss : 0.013776, loss_ce: 0.002099, loss_dice: 0.024483
iteration 4861 : loss : 0.012929, loss_ce: 0.002420, loss_dice: 0.023027
iteration 4862 : loss : 0.011337, loss_ce: 0.002137, loss_dice: 0.020348
iteration 4863 : loss : 0.016394, loss_ce: 0.001666, loss_dice: 0.031095
iteration 4864 : loss : 0.011010, loss_ce: 0.002500, loss_dice: 0.019406
iteration 4865 : loss : 0.011461, loss_ce: 0.001164, loss_dice: 0.021571
iteration 4866 : loss : 0.011368, loss_ce: 0.001436, loss_dice: 0.019215
iteration 4867 : loss : 0.010101, loss_ce: 0.002110, loss_dice: 0.017837
iteration 4868 : loss : 0.010647, loss_ce: 0.003069, loss_dice: 0.018019
iteration 4869 : loss : 0.013151, loss_ce: 0.002172, loss_dice: 0.023986
iteration 4870 : loss : 0.011224, loss_ce: 0.002883, loss_dice: 0.019556
iteration 4871 : loss : 0.013110, loss_ce: 0.002024, loss_dice: 0.023581
iteration 4872 : loss : 0.010409, loss_ce: 0.001661, loss_dice: 0.018897
iteration 4873 : loss : 0.013885, loss_ce: 0.001515, loss_dice: 0.026150
iteration 4874 : loss : 0.011609, loss_ce: 0.002042, loss_dice: 0.020823
iteration 4875 : loss : 0.011795, loss_ce: 0.001817, loss_dice: 0.021277
iteration 4876 : loss : 0.009352, loss_ce: 0.001685, loss_dice: 0.016877
iteration 4877 : loss : 0.012024, loss_ce: 0.001776, loss_dice: 0.022113
iteration 4878 : loss : 0.012306, loss_ce: 0.002422, loss_dice: 0.021838
iteration 4879 : loss : 0.011171, loss_ce: 0.001542, loss_dice: 0.020459
iteration 4880 : loss : 0.011725, loss_ce: 0.002352, loss_dice: 0.021044
iteration 4881 : loss : 0.010778, loss_ce: 0.001433, loss_dice: 0.020101
iteration 4882 : loss : 0.228845, loss_ce: 0.078140, loss_dice: 0.379319
iteration 4883 : loss : 0.013395, loss_ce: 0.002342, loss_dice: 0.023783
iteration 4884 : loss : 0.020409, loss_ce: 0.002006, loss_dice: 0.034542
iteration 4885 : loss : 0.016236, loss_ce: 0.001471, loss_dice: 0.030699
iteration 4886 : loss : 0.011875, loss_ce: 0.002202, loss_dice: 0.020538
iteration 4887 : loss : 0.011106, loss_ce: 0.001863, loss_dice: 0.020171
iteration 4888 : loss : 0.011101, loss_ce: 0.003584, loss_dice: 0.018380
iteration 4889 : loss : 0.134561, loss_ce: 0.045474, loss_dice: 0.223510
iteration 4890 : loss : 0.012336, loss_ce: 0.002370, loss_dice: 0.022138
iteration 4891 : loss : 0.013848, loss_ce: 0.001368, loss_dice: 0.026147
iteration 4892 : loss : 0.010923, loss_ce: 0.001497, loss_dice: 0.020053
iteration 4893 : loss : 0.013102, loss_ce: 0.002895, loss_dice: 0.022954
iteration 4894 : loss : 0.011795, loss_ce: 0.001400, loss_dice: 0.021725
iteration 4895 : loss : 0.333035, loss_ce: 0.203293, loss_dice: 0.461801
iteration 4896 : loss : 0.019297, loss_ce: 0.002708, loss_dice: 0.035487
iteration 4897 : loss : 0.019034, loss_ce: 0.002854, loss_dice: 0.034889
iteration 4898 : loss : 0.015524, loss_ce: 0.004516, loss_dice: 0.025777
iteration 4899 : loss : 0.012212, loss_ce: 0.002553, loss_dice: 0.020600
iteration 4900 : loss : 0.017354, loss_ce: 0.003032, loss_dice: 0.031566
iteration 4901 : loss : 0.011986, loss_ce: 0.002465, loss_dice: 0.020642
iteration 4902 : loss : 0.011780, loss_ce: 0.002249, loss_dice: 0.020786
iteration 4903 : loss : 0.012829, loss_ce: 0.001774, loss_dice: 0.023332
iteration 4904 : loss : 0.012877, loss_ce: 0.003307, loss_dice: 0.022318
iteration 4905 : loss : 0.012027, loss_ce: 0.001180, loss_dice: 0.022477
iteration 4906 : loss : 0.010779, loss_ce: 0.001460, loss_dice: 0.019970
iteration 4907 : loss : 0.017132, loss_ce: 0.004281, loss_dice: 0.028389
iteration 4908 : loss : 0.012729, loss_ce: 0.003342, loss_dice: 0.021779
iteration 4909 : loss : 0.011588, loss_ce: 0.001866, loss_dice: 0.020938
iteration 4910 : loss : 0.012419, loss_ce: 0.002976, loss_dice: 0.021576
iteration 4911 : loss : 0.010483, loss_ce: 0.001646, loss_dice: 0.019182
iteration 4912 : loss : 0.010627, loss_ce: 0.001578, loss_dice: 0.018995
iteration 4913 : loss : 0.010234, loss_ce: 0.000988, loss_dice: 0.019170
iteration 4914 : loss : 0.009839, loss_ce: 0.001021, loss_dice: 0.018298
iteration 4915 : loss : 0.010665, loss_ce: 0.001637, loss_dice: 0.019491
iteration 4916 : loss : 0.014349, loss_ce: 0.002421, loss_dice: 0.025673
iteration 4917 : loss : 0.012455, loss_ce: 0.001914, loss_dice: 0.022106
iteration 4918 : loss : 0.010990, loss_ce: 0.002159, loss_dice: 0.019495
iteration 4919 : loss : 0.010096, loss_ce: 0.001692, loss_dice: 0.017065
iteration 4920 : loss : 0.011861, loss_ce: 0.002219, loss_dice: 0.019930
iteration 4921 : loss : 0.013150, loss_ce: 0.001579, loss_dice: 0.024500
iteration 4922 : loss : 0.010640, loss_ce: 0.001465, loss_dice: 0.019810
iteration 4923 : loss : 0.012555, loss_ce: 0.002582, loss_dice: 0.022494
iteration 4924 : loss : 0.011242, loss_ce: 0.001355, loss_dice: 0.020239
iteration 4925 : loss : 0.010455, loss_ce: 0.001055, loss_dice: 0.017921
iteration 4926 : loss : 0.010131, loss_ce: 0.002008, loss_dice: 0.017750
iteration 4927 : loss : 0.189008, loss_ce: 0.059326, loss_dice: 0.318334
iteration 4928 : loss : 0.012582, loss_ce: 0.003582, loss_dice: 0.021442
iteration 4929 : loss : 0.013680, loss_ce: 0.002437, loss_dice: 0.024564
iteration 4930 : loss : 0.012460, loss_ce: 0.002351, loss_dice: 0.022350
iteration 4931 : loss : 0.009803, loss_ce: 0.000681, loss_dice: 0.018732
iteration 4932 : loss : 0.010859, loss_ce: 0.001407, loss_dice: 0.020135
iteration 4933 : loss : 0.010492, loss_ce: 0.001909, loss_dice: 0.018877
iteration 4934 : loss : 0.014082, loss_ce: 0.001558, loss_dice: 0.026312
iteration 4935 : loss : 0.011113, loss_ce: 0.001502, loss_dice: 0.020622
iteration 4936 : loss : 0.017319, loss_ce: 0.002011, loss_dice: 0.032074
iteration 4937 : loss : 0.009639, loss_ce: 0.001194, loss_dice: 0.017421
iteration 4938 : loss : 0.011412, loss_ce: 0.003174, loss_dice: 0.019321
iteration 4939 : loss : 0.019341, loss_ce: 0.009138, loss_dice: 0.028772
iteration 4940 : loss : 0.013952, loss_ce: 0.002282, loss_dice: 0.024442
iteration 4941 : loss : 0.015314, loss_ce: 0.003618, loss_dice: 0.026736
iteration 4942 : loss : 0.012069, loss_ce: 0.002308, loss_dice: 0.021506
iteration 4943 : loss : 0.012640, loss_ce: 0.001599, loss_dice: 0.022974
iteration 4944 : loss : 0.011538, loss_ce: 0.002761, loss_dice: 0.020077
iteration 4945 : loss : 0.011242, loss_ce: 0.001149, loss_dice: 0.020924
iteration 4946 : loss : 0.011441, loss_ce: 0.001812, loss_dice: 0.020731
iteration 4947 : loss : 0.021754, loss_ce: 0.006209, loss_dice: 0.037117
iteration 4948 : loss : 0.011786, loss_ce: 0.003440, loss_dice: 0.019230
iteration 4949 : loss : 0.273229, loss_ce: 0.132910, loss_dice: 0.413419
iteration 4950 : loss : 0.011800, loss_ce: 0.003050, loss_dice: 0.020481
iteration 4951 : loss : 0.012980, loss_ce: 0.001674, loss_dice: 0.019078
iteration 4952 : loss : 0.011046, loss_ce: 0.002541, loss_dice: 0.019217
iteration 4953 : loss : 0.010432, loss_ce: 0.001027, loss_dice: 0.019826
iteration 4954 : loss : 0.013390, loss_ce: 0.001224, loss_dice: 0.024364
iteration 4955 : loss : 0.014114, loss_ce: 0.001921, loss_dice: 0.025883
iteration 4956 : loss : 0.014592, loss_ce: 0.002391, loss_dice: 0.026447
iteration 4957 : loss : 0.013264, loss_ce: 0.001899, loss_dice: 0.024387
iteration 4958 : loss : 0.069627, loss_ce: 0.034638, loss_dice: 0.103286
iteration 4959 : loss : 0.064078, loss_ce: 0.021394, loss_dice: 0.105330
iteration 4960 : loss : 0.011383, loss_ce: 0.002278, loss_dice: 0.020241
iteration 4961 : loss : 0.012489, loss_ce: 0.001634, loss_dice: 0.023082
iteration 4962 : loss : 0.043283, loss_ce: 0.013813, loss_dice: 0.072430
iteration 4963 : loss : 0.011300, loss_ce: 0.003149, loss_dice: 0.018999
iteration 4964 : loss : 0.011534, loss_ce: 0.001420, loss_dice: 0.021060
iteration 4965 : loss : 0.011213, loss_ce: 0.002769, loss_dice: 0.019259
iteration 4966 : loss : 0.013496, loss_ce: 0.002985, loss_dice: 0.023138
iteration 4967 : loss : 0.027098, loss_ce: 0.011325, loss_dice: 0.042359
iteration 4968 : loss : 0.012204, loss_ce: 0.003740, loss_dice: 0.020156
iteration 4969 : loss : 0.012619, loss_ce: 0.002368, loss_dice: 0.022553
iteration 4970 : loss : 0.010882, loss_ce: 0.002190, loss_dice: 0.019373
iteration 4971 : loss : 0.012606, loss_ce: 0.000809, loss_dice: 0.024262
iteration 4972 : loss : 0.013308, loss_ce: 0.001883, loss_dice: 0.024570
iteration 4973 : loss : 0.011332, loss_ce: 0.001976, loss_dice: 0.020406
iteration 4974 : loss : 0.015862, loss_ce: 0.001943, loss_dice: 0.029560
iteration 4975 : loss : 0.011317, loss_ce: 0.001711, loss_dice: 0.020464
iteration 4976 : loss : 0.018971, loss_ce: 0.002898, loss_dice: 0.034714
iteration 4977 : loss : 0.013955, loss_ce: 0.001563, loss_dice: 0.025828
iteration 4978 : loss : 0.011323, loss_ce: 0.002977, loss_dice: 0.019387
iteration 4979 : loss : 0.015357, loss_ce: 0.005345, loss_dice: 0.025288
iteration 4980 : loss : 0.014093, loss_ce: 0.002339, loss_dice: 0.025843
iteration 4981 : loss : 0.013947, loss_ce: 0.002577, loss_dice: 0.023999
iteration 4982 : loss : 0.012633, loss_ce: 0.002428, loss_dice: 0.022720
iteration 4983 : loss : 0.011951, loss_ce: 0.001286, loss_dice: 0.020747
iteration 4984 : loss : 0.012594, loss_ce: 0.003006, loss_dice: 0.021973
iteration 4985 : loss : 0.012528, loss_ce: 0.001355, loss_dice: 0.023345
iteration 4986 : loss : 0.011091, loss_ce: 0.001446, loss_dice: 0.019439
iteration 4987 : loss : 0.010249, loss_ce: 0.002038, loss_dice: 0.018009
iteration 4988 : loss : 0.011174, loss_ce: 0.003511, loss_dice: 0.018670
iteration 4989 : loss : 0.012138, loss_ce: 0.002118, loss_dice: 0.021928
iteration 4990 : loss : 0.013357, loss_ce: 0.003587, loss_dice: 0.022770
iteration 4991 : loss : 0.064531, loss_ce: 0.026894, loss_dice: 0.101703
iteration 4992 : loss : 0.013527, loss_ce: 0.002077, loss_dice: 0.024609
iteration 4993 : loss : 0.012807, loss_ce: 0.001401, loss_dice: 0.023966
iteration 4994 : loss : 0.016108, loss_ce: 0.005911, loss_dice: 0.025676
iteration 4995 : loss : 0.013400, loss_ce: 0.002148, loss_dice: 0.024479
iteration 4996 : loss : 0.011656, loss_ce: 0.002081, loss_dice: 0.021117
iteration 4997 : loss : 0.010434, loss_ce: 0.001770, loss_dice: 0.018621
iteration 4998 : loss : 0.014515, loss_ce: 0.003074, loss_dice: 0.025847
iteration 4999 : loss : 0.009385, loss_ce: 0.001398, loss_dice: 0.017029
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 5000 : loss : 0.013567, loss_ce: 0.004642, loss_dice: 0.022489









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [03:12<00:20, 20.80s/it]
Validation end


 17%|████▏                    | 20/121 [6:16:18<31:39:05, 1128.17s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:34<00:00, 21.10s/it]
iteration 5001 : loss : 0.011808, loss_ce: 0.001715, loss_dice: 0.021720
iteration 5002 : loss : 0.012012, loss_ce: 0.002181, loss_dice: 0.021491
iteration 5003 : loss : 0.015768, loss_ce: 0.001751, loss_dice: 0.029471
iteration 5004 : loss : 0.016371, loss_ce: 0.001507, loss_dice: 0.030899
iteration 5005 : loss : 0.016252, loss_ce: 0.003390, loss_dice: 0.028666
iteration 5006 : loss : 0.012351, loss_ce: 0.001962, loss_dice: 0.022519
iteration 5007 : loss : 0.027268, loss_ce: 0.012443, loss_dice: 0.041720
iteration 5008 : loss : 0.014536, loss_ce: 0.002543, loss_dice: 0.026151
iteration 5009 : loss : 0.011437, loss_ce: 0.002238, loss_dice: 0.019972
iteration 5010 : loss : 0.010465, loss_ce: 0.000683, loss_dice: 0.020247
iteration 5011 : loss : 0.011960, loss_ce: 0.001547, loss_dice: 0.021353
iteration 5012 : loss : 0.015175, loss_ce: 0.002838, loss_dice: 0.025517
iteration 5013 : loss : 0.013425, loss_ce: 0.001414, loss_dice: 0.022830
iteration 5014 : loss : 0.014967, loss_ce: 0.002256, loss_dice: 0.026731
iteration 5015 : loss : 0.019176, loss_ce: 0.002751, loss_dice: 0.034995
iteration 5016 : loss : 0.011761, loss_ce: 0.001502, loss_dice: 0.021039
iteration 5017 : loss : 0.010776, loss_ce: 0.002959, loss_dice: 0.018402
iteration 5018 : loss : 0.013349, loss_ce: 0.003166, loss_dice: 0.023120
iteration 5019 : loss : 0.012668, loss_ce: 0.002232, loss_dice: 0.022770
iteration 5020 : loss : 0.013644, loss_ce: 0.002571, loss_dice: 0.024307
iteration 5021 : loss : 0.012180, loss_ce: 0.002418, loss_dice: 0.021807
iteration 5022 : loss : 0.011839, loss_ce: 0.001322, loss_dice: 0.021953
iteration 5023 : loss : 0.010813, loss_ce: 0.002484, loss_dice: 0.019033
iteration 5024 : loss : 0.011762, loss_ce: 0.001186, loss_dice: 0.022322
iteration 5025 : loss : 0.012456, loss_ce: 0.001580, loss_dice: 0.022265
iteration 5026 : loss : 0.012891, loss_ce: 0.002492, loss_dice: 0.022861
iteration 5027 : loss : 0.017383, loss_ce: 0.006869, loss_dice: 0.027735
iteration 5028 : loss : 0.132500, loss_ce: 0.002896, loss_dice: 0.022001
iteration 5029 : loss : 0.011479, loss_ce: 0.002917, loss_dice: 0.019898
iteration 5030 : loss : 0.012407, loss_ce: 0.001803, loss_dice: 0.022738
iteration 5031 : loss : 0.010636, loss_ce: 0.001622, loss_dice: 0.019424
iteration 5032 : loss : 0.009172, loss_ce: 0.000921, loss_dice: 0.016373
iteration 5033 : loss : 0.012156, loss_ce: 0.001363, loss_dice: 0.021840
iteration 5034 : loss : 0.010023, loss_ce: 0.001613, loss_dice: 0.018219
iteration 5035 : loss : 0.009427, loss_ce: 0.001726, loss_dice: 0.016597
iteration 5036 : loss : 0.015588, loss_ce: 0.002589, loss_dice: 0.028303
iteration 5037 : loss : 0.012342, loss_ce: 0.002514, loss_dice: 0.021961
iteration 5038 : loss : 0.010992, loss_ce: 0.001804, loss_dice: 0.019630
iteration 5039 : loss : 0.012329, loss_ce: 0.002624, loss_dice: 0.021746
iteration 5040 : loss : 0.011965, loss_ce: 0.001540, loss_dice: 0.021768
iteration 5041 : loss : 0.012306, loss_ce: 0.001841, loss_dice: 0.021394
iteration 5042 : loss : 0.015762, loss_ce: 0.003646, loss_dice: 0.027107
iteration 5043 : loss : 0.011688, loss_ce: 0.001473, loss_dice: 0.021390
iteration 5044 : loss : 0.009290, loss_ce: 0.001008, loss_dice: 0.017363
iteration 5045 : loss : 0.010926, loss_ce: 0.002163, loss_dice: 0.018996
iteration 5046 : loss : 0.104917, loss_ce: 0.041116, loss_dice: 0.167832
iteration 5047 : loss : 0.012242, loss_ce: 0.003544, loss_dice: 0.020678
iteration 5048 : loss : 0.016684, loss_ce: 0.002844, loss_dice: 0.030188
iteration 5049 : loss : 0.017011, loss_ce: 0.003071, loss_dice: 0.030834
iteration 5050 : loss : 0.023799, loss_ce: 0.001426, loss_dice: 0.045995
iteration 5051 : loss : 0.021776, loss_ce: 0.002467, loss_dice: 0.040029
iteration 5052 : loss : 0.016323, loss_ce: 0.002417, loss_dice: 0.029019
iteration 5053 : loss : 0.373703, loss_ce: 0.262738, loss_dice: 0.483371
iteration 5054 : loss : 0.015328, loss_ce: 0.001866, loss_dice: 0.028316
iteration 5055 : loss : 0.018931, loss_ce: 0.002157, loss_dice: 0.035206
iteration 5056 : loss : 0.009963, loss_ce: 0.001188, loss_dice: 0.017444
iteration 5057 : loss : 0.011127, loss_ce: 0.002983, loss_dice: 0.018933
iteration 5058 : loss : 0.013731, loss_ce: 0.002837, loss_dice: 0.024298
iteration 5059 : loss : 0.014391, loss_ce: 0.002424, loss_dice: 0.024872
iteration 5060 : loss : 0.012444, loss_ce: 0.002288, loss_dice: 0.020990
