
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200_ulSlow', gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]







Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:44<00:00,  1.87s/it]





Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:22<00:00,  1.09it/s]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:12<00:01,  1.57s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:17<00:00,  2.97s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 9875 : loss : 0.007120, loss_ce: 0.001073, loss_dice: 0.013009
iteration 9876 : loss : 0.012569, loss_ce: 0.001718, loss_dice: 0.023371
iteration 9877 : loss : 0.005835, loss_ce: 0.000836, loss_dice: 0.010751
iteration 9878 : loss : 0.008456, loss_ce: 0.002469, loss_dice: 0.013889
iteration 9879 : loss : 0.009658, loss_ce: 0.002560, loss_dice: 0.016716
iteration 9880 : loss : 0.010341, loss_ce: 0.001943, loss_dice: 0.018647
iteration 9881 : loss : 0.009475, loss_ce: 0.002173, loss_dice: 0.016756
iteration 9882 : loss : 0.011060, loss_ce: 0.002022, loss_dice: 0.020045
iteration 9883 : loss : 0.008602, loss_ce: 0.001005, loss_dice: 0.016129
iteration 9884 : loss : 0.009226, loss_ce: 0.002048, loss_dice: 0.016365
iteration 9885 : loss : 0.009745, loss_ce: 0.001030, loss_dice: 0.018426
iteration 9886 : loss : 0.010093, loss_ce: 0.001360, loss_dice: 0.018743
iteration 9887 : loss : 0.007389, loss_ce: 0.001568, loss_dice: 0.013142
iteration 9888 : loss : 0.006700, loss_ce: 0.001888, loss_dice: 0.011232
iteration 9889 : loss : 0.010174, loss_ce: 0.001680, loss_dice: 0.018521
iteration 9890 : loss : 0.010454, loss_ce: 0.002461, loss_dice: 0.018382
iteration 9891 : loss : 0.010101, loss_ce: 0.001577, loss_dice: 0.017976
iteration 9892 : loss : 0.007714, loss_ce: 0.001547, loss_dice: 0.013727
iteration 9893 : loss : 0.008444, loss_ce: 0.001061, loss_dice: 0.015666
iteration 9894 : loss : 0.007585, loss_ce: 0.000838, loss_dice: 0.014277
iteration 9895 : loss : 0.007235, loss_ce: 0.001176, loss_dice: 0.013267
iteration 9896 : loss : 0.005902, loss_ce: 0.001185, loss_dice: 0.010572
iteration 9897 : loss : 0.007966, loss_ce: 0.001295, loss_dice: 0.014571
iteration 9898 : loss : 0.008156, loss_ce: 0.001665, loss_dice: 0.014497
iteration 9899 : loss : 0.010834, loss_ce: 0.002010, loss_dice: 0.019632
iteration 9900 : loss : 0.008052, loss_ce: 0.001765, loss_dice: 0.014300
iteration 9901 : loss : 0.009605, loss_ce: 0.001203, loss_dice: 0.017803
iteration 9902 : loss : 0.025564, loss_ce: 0.000808, loss_dice: 0.014371
iteration 9903 : loss : 0.007619, loss_ce: 0.001616, loss_dice: 0.013561
iteration 9904 : loss : 0.007703, loss_ce: 0.001081, loss_dice: 0.014256
iteration 9905 : loss : 0.006942, loss_ce: 0.000790, loss_dice: 0.012936
iteration 9906 : loss : 0.009123, loss_ce: 0.001935, loss_dice: 0.015896
iteration 9907 : loss : 0.007353, loss_ce: 0.001283, loss_dice: 0.013331
iteration 9908 : loss : 0.007732, loss_ce: 0.002578, loss_dice: 0.012614
iteration 9909 : loss : 0.014228, loss_ce: 0.002972, loss_dice: 0.025436
iteration 9910 : loss : 0.010374, loss_ce: 0.002520, loss_dice: 0.018121
iteration 9911 : loss : 0.007881, loss_ce: 0.000586, loss_dice: 0.015150
iteration 9912 : loss : 0.007774, loss_ce: 0.001164, loss_dice: 0.014331
iteration 9913 : loss : 0.008953, loss_ce: 0.001613, loss_dice: 0.015734
iteration 9914 : loss : 0.007529, loss_ce: 0.000981, loss_dice: 0.014054
iteration 9915 : loss : 0.007621, loss_ce: 0.001216, loss_dice: 0.013855
iteration 9916 : loss : 0.011562, loss_ce: 0.001537, loss_dice: 0.021554
iteration 9917 : loss : 0.005480, loss_ce: 0.000783, loss_dice: 0.010033
iteration 9918 : loss : 0.007909, loss_ce: 0.002368, loss_dice: 0.013381
iteration 9919 : loss : 0.012380, loss_ce: 0.005969, loss_dice: 0.018575
iteration 9920 : loss : 0.010942, loss_ce: 0.002109, loss_dice: 0.019699
iteration 9921 : loss : 0.008213, loss_ce: 0.001803, loss_dice: 0.014566
iteration 9922 : loss : 0.008772, loss_ce: 0.001726, loss_dice: 0.015691
iteration 9923 : loss : 0.008560, loss_ce: 0.001129, loss_dice: 0.015821
iteration 9924 : loss : 0.009627, loss_ce: 0.002167, loss_dice: 0.016648
iteration 9925 : loss : 0.008975, loss_ce: 0.001061, loss_dice: 0.016738
iteration 9926 : loss : 0.010366, loss_ce: 0.001738, loss_dice: 0.018900
iteration 9927 : loss : 0.007019, loss_ce: 0.001442, loss_dice: 0.012551
iteration 9928 : loss : 0.006841, loss_ce: 0.001927, loss_dice: 0.011715
iteration 9929 : loss : 0.009011, loss_ce: 0.001617, loss_dice: 0.016280
iteration 9930 : loss : 0.008754, loss_ce: 0.002407, loss_dice: 0.015048
iteration 9931 : loss : 0.007296, loss_ce: 0.001256, loss_dice: 0.013254
iteration 9932 : loss : 0.007581, loss_ce: 0.001540, loss_dice: 0.013556
iteration 9933 : loss : 0.007568, loss_ce: 0.000954, loss_dice: 0.014070
iteration 9934 : loss : 0.007543, loss_ce: 0.000835, loss_dice: 0.014193
iteration 9935 : loss : 0.007675, loss_ce: 0.001224, loss_dice: 0.014102
iteration 9936 : loss : 0.008377, loss_ce: 0.001488, loss_dice: 0.015148
iteration 9937 : loss : 0.008595, loss_ce: 0.001354, loss_dice: 0.015777
iteration 9938 : loss : 0.013297, loss_ce: 0.002634, loss_dice: 0.023938
iteration 9939 : loss : 0.010072, loss_ce: 0.001909, loss_dice: 0.018177
iteration 9940 : loss : 0.007552, loss_ce: 0.001555, loss_dice: 0.013516
iteration 9941 : loss : 0.008756, loss_ce: 0.001132, loss_dice: 0.016361
iteration 9942 : loss : 0.008749, loss_ce: 0.000905, loss_dice: 0.016540
iteration 9943 : loss : 0.014860, loss_ce: 0.004161, loss_dice: 0.025490
iteration 9944 : loss : 0.009204, loss_ce: 0.001149, loss_dice: 0.017172
iteration 9945 : loss : 0.010030, loss_ce: 0.001023, loss_dice: 0.018989
iteration 9946 : loss : 0.006886, loss_ce: 0.001492, loss_dice: 0.012202
iteration 9947 : loss : 0.007650, loss_ce: 0.001470, loss_dice: 0.013739
iteration 9948 : loss : 0.009607, loss_ce: 0.003160, loss_dice: 0.015995
iteration 9949 : loss : 0.011066, loss_ce: 0.002175, loss_dice: 0.019862
iteration 9950 : loss : 0.007085, loss_ce: 0.001574, loss_dice: 0.012550
iteration 9951 : loss : 0.007830, loss_ce: 0.000551, loss_dice: 0.015040
iteration 9952 : loss : 0.007302, loss_ce: 0.001085, loss_dice: 0.013432
iteration 9953 : loss : 0.013928, loss_ce: 0.006578, loss_dice: 0.021209
iteration 9954 : loss : 0.009385, loss_ce: 0.001334, loss_dice: 0.017300
iteration 9955 : loss : 0.007983, loss_ce: 0.001212, loss_dice: 0.014719
iteration 9956 : loss : 0.014440, loss_ce: 0.002013, loss_dice: 0.026823
iteration 9957 : loss : 0.007798, loss_ce: 0.001141, loss_dice: 0.014369
iteration 9958 : loss : 0.008105, loss_ce: 0.002228, loss_dice: 0.013923
iteration 9959 : loss : 0.011874, loss_ce: 0.002958, loss_dice: 0.020685
iteration 9960 : loss : 0.010692, loss_ce: 0.002172, loss_dice: 0.019150
iteration 9961 : loss : 0.009770, loss_ce: 0.001993, loss_dice: 0.017428
iteration 9962 : loss : 0.009849, loss_ce: 0.002086, loss_dice: 0.017496
iteration 9963 : loss : 0.009343, loss_ce: 0.001167, loss_dice: 0.017452
iteration 9964 : loss : 0.009759, loss_ce: 0.002528, loss_dice: 0.016975
iteration 9965 : loss : 0.009795, loss_ce: 0.001151, loss_dice: 0.018409
iteration 9966 : loss : 0.007525, loss_ce: 0.001138, loss_dice: 0.013884
iteration 9967 : loss : 0.006612, loss_ce: 0.001373, loss_dice: 0.011455
iteration 9968 : loss : 0.006480, loss_ce: 0.001878, loss_dice: 0.011018
iteration 9969 : loss : 0.009288, loss_ce: 0.001582, loss_dice: 0.016954
iteration 9970 : loss : 0.009048, loss_ce: 0.002220, loss_dice: 0.015793
iteration 9971 : loss : 0.007468, loss_ce: 0.001283, loss_dice: 0.013602
iteration 9972 : loss : 0.007717, loss_ce: 0.001539, loss_dice: 0.013873
iteration 9973 : loss : 0.006459, loss_ce: 0.000913, loss_dice: 0.011986
iteration 9974 : loss : 0.009592, loss_ce: 0.000997, loss_dice: 0.018159
iteration 9975 : loss : 0.008339, loss_ce: 0.001314, loss_dice: 0.015177
iteration 9976 : loss : 0.006861, loss_ce: 0.001314, loss_dice: 0.012379
iteration 9977 : loss : 0.008011, loss_ce: 0.001446, loss_dice: 0.014518
iteration 9978 : loss : 0.008569, loss_ce: 0.001726, loss_dice: 0.015309
iteration 9979 : loss : 0.009281, loss_ce: 0.001841, loss_dice: 0.016577
iteration 9980 : loss : 0.007960, loss_ce: 0.001610, loss_dice: 0.014219
iteration 9981 : loss : 0.008932, loss_ce: 0.001195, loss_dice: 0.016603
iteration 9982 : loss : 0.006686, loss_ce: 0.000735, loss_dice: 0.012545
iteration 9983 : loss : 0.009263, loss_ce: 0.001789, loss_dice: 0.016711
iteration 9984 : loss : 0.008360, loss_ce: 0.001074, loss_dice: 0.015621
iteration 9985 : loss : 0.009991, loss_ce: 0.001021, loss_dice: 0.018902
iteration 9986 : loss : 0.007993, loss_ce: 0.001616, loss_dice: 0.014229
iteration 9987 : loss : 0.014648, loss_ce: 0.005416, loss_dice: 0.023795
iteration 9988 : loss : 0.014634, loss_ce: 0.002958, loss_dice: 0.015606
iteration 9989 : loss : 0.010264, loss_ce: 0.001932, loss_dice: 0.018549
iteration 9990 : loss : 0.007346, loss_ce: 0.001641, loss_dice: 0.013001
iteration 9991 : loss : 0.009439, loss_ce: 0.000708, loss_dice: 0.018023
iteration 9992 : loss : 0.007255, loss_ce: 0.001092, loss_dice: 0.013364
iteration 9993 : loss : 0.007774, loss_ce: 0.001381, loss_dice: 0.014116
iteration 9994 : loss : 0.007913, loss_ce: 0.001024, loss_dice: 0.014681
iteration 9995 : loss : 0.008023, loss_ce: 0.001263, loss_dice: 0.014719
iteration 9996 : loss : 0.011603, loss_ce: 0.001519, loss_dice: 0.021631
iteration 9997 : loss : 0.005402, loss_ce: 0.000773, loss_dice: 0.009993
iteration 9998 : loss : 0.010010, loss_ce: 0.002886, loss_dice: 0.017111
iteration 9999 : loss : 0.008870, loss_ce: 0.002005, loss_dice: 0.015674
iteration 10000 : loss : 0.010912, loss_ce: 0.001957, loss_dice: 0.019718
Validation begin









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [03:00<00:19, 19.48s/it]
Validation end

 33%|███████▉                | 40/121 [12:03:31<25:15:19, 1122.47s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:21<00:00, 19.78s/it]
iteration 10001 : loss : 0.015284, loss_ce: 0.003357, loss_dice: 0.026879
iteration 10002 : loss : 0.011742, loss_ce: 0.002481, loss_dice: 0.020954
iteration 10003 : loss : 0.012114, loss_ce: 0.003081, loss_dice: 0.021101
iteration 10004 : loss : 0.032694, loss_ce: 0.010280, loss_dice: 0.055062
iteration 10005 : loss : 0.007592, loss_ce: 0.001154, loss_dice: 0.013836
iteration 10006 : loss : 0.010073, loss_ce: 0.002211, loss_dice: 0.017896
iteration 10007 : loss : 0.007987, loss_ce: 0.002194, loss_dice: 0.013756
iteration 10008 : loss : 0.009881, loss_ce: 0.001750, loss_dice: 0.017996
iteration 10009 : loss : 0.012207, loss_ce: 0.003728, loss_dice: 0.020670
iteration 10010 : loss : 0.007697, loss_ce: 0.001320, loss_dice: 0.013984
iteration 10011 : loss : 0.007116, loss_ce: 0.001482, loss_dice: 0.012689
iteration 10012 : loss : 0.006088, loss_ce: 0.000813, loss_dice: 0.011319
iteration 10013 : loss : 0.008372, loss_ce: 0.000962, loss_dice: 0.015710
iteration 10014 : loss : 0.007359, loss_ce: 0.001258, loss_dice: 0.013434
iteration 10015 : loss : 0.006859, loss_ce: 0.001294, loss_dice: 0.012373
iteration 10016 : loss : 0.008191, loss_ce: 0.001311, loss_dice: 0.014843
iteration 10017 : loss : 0.009596, loss_ce: 0.001931, loss_dice: 0.017123
iteration 10018 : loss : 0.011135, loss_ce: 0.002062, loss_dice: 0.019911
iteration 10019 : loss : 0.010430, loss_ce: 0.001961, loss_dice: 0.018563
iteration 10020 : loss : 0.010864, loss_ce: 0.001310, loss_dice: 0.019978
iteration 10021 : loss : 0.185298, loss_ce: 0.072844, loss_dice: 0.297716
iteration 10022 : loss : 0.011099, loss_ce: 0.002031, loss_dice: 0.020101
iteration 10023 : loss : 0.010186, loss_ce: 0.001244, loss_dice: 0.019089
iteration 10024 : loss : 0.007791, loss_ce: 0.000828, loss_dice: 0.014726
iteration 10025 : loss : 0.006678, loss_ce: 0.001421, loss_dice: 0.011848
iteration 10026 : loss : 0.007578, loss_ce: 0.001347, loss_dice: 0.013788
iteration 10027 : loss : 0.584263, loss_ce: 0.652816, loss_dice: 0.515673
iteration 10028 : loss : 0.011050, loss_ce: 0.002053, loss_dice: 0.019991
iteration 10029 : loss : 0.007432, loss_ce: 0.001604, loss_dice: 0.013226
iteration 10030 : loss : 0.010839, loss_ce: 0.000683, loss_dice: 0.020865
iteration 10031 : loss : 0.007673, loss_ce: 0.001154, loss_dice: 0.014140
iteration 10032 : loss : 0.007521, loss_ce: 0.001384, loss_dice: 0.013616
iteration 10033 : loss : 0.007878, loss_ce: 0.001133, loss_dice: 0.014579
iteration 10034 : loss : 0.009459, loss_ce: 0.001494, loss_dice: 0.017379
iteration 10035 : loss : 0.013888, loss_ce: 0.001724, loss_dice: 0.026023
iteration 10036 : loss : 0.005476, loss_ce: 0.000784, loss_dice: 0.010056
iteration 10037 : loss : 0.008295, loss_ce: 0.002351, loss_dice: 0.014211
iteration 10038 : loss : 0.008675, loss_ce: 0.002033, loss_dice: 0.015210
iteration 10039 : loss : 0.016842, loss_ce: 0.008144, loss_dice: 0.025489
iteration 10040 : loss : 0.010733, loss_ce: 0.002731, loss_dice: 0.018690
iteration 10041 : loss : 0.009571, loss_ce: 0.001892, loss_dice: 0.017106
iteration 10042 : loss : 0.010400, loss_ce: 0.001396, loss_dice: 0.019294
iteration 10043 : loss : 0.007883, loss_ce: 0.001803, loss_dice: 0.013849
iteration 10044 : loss : 0.010406, loss_ce: 0.001238, loss_dice: 0.019532
iteration 10045 : loss : 0.007749, loss_ce: 0.001135, loss_dice: 0.013817
iteration 10046 : loss : 0.010017, loss_ce: 0.005239, loss_dice: 0.014752
iteration 10047 : loss : 0.006898, loss_ce: 0.002047, loss_dice: 0.011665
iteration 10048 : loss : 0.007801, loss_ce: 0.001398, loss_dice: 0.014171
iteration 10049 : loss : 0.010040, loss_ce: 0.002567, loss_dice: 0.017335
iteration 10050 : loss : 0.006901, loss_ce: 0.001244, loss_dice: 0.012452
iteration 10051 : loss : 0.007122, loss_ce: 0.001453, loss_dice: 0.012753
iteration 10052 : loss : 0.006334, loss_ce: 0.000869, loss_dice: 0.011637
iteration 10053 : loss : 0.007724, loss_ce: 0.000908, loss_dice: 0.014505
iteration 10054 : loss : 0.006686, loss_ce: 0.001136, loss_dice: 0.012206
iteration 10055 : loss : 0.006686, loss_ce: 0.001300, loss_dice: 0.012051
iteration 10056 : loss : 0.007543, loss_ce: 0.001268, loss_dice: 0.013736
iteration 10057 : loss : 0.008423, loss_ce: 0.001886, loss_dice: 0.014925
iteration 10058 : loss : 0.009223, loss_ce: 0.002000, loss_dice: 0.016383
iteration 10059 : loss : 0.007593, loss_ce: 0.001594, loss_dice: 0.013528
iteration 10060 : loss : 0.008498, loss_ce: 0.001197, loss_dice: 0.015720
iteration 10061 : loss : 0.008348, loss_ce: 0.000873, loss_dice: 0.015595
iteration 10062 : loss : 0.007825, loss_ce: 0.001672, loss_dice: 0.013832
iteration 10063 : loss : 0.010090, loss_ce: 0.001499, loss_dice: 0.018582
iteration 10064 : loss : 0.006944, loss_ce: 0.000832, loss_dice: 0.013000
iteration 10065 : loss : 0.007037, loss_ce: 0.001492, loss_dice: 0.012528
iteration 10066 : loss : 0.009331, loss_ce: 0.001523, loss_dice: 0.017091
iteration 10067 : loss : 0.009516, loss_ce: 0.003034, loss_dice: 0.015965
iteration 10068 : loss : 0.012173, loss_ce: 0.002209, loss_dice: 0.021946
iteration 10069 : loss : 0.010582, loss_ce: 0.002071, loss_dice: 0.019019
iteration 10070 : loss : 0.009750, loss_ce: 0.000622, loss_dice: 0.018803
iteration 10071 : loss : 0.010832, loss_ce: 0.001394, loss_dice: 0.020201
iteration 10072 : loss : 0.009310, loss_ce: 0.001602, loss_dice: 0.016990
iteration 10073 : loss : 0.011426, loss_ce: 0.001344, loss_dice: 0.021458
iteration 10074 : loss : 0.012312, loss_ce: 0.003468, loss_dice: 0.021129
iteration 10075 : loss : 0.012784, loss_ce: 0.001596, loss_dice: 0.023916
iteration 10076 : loss : 0.009004, loss_ce: 0.003125, loss_dice: 0.014851
iteration 10077 : loss : 0.007457, loss_ce: 0.002232, loss_dice: 0.012645
iteration 10078 : loss : 0.009277, loss_ce: 0.001952, loss_dice: 0.016308
iteration 10079 : loss : 0.009597, loss_ce: 0.001672, loss_dice: 0.017497
iteration 10080 : loss : 0.008836, loss_ce: 0.001882, loss_dice: 0.015121
iteration 10081 : loss : 0.009206, loss_ce: 0.001827, loss_dice: 0.016537
iteration 10082 : loss : 0.008282, loss_ce: 0.000988, loss_dice: 0.015516
iteration 10083 : loss : 0.009284, loss_ce: 0.002269, loss_dice: 0.016234
iteration 10084 : loss : 0.009676, loss_ce: 0.001048, loss_dice: 0.018264
iteration 10085 : loss : 0.010493, loss_ce: 0.001955, loss_dice: 0.018836
iteration 10086 : loss : 0.007764, loss_ce: 0.001724, loss_dice: 0.013735
iteration 10087 : loss : 0.007133, loss_ce: 0.002066, loss_dice: 0.012063
iteration 10088 : loss : 0.008523, loss_ce: 0.001629, loss_dice: 0.015344
iteration 10089 : loss : 0.013096, loss_ce: 0.003579, loss_dice: 0.022487
iteration 10090 : loss : 0.007147, loss_ce: 0.001230, loss_dice: 0.012957
iteration 10091 : loss : 0.011733, loss_ce: 0.002766, loss_dice: 0.020595
iteration 10092 : loss : 0.006910, loss_ce: 0.000985, loss_dice: 0.012662
iteration 10093 : loss : 0.006857, loss_ce: 0.000811, loss_dice: 0.012856
iteration 10094 : loss : 0.008870, loss_ce: 0.001381, loss_dice: 0.015400
iteration 10095 : loss : 0.006272, loss_ce: 0.001235, loss_dice: 0.011276
iteration 10096 : loss : 0.010259, loss_ce: 0.001868, loss_dice: 0.018594
iteration 10097 : loss : 0.007485, loss_ce: 0.001598, loss_dice: 0.013343
iteration 10098 : loss : 0.007905, loss_ce: 0.001646, loss_dice: 0.014127
iteration 10099 : loss : 0.007361, loss_ce: 0.001521, loss_dice: 0.013113
iteration 10100 : loss : 0.008292, loss_ce: 0.001154, loss_dice: 0.015393
iteration 10101 : loss : 0.535280, loss_ce: 0.537467, loss_dice: 0.533058
iteration 10102 : loss : 0.008271, loss_ce: 0.001821, loss_dice: 0.014688
iteration 10103 : loss : 0.008337, loss_ce: 0.001094, loss_dice: 0.015566
iteration 10104 : loss : 0.007738, loss_ce: 0.000841, loss_dice: 0.014596
iteration 10105 : loss : 0.007114, loss_ce: 0.001476, loss_dice: 0.012621
iteration 10106 : loss : 0.007691, loss_ce: 0.001333, loss_dice: 0.013959
iteration 10107 : loss : 0.008886, loss_ce: 0.002876, loss_dice: 0.014646
iteration 10108 : loss : 0.010252, loss_ce: 0.002031, loss_dice: 0.018432
iteration 10109 : loss : 0.007253, loss_ce: 0.001644, loss_dice: 0.012823
iteration 10110 : loss : 0.008034, loss_ce: 0.000556, loss_dice: 0.015458
iteration 10111 : loss : 0.007678, loss_ce: 0.001111, loss_dice: 0.014207
iteration 10112 : loss : 0.007817, loss_ce: 0.001476, loss_dice: 0.014139
iteration 10113 : loss : 0.007918, loss_ce: 0.001012, loss_dice: 0.014794
iteration 10114 : loss : 0.007205, loss_ce: 0.001067, loss_dice: 0.013276
iteration 10115 : loss : 0.011639, loss_ce: 0.001577, loss_dice: 0.021633
iteration 10116 : loss : 0.005197, loss_ce: 0.000764, loss_dice: 0.009478
iteration 10117 : loss : 0.012957, loss_ce: 0.003333, loss_dice: 0.022511
iteration 10118 : loss : 0.008795, loss_ce: 0.001900, loss_dice: 0.015623
iteration 10119 : loss : 0.009665, loss_ce: 0.001741, loss_dice: 0.017539
iteration 10120 : loss : 0.012824, loss_ce: 0.002449, loss_dice: 0.023140
iteration 10121 : loss : 0.012104, loss_ce: 0.002127, loss_dice: 0.022055
iteration 10122 : loss : 0.012356, loss_ce: 0.002297, loss_dice: 0.022372
iteration 10123 : loss : 0.009008, loss_ce: 0.002138, loss_dice: 0.015852
iteration 10124 : loss : 0.009524, loss_ce: 0.001005, loss_dice: 0.017966
iteration 10125 : loss : 0.010608, loss_ce: 0.001419, loss_dice: 0.019745
iteration 10126 : loss : 0.006622, loss_ce: 0.001375, loss_dice: 0.011450
iteration 10127 : loss : 0.006012, loss_ce: 0.001753, loss_dice: 0.009999
iteration 10128 : loss : 0.007925, loss_ce: 0.001396, loss_dice: 0.014235
iteration 10129 : loss : 0.008189, loss_ce: 0.002121, loss_dice: 0.014207
iteration 10130 : loss : 0.007769, loss_ce: 0.001372, loss_dice: 0.014052
iteration 10131 : loss : 0.007826, loss_ce: 0.001583, loss_dice: 0.014040
iteration 10132 : loss : 0.006663, loss_ce: 0.000909, loss_dice: 0.012327
iteration 10133 : loss : 0.007785, loss_ce: 0.000913, loss_dice: 0.014509
iteration 10134 : loss : 0.008439, loss_ce: 0.001426, loss_dice: 0.015414
iteration 10135 : loss : 0.013513, loss_ce: 0.003025, loss_dice: 0.023891
iteration 10136 : loss : 0.011027, loss_ce: 0.002072, loss_dice: 0.019905
iteration 10137 : loss : 0.012343, loss_ce: 0.002699, loss_dice: 0.021938
iteration 10138 : loss : 0.014056, loss_ce: 0.003851, loss_dice: 0.024172
iteration 10139 : loss : 0.010801, loss_ce: 0.002592, loss_dice: 0.018719
iteration 10140 : loss : 0.009464, loss_ce: 0.001355, loss_dice: 0.017534
iteration 10141 : loss : 0.007052, loss_ce: 0.000815, loss_dice: 0.013251
iteration 10142 : loss : 0.007978, loss_ce: 0.001672, loss_dice: 0.014131
iteration 10143 : loss : 0.008965, loss_ce: 0.001258, loss_dice: 0.016605
iteration 10144 : loss : 0.007689, loss_ce: 0.000961, loss_dice: 0.014344
iteration 10145 : loss : 0.006720, loss_ce: 0.001454, loss_dice: 0.011907
iteration 10146 : loss : 0.007451, loss_ce: 0.001335, loss_dice: 0.013509
iteration 10147 : loss : 0.008591, loss_ce: 0.002988, loss_dice: 0.014145
iteration 10148 : loss : 0.013243, loss_ce: 0.002347, loss_dice: 0.023964
iteration 10149 : loss : 0.008398, loss_ce: 0.001761, loss_dice: 0.014900
iteration 10150 : loss : 0.010365, loss_ce: 0.000652, loss_dice: 0.020024
iteration 10151 : loss : 0.009951, loss_ce: 0.001296, loss_dice: 0.018228
iteration 10152 : loss : 0.010826, loss_ce: 0.002062, loss_dice: 0.019521
iteration 10153 : loss : 0.008259, loss_ce: 0.001052, loss_dice: 0.015208
iteration 10154 : loss : 0.007401, loss_ce: 0.001131, loss_dice: 0.013599
iteration 10155 : loss : 0.015514, loss_ce: 0.001900, loss_dice: 0.028770
iteration 10156 : loss : 0.010679, loss_ce: 0.001266, loss_dice: 0.019909
iteration 10157 : loss : 0.008223, loss_ce: 0.002215, loss_dice: 0.013931
iteration 10158 : loss : 0.013512, loss_ce: 0.004516, loss_dice: 0.022471
iteration 10159 : loss : 0.010167, loss_ce: 0.001732, loss_dice: 0.018513
iteration 10160 : loss : 0.008926, loss_ce: 0.002077, loss_dice: 0.015679
iteration 10161 : loss : 0.009772, loss_ce: 0.001831, loss_dice: 0.017690
iteration 10162 : loss : 0.009984, loss_ce: 0.001370, loss_dice: 0.018545
iteration 10163 : loss : 0.008478, loss_ce: 0.002076, loss_dice: 0.014808
iteration 10164 : loss : 0.015116, loss_ce: 0.005006, loss_dice: 0.025173
iteration 10165 : loss : 0.008273, loss_ce: 0.001213, loss_dice: 0.015215
iteration 10166 : loss : 0.013124, loss_ce: 0.005735, loss_dice: 0.020463
iteration 10167 : loss : 0.006292, loss_ce: 0.001796, loss_dice: 0.010607
iteration 10168 : loss : 0.008397, loss_ce: 0.001681, loss_dice: 0.015009
iteration 10169 : loss : 0.008613, loss_ce: 0.002357, loss_dice: 0.014711
iteration 10170 : loss : 0.007377, loss_ce: 0.001293, loss_dice: 0.013368
iteration 10171 : loss : 0.006970, loss_ce: 0.001466, loss_dice: 0.012410
iteration 10172 : loss : 0.006692, loss_ce: 0.000906, loss_dice: 0.012402
iteration 10173 : loss : 0.007217, loss_ce: 0.000823, loss_dice: 0.013458
iteration 10174 : loss : 0.007867, loss_ce: 0.001317, loss_dice: 0.014259
iteration 10175 : loss : 0.006929, loss_ce: 0.001346, loss_dice: 0.012319
iteration 10176 : loss : 0.007855, loss_ce: 0.001359, loss_dice: 0.014291
iteration 10177 : loss : 0.007946, loss_ce: 0.001811, loss_dice: 0.014023
iteration 10178 : loss : 0.009383, loss_ce: 0.002005, loss_dice: 0.016682
iteration 10179 : loss : 0.013222, loss_ce: 0.005719, loss_dice: 0.020620
iteration 10180 : loss : 0.007996, loss_ce: 0.001092, loss_dice: 0.014828
iteration 10181 : loss : 0.011061, loss_ce: 0.001508, loss_dice: 0.020545
iteration 10182 : loss : 0.009391, loss_ce: 0.002064, loss_dice: 0.016612
iteration 10183 : loss : 0.008979, loss_ce: 0.001300, loss_dice: 0.016610
iteration 10184 : loss : 0.006423, loss_ce: 0.000739, loss_dice: 0.012063
iteration 10185 : loss : 0.008043, loss_ce: 0.001760, loss_dice: 0.014303
iteration 10186 : loss : 0.009251, loss_ce: 0.001759, loss_dice: 0.016663
iteration 10187 : loss : 0.008296, loss_ce: 0.002876, loss_dice: 0.013688
iteration 10188 : loss : 0.011556, loss_ce: 0.002304, loss_dice: 0.020784
iteration 10189 : loss : 0.008413, loss_ce: 0.001919, loss_dice: 0.014866
iteration 10190 : loss : 0.009175, loss_ce: 0.000683, loss_dice: 0.017626
iteration 10191 : loss : 0.007745, loss_ce: 0.001133, loss_dice: 0.014334
iteration 10192 : loss : 0.008306, loss_ce: 0.001644, loss_dice: 0.014915
iteration 10193 : loss : 0.008357, loss_ce: 0.001093, loss_dice: 0.015548
iteration 10194 : loss : 0.007079, loss_ce: 0.001086, loss_dice: 0.012912
iteration 10195 : loss : 0.019308, loss_ce: 0.007884, loss_dice: 0.030667
