
Namespace(add=1e-08, aggKernel=11, base_lr=0.01, batch_size=2, class_name=1, deterministic=1, ema_decay=0.99, exp='SL/sameForm_Wssl', fold=None, gpu='2,3', max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, overlap=0.5, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/sl_data/centerCrop_350_350_200', seed=1337, sw_batch_size=8)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]






Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:46<00:00,  1.92s/it]
iteration 8401 : supervised_loss : 0.022076
iteration 8402 : supervised_loss : 0.023982
iteration 8403 : supervised_loss : 0.027902
iteration 8404 : supervised_loss : 0.022931
iteration 8405 : supervised_loss : 0.023573
iteration 8406 : supervised_loss : 0.015697
iteration 8407 : supervised_loss : 0.017170
iteration 8408 : supervised_loss : 0.017066
iteration 8409 : supervised_loss : 0.023582
iteration 8410 : supervised_loss : 0.018154
iteration 8411 : supervised_loss : 0.017858
iteration 8412 : supervised_loss : 0.018741
iteration 8413 : supervised_loss : 0.022667
iteration 8414 : supervised_loss : 1.073485
iteration 8415 : supervised_loss : 0.020164
iteration 8416 : supervised_loss : 0.030121
iteration 8417 : supervised_loss : 0.026248
iteration 8418 : supervised_loss : 0.023549
iteration 8419 : supervised_loss : 0.033308

 28%|███████                  | 421/1501 [8:17:06<29:32:45, 98.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8421 : supervised_loss : 0.025322
iteration 8422 : supervised_loss : 0.020313
iteration 8423 : supervised_loss : 0.020174
iteration 8424 : supervised_loss : 0.021092
iteration 8425 : supervised_loss : 0.016865
iteration 8426 : supervised_loss : 0.018413
iteration 8427 : supervised_loss : 0.016318
iteration 8428 : supervised_loss : 0.013987
iteration 8429 : supervised_loss : 0.018443
iteration 8430 : supervised_loss : 0.020522
iteration 8431 : supervised_loss : 0.017670
iteration 8432 : supervised_loss : 0.018497
iteration 8433 : supervised_loss : 0.023580
iteration 8434 : supervised_loss : 0.020385
iteration 8435 : supervised_loss : 0.029683
iteration 8436 : supervised_loss : 0.022312
iteration 8437 : supervised_loss : 0.027791
iteration 8438 : supervised_loss : 0.025053
iteration 8439 : supervised_loss : 0.027987

 28%|███████                  | 422/1501 [8:18:01<25:36:49, 85.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8441 : supervised_loss : 0.026041
iteration 8442 : supervised_loss : 0.023912
iteration 8443 : supervised_loss : 0.023967
iteration 8444 : supervised_loss : 0.026022
iteration 8445 : supervised_loss : 0.018508
iteration 8446 : supervised_loss : 0.027729
iteration 8447 : supervised_loss : 0.019386
iteration 8448 : supervised_loss : 0.015604
iteration 8449 : supervised_loss : 0.018481
iteration 8450 : supervised_loss : 0.020370
iteration 8451 : supervised_loss : 0.019340
iteration 8452 : supervised_loss : 0.020014
iteration 8453 : supervised_loss : 0.019750
iteration 8454 : supervised_loss : 0.024039
iteration 8455 : supervised_loss : 0.023246
iteration 8456 : supervised_loss : 0.026237
iteration 8457 : supervised_loss : 0.024550
iteration 8458 : supervised_loss : 0.026176

 28%|███████                  | 423/1501 [8:18:48<22:07:30, 73.89s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8460 : supervised_loss : 0.029788
iteration 8461 : supervised_loss : 0.024567
iteration 8462 : supervised_loss : 0.035117
iteration 8463 : supervised_loss : 0.019933
iteration 8464 : supervised_loss : 0.023447
iteration 8465 : supervised_loss : 0.020796
iteration 8466 : supervised_loss : 0.019795
iteration 8467 : supervised_loss : 0.015792
iteration 8468 : supervised_loss : 0.017492
iteration 8469 : supervised_loss : 0.025952
iteration 8470 : supervised_loss : 0.019705
iteration 8471 : supervised_loss : 0.020210
iteration 8472 : supervised_loss : 0.085270
iteration 8473 : supervised_loss : 0.029033
iteration 8474 : supervised_loss : 0.029347
iteration 8475 : supervised_loss : 0.021132
iteration 8476 : supervised_loss : 0.020568
iteration 8477 : supervised_loss : 0.028539
iteration 8478 : supervised_loss : 0.030361
iteration 8479 : supervised_loss : 0.033889

 28%|███████                  | 424/1501 [8:19:42<20:18:07, 67.86s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8481 : supervised_loss : 0.025658
iteration 8482 : supervised_loss : 0.028546
iteration 8483 : supervised_loss : 0.022000
iteration 8484 : supervised_loss : 0.021377
iteration 8485 : supervised_loss : 0.026784
iteration 8486 : supervised_loss : 0.027846
iteration 8487 : supervised_loss : 0.018993
iteration 8488 : supervised_loss : 0.018757
iteration 8489 : supervised_loss : 0.021202
iteration 8490 : supervised_loss : 0.018034
iteration 8491 : supervised_loss : 0.020694
iteration 8492 : supervised_loss : 0.020203
iteration 8493 : supervised_loss : 0.023646
iteration 8494 : supervised_loss : 0.024967
iteration 8495 : supervised_loss : 0.077215
iteration 8496 : supervised_loss : 0.025229
iteration 8497 : supervised_loss : 0.046911
iteration 8498 : supervised_loss : 0.040835
iteration 8499 : supervised_loss : 0.032211

 28%|███████                  | 425/1501 [8:20:35<18:55:36, 63.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8501 : supervised_loss : 0.025483
iteration 8502 : supervised_loss : 0.026415
iteration 8503 : supervised_loss : 0.019883
iteration 8504 : supervised_loss : 0.017723
iteration 8505 : supervised_loss : 0.018775
iteration 8506 : supervised_loss : 0.026023
iteration 8507 : supervised_loss : 0.016447
iteration 8508 : supervised_loss : 0.018182
iteration 8509 : supervised_loss : 0.021644
iteration 8510 : supervised_loss : 0.020768
iteration 8511 : supervised_loss : 0.020129
iteration 8512 : supervised_loss : 0.026485
iteration 8513 : supervised_loss : 0.022495
iteration 8514 : supervised_loss : 0.022316
iteration 8515 : supervised_loss : 0.397858
iteration 8516 : supervised_loss : 0.018328
iteration 8517 : supervised_loss : 0.028406
iteration 8518 : supervised_loss : 0.025702
iteration 8519 : supervised_loss : 0.031466

 28%|███████                  | 426/1501 [8:21:27<17:56:13, 60.07s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8521 : supervised_loss : 0.024944
iteration 8522 : supervised_loss : 0.018780
iteration 8523 : supervised_loss : 0.020909
iteration 8524 : supervised_loss : 0.020510
iteration 8525 : supervised_loss : 0.021621
iteration 8526 : supervised_loss : 0.021360
iteration 8527 : supervised_loss : 0.019979
iteration 8528 : supervised_loss : 0.018352
iteration 8529 : supervised_loss : 0.020860
iteration 8530 : supervised_loss : 0.018923
iteration 8531 : supervised_loss : 0.023862
iteration 8532 : supervised_loss : 0.028670
iteration 8533 : supervised_loss : 0.019592
iteration 8534 : supervised_loss : 0.025150
iteration 8535 : supervised_loss : 0.022792
iteration 8536 : supervised_loss : 0.020776
iteration 8537 : supervised_loss : 0.025469
iteration 8538 : supervised_loss : 0.029901
iteration 8539 : supervised_loss : 0.030669

 28%|███████                  | 427/1501 [8:22:20<17:16:41, 57.92s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8541 : supervised_loss : 0.023064
iteration 8542 : supervised_loss : 0.024174
iteration 8543 : supervised_loss : 0.018531
iteration 8544 : supervised_loss : 0.023139
iteration 8545 : supervised_loss : 0.019861
iteration 8546 : supervised_loss : 0.018181
iteration 8547 : supervised_loss : 0.019032
iteration 8548 : supervised_loss : 0.020401
iteration 8549 : supervised_loss : 0.021662
iteration 8550 : supervised_loss : 0.016252
iteration 8551 : supervised_loss : 0.023115
iteration 8552 : supervised_loss : 0.018636
iteration 8553 : supervised_loss : 0.025626
iteration 8554 : supervised_loss : 0.035737
iteration 8555 : supervised_loss : 0.022384
iteration 8556 : supervised_loss : 0.019249
iteration 8557 : supervised_loss : 0.031778
iteration 8558 : supervised_loss : 0.030789
iteration 8559 : supervised_loss : 0.028955

 29%|███████▏                 | 428/1501 [8:23:07<16:18:54, 54.74s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8561 : supervised_loss : 0.023484
iteration 8562 : supervised_loss : 0.024278
iteration 8563 : supervised_loss : 0.020163
iteration 8564 : supervised_loss : 0.017621
iteration 8565 : supervised_loss : 0.019977
iteration 8566 : supervised_loss : 0.016864
iteration 8567 : supervised_loss : 0.015845
iteration 8568 : supervised_loss : 0.017104
iteration 8569 : supervised_loss : 0.019269
iteration 8570 : supervised_loss : 0.023336
iteration 8571 : supervised_loss : 0.018606
iteration 8572 : supervised_loss : 0.021259
iteration 8573 : supervised_loss : 0.027553
iteration 8574 : supervised_loss : 0.026802
iteration 8575 : supervised_loss : 0.030620
iteration 8576 : supervised_loss : 0.018262
iteration 8577 : supervised_loss : 0.025725
iteration 8578 : supervised_loss : 0.030200
iteration 8579 : supervised_loss : 0.026030

 29%|███████▏                 | 429/1501 [8:23:54<15:36:22, 52.41s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.66s/it]
iteration 8581 : supervised_loss : 0.045371
iteration 8582 : supervised_loss : 0.020028
iteration 8583 : supervised_loss : 0.023897
iteration 8584 : supervised_loss : 0.023518
iteration 8585 : supervised_loss : 0.019384
iteration 8586 : supervised_loss : 0.025419
iteration 8587 : supervised_loss : 0.017708
iteration 8588 : supervised_loss : 0.017631
iteration 8589 : supervised_loss : 0.017538
iteration 8590 : supervised_loss : 0.026197
iteration 8591 : supervised_loss : 0.018097
iteration 8592 : supervised_loss : 0.024502
iteration 8593 : supervised_loss : 0.021961
iteration 8594 : supervised_loss : 0.022460
iteration 8595 : supervised_loss : 0.016039
iteration 8596 : supervised_loss : 0.029104
iteration 8597 : supervised_loss : 0.026535
iteration 8598 : supervised_loss : 0.025107
iteration 8599 : supervised_loss : 0.023399
iteration 8600 : supervised_loss : 0.026626
Validation begin









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [02:58<00:19, 19.20s/it]
Validation end

 29%|██████▉                 | 430/1501 [8:28:02<33:03:10, 111.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8601 : supervised_loss : 0.023641
iteration 8602 : supervised_loss : 0.018958
iteration 8603 : supervised_loss : 0.022920
iteration 8604 : supervised_loss : 0.020887
iteration 8605 : supervised_loss : 0.019556
iteration 8606 : supervised_loss : 0.016880
iteration 8607 : supervised_loss : 0.017745
iteration 8608 : supervised_loss : 0.019247
iteration 8609 : supervised_loss : 0.016551
iteration 8610 : supervised_loss : 0.020009
iteration 8611 : supervised_loss : 0.018605
iteration 8612 : supervised_loss : 0.021015
iteration 8613 : supervised_loss : 0.024080
iteration 8614 : supervised_loss : 0.021472
iteration 8615 : supervised_loss : 0.026084
iteration 8616 : supervised_loss : 0.026537
iteration 8617 : supervised_loss : 0.025206
iteration 8618 : supervised_loss : 0.029197
iteration 8619 : supervised_loss : 0.026992

 29%|███████▏                 | 431/1501 [8:28:53<27:35:21, 92.82s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8621 : supervised_loss : 0.024515
iteration 8622 : supervised_loss : 0.021865
iteration 8623 : supervised_loss : 0.046242
iteration 8624 : supervised_loss : 0.021546
iteration 8625 : supervised_loss : 0.022321
iteration 8626 : supervised_loss : 0.017030
iteration 8627 : supervised_loss : 0.017996
iteration 8628 : supervised_loss : 0.015985
iteration 8629 : supervised_loss : 0.017484
iteration 8630 : supervised_loss : 0.017288
iteration 8631 : supervised_loss : 0.020055
iteration 8632 : supervised_loss : 0.016058
iteration 8633 : supervised_loss : 0.026918
iteration 8634 : supervised_loss : 0.021390
iteration 8635 : supervised_loss : 0.018176
iteration 8636 : supervised_loss : 0.021716
iteration 8637 : supervised_loss : 0.029136
iteration 8638 : supervised_loss : 0.031714
iteration 8639 : supervised_loss : 0.039472

 29%|███████▏                 | 432/1501 [8:29:36<23:12:28, 78.16s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8641 : supervised_loss : 0.017360
iteration 8642 : supervised_loss : 0.018158
iteration 8643 : supervised_loss : 0.026723
iteration 8644 : supervised_loss : 0.019734
iteration 8645 : supervised_loss : 0.016868
iteration 8646 : supervised_loss : 0.016916
iteration 8647 : supervised_loss : 0.018335
iteration 8648 : supervised_loss : 0.017313
iteration 8649 : supervised_loss : 0.017563
iteration 8650 : supervised_loss : 0.021520
iteration 8651 : supervised_loss : 0.016001
iteration 8652 : supervised_loss : 0.018656
iteration 8653 : supervised_loss : 0.245521
iteration 8654 : supervised_loss : 0.031048
iteration 8655 : supervised_loss : 0.020133
iteration 8656 : supervised_loss : 0.018811
iteration 8657 : supervised_loss : 0.028598
iteration 8658 : supervised_loss : 0.138044
iteration 8659 : supervised_loss : 0.025760

 29%|███████▏                 | 433/1501 [8:30:34<21:23:22, 72.10s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8661 : supervised_loss : 0.027123
iteration 8662 : supervised_loss : 0.026426
iteration 8663 : supervised_loss : 0.027610
iteration 8664 : supervised_loss : 0.018711
iteration 8665 : supervised_loss : 0.020007
iteration 8666 : supervised_loss : 0.042620
iteration 8667 : supervised_loss : 0.018887
iteration 8668 : supervised_loss : 0.016353
iteration 8669 : supervised_loss : 0.016789
iteration 8670 : supervised_loss : 0.014474
iteration 8671 : supervised_loss : 0.034859
iteration 8672 : supervised_loss : 0.018375
iteration 8673 : supervised_loss : 0.019036
iteration 8674 : supervised_loss : 0.021392
iteration 8675 : supervised_loss : 0.020451
iteration 8676 : supervised_loss : 0.025749
iteration 8677 : supervised_loss : 0.029810
iteration 8678 : supervised_loss : 0.024423
iteration 8679 : supervised_loss : 0.034660

 29%|███████▏                 | 434/1501 [8:31:22<19:10:32, 64.70s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8681 : supervised_loss : 0.024450
iteration 8682 : supervised_loss : 0.025012
iteration 8683 : supervised_loss : 0.021898
iteration 8684 : supervised_loss : 0.024409
iteration 8685 : supervised_loss : 0.022601
iteration 8686 : supervised_loss : 0.018689
iteration 8687 : supervised_loss : 0.020311
iteration 8688 : supervised_loss : 0.022345
iteration 8689 : supervised_loss : 0.020886
iteration 8690 : supervised_loss : 0.017603
iteration 8691 : supervised_loss : 0.020748
iteration 8692 : supervised_loss : 0.018060
iteration 8693 : supervised_loss : 0.023472
iteration 8694 : supervised_loss : 0.027239
iteration 8695 : supervised_loss : 0.020225
iteration 8696 : supervised_loss : 0.025069
iteration 8697 : supervised_loss : 0.034677
iteration 8698 : supervised_loss : 0.026099
iteration 8699 : supervised_loss : 0.020257

 29%|███████▏                 | 435/1501 [8:32:14<18:02:02, 60.90s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8701 : supervised_loss : 0.026105
iteration 8702 : supervised_loss : 0.018620
iteration 8703 : supervised_loss : 0.020405
iteration 8704 : supervised_loss : 0.025162
iteration 8705 : supervised_loss : 0.020765
iteration 8706 : supervised_loss : 0.018429
iteration 8707 : supervised_loss : 0.020265
iteration 8708 : supervised_loss : 0.017062
iteration 8709 : supervised_loss : 0.021508
iteration 8710 : supervised_loss : 0.019349
iteration 8711 : supervised_loss : 0.017333
iteration 8712 : supervised_loss : 0.016069
iteration 8713 : supervised_loss : 0.018962
iteration 8714 : supervised_loss : 0.017586
iteration 8715 : supervised_loss : 0.027497
iteration 8716 : supervised_loss : 0.023069
iteration 8717 : supervised_loss : 0.024599
iteration 8718 : supervised_loss : 0.026488
iteration 8719 : supervised_loss : 0.029328

 29%|███████▎                 | 436/1501 [8:33:09<17:29:07, 59.11s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8721 : supervised_loss : 0.021641
iteration 8722 : supervised_loss : 0.020600
iteration 8723 : supervised_loss : 0.027760
iteration 8724 : supervised_loss : 0.024735
iteration 8725 : supervised_loss : 1.170586
iteration 8726 : supervised_loss : 0.017832
iteration 8727 : supervised_loss : 0.027620
iteration 8728 : supervised_loss : 0.016841
iteration 8729 : supervised_loss : 0.019449
iteration 8730 : supervised_loss : 0.024941
iteration 8731 : supervised_loss : 0.015713
iteration 8732 : supervised_loss : 0.036170
iteration 8733 : supervised_loss : 0.024367
iteration 8734 : supervised_loss : 0.024762
iteration 8735 : supervised_loss : 0.023490
iteration 8736 : supervised_loss : 0.024485
iteration 8737 : supervised_loss : 0.029404
iteration 8738 : supervised_loss : 0.028891

 29%|███████▎                 | 437/1501 [8:34:05<17:10:00, 58.08s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8740 : supervised_loss : 0.026652
iteration 8741 : supervised_loss : 0.023947
iteration 8742 : supervised_loss : 0.020951
iteration 8743 : supervised_loss : 0.023389
iteration 8744 : supervised_loss : 0.024334
iteration 8745 : supervised_loss : 0.020999
iteration 8746 : supervised_loss : 0.021001
iteration 8747 : supervised_loss : 0.017541
iteration 8748 : supervised_loss : 0.022397
iteration 8749 : supervised_loss : 0.023913
iteration 8750 : supervised_loss : 0.017399
iteration 8751 : supervised_loss : 0.018954
iteration 8752 : supervised_loss : 0.018910
iteration 8753 : supervised_loss : 0.060817
iteration 8754 : supervised_loss : 0.019365
iteration 8755 : supervised_loss : 0.023661
iteration 8756 : supervised_loss : 0.018756
iteration 8757 : supervised_loss : 0.033454
iteration 8758 : supervised_loss : 0.024313
iteration 8759 : supervised_loss : 0.029135

 29%|███████▎                 | 438/1501 [8:34:52<16:13:40, 54.96s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8761 : supervised_loss : 0.028100
iteration 8762 : supervised_loss : 0.022526
iteration 8763 : supervised_loss : 0.019590
iteration 8764 : supervised_loss : 0.024484
iteration 8765 : supervised_loss : 0.016563
iteration 8766 : supervised_loss : 0.024243
iteration 8767 : supervised_loss : 0.018285
iteration 8768 : supervised_loss : 0.017983
iteration 8769 : supervised_loss : 0.021486
iteration 8770 : supervised_loss : 0.030368
iteration 8771 : supervised_loss : 0.022102
iteration 8772 : supervised_loss : 0.017280
iteration 8773 : supervised_loss : 0.026622
iteration 8774 : supervised_loss : 0.025477
iteration 8775 : supervised_loss : 0.020919
iteration 8776 : supervised_loss : 0.025989
iteration 8777 : supervised_loss : 0.035962
iteration 8778 : supervised_loss : 0.035463
iteration 8779 : supervised_loss : 0.021022

 29%|███████▎                 | 439/1501 [8:35:44<15:57:27, 54.09s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:18<00:00, 19.56s/it]
iteration 8781 : supervised_loss : 0.019806
iteration 8782 : supervised_loss : 0.020974
iteration 8783 : supervised_loss : 0.027525
iteration 8784 : supervised_loss : 0.018454
iteration 8785 : supervised_loss : 0.016603
iteration 8786 : supervised_loss : 0.016988
iteration 8787 : supervised_loss : 0.021828
iteration 8788 : supervised_loss : 0.018786
iteration 8789 : supervised_loss : 0.021483
iteration 8790 : supervised_loss : 0.016599
iteration 8791 : supervised_loss : 0.015537
iteration 8792 : supervised_loss : 0.027235
iteration 8793 : supervised_loss : 1.171532
iteration 8794 : supervised_loss : 0.021650
iteration 8795 : supervised_loss : 0.022056
iteration 8796 : supervised_loss : 0.019447
iteration 8797 : supervised_loss : 0.023899
iteration 8798 : supervised_loss : 0.026073
iteration 8799 : supervised_loss : 0.028930
iteration 8800 : supervised_loss : 0.027620
Validation begin









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [03:00<00:19, 19.29s/it]
Validation end

 29%|███████                 | 440/1501 [8:39:59<33:39:20, 114.20s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8801 : supervised_loss : 0.023406
iteration 8802 : supervised_loss : 0.018988
iteration 8803 : supervised_loss : 0.026150
iteration 8804 : supervised_loss : 0.019299
iteration 8805 : supervised_loss : 0.020513
iteration 8806 : supervised_loss : 0.017322
iteration 8807 : supervised_loss : 0.016053
iteration 8808 : supervised_loss : 0.019910
iteration 8809 : supervised_loss : 0.022071
iteration 8810 : supervised_loss : 0.029751
iteration 8811 : supervised_loss : 0.021420
iteration 8812 : supervised_loss : 0.022463
iteration 8813 : supervised_loss : 0.023293
iteration 8814 : supervised_loss : 0.021502
iteration 8815 : supervised_loss : 0.024617
iteration 8816 : supervised_loss : 0.019740
iteration 8817 : supervised_loss : 0.027114
iteration 8818 : supervised_loss : 0.034702
iteration 8819 : supervised_loss : 0.035166

 29%|███████▎                 | 441/1501 [8:40:57<28:40:41, 97.40s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8821 : supervised_loss : 0.020548
iteration 8822 : supervised_loss : 0.025163
iteration 8823 : supervised_loss : 0.022055
iteration 8824 : supervised_loss : 0.022619
iteration 8825 : supervised_loss : 0.019931
iteration 8826 : supervised_loss : 0.018498
iteration 8827 : supervised_loss : 0.018670
iteration 8828 : supervised_loss : 0.020040
iteration 8829 : supervised_loss : 0.020338
iteration 8830 : supervised_loss : 0.020741
iteration 8831 : supervised_loss : 0.022373
iteration 8832 : supervised_loss : 0.018399
iteration 8833 : supervised_loss : 0.018312
iteration 8834 : supervised_loss : 0.020899
iteration 8835 : supervised_loss : 0.017620
iteration 8836 : supervised_loss : 0.021167
iteration 8837 : supervised_loss : 0.024874
iteration 8838 : supervised_loss : 0.023944
iteration 8839 : supervised_loss : 0.025161

 29%|███████▎                 | 442/1501 [8:41:42<24:04:14, 81.83s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8841 : supervised_loss : 0.027730
iteration 8842 : supervised_loss : 0.024951
iteration 8843 : supervised_loss : 0.057791
iteration 8844 : supervised_loss : 0.018912
iteration 8845 : supervised_loss : 0.028029
iteration 8846 : supervised_loss : 0.015735
iteration 8847 : supervised_loss : 0.015870
iteration 8848 : supervised_loss : 0.022200
iteration 8849 : supervised_loss : 0.021174
iteration 8850 : supervised_loss : 0.018680
iteration 8851 : supervised_loss : 0.027740
iteration 8852 : supervised_loss : 0.025598
iteration 8853 : supervised_loss : 0.023466
iteration 8854 : supervised_loss : 0.027772
iteration 8855 : supervised_loss : 0.026121
iteration 8856 : supervised_loss : 0.019573
iteration 8857 : supervised_loss : 0.027116
iteration 8858 : supervised_loss : 0.034940
iteration 8859 : supervised_loss : 0.027456

 30%|███████▍                 | 443/1501 [8:42:31<21:05:10, 71.75s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8861 : supervised_loss : 0.028557
iteration 8862 : supervised_loss : 0.033981
iteration 8863 : supervised_loss : 0.025049
iteration 8864 : supervised_loss : 0.024802
iteration 8865 : supervised_loss : 0.015785
iteration 8866 : supervised_loss : 0.036704
iteration 8867 : supervised_loss : 0.016002
iteration 8868 : supervised_loss : 0.017548
iteration 8869 : supervised_loss : 0.034200
iteration 8870 : supervised_loss : 0.019017
iteration 8871 : supervised_loss : 0.019515
iteration 8872 : supervised_loss : 0.030499
iteration 8873 : supervised_loss : 0.020529
iteration 8874 : supervised_loss : 0.021973
iteration 8875 : supervised_loss : 0.021478
iteration 8876 : supervised_loss : 0.028909
iteration 8877 : supervised_loss : 0.035019
iteration 8878 : supervised_loss : 0.026708

 30%|███████▍                 | 444/1501 [8:43:24<19:26:24, 66.21s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8880 : supervised_loss : 0.028361
iteration 8881 : supervised_loss : 0.023835
iteration 8882 : supervised_loss : 0.021234
iteration 8883 : supervised_loss : 0.023687
iteration 8884 : supervised_loss : 0.024187
iteration 8885 : supervised_loss : 0.027231
iteration 8886 : supervised_loss : 0.027094
iteration 8887 : supervised_loss : 0.021262
iteration 8888 : supervised_loss : 0.020297
iteration 8889 : supervised_loss : 0.023447
iteration 8890 : supervised_loss : 0.019379
iteration 8891 : supervised_loss : 0.020194
iteration 8892 : supervised_loss : 0.021102
iteration 8893 : supervised_loss : 0.024545
iteration 8894 : supervised_loss : 0.022963
iteration 8895 : supervised_loss : 0.024649
iteration 8896 : supervised_loss : 0.035580
iteration 8897 : supervised_loss : 0.048210
iteration 8898 : supervised_loss : 0.031534
iteration 8899 : supervised_loss : 0.048774

 30%|███████▍                 | 445/1501 [8:44:22<18:40:35, 63.67s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8901 : supervised_loss : 0.042404
iteration 8902 : supervised_loss : 0.033812
iteration 8903 : supervised_loss : 0.024829
iteration 8904 : supervised_loss : 0.019180
iteration 8905 : supervised_loss : 0.018555
iteration 8906 : supervised_loss : 0.023970
iteration 8907 : supervised_loss : 0.021643
iteration 8908 : supervised_loss : 0.025528
iteration 8909 : supervised_loss : 0.022005
iteration 8910 : supervised_loss : 0.017526
iteration 8911 : supervised_loss : 0.019930
iteration 8912 : supervised_loss : 0.016847
iteration 8913 : supervised_loss : 0.023092
iteration 8914 : supervised_loss : 0.018559
iteration 8915 : supervised_loss : 0.021078
iteration 8916 : supervised_loss : 0.022796
iteration 8917 : supervised_loss : 0.024492
iteration 8918 : supervised_loss : 0.026035
iteration 8919 : supervised_loss : 0.045686

 30%|███████▍                 | 446/1501 [8:45:14<17:38:34, 60.20s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8921 : supervised_loss : 0.026503
iteration 8922 : supervised_loss : 0.019876
iteration 8923 : supervised_loss : 0.020032
iteration 8924 : supervised_loss : 0.028870
iteration 8925 : supervised_loss : 0.017337
iteration 8926 : supervised_loss : 0.018912
iteration 8927 : supervised_loss : 0.025104
iteration 8928 : supervised_loss : 0.017191
iteration 8929 : supervised_loss : 0.016110
iteration 8930 : supervised_loss : 0.019938
iteration 8931 : supervised_loss : 0.020619
iteration 8932 : supervised_loss : 0.016781
iteration 8933 : supervised_loss : 0.022028
iteration 8934 : supervised_loss : 0.022691
iteration 8935 : supervised_loss : 0.022092
iteration 8936 : supervised_loss : 0.034732
iteration 8937 : supervised_loss : 0.027559
iteration 8938 : supervised_loss : 0.030706
iteration 8939 : supervised_loss : 0.033575

 30%|███████▍                 | 447/1501 [8:46:07<16:58:54, 58.00s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.64s/it]
iteration 8941 : supervised_loss : 0.019567
iteration 8942 : supervised_loss : 0.024272
iteration 8943 : supervised_loss : 0.022379
iteration 8944 : supervised_loss : 0.025530
