
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200_rampup_refpaper', fold=3, gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
total_prostate train : dataset.json









Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [01:09<00:00,  2.90s/it]







Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:25<00:00,  1.05s/it]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:17<00:02,  2.87s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:20<00:00,  3.40s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 630 : loss : 0.088935, loss_ce: 0.013187, loss_dice: 0.164642
iteration 631 : loss : 0.100462, loss_ce: 0.016934, loss_dice: 0.183945
iteration 632 : loss : 0.079615, loss_ce: 0.011569, loss_dice: 0.147643
iteration 633 : loss : 0.088415, loss_ce: 0.012119, loss_dice: 0.164685
iteration 634 : loss : 0.091577, loss_ce: 0.012463, loss_dice: 0.170652
iteration 635 : loss : 0.074158, loss_ce: 0.007624, loss_dice: 0.140680
iteration 636 : loss : 0.074891, loss_ce: 0.008392, loss_dice: 0.141358
iteration 637 : loss : 0.098964, loss_ce: 0.011795, loss_dice: 0.186100
iteration 638 : loss : 0.155022, loss_ce: 0.064398, loss_dice: 0.245571
iteration 639 : loss : 0.084761, loss_ce: 0.010374, loss_dice: 0.159009
iteration 640 : loss : 0.099713, loss_ce: 0.009846, loss_dice: 0.189551
iteration 641 : loss : 0.106566, loss_ce: 0.018873, loss_dice: 0.194209
iteration 642 : loss : 0.242631, loss_ce: 0.074809, loss_dice: 0.410383
iteration 643 : loss : 0.210846, loss_ce: 0.067898, loss_dice: 0.353722
iteration 644 : loss : 0.140017, loss_ce: 0.019428, loss_dice: 0.260590
iteration 645 : loss : 0.087832, loss_ce: 0.017525, loss_dice: 0.158109
iteration 646 : loss : 0.075011, loss_ce: 0.009495, loss_dice: 0.140516
iteration 647 : loss : 0.080967, loss_ce: 0.013535, loss_dice: 0.148341
iteration 648 : loss : 0.067040, loss_ce: 0.006964, loss_dice: 0.127099
iteration 649 : loss : 0.081403, loss_ce: 0.012421, loss_dice: 0.150305
iteration 650 : loss : 0.077620, loss_ce: 0.007547, loss_dice: 0.147614
iteration 651 : loss : 0.084371, loss_ce: 0.006437, loss_dice: 0.162185
iteration 652 : loss : 0.070251, loss_ce: 0.008832, loss_dice: 0.131427
iteration 653 : loss : 0.072564, loss_ce: 0.009407, loss_dice: 0.135699
iteration 654 : loss : 0.074665, loss_ce: 0.013023, loss_dice: 0.136277
iteration 655 : loss : 0.087203, loss_ce: 0.011769, loss_dice: 0.162599
iteration 656 : loss : 0.263522, loss_ce: 0.126237, loss_dice: 0.400277
iteration 657 : loss : 0.131302, loss_ce: 0.016703, loss_dice: 0.245846
iteration 658 : loss : 0.089764, loss_ce: 0.007795, loss_dice: 0.171713
iteration 659 : loss : 0.085109, loss_ce: 0.009166, loss_dice: 0.161033
iteration 660 : loss : 0.066286, loss_ce: 0.012120, loss_dice: 0.120428
iteration 661 : loss : 0.079291, loss_ce: 0.009341, loss_dice: 0.149202
iteration 662 : loss : 0.084146, loss_ce: 0.009173, loss_dice: 0.159046
iteration 663 : loss : 0.097680, loss_ce: 0.016335, loss_dice: 0.179000
iteration 664 : loss : 0.066992, loss_ce: 0.006574, loss_dice: 0.127095
iteration 665 : loss : 0.088807, loss_ce: 0.017357, loss_dice: 0.160238
iteration 666 : loss : 0.073125, loss_ce: 0.018544, loss_dice: 0.127476
iteration 667 : loss : 0.097028, loss_ce: 0.016236, loss_dice: 0.177768
iteration 668 : loss : 0.077143, loss_ce: 0.010995, loss_dice: 0.143264
iteration 669 : loss : 0.088044, loss_ce: 0.013488, loss_dice: 0.162577
iteration 670 : loss : 0.082737, loss_ce: 0.012560, loss_dice: 0.152872
iteration 671 : loss : 0.073872, loss_ce: 0.020059, loss_dice: 0.127659
iteration 672 : loss : 0.181075, loss_ce: 0.065684, loss_dice: 0.296425
iteration 673 : loss : 0.096359, loss_ce: 0.016436, loss_dice: 0.176224
iteration 674 : loss : 0.068825, loss_ce: 0.008503, loss_dice: 0.129076
iteration 675 : loss : 0.082187, loss_ce: 0.007478, loss_dice: 0.156844
iteration 676 : loss : 0.129653, loss_ce: 0.042319, loss_dice: 0.216925
iteration 677 : loss : 0.093104, loss_ce: 0.011305, loss_dice: 0.174888
iteration 678 : loss : 0.193015, loss_ce: 0.077955, loss_dice: 0.308044
iteration 679 : loss : 0.079306, loss_ce: 0.010585, loss_dice: 0.147923
iteration 680 : loss : 0.101818, loss_ce: 0.014401, loss_dice: 0.189196
iteration 681 : loss : 0.105826, loss_ce: 0.020795, loss_dice: 0.190824
iteration 682 : loss : 0.108460, loss_ce: 0.009154, loss_dice: 0.207718
iteration 683 : loss : 0.259894, loss_ce: 0.104926, loss_dice: 0.414811
iteration 684 : loss : 0.107240, loss_ce: 0.018186, loss_dice: 0.196265
iteration 685 : loss : 0.074460, loss_ce: 0.014265, loss_dice: 0.134647
iteration 686 : loss : 0.071542, loss_ce: 0.008391, loss_dice: 0.134632
iteration 687 : loss : 0.308886, loss_ce: 0.190369, loss_dice: 0.427393
iteration 688 : loss : 0.227802, loss_ce: 0.033926, loss_dice: 0.421658
iteration 689 : loss : 0.096377, loss_ce: 0.013776, loss_dice: 0.178943
iteration 690 : loss : 0.130241, loss_ce: 0.034144, loss_dice: 0.226249
iteration 691 : loss : 0.137162, loss_ce: 0.015098, loss_dice: 0.259136
iteration 692 : loss : 0.116725, loss_ce: 0.025791, loss_dice: 0.207478
iteration 693 : loss : 0.166354, loss_ce: 0.052096, loss_dice: 0.280353
iteration 694 : loss : 0.109550, loss_ce: 0.026812, loss_dice: 0.192204
iteration 695 : loss : 0.105578, loss_ce: 0.016064, loss_dice: 0.195068
iteration 696 : loss : 0.095600, loss_ce: 0.014062, loss_dice: 0.177080
iteration 697 : loss : 0.091485, loss_ce: 0.012876, loss_dice: 0.170021
iteration 698 : loss : 0.090135, loss_ce: 0.013735, loss_dice: 0.166468
iteration 699 : loss : 0.125341, loss_ce: 0.014838, loss_dice: 0.235778
iteration 700 : loss : 0.069336, loss_ce: 0.007989, loss_dice: 0.130650
iteration 701 : loss : 0.086576, loss_ce: 0.008193, loss_dice: 0.164939
iteration 702 : loss : 0.101360, loss_ce: 0.010327, loss_dice: 0.192364
iteration 703 : loss : 0.150625, loss_ce: 0.021887, loss_dice: 0.279314
iteration 704 : loss : 0.134633, loss_ce: 0.018859, loss_dice: 0.250360
iteration 705 : loss : 0.086512, loss_ce: 0.016543, loss_dice: 0.156457
iteration 706 : loss : 0.071986, loss_ce: 0.010409, loss_dice: 0.133548
iteration 707 : loss : 0.131263, loss_ce: 0.021292, loss_dice: 0.241186
iteration 708 : loss : 0.077700, loss_ce: 0.021417, loss_dice: 0.133928
iteration 709 : loss : 0.081247, loss_ce: 0.014502, loss_dice: 0.147965
iteration 710 : loss : 0.104305, loss_ce: 0.013181, loss_dice: 0.195399
iteration 711 : loss : 0.069576, loss_ce: 0.010039, loss_dice: 0.129083
iteration 712 : loss : 0.076910, loss_ce: 0.014218, loss_dice: 0.139513
iteration 713 : loss : 0.089827, loss_ce: 0.010185, loss_dice: 0.169393
iteration 714 : loss : 0.081092, loss_ce: 0.010519, loss_dice: 0.151616
iteration 715 : loss : 0.107944, loss_ce: 0.011624, loss_dice: 0.204220
iteration 716 : loss : 0.083512, loss_ce: 0.012581, loss_dice: 0.154413
iteration 717 : loss : 0.109720, loss_ce: 0.010459, loss_dice: 0.208949
iteration 718 : loss : 0.065451, loss_ce: 0.009004, loss_dice: 0.121870
iteration 719 : loss : 0.116647, loss_ce: 0.021434, loss_dice: 0.211823
iteration 720 : loss : 0.131514, loss_ce: 0.027852, loss_dice: 0.235059
iteration 721 : loss : 0.070061, loss_ce: 0.012225, loss_dice: 0.127861
iteration 722 : loss : 0.094150, loss_ce: 0.007145, loss_dice: 0.181093
iteration 723 : loss : 0.093892, loss_ce: 0.011090, loss_dice: 0.176052
iteration 724 : loss : 0.111422, loss_ce: 0.037463, loss_dice: 0.185345
iteration 725 : loss : 0.077601, loss_ce: 0.018390, loss_dice: 0.136750
iteration 726 : loss : 0.081153, loss_ce: 0.010924, loss_dice: 0.151297
iteration 727 : loss : 0.102397, loss_ce: 0.018964, loss_dice: 0.185811
iteration 728 : loss : 0.058317, loss_ce: 0.006231, loss_dice: 0.110351
iteration 729 : loss : 0.082439, loss_ce: 0.014235, loss_dice: 0.150577
iteration 730 : loss : 0.089919, loss_ce: 0.014177, loss_dice: 0.165505
iteration 731 : loss : 0.160570, loss_ce: 0.042117, loss_dice: 0.278921
iteration 732 : loss : 0.089595, loss_ce: 0.012902, loss_dice: 0.166207
iteration 733 : loss : 0.145910, loss_ce: 0.045186, loss_dice: 0.246527
iteration 734 : loss : 0.080979, loss_ce: 0.012096, loss_dice: 0.149817
iteration 735 : loss : 0.135862, loss_ce: 0.036559, loss_dice: 0.235095
iteration 736 : loss : 0.095003, loss_ce: 0.013035, loss_dice: 0.176907
iteration 737 : loss : 0.072159, loss_ce: 0.009827, loss_dice: 0.134459
iteration 738 : loss : 0.103514, loss_ce: 0.009678, loss_dice: 0.197146
iteration 739 : loss : 0.062816, loss_ce: 0.009169, loss_dice: 0.116396
iteration 740 : loss : 0.140450, loss_ce: 0.027627, loss_dice: 0.253218
iteration 741 : loss : 0.162479, loss_ce: 0.013650, loss_dice: 0.311205
iteration 742 : loss : 0.083583, loss_ce: 0.010584, loss_dice: 0.156542
iteration 743 : loss : 0.095512, loss_ce: 0.011630, loss_dice: 0.179380
iteration 744 : loss : 0.076215, loss_ce: 0.011871, loss_dice: 0.140524
iteration 745 : loss : 0.092266, loss_ce: 0.029109, loss_dice: 0.155416
iteration 746 : loss : 0.086113, loss_ce: 0.013296, loss_dice: 0.158918
iteration 747 : loss : 0.101607, loss_ce: 0.015924, loss_dice: 0.187257
iteration 748 : loss : 0.065634, loss_ce: 0.012191, loss_dice: 0.119054
iteration 749 : loss : 0.073647, loss_ce: 0.013449, loss_dice: 0.133806

  2%|▋                         | 3/121 [1:16:10<53:43:34, 1639.11s/it]
iteration 751 : loss : 0.068777, loss_ce: 0.008234, loss_dice: 0.129287
iteration 752 : loss : 0.112813, loss_ce: 0.014104, loss_dice: 0.211462
iteration 753 : loss : 0.068398, loss_ce: 0.008823, loss_dice: 0.127908
iteration 754 : loss : 0.082829, loss_ce: 0.020148, loss_dice: 0.145421
iteration 755 : loss : 0.109683, loss_ce: 0.035378, loss_dice: 0.183948
iteration 756 : loss : 0.144411, loss_ce: 0.017176, loss_dice: 0.271634
iteration 757 : loss : 0.062793, loss_ce: 0.012419, loss_dice: 0.113136
iteration 758 : loss : 0.076307, loss_ce: 0.009981, loss_dice: 0.142617
iteration 759 : loss : 0.111248, loss_ce: 0.012351, loss_dice: 0.209925
iteration 760 : loss : 0.095951, loss_ce: 0.031027, loss_dice: 0.160830
iteration 761 : loss : 0.096279, loss_ce: 0.007899, loss_dice: 0.184509
iteration 762 : loss : 0.066037, loss_ce: 0.007142, loss_dice: 0.124920
iteration 763 : loss : 0.056248, loss_ce: 0.008189, loss_dice: 0.103822
iteration 764 : loss : 0.062890, loss_ce: 0.016410, loss_dice: 0.109334
iteration 765 : loss : 0.066319, loss_ce: 0.007966, loss_dice: 0.124639
iteration 766 : loss : 0.107747, loss_ce: 0.023976, loss_dice: 0.191442
iteration 767 : loss : 0.096771, loss_ce: 0.013057, loss_dice: 0.180391
iteration 768 : loss : 0.063250, loss_ce: 0.009669, loss_dice: 0.116770
iteration 769 : loss : 0.207640, loss_ce: 0.071489, loss_dice: 0.343738
iteration 770 : loss : 0.206630, loss_ce: 0.063483, loss_dice: 0.349710
iteration 771 : loss : 0.087582, loss_ce: 0.015242, loss_dice: 0.159777
iteration 772 : loss : 0.087281, loss_ce: 0.010937, loss_dice: 0.163541
iteration 773 : loss : 0.113689, loss_ce: 0.018166, loss_dice: 0.209170
iteration 774 : loss : 0.080884, loss_ce: 0.013149, loss_dice: 0.148547
iteration 775 : loss : 0.086671, loss_ce: 0.018034, loss_dice: 0.155242
iteration 776 : loss : 0.071438, loss_ce: 0.011205, loss_dice: 0.131623
iteration 777 : loss : 0.083794, loss_ce: 0.011079, loss_dice: 0.156468
iteration 778 : loss : 0.070513, loss_ce: 0.014598, loss_dice: 0.126322
iteration 779 : loss : 0.061247, loss_ce: 0.009580, loss_dice: 0.108402
iteration 780 : loss : 0.097232, loss_ce: 0.010097, loss_dice: 0.184308
iteration 781 : loss : 0.078737, loss_ce: 0.007672, loss_dice: 0.149773
iteration 782 : loss : 0.131471, loss_ce: 0.031413, loss_dice: 0.231468
iteration 783 : loss : 0.052784, loss_ce: 0.007988, loss_dice: 0.097541
iteration 784 : loss : 0.074403, loss_ce: 0.015007, loss_dice: 0.133778
iteration 785 : loss : 0.052420, loss_ce: 0.009268, loss_dice: 0.095520
iteration 786 : loss : 0.076487, loss_ce: 0.009092, loss_dice: 0.143823
iteration 787 : loss : 0.073099, loss_ce: 0.010698, loss_dice: 0.135414
iteration 788 : loss : 0.070296, loss_ce: 0.010044, loss_dice: 0.130486
iteration 789 : loss : 0.094646, loss_ce: 0.012199, loss_dice: 0.177065
iteration 790 : loss : 0.067725, loss_ce: 0.011526, loss_dice: 0.123889
iteration 791 : loss : 0.067885, loss_ce: 0.007637, loss_dice: 0.128088
iteration 792 : loss : 0.090172, loss_ce: 0.015104, loss_dice: 0.165208
iteration 793 : loss : 0.063976, loss_ce: 0.009469, loss_dice: 0.118459
iteration 794 : loss : 0.060082, loss_ce: 0.006075, loss_dice: 0.114053
iteration 795 : loss : 0.060870, loss_ce: 0.007498, loss_dice: 0.114152
iteration 796 : loss : 0.089204, loss_ce: 0.006447, loss_dice: 0.171893
iteration 797 : loss : 0.083192, loss_ce: 0.027552, loss_dice: 0.138783
iteration 798 : loss : 0.105756, loss_ce: 0.028042, loss_dice: 0.183420
iteration 799 : loss : 0.096496, loss_ce: 0.008253, loss_dice: 0.184639
iteration 800 : loss : 0.072623, loss_ce: 0.014031, loss_dice: 0.131189
iteration 801 : loss : 0.087737, loss_ce: 0.009228, loss_dice: 0.166116
iteration 802 : loss : 0.058997, loss_ce: 0.009644, loss_dice: 0.108314
iteration 803 : loss : 0.054198, loss_ce: 0.007046, loss_dice: 0.101294
iteration 804 : loss : 0.070596, loss_ce: 0.014994, loss_dice: 0.126165
iteration 805 : loss : 0.060799, loss_ce: 0.007315, loss_dice: 0.114238
iteration 806 : loss : 0.065043, loss_ce: 0.012689, loss_dice: 0.117339
iteration 807 : loss : 0.090577, loss_ce: 0.030872, loss_dice: 0.150210
iteration 808 : loss : 0.099674, loss_ce: 0.024167, loss_dice: 0.175111
iteration 809 : loss : 0.055433, loss_ce: 0.006998, loss_dice: 0.103836
iteration 810 : loss : 0.193575, loss_ce: 0.064682, loss_dice: 0.322409
iteration 811 : loss : 0.074783, loss_ce: 0.015333, loss_dice: 0.133447
iteration 812 : loss : 0.069381, loss_ce: 0.008828, loss_dice: 0.129905
iteration 813 : loss : 0.082396, loss_ce: 0.009840, loss_dice: 0.154937
iteration 814 : loss : 0.083090, loss_ce: 0.011826, loss_dice: 0.154207
iteration 815 : loss : 0.086136, loss_ce: 0.017504, loss_dice: 0.154722
iteration 816 : loss : 0.206760, loss_ce: 0.090854, loss_dice: 0.322575
iteration 817 : loss : 0.279013, loss_ce: 0.130133, loss_dice: 0.427815
iteration 818 : loss : 0.082731, loss_ce: 0.016906, loss_dice: 0.148514
iteration 819 : loss : 0.053441, loss_ce: 0.007507, loss_dice: 0.099318
iteration 820 : loss : 0.090866, loss_ce: 0.008683, loss_dice: 0.173000
iteration 821 : loss : 0.068846, loss_ce: 0.012832, loss_dice: 0.124818
iteration 822 : loss : 0.057706, loss_ce: 0.005609, loss_dice: 0.109786
iteration 823 : loss : 0.055718, loss_ce: 0.008153, loss_dice: 0.103241
iteration 824 : loss : 0.103573, loss_ce: 0.023657, loss_dice: 0.183411
iteration 825 : loss : 0.221762, loss_ce: 0.105628, loss_dice: 0.337848
iteration 826 : loss : 0.072497, loss_ce: 0.022428, loss_dice: 0.122532
iteration 827 : loss : 0.046933, loss_ce: 0.006360, loss_dice: 0.087474
iteration 828 : loss : 0.056336, loss_ce: 0.008998, loss_dice: 0.103610
iteration 829 : loss : 0.104178, loss_ce: 0.028426, loss_dice: 0.179879
iteration 830 : loss : 0.047196, loss_ce: 0.008073, loss_dice: 0.086263
iteration 831 : loss : 0.055040, loss_ce: 0.008250, loss_dice: 0.101786
iteration 832 : loss : 0.083388, loss_ce: 0.016030, loss_dice: 0.150726
iteration 833 : loss : 0.042966, loss_ce: 0.005424, loss_dice: 0.080461
iteration 834 : loss : 0.065333, loss_ce: 0.007232, loss_dice: 0.123413
iteration 835 : loss : 0.058652, loss_ce: 0.010650, loss_dice: 0.106588
iteration 836 : loss : 0.109338, loss_ce: 0.025629, loss_dice: 0.192970
iteration 837 : loss : 0.067067, loss_ce: 0.015230, loss_dice: 0.118856
iteration 838 : loss : 0.096617, loss_ce: 0.023644, loss_dice: 0.169530
iteration 839 : loss : 0.119196, loss_ce: 0.021548, loss_dice: 0.216808
iteration 840 : loss : 0.069358, loss_ce: 0.016672, loss_dice: 0.121288
iteration 841 : loss : 0.075799, loss_ce: 0.005458, loss_dice: 0.145662
iteration 842 : loss : 0.100107, loss_ce: 0.011933, loss_dice: 0.188252
iteration 843 : loss : 0.100443, loss_ce: 0.018172, loss_dice: 0.182662
iteration 844 : loss : 0.055112, loss_ce: 0.012456, loss_dice: 0.097704
iteration 845 : loss : 0.067543, loss_ce: 0.009863, loss_dice: 0.125200
iteration 846 : loss : 0.055611, loss_ce: 0.015837, loss_dice: 0.095344
iteration 847 : loss : 0.042046, loss_ce: 0.004862, loss_dice: 0.079215
iteration 848 : loss : 0.065555, loss_ce: 0.012742, loss_dice: 0.118328
iteration 849 : loss : 0.055190, loss_ce: 0.004472, loss_dice: 0.105885
iteration 850 : loss : 0.525128, loss_ce: 0.498741, loss_dice: 0.551494
iteration 851 : loss : 0.052460, loss_ce: 0.005330, loss_dice: 0.099569
iteration 852 : loss : 0.064119, loss_ce: 0.007650, loss_dice: 0.120567
iteration 853 : loss : 0.073820, loss_ce: 0.014585, loss_dice: 0.133046
iteration 854 : loss : 0.089530, loss_ce: 0.012738, loss_dice: 0.166308
iteration 855 : loss : 0.087167, loss_ce: 0.011589, loss_dice: 0.157348
iteration 856 : loss : 0.089202, loss_ce: 0.020993, loss_dice: 0.157378
iteration 857 : loss : 0.093983, loss_ce: 0.010106, loss_dice: 0.176936
iteration 858 : loss : 0.084413, loss_ce: 0.013860, loss_dice: 0.154944
iteration 859 : loss : 0.056573, loss_ce: 0.006849, loss_dice: 0.105043
iteration 860 : loss : 0.057671, loss_ce: 0.006814, loss_dice: 0.108494
iteration 861 : loss : 0.077558, loss_ce: 0.008903, loss_dice: 0.146185
iteration 862 : loss : 0.078067, loss_ce: 0.007887, loss_dice: 0.148207
iteration 863 : loss : 0.051077, loss_ce: 0.004249, loss_dice: 0.097871
iteration 864 : loss : 0.063783, loss_ce: 0.012475, loss_dice: 0.114980
iteration 865 : loss : 0.044833, loss_ce: 0.006860, loss_dice: 0.082749
iteration 866 : loss : 0.045404, loss_ce: 0.005424, loss_dice: 0.085283
iteration 867 : loss : 0.057735, loss_ce: 0.009332, loss_dice: 0.103902
iteration 868 : loss : 0.051759, loss_ce: 0.008715, loss_dice: 0.094761
iteration 869 : loss : 0.069546, loss_ce: 0.008940, loss_dice: 0.130116
iteration 870 : loss : 0.091452, loss_ce: 0.020575, loss_dice: 0.162302
iteration 871 : loss : 0.062682, loss_ce: 0.009510, loss_dice: 0.115795
iteration 872 : loss : 0.060903, loss_ce: 0.006103, loss_dice: 0.114982
iteration 873 : loss : 0.057960, loss_ce: 0.009331, loss_dice: 0.106571
iteration 874 : loss : 0.078548, loss_ce: 0.007522, loss_dice: 0.149543
iteration 875 : loss : 0.248437, loss_ce: 0.126798, loss_dice: 0.370040
iteration 876 : loss : 0.099393, loss_ce: 0.010399, loss_dice: 0.188330
iteration 877 : loss : 0.059035, loss_ce: 0.009084, loss_dice: 0.108959
iteration 878 : loss : 0.371822, loss_ce: 0.279201, loss_dice: 0.464426
iteration 879 : loss : 0.109422, loss_ce: 0.013045, loss_dice: 0.205775
iteration 880 : loss : 0.072334, loss_ce: 0.013100, loss_dice: 0.131544
iteration 881 : loss : 0.204865, loss_ce: 0.070965, loss_dice: 0.338702
iteration 882 : loss : 0.059850, loss_ce: 0.005720, loss_dice: 0.113958
iteration 883 : loss : 0.062436, loss_ce: 0.016370, loss_dice: 0.108462
iteration 884 : loss : 0.163336, loss_ce: 0.078709, loss_dice: 0.247907
iteration 885 : loss : 0.054219, loss_ce: 0.007285, loss_dice: 0.101116
iteration 886 : loss : 0.068625, loss_ce: 0.018330, loss_dice: 0.118838
iteration 887 : loss : 0.083099, loss_ce: 0.012542, loss_dice: 0.153622
iteration 888 : loss : 0.060796, loss_ce: 0.008853, loss_dice: 0.112682
iteration 889 : loss : 0.051552, loss_ce: 0.004292, loss_dice: 0.098756
iteration 890 : loss : 0.075483, loss_ce: 0.005555, loss_dice: 0.145376
iteration 891 : loss : 0.051308, loss_ce: 0.005176, loss_dice: 0.097339
iteration 892 : loss : 0.066293, loss_ce: 0.008215, loss_dice: 0.124134
iteration 893 : loss : 0.085693, loss_ce: 0.021469, loss_dice: 0.149593
iteration 894 : loss : 0.073418, loss_ce: 0.011009, loss_dice: 0.135750
iteration 895 : loss : 0.084388, loss_ce: 0.024740, loss_dice: 0.143967
iteration 896 : loss : 0.090199, loss_ce: 0.028173, loss_dice: 0.152180
iteration 897 : loss : 0.072161, loss_ce: 0.007327, loss_dice: 0.136939
iteration 898 : loss : 0.061796, loss_ce: 0.006061, loss_dice: 0.116969
iteration 899 : loss : 0.073474, loss_ce: 0.021547, loss_dice: 0.125330
iteration 900 : loss : 0.236822, loss_ce: 0.087532, loss_dice: 0.386070
iteration 901 : loss : 0.063881, loss_ce: 0.011825, loss_dice: 0.115764
iteration 902 : loss : 0.059011, loss_ce: 0.005517, loss_dice: 0.112421
iteration 903 : loss : 0.111625, loss_ce: 0.012962, loss_dice: 0.210145
iteration 904 : loss : 0.054460, loss_ce: 0.010271, loss_dice: 0.098601
iteration 905 : loss : 0.049269, loss_ce: 0.007385, loss_dice: 0.091102
iteration 906 : loss : 0.053906, loss_ce: 0.006899, loss_dice: 0.100871
iteration 907 : loss : 0.044993, loss_ce: 0.006511, loss_dice: 0.083462
iteration 908 : loss : 0.056127, loss_ce: 0.009363, loss_dice: 0.102316
iteration 909 : loss : 0.075930, loss_ce: 0.009341, loss_dice: 0.142486
iteration 910 : loss : 0.054149, loss_ce: 0.010893, loss_dice: 0.097377
iteration 911 : loss : 0.045809, loss_ce: 0.007641, loss_dice: 0.083922
iteration 912 : loss : 0.068955, loss_ce: 0.007433, loss_dice: 0.130460
iteration 913 : loss : 0.091734, loss_ce: 0.013316, loss_dice: 0.170021
iteration 914 : loss : 0.063013, loss_ce: 0.005821, loss_dice: 0.120167
iteration 915 : loss : 0.054318, loss_ce: 0.007392, loss_dice: 0.101193
iteration 916 : loss : 0.068521, loss_ce: 0.005619, loss_dice: 0.131377
iteration 917 : loss : 0.054742, loss_ce: 0.008488, loss_dice: 0.100965
iteration 918 : loss : 0.072688, loss_ce: 0.017753, loss_dice: 0.127536
iteration 919 : loss : 0.081871, loss_ce: 0.007001, loss_dice: 0.156731
iteration 920 : loss : 0.093782, loss_ce: 0.018455, loss_dice: 0.169096
iteration 921 : loss : 0.069694, loss_ce: 0.007071, loss_dice: 0.132293
iteration 922 : loss : 0.044483, loss_ce: 0.005507, loss_dice: 0.083445
iteration 923 : loss : 0.050476, loss_ce: 0.008861, loss_dice: 0.092047
iteration 924 : loss : 0.047784, loss_ce: 0.010075, loss_dice: 0.085290
iteration 925 : loss : 0.052368, loss_ce: 0.007059, loss_dice: 0.097510
iteration 926 : loss : 0.102721, loss_ce: 0.021192, loss_dice: 0.184202
iteration 927 : loss : 0.102676, loss_ce: 0.019036, loss_dice: 0.186297
iteration 928 : loss : 0.080090, loss_ce: 0.015551, loss_dice: 0.144611
iteration 929 : loss : 0.046904, loss_ce: 0.005512, loss_dice: 0.088193
iteration 930 : loss : 0.058583, loss_ce: 0.004226, loss_dice: 0.112914
iteration 931 : loss : 0.069142, loss_ce: 0.014045, loss_dice: 0.124190
iteration 932 : loss : 0.105292, loss_ce: 0.030394, loss_dice: 0.180165
iteration 933 : loss : 0.222890, loss_ce: 0.087615, loss_dice: 0.358080
iteration 934 : loss : 0.071775, loss_ce: 0.010385, loss_dice: 0.132969
iteration 935 : loss : 0.076649, loss_ce: 0.011136, loss_dice: 0.142119
iteration 936 : loss : 0.069154, loss_ce: 0.010019, loss_dice: 0.128227
iteration 937 : loss : 0.073233, loss_ce: 0.009881, loss_dice: 0.136552
iteration 938 : loss : 0.076794, loss_ce: 0.008668, loss_dice: 0.144837
iteration 939 : loss : 0.046450, loss_ce: 0.005771, loss_dice: 0.086843
iteration 940 : loss : 0.067419, loss_ce: 0.007513, loss_dice: 0.127284
iteration 941 : loss : 0.056743, loss_ce: 0.005975, loss_dice: 0.107479
iteration 942 : loss : 0.079370, loss_ce: 0.007912, loss_dice: 0.150732
iteration 943 : loss : 0.073966, loss_ce: 0.007767, loss_dice: 0.140111
iteration 944 : loss : 0.063297, loss_ce: 0.012550, loss_dice: 0.113946
iteration 945 : loss : 0.167902, loss_ce: 0.081337, loss_dice: 0.254451
iteration 946 : loss : 0.057226, loss_ce: 0.011239, loss_dice: 0.103168
iteration 947 : loss : 0.089290, loss_ce: 0.017684, loss_dice: 0.160813
iteration 948 : loss : 0.085647, loss_ce: 0.014037, loss_dice: 0.157163
iteration 949 : loss : 0.056095, loss_ce: 0.006652, loss_dice: 0.105486
iteration 950 : loss : 0.049118, loss_ce: 0.009616, loss_dice: 0.088547
iteration 951 : loss : 0.051804, loss_ce: 0.006754, loss_dice: 0.096826
iteration 952 : loss : 0.058908, loss_ce: 0.005566, loss_dice: 0.107174
iteration 953 : loss : 0.062956, loss_ce: 0.008927, loss_dice: 0.116853
iteration 954 : loss : 0.068825, loss_ce: 0.008547, loss_dice: 0.129021
iteration 955 : loss : 0.051189, loss_ce: 0.008543, loss_dice: 0.093748
iteration 956 : loss : 0.079593, loss_ce: 0.010194, loss_dice: 0.148959
iteration 957 : loss : 0.048550, loss_ce: 0.007337, loss_dice: 0.089746
iteration 958 : loss : 0.060289, loss_ce: 0.010759, loss_dice: 0.109756
iteration 959 : loss : 0.051433, loss_ce: 0.005517, loss_dice: 0.097320
iteration 960 : loss : 0.076353, loss_ce: 0.017940, loss_dice: 0.134725
iteration 961 : loss : 0.080718, loss_ce: 0.007283, loss_dice: 0.154079
iteration 962 : loss : 0.050565, loss_ce: 0.006408, loss_dice: 0.094668
iteration 963 : loss : 0.046971, loss_ce: 0.012362, loss_dice: 0.081542
iteration 964 : loss : 0.045211, loss_ce: 0.009163, loss_dice: 0.081194
