
Namespace(add=1e-08, aggKernel=11, base_lr=0.01, batch_size=2, class_name=1, deterministic=1, ema_decay=0.99, exp='SL/sameForm_Wssl', fold=None, gpu='4,5', max_iterations=30000, model='Vnet_3D_272_272_144_randomCrop', num_classes=2, overlap=0.5, patch_size=[272, 272, 144], root_path='/data/sohui/Prostate/data/trim/sl_data/centerCrop_350_350_200', seed=1337, sw_batch_size=8)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]






Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:44<00:00,  1.84s/it]
iteration 696 : supervised_loss : 0.065588
iteration 697 : supervised_loss : 0.055451
iteration 698 : supervised_loss : 0.076711
iteration 699 : supervised_loss : 0.071935

  2%|▋                           | 35/1501 [40:30<26:33:38, 65.22s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.68s/it]
iteration 701 : supervised_loss : 0.059071
iteration 702 : supervised_loss : 0.068102
iteration 703 : supervised_loss : 0.055310
iteration 704 : supervised_loss : 0.170336
iteration 705 : supervised_loss : 0.075025
iteration 706 : supervised_loss : 0.087228
iteration 707 : supervised_loss : 0.064612
iteration 708 : supervised_loss : 0.149784
iteration 709 : supervised_loss : 0.073527
iteration 710 : supervised_loss : 0.060067
iteration 711 : supervised_loss : 0.063705
iteration 712 : supervised_loss : 0.057631
iteration 713 : supervised_loss : 0.058794
iteration 714 : supervised_loss : 0.089489
iteration 715 : supervised_loss : 0.066782
iteration 716 : supervised_loss : 0.064775
iteration 717 : supervised_loss : 0.055524
iteration 718 : supervised_loss : 0.067496
iteration 719 : supervised_loss : 0.065340

  2%|▋                           | 36/1501 [41:30<25:48:35, 63.42s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.68s/it]
iteration 721 : supervised_loss : 0.195595
iteration 722 : supervised_loss : 0.057121
iteration 723 : supervised_loss : 1.257537
iteration 724 : supervised_loss : 0.046081
iteration 725 : supervised_loss : 0.064192
iteration 726 : supervised_loss : 0.075745
iteration 727 : supervised_loss : 0.069719
iteration 728 : supervised_loss : 0.135718
iteration 729 : supervised_loss : 0.080781
iteration 730 : supervised_loss : 0.061912
iteration 731 : supervised_loss : 0.131270
iteration 732 : supervised_loss : 0.059102
iteration 733 : supervised_loss : 0.076301
iteration 734 : supervised_loss : 0.067983
iteration 735 : supervised_loss : 0.055645
iteration 736 : supervised_loss : 0.062921
iteration 737 : supervised_loss : 0.053891
iteration 738 : supervised_loss : 0.094644
iteration 739 : supervised_loss : 0.104972

  2%|▋                           | 37/1501 [42:24<24:40:29, 60.68s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.68s/it]
iteration 741 : supervised_loss : 0.053403
iteration 742 : supervised_loss : 0.068812
iteration 743 : supervised_loss : 0.064986
iteration 744 : supervised_loss : 0.091126
iteration 745 : supervised_loss : 0.067654
iteration 746 : supervised_loss : 0.063251
iteration 747 : supervised_loss : 0.066050
iteration 748 : supervised_loss : 0.058978
iteration 749 : supervised_loss : 0.065533
iteration 750 : supervised_loss : 0.182524
iteration 751 : supervised_loss : 0.080985
iteration 752 : supervised_loss : 0.077482
iteration 753 : supervised_loss : 0.066021
iteration 754 : supervised_loss : 0.074279
iteration 755 : supervised_loss : 0.069567
iteration 756 : supervised_loss : 0.069063
iteration 757 : supervised_loss : 0.091091
iteration 758 : supervised_loss : 0.071092

  3%|▋                           | 38/1501 [43:22<24:19:32, 59.86s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.68s/it]
iteration 760 : supervised_loss : 0.077405
iteration 761 : supervised_loss : 0.084926
iteration 762 : supervised_loss : 0.072958
iteration 763 : supervised_loss : 0.067508
iteration 764 : supervised_loss : 0.078271
iteration 765 : supervised_loss : 0.063294
iteration 766 : supervised_loss : 0.045608
iteration 767 : supervised_loss : 0.057204
iteration 768 : supervised_loss : 0.062440
iteration 769 : supervised_loss : 0.062976
iteration 770 : supervised_loss : 0.065329
iteration 771 : supervised_loss : 0.072560
iteration 772 : supervised_loss : 0.055280
iteration 773 : supervised_loss : 0.053574
iteration 774 : supervised_loss : 0.053000
iteration 775 : supervised_loss : 0.081067
iteration 776 : supervised_loss : 0.067234
iteration 777 : supervised_loss : 0.076677
iteration 778 : supervised_loss : 0.060520

  3%|▋                           | 39/1501 [44:15<23:29:29, 57.85s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.68s/it]
iteration 780 : supervised_loss : 0.064774
iteration 781 : supervised_loss : 0.066613
iteration 782 : supervised_loss : 0.054587
iteration 783 : supervised_loss : 0.054292
iteration 784 : supervised_loss : 0.058923
iteration 785 : supervised_loss : 0.050996
iteration 786 : supervised_loss : 0.048071
iteration 787 : supervised_loss : 0.059477
iteration 788 : supervised_loss : 0.080022
iteration 789 : supervised_loss : 0.079164
iteration 790 : supervised_loss : 0.055453
iteration 791 : supervised_loss : 0.056577
iteration 792 : supervised_loss : 0.057956
iteration 793 : supervised_loss : 0.065979
iteration 794 : supervised_loss : 0.055749
iteration 795 : supervised_loss : 0.055831
iteration 796 : supervised_loss : 0.055584
iteration 797 : supervised_loss : 0.053407
iteration 798 : supervised_loss : 0.059165
iteration 799 : supervised_loss : 0.082506
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 800 : supervised_loss : 0.057505










100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
Validation end

  3%|▋                          | 40/1501 [48:09<44:58:40, 110.83s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 801 : supervised_loss : 0.059742
iteration 802 : supervised_loss : 0.053504
iteration 803 : supervised_loss : 0.079926
iteration 804 : supervised_loss : 0.053977
iteration 805 : supervised_loss : 0.063788
iteration 806 : supervised_loss : 0.064878
iteration 807 : supervised_loss : 0.092492
iteration 808 : supervised_loss : 0.062076
iteration 809 : supervised_loss : 0.057122
iteration 810 : supervised_loss : 0.066100
iteration 811 : supervised_loss : 0.044393
iteration 812 : supervised_loss : 0.049533
iteration 813 : supervised_loss : 0.060740
iteration 814 : supervised_loss : 0.049891
iteration 815 : supervised_loss : 0.058653
iteration 816 : supervised_loss : 0.057696
iteration 817 : supervised_loss : 0.050904
iteration 818 : supervised_loss : 0.083981
iteration 819 : supervised_loss : 0.139053

  3%|▊                           | 41/1501 [49:04<38:08:20, 94.04s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 821 : supervised_loss : 0.047215
iteration 822 : supervised_loss : 0.065126
iteration 823 : supervised_loss : 0.049102
iteration 824 : supervised_loss : 0.057601
iteration 825 : supervised_loss : 0.051322
iteration 826 : supervised_loss : 0.050016
iteration 827 : supervised_loss : 0.043422
iteration 828 : supervised_loss : 0.050223
iteration 829 : supervised_loss : 0.045498
iteration 830 : supervised_loss : 0.050360
iteration 831 : supervised_loss : 0.049981
iteration 832 : supervised_loss : 0.057523
iteration 833 : supervised_loss : 0.057944
iteration 834 : supervised_loss : 0.080548
iteration 835 : supervised_loss : 0.054437
iteration 836 : supervised_loss : 0.689330
iteration 837 : supervised_loss : 0.043577
iteration 838 : supervised_loss : 0.047726
iteration 839 : supervised_loss : 0.071265

  3%|▊                           | 42/1501 [50:02<33:41:20, 83.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 841 : supervised_loss : 0.069539
iteration 842 : supervised_loss : 0.058754
iteration 843 : supervised_loss : 0.052988
iteration 844 : supervised_loss : 0.062279
iteration 845 : supervised_loss : 0.044626
iteration 846 : supervised_loss : 0.044845
iteration 847 : supervised_loss : 0.051104
iteration 848 : supervised_loss : 0.484418
iteration 849 : supervised_loss : 0.046311
iteration 850 : supervised_loss : 0.055904
iteration 851 : supervised_loss : 0.047456
iteration 852 : supervised_loss : 0.055990
iteration 853 : supervised_loss : 0.049078
iteration 854 : supervised_loss : 0.048825
iteration 855 : supervised_loss : 0.072968
iteration 856 : supervised_loss : 0.057643
iteration 857 : supervised_loss : 0.050467
iteration 858 : supervised_loss : 0.075354
iteration 859 : supervised_loss : 0.061435

  3%|▊                           | 43/1501 [51:02<30:50:29, 76.15s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 861 : supervised_loss : 0.072713
iteration 862 : supervised_loss : 0.044259
iteration 863 : supervised_loss : 0.091408
iteration 864 : supervised_loss : 0.054832
iteration 865 : supervised_loss : 0.080577
iteration 866 : supervised_loss : 0.051629
iteration 867 : supervised_loss : 0.062391
iteration 868 : supervised_loss : 0.048920
iteration 869 : supervised_loss : 0.047608
iteration 870 : supervised_loss : 0.063681
iteration 871 : supervised_loss : 0.057725
iteration 872 : supervised_loss : 0.044234
iteration 873 : supervised_loss : 0.047084
iteration 874 : supervised_loss : 0.054639
iteration 875 : supervised_loss : 0.064721
iteration 876 : supervised_loss : 0.050254
iteration 877 : supervised_loss : 0.067614
iteration 878 : supervised_loss : 0.062383
iteration 879 : supervised_loss : 0.045437

  3%|▊                           | 44/1501 [52:01<28:46:45, 71.11s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 881 : supervised_loss : 0.045517
iteration 882 : supervised_loss : 0.047901
iteration 883 : supervised_loss : 0.067877
iteration 884 : supervised_loss : 0.058971
iteration 885 : supervised_loss : 0.055367
iteration 886 : supervised_loss : 0.044387
iteration 887 : supervised_loss : 0.044894
iteration 888 : supervised_loss : 0.072482
iteration 889 : supervised_loss : 0.085812
iteration 890 : supervised_loss : 0.068893
iteration 891 : supervised_loss : 0.056920
iteration 892 : supervised_loss : 0.041877
iteration 893 : supervised_loss : 0.043813
iteration 894 : supervised_loss : 0.061308
iteration 895 : supervised_loss : 0.064301
iteration 896 : supervised_loss : 0.061554
iteration 897 : supervised_loss : 0.040531
iteration 898 : supervised_loss : 0.463323
iteration 899 : supervised_loss : 1.165456

  3%|▊                           | 45/1501 [53:04<27:42:08, 68.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 901 : supervised_loss : 0.059195
iteration 902 : supervised_loss : 0.393052
iteration 903 : supervised_loss : 0.053014
iteration 904 : supervised_loss : 0.044942
iteration 905 : supervised_loss : 0.066392
iteration 906 : supervised_loss : 0.063808
iteration 907 : supervised_loss : 0.057425
iteration 908 : supervised_loss : 0.043541
iteration 909 : supervised_loss : 0.064417
iteration 910 : supervised_loss : 0.051963
iteration 911 : supervised_loss : 0.082959
iteration 912 : supervised_loss : 0.116190
iteration 913 : supervised_loss : 0.062143
iteration 914 : supervised_loss : 0.046452
iteration 915 : supervised_loss : 0.068274
iteration 916 : supervised_loss : 0.047918
iteration 917 : supervised_loss : 0.047605
iteration 918 : supervised_loss : 0.057839

  3%|▊                           | 46/1501 [53:55<25:33:10, 63.22s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 920 : supervised_loss : 0.051975
iteration 921 : supervised_loss : 0.052878
iteration 922 : supervised_loss : 0.059519
iteration 923 : supervised_loss : 0.057279
iteration 924 : supervised_loss : 0.066771
iteration 925 : supervised_loss : 0.044728
iteration 926 : supervised_loss : 0.405550
iteration 927 : supervised_loss : 0.080939
iteration 928 : supervised_loss : 0.689919
iteration 929 : supervised_loss : 0.047461
iteration 930 : supervised_loss : 0.052270
iteration 931 : supervised_loss : 0.051936
iteration 932 : supervised_loss : 0.060620
iteration 933 : supervised_loss : 0.062752
iteration 934 : supervised_loss : 0.051423
iteration 935 : supervised_loss : 0.057844
iteration 936 : supervised_loss : 0.070513
iteration 937 : supervised_loss : 0.047742
iteration 938 : supervised_loss : 0.067989
iteration 939 : supervised_loss : 0.070352

  3%|▉                           | 47/1501 [54:48<24:24:00, 60.41s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 941 : supervised_loss : 0.050935
iteration 942 : supervised_loss : 0.057079
iteration 943 : supervised_loss : 0.172622
iteration 944 : supervised_loss : 0.062431
iteration 945 : supervised_loss : 0.072279
iteration 946 : supervised_loss : 0.068458
iteration 947 : supervised_loss : 0.052895
iteration 948 : supervised_loss : 0.050055
iteration 949 : supervised_loss : 0.048489
iteration 950 : supervised_loss : 0.046238
iteration 951 : supervised_loss : 0.055182
iteration 952 : supervised_loss : 0.078543
iteration 953 : supervised_loss : 0.071818
iteration 954 : supervised_loss : 0.051453
iteration 955 : supervised_loss : 0.060509
iteration 956 : supervised_loss : 0.064746
iteration 957 : supervised_loss : 0.057999
iteration 958 : supervised_loss : 0.053664

  3%|▉                           | 48/1501 [55:44<23:45:17, 58.86s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 960 : supervised_loss : 0.044862
iteration 961 : supervised_loss : 0.064446
iteration 962 : supervised_loss : 0.061571
iteration 963 : supervised_loss : 0.057182
iteration 964 : supervised_loss : 0.048296
iteration 965 : supervised_loss : 0.068232
iteration 966 : supervised_loss : 0.048781
iteration 967 : supervised_loss : 0.052140
iteration 968 : supervised_loss : 0.047625
iteration 969 : supervised_loss : 0.067301
iteration 970 : supervised_loss : 0.040360
iteration 971 : supervised_loss : 0.056473
iteration 972 : supervised_loss : 0.056710
iteration 973 : supervised_loss : 0.058504
iteration 974 : supervised_loss : 0.043732
iteration 975 : supervised_loss : 0.068331
iteration 976 : supervised_loss : 0.090908
iteration 977 : supervised_loss : 0.110312
iteration 978 : supervised_loss : 0.041124

  3%|▉                           | 49/1501 [56:40<23:26:37, 58.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.70s/it]
iteration 980 : supervised_loss : 0.056312
iteration 981 : supervised_loss : 0.051951
iteration 982 : supervised_loss : 0.052351
iteration 983 : supervised_loss : 0.087716
iteration 984 : supervised_loss : 0.054989
iteration 985 : supervised_loss : 0.049184
iteration 986 : supervised_loss : 0.060985
iteration 987 : supervised_loss : 0.051196
iteration 988 : supervised_loss : 0.064346
iteration 989 : supervised_loss : 0.054679
iteration 990 : supervised_loss : 0.047274
iteration 991 : supervised_loss : 0.047883
iteration 992 : supervised_loss : 0.076431
iteration 993 : supervised_loss : 0.075338
iteration 994 : supervised_loss : 0.101576
iteration 995 : supervised_loss : 0.056164
iteration 996 : supervised_loss : 0.059331
iteration 997 : supervised_loss : 0.059591
iteration 998 : supervised_loss : 0.060631
iteration 999 : supervised_loss : 0.047341
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 1000 : supervised_loss : 0.049651










  3%|▊                        | 50/1501 [1:00:38<45:11:28, 112.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
Validation end
iteration 1000 : model_dice_score : 0.837059 model_hd95 : 5.769351
iteration 1001 : supervised_loss : 0.048819
iteration 1002 : supervised_loss : 0.061031
iteration 1003 : supervised_loss : 0.058224
iteration 1004 : supervised_loss : 0.262461
iteration 1005 : supervised_loss : 0.065626
iteration 1006 : supervised_loss : 0.042044
iteration 1007 : supervised_loss : 0.048601
iteration 1008 : supervised_loss : 0.062754
iteration 1009 : supervised_loss : 0.234906
iteration 1010 : supervised_loss : 0.119554
iteration 1011 : supervised_loss : 0.529532
iteration 1012 : supervised_loss : 0.042682
iteration 1013 : supervised_loss : 0.057380
iteration 1014 : supervised_loss : 0.066089
iteration 1015 : supervised_loss : 0.048183
iteration 1016 : supervised_loss : 0.065472
iteration 1017 : supervised_loss : 0.046604
iteration 1018 : supervised_loss : 0.047319

  3%|▉                         | 51/1501 [1:01:32<38:07:11, 94.64s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1020 : supervised_loss : 0.055357
iteration 1021 : supervised_loss : 0.055237
iteration 1022 : supervised_loss : 0.061231
iteration 1023 : supervised_loss : 0.068373
iteration 1024 : supervised_loss : 0.075800
iteration 1025 : supervised_loss : 0.046366
iteration 1026 : supervised_loss : 0.060295
iteration 1027 : supervised_loss : 0.072005
iteration 1028 : supervised_loss : 0.048694
iteration 1029 : supervised_loss : 0.059382
iteration 1030 : supervised_loss : 0.041699
iteration 1031 : supervised_loss : 0.050392
iteration 1032 : supervised_loss : 0.048769
iteration 1033 : supervised_loss : 0.050643
iteration 1034 : supervised_loss : 0.065198
iteration 1035 : supervised_loss : 0.047541
iteration 1036 : supervised_loss : 0.057634
iteration 1037 : supervised_loss : 0.049224
iteration 1038 : supervised_loss : 0.046653
iteration 1039 : supervised_loss : 0.048090

  3%|▉                         | 52/1501 [1:02:29<33:34:51, 83.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1041 : supervised_loss : 0.043826
iteration 1042 : supervised_loss : 0.040085
iteration 1043 : supervised_loss : 0.068797
iteration 1044 : supervised_loss : 0.329364
iteration 1045 : supervised_loss : 0.045801
iteration 1046 : supervised_loss : 0.049459
iteration 1047 : supervised_loss : 0.044698
iteration 1048 : supervised_loss : 0.049585
iteration 1049 : supervised_loss : 0.047451
iteration 1050 : supervised_loss : 0.046398
iteration 1051 : supervised_loss : 0.049802
iteration 1052 : supervised_loss : 0.048542
iteration 1053 : supervised_loss : 0.053655
iteration 1054 : supervised_loss : 0.058649
iteration 1055 : supervised_loss : 0.057341
iteration 1056 : supervised_loss : 0.047114
iteration 1057 : supervised_loss : 0.051578
iteration 1058 : supervised_loss : 0.067385

  4%|▉                         | 53/1501 [1:03:27<30:26:05, 75.67s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1060 : supervised_loss : 0.047777
iteration 1061 : supervised_loss : 0.039917
iteration 1062 : supervised_loss : 0.059471
iteration 1063 : supervised_loss : 0.051500
iteration 1064 : supervised_loss : 0.053732
iteration 1065 : supervised_loss : 0.046031
iteration 1066 : supervised_loss : 0.050500
iteration 1067 : supervised_loss : 0.045055
iteration 1068 : supervised_loss : 0.043041
iteration 1069 : supervised_loss : 0.043433
iteration 1070 : supervised_loss : 0.233793
iteration 1071 : supervised_loss : 0.050292
iteration 1072 : supervised_loss : 0.055868
iteration 1073 : supervised_loss : 0.045458
iteration 1074 : supervised_loss : 0.056201
iteration 1075 : supervised_loss : 0.049292
iteration 1076 : supervised_loss : 0.044930
iteration 1077 : supervised_loss : 0.048241
iteration 1078 : supervised_loss : 0.054608

  4%|▉                         | 54/1501 [1:04:27<28:31:01, 70.95s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1080 : supervised_loss : 0.048186
iteration 1081 : supervised_loss : 0.126371
iteration 1082 : supervised_loss : 0.043133
iteration 1083 : supervised_loss : 0.054108
iteration 1084 : supervised_loss : 0.049830
iteration 1085 : supervised_loss : 0.045529
iteration 1086 : supervised_loss : 0.067537
iteration 1087 : supervised_loss : 0.044270
iteration 1088 : supervised_loss : 0.048791
iteration 1089 : supervised_loss : 0.037911
iteration 1090 : supervised_loss : 0.357966
iteration 1091 : supervised_loss : 0.055224
iteration 1092 : supervised_loss : 0.052949
iteration 1093 : supervised_loss : 0.040934
iteration 1094 : supervised_loss : 0.046105
iteration 1095 : supervised_loss : 0.049531
iteration 1096 : supervised_loss : 0.041753
iteration 1097 : supervised_loss : 0.035594
iteration 1098 : supervised_loss : 0.042560

  4%|▉                         | 55/1501 [1:05:32<27:50:50, 69.33s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1100 : supervised_loss : 0.048313
iteration 1101 : supervised_loss : 0.047758
iteration 1102 : supervised_loss : 0.040761
iteration 1103 : supervised_loss : 0.039294
iteration 1104 : supervised_loss : 0.046086
iteration 1105 : supervised_loss : 0.053317
iteration 1106 : supervised_loss : 0.040409
iteration 1107 : supervised_loss : 0.043104
iteration 1108 : supervised_loss : 0.048555
iteration 1109 : supervised_loss : 0.045131
iteration 1110 : supervised_loss : 0.050207
iteration 1111 : supervised_loss : 0.045991
iteration 1112 : supervised_loss : 0.045483
iteration 1113 : supervised_loss : 0.047657
iteration 1114 : supervised_loss : 0.052149
iteration 1115 : supervised_loss : 0.043231
iteration 1116 : supervised_loss : 0.059444
iteration 1117 : supervised_loss : 0.035968
iteration 1118 : supervised_loss : 0.041735

  4%|▉                         | 56/1501 [1:06:31<26:34:44, 66.22s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1120 : supervised_loss : 0.039692
iteration 1121 : supervised_loss : 0.052400
iteration 1122 : supervised_loss : 0.053203
iteration 1123 : supervised_loss : 0.038855
iteration 1124 : supervised_loss : 0.041847
iteration 1125 : supervised_loss : 0.046024
iteration 1126 : supervised_loss : 0.052899
iteration 1127 : supervised_loss : 0.045102
iteration 1128 : supervised_loss : 0.042997
iteration 1129 : supervised_loss : 0.036550
iteration 1130 : supervised_loss : 0.045407
iteration 1131 : supervised_loss : 0.039233
iteration 1132 : supervised_loss : 0.045500
iteration 1133 : supervised_loss : 0.038432
iteration 1134 : supervised_loss : 0.047180
iteration 1135 : supervised_loss : 0.052885
iteration 1136 : supervised_loss : 0.038809
iteration 1137 : supervised_loss : 0.052261
iteration 1138 : supervised_loss : 0.050298

  4%|▉                         | 57/1501 [1:07:32<25:56:23, 64.67s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1140 : supervised_loss : 0.039669
iteration 1141 : supervised_loss : 0.038746
iteration 1142 : supervised_loss : 0.052528
iteration 1143 : supervised_loss : 0.092320
iteration 1144 : supervised_loss : 0.040762
iteration 1145 : supervised_loss : 0.037560
iteration 1146 : supervised_loss : 0.044881
iteration 1147 : supervised_loss : 0.042815
iteration 1148 : supervised_loss : 0.041077
iteration 1149 : supervised_loss : 0.038548
iteration 1150 : supervised_loss : 0.042098
iteration 1151 : supervised_loss : 0.058834
iteration 1152 : supervised_loss : 0.146102
iteration 1153 : supervised_loss : 0.134642
iteration 1154 : supervised_loss : 0.050054
iteration 1155 : supervised_loss : 0.045692
iteration 1156 : supervised_loss : 0.038853
iteration 1157 : supervised_loss : 0.039684
iteration 1158 : supervised_loss : 0.046640

  4%|█                         | 58/1501 [1:08:26<24:39:34, 61.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1160 : supervised_loss : 0.051676
iteration 1161 : supervised_loss : 0.045041
iteration 1162 : supervised_loss : 0.049685
iteration 1163 : supervised_loss : 0.038667
iteration 1164 : supervised_loss : 0.076492
iteration 1165 : supervised_loss : 0.052322
iteration 1166 : supervised_loss : 1.192634
iteration 1167 : supervised_loss : 0.075291
iteration 1168 : supervised_loss : 0.072656
iteration 1169 : supervised_loss : 0.053054
iteration 1170 : supervised_loss : 0.046156
iteration 1171 : supervised_loss : 0.042831
iteration 1172 : supervised_loss : 0.056141
iteration 1173 : supervised_loss : 0.053674
iteration 1174 : supervised_loss : 0.051035
iteration 1175 : supervised_loss : 0.049139
iteration 1176 : supervised_loss : 0.091986
iteration 1177 : supervised_loss : 0.060041
iteration 1178 : supervised_loss : 0.042924

  4%|█                         | 59/1501 [1:09:27<24:32:11, 61.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 17.68s/it]
iteration 1180 : supervised_loss : 0.058462
iteration 1181 : supervised_loss : 0.053518
iteration 1182 : supervised_loss : 0.043052
iteration 1183 : supervised_loss : 0.041984
iteration 1184 : supervised_loss : 0.046289
iteration 1185 : supervised_loss : 0.050458
iteration 1186 : supervised_loss : 0.040648
iteration 1187 : supervised_loss : 0.054012
iteration 1188 : supervised_loss : 0.071844
iteration 1189 : supervised_loss : 0.038399
iteration 1190 : supervised_loss : 0.042220
iteration 1191 : supervised_loss : 0.049472
iteration 1192 : supervised_loss : 0.045693
iteration 1193 : supervised_loss : 0.057360
iteration 1194 : supervised_loss : 0.043825
iteration 1195 : supervised_loss : 0.060343
iteration 1196 : supervised_loss : 0.055135
iteration 1197 : supervised_loss : 0.041216
iteration 1198 : supervised_loss : 0.099008
iteration 1199 : supervised_loss : 0.062893
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 1200 : supervised_loss : 0.064418









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [02:42<00:17, 17.41s/it]
Validation end

  4%|▉                        | 60/1501 [1:13:28<46:06:40, 115.20s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.70s/it]
iteration 1201 : supervised_loss : 0.041617
iteration 1202 : supervised_loss : 0.042995
iteration 1203 : supervised_loss : 0.039778
iteration 1204 : supervised_loss : 0.062447
iteration 1205 : supervised_loss : 0.038644
iteration 1206 : supervised_loss : 0.043290
iteration 1207 : supervised_loss : 0.044915
iteration 1208 : supervised_loss : 0.066036
iteration 1209 : supervised_loss : 0.042980
iteration 1210 : supervised_loss : 0.043379
iteration 1211 : supervised_loss : 0.040968
iteration 1212 : supervised_loss : 0.047296
iteration 1213 : supervised_loss : 0.039543
iteration 1214 : supervised_loss : 0.089024
iteration 1215 : supervised_loss : 0.043487
iteration 1216 : supervised_loss : 0.151329
iteration 1217 : supervised_loss : 0.068447
iteration 1218 : supervised_loss : 0.047194
iteration 1219 : supervised_loss : 0.056142

  4%|█                         | 61/1501 [1:14:19<38:20:17, 95.85s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.70s/it]
iteration 1221 : supervised_loss : 0.042184
iteration 1222 : supervised_loss : 0.057351
iteration 1223 : supervised_loss : 0.063040
iteration 1224 : supervised_loss : 0.040938
iteration 1225 : supervised_loss : 0.046093
iteration 1226 : supervised_loss : 0.053177
iteration 1227 : supervised_loss : 0.052273
iteration 1228 : supervised_loss : 0.048995
iteration 1229 : supervised_loss : 0.071547
iteration 1230 : supervised_loss : 0.049049
iteration 1231 : supervised_loss : 0.042363
iteration 1232 : supervised_loss : 0.057941
iteration 1233 : supervised_loss : 0.040615
iteration 1234 : supervised_loss : 0.045073
iteration 1235 : supervised_loss : 0.055522
iteration 1236 : supervised_loss : 0.042239
iteration 1237 : supervised_loss : 0.047830
iteration 1238 : supervised_loss : 0.042452
iteration 1239 : supervised_loss : 0.041997

  4%|█                         | 62/1501 [1:15:22<34:25:18, 86.11s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:00<00:00, 17.70s/it]
iteration 1241 : supervised_loss : 0.042049
iteration 1242 : supervised_loss : 0.036765
iteration 1243 : supervised_loss : 0.043984
iteration 1244 : supervised_loss : 0.043576
iteration 1245 : supervised_loss : 0.039506
