
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200_rampup_refpaper', fold=2, gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
total_prostate train : dataset.json









Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:43<00:00,  1.82s/it]






Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:23<00:00,  1.02it/s]

Loading dataset:  50%|██████████████████████████████████████████████████████████████████████████████████████████                                                                                          | 3/6 [00:12<00:09,  3.29s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:22<00:00,  3.83s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 1006 : loss : 0.038127, loss_ce: 0.006474, loss_dice: 0.069771
iteration 1007 : loss : 0.066800, loss_ce: 0.018578, loss_dice: 0.115011
iteration 1008 : loss : 0.039256, loss_ce: 0.005806, loss_dice: 0.072697
iteration 1009 : loss : 0.228341, loss_ce: 0.084364, loss_dice: 0.372300
iteration 1010 : loss : 0.077161, loss_ce: 0.005976, loss_dice: 0.148324
iteration 1011 : loss : 0.271380, loss_ce: 0.150208, loss_dice: 0.392499
iteration 1012 : loss : 0.040696, loss_ce: 0.005078, loss_dice: 0.076275
iteration 1013 : loss : 0.044996, loss_ce: 0.010801, loss_dice: 0.079027
iteration 1014 : loss : 0.059780, loss_ce: 0.009069, loss_dice: 0.110447
iteration 1015 : loss : 0.041826, loss_ce: 0.006508, loss_dice: 0.076975
iteration 1016 : loss : 0.090941, loss_ce: 0.010418, loss_dice: 0.171360
iteration 1017 : loss : 0.055398, loss_ce: 0.005352, loss_dice: 0.105420
iteration 1018 : loss : 0.045241, loss_ce: 0.006976, loss_dice: 0.083482
iteration 1019 : loss : 0.059355, loss_ce: 0.009388, loss_dice: 0.109267
iteration 1020 : loss : 0.038945, loss_ce: 0.004696, loss_dice: 0.073123
iteration 1021 : loss : 0.064581, loss_ce: 0.006802, loss_dice: 0.122337
iteration 1022 : loss : 0.032257, loss_ce: 0.002938, loss_dice: 0.061567
iteration 1023 : loss : 0.038246, loss_ce: 0.009829, loss_dice: 0.066644
iteration 1024 : loss : 0.038395, loss_ce: 0.006556, loss_dice: 0.070211
iteration 1025 : loss : 0.038954, loss_ce: 0.005247, loss_dice: 0.072615
iteration 1026 : loss : 0.044405, loss_ce: 0.009804, loss_dice: 0.078953
iteration 1027 : loss : 0.044851, loss_ce: 0.007832, loss_dice: 0.081857
iteration 1028 : loss : 0.045646, loss_ce: 0.005849, loss_dice: 0.083149
iteration 1029 : loss : 0.040685, loss_ce: 0.007977, loss_dice: 0.073381
iteration 1030 : loss : 0.038981, loss_ce: 0.005559, loss_dice: 0.072372
iteration 1031 : loss : 0.069146, loss_ce: 0.015862, loss_dice: 0.122418
iteration 1032 : loss : 0.046482, loss_ce: 0.006360, loss_dice: 0.086565
iteration 1033 : loss : 0.060166, loss_ce: 0.006271, loss_dice: 0.113851
iteration 1034 : loss : 0.072265, loss_ce: 0.026050, loss_dice: 0.118387
iteration 1035 : loss : 0.168096, loss_ce: 0.055012, loss_dice: 0.281137
iteration 1036 : loss : 0.032343, loss_ce: 0.005736, loss_dice: 0.058919
iteration 1037 : loss : 0.036680, loss_ce: 0.005988, loss_dice: 0.067295
iteration 1038 : loss : 0.052578, loss_ce: 0.005031, loss_dice: 0.099675
iteration 1039 : loss : 0.042020, loss_ce: 0.012507, loss_dice: 0.071368
iteration 1040 : loss : 0.517113, loss_ce: 0.485922, loss_dice: 0.548180
iteration 1041 : loss : 0.064504, loss_ce: 0.009462, loss_dice: 0.119514
iteration 1042 : loss : 0.053282, loss_ce: 0.007901, loss_dice: 0.098203
iteration 1043 : loss : 0.044308, loss_ce: 0.009450, loss_dice: 0.079142
iteration 1044 : loss : 0.048448, loss_ce: 0.006587, loss_dice: 0.090297
iteration 1045 : loss : 0.041270, loss_ce: 0.007931, loss_dice: 0.074585
iteration 1046 : loss : 0.033864, loss_ce: 0.003919, loss_dice: 0.063772
iteration 1047 : loss : 0.072856, loss_ce: 0.010108, loss_dice: 0.135482
iteration 1048 : loss : 0.047886, loss_ce: 0.010343, loss_dice: 0.085298
iteration 1049 : loss : 0.066441, loss_ce: 0.006303, loss_dice: 0.126510
iteration 1050 : loss : 0.298227, loss_ce: 0.154676, loss_dice: 0.441737
iteration 1051 : loss : 0.059370, loss_ce: 0.008619, loss_dice: 0.110045
iteration 1052 : loss : 0.204610, loss_ce: 0.092902, loss_dice: 0.316223
iteration 1053 : loss : 0.048109, loss_ce: 0.011534, loss_dice: 0.084621
iteration 1054 : loss : 0.056964, loss_ce: 0.008325, loss_dice: 0.105542
iteration 1055 : loss : 0.050434, loss_ce: 0.008109, loss_dice: 0.092634
iteration 1056 : loss : 0.085436, loss_ce: 0.004977, loss_dice: 0.165843
iteration 1057 : loss : 0.056845, loss_ce: 0.013061, loss_dice: 0.100596
iteration 1058 : loss : 0.042495, loss_ce: 0.006423, loss_dice: 0.078444
iteration 1059 : loss : 0.128000, loss_ce: 0.015351, loss_dice: 0.240576
iteration 1060 : loss : 0.038232, loss_ce: 0.009585, loss_dice: 0.066701
iteration 1061 : loss : 0.058731, loss_ce: 0.006496, loss_dice: 0.110728
iteration 1062 : loss : 0.045998, loss_ce: 0.004133, loss_dice: 0.087824
iteration 1063 : loss : 0.043668, loss_ce: 0.008682, loss_dice: 0.078615
iteration 1064 : loss : 0.048622, loss_ce: 0.008081, loss_dice: 0.089075
iteration 1065 : loss : 0.048920, loss_ce: 0.005987, loss_dice: 0.091776
iteration 1066 : loss : 0.048481, loss_ce: 0.008475, loss_dice: 0.088446
iteration 1067 : loss : 0.049569, loss_ce: 0.008973, loss_dice: 0.090051
iteration 1068 : loss : 0.049668, loss_ce: 0.009007, loss_dice: 0.090272
iteration 1069 : loss : 0.048484, loss_ce: 0.008751, loss_dice: 0.088155
iteration 1070 : loss : 0.038421, loss_ce: 0.005068, loss_dice: 0.071755
iteration 1071 : loss : 0.050751, loss_ce: 0.007234, loss_dice: 0.087841
iteration 1072 : loss : 0.070244, loss_ce: 0.012605, loss_dice: 0.127805
iteration 1073 : loss : 0.129602, loss_ce: 0.040138, loss_dice: 0.218985
iteration 1074 : loss : 0.056519, loss_ce: 0.007626, loss_dice: 0.105357
iteration 1075 : loss : 0.054573, loss_ce: 0.008631, loss_dice: 0.100289
iteration 1076 : loss : 0.333487, loss_ce: 0.219311, loss_dice: 0.447645
iteration 1077 : loss : 0.139695, loss_ce: 0.054262, loss_dice: 0.225042
iteration 1078 : loss : 0.047355, loss_ce: 0.004688, loss_dice: 0.089909
iteration 1079 : loss : 0.055213, loss_ce: 0.010832, loss_dice: 0.099552
iteration 1080 : loss : 0.066710, loss_ce: 0.005349, loss_dice: 0.127992
iteration 1081 : loss : 0.072134, loss_ce: 0.008249, loss_dice: 0.135917
iteration 1082 : loss : 0.041704, loss_ce: 0.006106, loss_dice: 0.077263
iteration 1083 : loss : 0.071080, loss_ce: 0.016434, loss_dice: 0.125628
iteration 1084 : loss : 0.054656, loss_ce: 0.007143, loss_dice: 0.102071
iteration 1085 : loss : 0.051112, loss_ce: 0.009091, loss_dice: 0.093101
iteration 1086 : loss : 0.039301, loss_ce: 0.005061, loss_dice: 0.073506
iteration 1087 : loss : 0.066085, loss_ce: 0.007635, loss_dice: 0.124512
iteration 1088 : loss : 0.045849, loss_ce: 0.006334, loss_dice: 0.085346
iteration 1089 : loss : 0.083134, loss_ce: 0.017289, loss_dice: 0.148936
iteration 1090 : loss : 0.079966, loss_ce: 0.006024, loss_dice: 0.153856
iteration 1091 : loss : 0.063598, loss_ce: 0.011133, loss_dice: 0.116008
iteration 1092 : loss : 0.098254, loss_ce: 0.023037, loss_dice: 0.173438
iteration 1093 : loss : 0.093163, loss_ce: 0.040383, loss_dice: 0.145824
iteration 1094 : loss : 0.067971, loss_ce: 0.014613, loss_dice: 0.121271
iteration 1095 : loss : 0.076661, loss_ce: 0.014067, loss_dice: 0.139230
iteration 1096 : loss : 0.065301, loss_ce: 0.003891, loss_dice: 0.126668
iteration 1097 : loss : 0.055542, loss_ce: 0.005579, loss_dice: 0.104883
iteration 1098 : loss : 0.043331, loss_ce: 0.005670, loss_dice: 0.080909
iteration 1099 : loss : 0.055959, loss_ce: 0.010745, loss_dice: 0.101129
iteration 1100 : loss : 0.039667, loss_ce: 0.004680, loss_dice: 0.074626
iteration 1101 : loss : 0.056549, loss_ce: 0.010943, loss_dice: 0.102091
iteration 1102 : loss : 0.137732, loss_ce: 0.040110, loss_dice: 0.235327
iteration 1103 : loss : 0.062497, loss_ce: 0.015455, loss_dice: 0.109505
iteration 1104 : loss : 0.064409, loss_ce: 0.014574, loss_dice: 0.114195
iteration 1105 : loss : 0.103402, loss_ce: 0.043395, loss_dice: 0.163306
iteration 1106 : loss : 0.095062, loss_ce: 0.030738, loss_dice: 0.159362
iteration 1107 : loss : 0.049947, loss_ce: 0.008924, loss_dice: 0.090899
iteration 1108 : loss : 0.093559, loss_ce: 0.036884, loss_dice: 0.150214
iteration 1109 : loss : 0.043848, loss_ce: 0.006614, loss_dice: 0.081053
iteration 1110 : loss : 0.049875, loss_ce: 0.009121, loss_dice: 0.090609
iteration 1111 : loss : 0.060918, loss_ce: 0.006447, loss_dice: 0.115355
iteration 1112 : loss : 0.047310, loss_ce: 0.006101, loss_dice: 0.088467
iteration 1113 : loss : 0.058824, loss_ce: 0.011425, loss_dice: 0.106186
iteration 1114 : loss : 0.051495, loss_ce: 0.006888, loss_dice: 0.096023
iteration 1115 : loss : 0.060054, loss_ce: 0.009066, loss_dice: 0.110971
iteration 1116 : loss : 0.049514, loss_ce: 0.007835, loss_dice: 0.091125
iteration 1117 : loss : 0.081832, loss_ce: 0.021910, loss_dice: 0.141689
iteration 1118 : loss : 0.073553, loss_ce: 0.007909, loss_dice: 0.139156
iteration 1119 : loss : 0.056065, loss_ce: 0.011033, loss_dice: 0.101067
iteration 1120 : loss : 0.075762, loss_ce: 0.007457, loss_dice: 0.144036
iteration 1121 : loss : 0.038318, loss_ce: 0.004146, loss_dice: 0.072486
iteration 1122 : loss : 0.032084, loss_ce: 0.004595, loss_dice: 0.059567
iteration 1123 : loss : 0.056556, loss_ce: 0.012790, loss_dice: 0.100305
iteration 1124 : loss : 0.044345, loss_ce: 0.005668, loss_dice: 0.083015
iteration 1125 : loss : 0.046998, loss_ce: 0.018524, loss_dice: 0.075213
iteration 1126 : loss : 0.050919, loss_ce: 0.010914, loss_dice: 0.090886
iteration 1127 : loss : 0.052752, loss_ce: 0.005721, loss_dice: 0.099729
iteration 1128 : loss : 0.036284, loss_ce: 0.005409, loss_dice: 0.067066
iteration 1129 : loss : 0.063317, loss_ce: 0.007460, loss_dice: 0.119147
iteration 1130 : loss : 0.251487, loss_ce: 0.094134, loss_dice: 0.408812
iteration 1131 : loss : 0.048523, loss_ce: 0.006877, loss_dice: 0.090156
iteration 1132 : loss : 0.048043, loss_ce: 0.005738, loss_dice: 0.090326
iteration 1133 : loss : 0.045503, loss_ce: 0.013074, loss_dice: 0.077890
iteration 1134 : loss : 0.047652, loss_ce: 0.006970, loss_dice: 0.088293
iteration 1135 : loss : 0.044359, loss_ce: 0.007481, loss_dice: 0.081206
iteration 1136 : loss : 0.052596, loss_ce: 0.003057, loss_dice: 0.102113
iteration 1137 : loss : 0.043021, loss_ce: 0.007198, loss_dice: 0.078689
iteration 1138 : loss : 0.044232, loss_ce: 0.006283, loss_dice: 0.082146
iteration 1139 : loss : 0.109069, loss_ce: 0.028177, loss_dice: 0.189909
iteration 1140 : loss : 0.054966, loss_ce: 0.007376, loss_dice: 0.102531
iteration 1141 : loss : 0.045260, loss_ce: 0.008536, loss_dice: 0.081971
iteration 1142 : loss : 0.035316, loss_ce: 0.003206, loss_dice: 0.066808
iteration 1143 : loss : 0.039098, loss_ce: 0.008048, loss_dice: 0.070123
iteration 1144 : loss : 0.046375, loss_ce: 0.012595, loss_dice: 0.080138
iteration 1145 : loss : 0.045752, loss_ce: 0.005710, loss_dice: 0.085693
iteration 1146 : loss : 0.408190, loss_ce: 0.319769, loss_dice: 0.496582
iteration 1147 : loss : 0.422568, loss_ce: 0.345839, loss_dice: 0.499285
iteration 1148 : loss : 0.071527, loss_ce: 0.010576, loss_dice: 0.132389
iteration 1149 : loss : 0.045547, loss_ce: 0.007336, loss_dice: 0.083734
iteration 1150 : loss : 0.037422, loss_ce: 0.004564, loss_dice: 0.070139
iteration 1151 : loss : 0.047360, loss_ce: 0.005759, loss_dice: 0.088856
iteration 1152 : loss : 0.039134, loss_ce: 0.004967, loss_dice: 0.073217
iteration 1153 : loss : 0.046558, loss_ce: 0.011352, loss_dice: 0.081742
iteration 1154 : loss : 0.045439, loss_ce: 0.006227, loss_dice: 0.084624
iteration 1155 : loss : 0.055997, loss_ce: 0.008305, loss_dice: 0.102781
iteration 1156 : loss : 0.033116, loss_ce: 0.005337, loss_dice: 0.060858
iteration 1157 : loss : 0.212498, loss_ce: 0.095081, loss_dice: 0.329895
iteration 1158 : loss : 0.050451, loss_ce: 0.004115, loss_dice: 0.096775
iteration 1159 : loss : 0.043393, loss_ce: 0.007155, loss_dice: 0.079608
iteration 1160 : loss : 0.059283, loss_ce: 0.012007, loss_dice: 0.106504
iteration 1161 : loss : 0.059991, loss_ce: 0.007123, loss_dice: 0.112777
iteration 1162 : loss : 0.051456, loss_ce: 0.007903, loss_dice: 0.094957
iteration 1163 : loss : 0.042820, loss_ce: 0.012705, loss_dice: 0.072905
iteration 1164 : loss : 0.056899, loss_ce: 0.009180, loss_dice: 0.104572
iteration 1165 : loss : 0.038400, loss_ce: 0.007307, loss_dice: 0.069475
iteration 1166 : loss : 0.041713, loss_ce: 0.009284, loss_dice: 0.074127
iteration 1167 : loss : 0.063386, loss_ce: 0.008479, loss_dice: 0.118272
iteration 1168 : loss : 0.034198, loss_ce: 0.004893, loss_dice: 0.063243
iteration 1169 : loss : 0.069266, loss_ce: 0.020322, loss_dice: 0.118175
iteration 1170 : loss : 0.190038, loss_ce: 0.058980, loss_dice: 0.321078
iteration 1171 : loss : 0.052191, loss_ce: 0.008646, loss_dice: 0.095590
iteration 1172 : loss : 0.049906, loss_ce: 0.007088, loss_dice: 0.092709
iteration 1173 : loss : 0.042038, loss_ce: 0.011606, loss_dice: 0.072435
iteration 1174 : loss : 0.054026, loss_ce: 0.007921, loss_dice: 0.100091
iteration 1175 : loss : 0.044605, loss_ce: 0.007180, loss_dice: 0.081849
iteration 1176 : loss : 0.082851, loss_ce: 0.004310, loss_dice: 0.161347
iteration 1177 : loss : 0.069270, loss_ce: 0.011196, loss_dice: 0.127264
iteration 1178 : loss : 0.045236, loss_ce: 0.009103, loss_dice: 0.081340
iteration 1179 : loss : 0.043416, loss_ce: 0.005446, loss_dice: 0.081327
iteration 1180 : loss : 0.042964, loss_ce: 0.004634, loss_dice: 0.081280
iteration 1181 : loss : 0.041356, loss_ce: 0.006433, loss_dice: 0.076243
iteration 1182 : loss : 0.036025, loss_ce: 0.003317, loss_dice: 0.068708
iteration 1183 : loss : 0.052601, loss_ce: 0.012298, loss_dice: 0.092867
iteration 1184 : loss : 0.038710, loss_ce: 0.007175, loss_dice: 0.070076
iteration 1185 : loss : 0.032910, loss_ce: 0.004389, loss_dice: 0.061415
iteration 1186 : loss : 0.129948, loss_ce: 0.058857, loss_dice: 0.200999
iteration 1187 : loss : 0.080858, loss_ce: 0.026367, loss_dice: 0.135230
iteration 1188 : loss : 0.050848, loss_ce: 0.007502, loss_dice: 0.094185
iteration 1189 : loss : 0.053411, loss_ce: 0.018782, loss_dice: 0.088035
iteration 1190 : loss : 0.051068, loss_ce: 0.007154, loss_dice: 0.094406
iteration 1191 : loss : 0.057984, loss_ce: 0.006119, loss_dice: 0.109814
iteration 1192 : loss : 0.051697, loss_ce: 0.008063, loss_dice: 0.095299
iteration 1193 : loss : 0.062475, loss_ce: 0.006132, loss_dice: 0.118740
iteration 1194 : loss : 0.043246, loss_ce: 0.005609, loss_dice: 0.080816
iteration 1195 : loss : 0.067880, loss_ce: 0.006215, loss_dice: 0.129518
iteration 1196 : loss : 0.044820, loss_ce: 0.007644, loss_dice: 0.081983
iteration 1197 : loss : 0.054990, loss_ce: 0.014016, loss_dice: 0.095915
iteration 1198 : loss : 0.053034, loss_ce: 0.005899, loss_dice: 0.100067
iteration 1199 : loss : 0.051787, loss_ce: 0.011375, loss_dice: 0.092074
iteration 1200 : loss : 0.069996, loss_ce: 0.006412, loss_dice: 0.133503
iteration 1201 : loss : 0.055603, loss_ce: 0.012460, loss_dice: 0.098665
iteration 1202 : loss : 0.045051, loss_ce: 0.012463, loss_dice: 0.077598
iteration 1203 : loss : 0.284774, loss_ce: 0.176954, loss_dice: 0.392560
iteration 1204 : loss : 0.048818, loss_ce: 0.006672, loss_dice: 0.090934
iteration 1205 : loss : 0.041615, loss_ce: 0.008320, loss_dice: 0.074891
iteration 1206 : loss : 0.043344, loss_ce: 0.009838, loss_dice: 0.076818
iteration 1207 : loss : 0.199683, loss_ce: 0.077278, loss_dice: 0.322072
iteration 1208 : loss : 0.032054, loss_ce: 0.005630, loss_dice: 0.058448
iteration 1209 : loss : 0.047134, loss_ce: 0.005642, loss_dice: 0.088585
iteration 1210 : loss : 0.062374, loss_ce: 0.004995, loss_dice: 0.119720
iteration 1211 : loss : 0.045803, loss_ce: 0.006752, loss_dice: 0.084702
iteration 1212 : loss : 0.035751, loss_ce: 0.004403, loss_dice: 0.067027
iteration 1213 : loss : 0.080263, loss_ce: 0.040318, loss_dice: 0.120176
iteration 1214 : loss : 0.045853, loss_ce: 0.006550, loss_dice: 0.085117
iteration 1215 : loss : 0.045231, loss_ce: 0.009394, loss_dice: 0.080915
iteration 1216 : loss : 0.070193, loss_ce: 0.004151, loss_dice: 0.136193
iteration 1217 : loss : 0.049555, loss_ce: 0.004812, loss_dice: 0.094288
iteration 1218 : loss : 0.039754, loss_ce: 0.007507, loss_dice: 0.071980
iteration 1219 : loss : 0.049706, loss_ce: 0.004645, loss_dice: 0.094745
iteration 1220 : loss : 0.035886, loss_ce: 0.003625, loss_dice: 0.068122
iteration 1221 : loss : 0.037379, loss_ce: 0.004004, loss_dice: 0.070704
iteration 1222 : loss : 0.030375, loss_ce: 0.003235, loss_dice: 0.057500
iteration 1223 : loss : 0.032549, loss_ce: 0.007021, loss_dice: 0.058019
iteration 1224 : loss : 0.035535, loss_ce: 0.007834, loss_dice: 0.063175
iteration 1225 : loss : 0.045521, loss_ce: 0.005599, loss_dice: 0.085394
iteration 1226 : loss : 0.073128, loss_ce: 0.021731, loss_dice: 0.124485
iteration 1227 : loss : 0.458212, loss_ce: 0.405722, loss_dice: 0.510674
iteration 1228 : loss : 0.049639, loss_ce: 0.006173, loss_dice: 0.092966
iteration 1229 : loss : 0.039356, loss_ce: 0.006755, loss_dice: 0.071944
iteration 1230 : loss : 0.039363, loss_ce: 0.004853, loss_dice: 0.073853
iteration 1231 : loss : 0.046007, loss_ce: 0.004939, loss_dice: 0.087055
iteration 1232 : loss : 0.037645, loss_ce: 0.007705, loss_dice: 0.067499
iteration 1233 : loss : 0.042792, loss_ce: 0.005350, loss_dice: 0.080222
iteration 1234 : loss : 0.033734, loss_ce: 0.004359, loss_dice: 0.063096
iteration 1235 : loss : 0.037636, loss_ce: 0.003487, loss_dice: 0.071769
iteration 1236 : loss : 0.031794, loss_ce: 0.005965, loss_dice: 0.057570
iteration 1237 : loss : 0.045342, loss_ce: 0.006511, loss_dice: 0.084128
iteration 1238 : loss : 0.049547, loss_ce: 0.004053, loss_dice: 0.095017
iteration 1239 : loss : 0.036799, loss_ce: 0.006732, loss_dice: 0.066854
iteration 1240 : loss : 0.044639, loss_ce: 0.004621, loss_dice: 0.084632
iteration 1241 : loss : 0.036752, loss_ce: 0.004475, loss_dice: 0.069009
iteration 1242 : loss : 0.030406, loss_ce: 0.004842, loss_dice: 0.055600
iteration 1243 : loss : 0.033955, loss_ce: 0.007729, loss_dice: 0.060044
iteration 1244 : loss : 0.050161, loss_ce: 0.007414, loss_dice: 0.092885
iteration 1245 : loss : 0.048232, loss_ce: 0.009993, loss_dice: 0.086447
iteration 1246 : loss : 0.046856, loss_ce: 0.006051, loss_dice: 0.087534
iteration 1247 : loss : 0.034009, loss_ce: 0.003575, loss_dice: 0.064373
iteration 1248 : loss : 0.055703, loss_ce: 0.018539, loss_dice: 0.092846

  4%|█                         | 5/121 [1:30:30<35:17:20, 1095.17s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:43<00:00, 21.14s/it]
iteration 1250 : loss : 0.060046, loss_ce: 0.004743, loss_dice: 0.115346
iteration 1251 : loss : 0.044972, loss_ce: 0.006871, loss_dice: 0.083051
iteration 1252 : loss : 0.045301, loss_ce: 0.013406, loss_dice: 0.077168
iteration 1253 : loss : 0.045677, loss_ce: 0.006556, loss_dice: 0.084778
iteration 1254 : loss : 0.037917, loss_ce: 0.006151, loss_dice: 0.069666
iteration 1255 : loss : 0.060575, loss_ce: 0.003088, loss_dice: 0.117785
iteration 1256 : loss : 0.051411, loss_ce: 0.005046, loss_dice: 0.097735
iteration 1257 : loss : 0.038108, loss_ce: 0.005725, loss_dice: 0.070378
iteration 1258 : loss : 0.067218, loss_ce: 0.008701, loss_dice: 0.125695
iteration 1259 : loss : 0.042256, loss_ce: 0.005950, loss_dice: 0.078535
iteration 1260 : loss : 0.041478, loss_ce: 0.003960, loss_dice: 0.078964
iteration 1261 : loss : 0.035727, loss_ce: 0.007642, loss_dice: 0.063658
iteration 1262 : loss : 0.056924, loss_ce: 0.016692, loss_dice: 0.097118
iteration 1263 : loss : 0.036818, loss_ce: 0.006513, loss_dice: 0.066829
iteration 1264 : loss : 0.073249, loss_ce: 0.018812, loss_dice: 0.127658
iteration 1265 : loss : 0.045239, loss_ce: 0.008597, loss_dice: 0.081666
iteration 1266 : loss : 0.040623, loss_ce: 0.007204, loss_dice: 0.074006
iteration 1267 : loss : 0.040394, loss_ce: 0.005141, loss_dice: 0.075641
iteration 1268 : loss : 0.037348, loss_ce: 0.005975, loss_dice: 0.068697
iteration 1269 : loss : 0.101083, loss_ce: 0.036184, loss_dice: 0.165788
iteration 1270 : loss : 0.053129, loss_ce: 0.005826, loss_dice: 0.100350
iteration 1271 : loss : 0.045581, loss_ce: 0.012309, loss_dice: 0.078827
iteration 1272 : loss : 0.052523, loss_ce: 0.005137, loss_dice: 0.099799
iteration 1273 : loss : 0.037871, loss_ce: 0.005378, loss_dice: 0.070320
iteration 1274 : loss : 0.051079, loss_ce: 0.005471, loss_dice: 0.096671
iteration 1275 : loss : 0.033889, loss_ce: 0.005398, loss_dice: 0.062337
iteration 1276 : loss : 0.036444, loss_ce: 0.005272, loss_dice: 0.067589
iteration 1277 : loss : 0.041239, loss_ce: 0.003461, loss_dice: 0.078112
iteration 1278 : loss : 0.038480, loss_ce: 0.006539, loss_dice: 0.070348
iteration 1279 : loss : 0.061337, loss_ce: 0.005148, loss_dice: 0.117474
iteration 1280 : loss : 0.048095, loss_ce: 0.007466, loss_dice: 0.088678
iteration 1281 : loss : 0.043271, loss_ce: 0.007017, loss_dice: 0.079459
iteration 1282 : loss : 0.090169, loss_ce: 0.026904, loss_dice: 0.153325
iteration 1283 : loss : 0.051647, loss_ce: 0.007913, loss_dice: 0.095323
iteration 1284 : loss : 0.058201, loss_ce: 0.016370, loss_dice: 0.099985
iteration 1285 : loss : 0.027696, loss_ce: 0.003425, loss_dice: 0.051912
iteration 1286 : loss : 0.044074, loss_ce: 0.004412, loss_dice: 0.081304
iteration 1287 : loss : 0.030862, loss_ce: 0.005031, loss_dice: 0.056665
iteration 1288 : loss : 0.049017, loss_ce: 0.008236, loss_dice: 0.088635
iteration 1289 : loss : 0.055501, loss_ce: 0.004322, loss_dice: 0.106664
iteration 1290 : loss : 0.054663, loss_ce: 0.008229, loss_dice: 0.101076
iteration 1291 : loss : 0.029883, loss_ce: 0.004022, loss_dice: 0.055671
iteration 1292 : loss : 0.092956, loss_ce: 0.051597, loss_dice: 0.134231
iteration 1293 : loss : 0.050492, loss_ce: 0.007144, loss_dice: 0.093784
iteration 1294 : loss : 0.038122, loss_ce: 0.005902, loss_dice: 0.070287
iteration 1295 : loss : 0.128696, loss_ce: 0.022864, loss_dice: 0.234487
iteration 1296 : loss : 0.043533, loss_ce: 0.010329, loss_dice: 0.076704
iteration 1297 : loss : 0.043901, loss_ce: 0.006352, loss_dice: 0.081416
iteration 1298 : loss : 0.049861, loss_ce: 0.010892, loss_dice: 0.088789
iteration 1299 : loss : 0.031761, loss_ce: 0.003795, loss_dice: 0.059688
iteration 1300 : loss : 0.037008, loss_ce: 0.004595, loss_dice: 0.069408
iteration 1301 : loss : 0.025852, loss_ce: 0.003206, loss_dice: 0.048479
iteration 1302 : loss : 0.037406, loss_ce: 0.011490, loss_dice: 0.063275
iteration 1303 : loss : 0.033708, loss_ce: 0.009476, loss_dice: 0.057867
iteration 1304 : loss : 0.154401, loss_ce: 0.056258, loss_dice: 0.252518
iteration 1305 : loss : 0.044694, loss_ce: 0.007884, loss_dice: 0.081488
iteration 1306 : loss : 0.050863, loss_ce: 0.010656, loss_dice: 0.090995
iteration 1307 : loss : 0.038032, loss_ce: 0.004846, loss_dice: 0.071194
iteration 1308 : loss : 0.036927, loss_ce: 0.006056, loss_dice: 0.067758
iteration 1309 : loss : 0.038254, loss_ce: 0.005287, loss_dice: 0.071198
iteration 1310 : loss : 0.052819, loss_ce: 0.006948, loss_dice: 0.097309
iteration 1311 : loss : 0.041430, loss_ce: 0.005741, loss_dice: 0.077101
iteration 1312 : loss : 0.278907, loss_ce: 0.144016, loss_dice: 0.413784
iteration 1313 : loss : 0.032689, loss_ce: 0.004606, loss_dice: 0.060736
iteration 1314 : loss : 0.034357, loss_ce: 0.003082, loss_dice: 0.065596
iteration 1315 : loss : 0.028545, loss_ce: 0.004835, loss_dice: 0.052120
iteration 1316 : loss : 0.036026, loss_ce: 0.005667, loss_dice: 0.066369
iteration 1317 : loss : 0.033025, loss_ce: 0.003135, loss_dice: 0.062880
iteration 1318 : loss : 0.085659, loss_ce: 0.031207, loss_dice: 0.140071
iteration 1319 : loss : 0.039303, loss_ce: 0.003313, loss_dice: 0.075265
iteration 1320 : loss : 0.035086, loss_ce: 0.004134, loss_dice: 0.066016
iteration 1321 : loss : 0.029839, loss_ce: 0.004716, loss_dice: 0.054926
iteration 1322 : loss : 0.045869, loss_ce: 0.011408, loss_dice: 0.080255
iteration 1323 : loss : 0.072108, loss_ce: 0.019866, loss_dice: 0.124307
iteration 1324 : loss : 0.035290, loss_ce: 0.008073, loss_dice: 0.062474
iteration 1325 : loss : 0.031484, loss_ce: 0.006807, loss_dice: 0.056078
iteration 1326 : loss : 0.027542, loss_ce: 0.003095, loss_dice: 0.051960
iteration 1327 : loss : 0.057147, loss_ce: 0.008956, loss_dice: 0.105279
iteration 1328 : loss : 0.054396, loss_ce: 0.008980, loss_dice: 0.099741
iteration 1329 : loss : 0.060668, loss_ce: 0.004795, loss_dice: 0.116506
iteration 1330 : loss : 0.059622, loss_ce: 0.013729, loss_dice: 0.105492
