
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/GDT-MT_350_350_200_rampup_refpaper', gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_208_randomCrop', num_classes=2, patch_size=[208, 208, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]







Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:43<00:00,  1.82s/it]




Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:22<00:00,  1.08it/s]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:12<00:01,  1.61s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:18<00:00,  3.06s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 319 : loss : 0.307079, loss_ce: 0.150517, loss_dice: 0.424564
iteration 320 : loss : 0.201445, loss_ce: 0.028256, loss_dice: 0.323540
iteration 321 : loss : 0.210281, loss_ce: 0.046500, loss_dice: 0.343145
iteration 322 : loss : 0.167835, loss_ce: 0.025417, loss_dice: 0.269895
iteration 323 : loss : 0.181273, loss_ce: 0.024230, loss_dice: 0.294477
iteration 324 : loss : 0.184461, loss_ce: 0.035589, loss_dice: 0.295240
iteration 325 : loss : 0.164419, loss_ce: 0.024306, loss_dice: 0.269783
iteration 326 : loss : 0.171373, loss_ce: 0.035887, loss_dice: 0.268711
iteration 327 : loss : 0.182821, loss_ce: 0.038881, loss_dice: 0.289192
iteration 328 : loss : 0.236983, loss_ce: 0.085718, loss_dice: 0.347357
iteration 329 : loss : 0.243379, loss_ce: 0.052490, loss_dice: 0.394861
iteration 330 : loss : 0.205858, loss_ce: 0.059679, loss_dice: 0.309264
iteration 331 : loss : 0.227002, loss_ce: 0.062718, loss_dice: 0.357569
iteration 332 : loss : 0.170496, loss_ce: 0.014976, loss_dice: 0.280268
iteration 333 : loss : 0.185149, loss_ce: 0.022817, loss_dice: 0.296885
iteration 334 : loss : 0.204894, loss_ce: 0.042561, loss_dice: 0.314478
iteration 335 : loss : 0.208473, loss_ce: 0.026862, loss_dice: 0.350392
iteration 336 : loss : 0.167019, loss_ce: 0.023805, loss_dice: 0.271986
iteration 337 : loss : 0.220688, loss_ce: 0.068795, loss_dice: 0.331124
iteration 338 : loss : 0.181826, loss_ce: 0.029802, loss_dice: 0.292989
iteration 339 : loss : 0.190945, loss_ce: 0.035580, loss_dice: 0.292219
iteration 340 : loss : 0.168971, loss_ce: 0.022168, loss_dice: 0.283508
iteration 341 : loss : 0.179860, loss_ce: 0.030836, loss_dice: 0.294098
iteration 342 : loss : 0.178126, loss_ce: 0.026582, loss_dice: 0.285611
iteration 343 : loss : 0.237211, loss_ce: 0.064503, loss_dice: 0.371682
iteration 344 : loss : 0.183168, loss_ce: 0.026547, loss_dice: 0.298040
iteration 345 : loss : 0.170828, loss_ce: 0.023656, loss_dice: 0.271332
iteration 346 : loss : 0.186751, loss_ce: 0.045411, loss_dice: 0.289933
iteration 347 : loss : 0.192033, loss_ce: 0.046961, loss_dice: 0.291978
iteration 348 : loss : 0.164913, loss_ce: 0.025637, loss_dice: 0.263670
iteration 349 : loss : 0.183541, loss_ce: 0.013064, loss_dice: 0.309239
iteration 350 : loss : 0.181913, loss_ce: 0.032998, loss_dice: 0.282640
iteration 351 : loss : 0.186374, loss_ce: 0.042431, loss_dice: 0.282583
iteration 352 : loss : 0.208340, loss_ce: 0.042797, loss_dice: 0.326480
iteration 353 : loss : 0.171065, loss_ce: 0.017294, loss_dice: 0.282599
iteration 354 : loss : 0.158165, loss_ce: 0.017306, loss_dice: 0.263981
iteration 355 : loss : 0.187165, loss_ce: 0.031338, loss_dice: 0.296940
iteration 356 : loss : 0.174812, loss_ce: 0.042691, loss_dice: 0.270272
iteration 357 : loss : 0.183781, loss_ce: 0.043762, loss_dice: 0.286847
iteration 358 : loss : 0.166662, loss_ce: 0.023657, loss_dice: 0.260775
iteration 359 : loss : 0.147949, loss_ce: 0.017794, loss_dice: 0.238981
iteration 360 : loss : 0.152959, loss_ce: 0.023189, loss_dice: 0.249183
iteration 361 : loss : 0.156868, loss_ce: 0.015782, loss_dice: 0.266608
iteration 362 : loss : 0.181516, loss_ce: 0.031074, loss_dice: 0.292141
iteration 363 : loss : 0.164771, loss_ce: 0.023467, loss_dice: 0.277153
iteration 364 : loss : 0.191698, loss_ce: 0.045771, loss_dice: 0.298545
iteration 365 : loss : 0.159858, loss_ce: 0.032935, loss_dice: 0.245244
iteration 366 : loss : 0.258656, loss_ce: 0.114233, loss_dice: 0.360220
iteration 367 : loss : 0.161107, loss_ce: 0.029841, loss_dice: 0.252066
iteration 368 : loss : 0.151733, loss_ce: 0.027379, loss_dice: 0.235235
iteration 369 : loss : 0.137587, loss_ce: 0.013642, loss_dice: 0.223297
iteration 370 : loss : 0.189298, loss_ce: 0.040914, loss_dice: 0.293555
iteration 371 : loss : 0.252534, loss_ce: 0.088205, loss_dice: 0.383602
iteration 372 : loss : 0.164812, loss_ce: 0.026174, loss_dice: 0.263953
iteration 373 : loss : 0.166483, loss_ce: 0.029730, loss_dice: 0.258738
iteration 374 : loss : 0.150305, loss_ce: 0.017432, loss_dice: 0.235925
iteration 375 : loss : 0.154974, loss_ce: 0.017642, loss_dice: 0.254782
iteration 376 : loss : 0.146427, loss_ce: 0.021642, loss_dice: 0.233204
iteration 377 : loss : 0.182018, loss_ce: 0.049080, loss_dice: 0.274387
iteration 378 : loss : 0.175000, loss_ce: 0.028179, loss_dice: 0.278395
iteration 379 : loss : 0.270621, loss_ce: 0.102792, loss_dice: 0.390962
iteration 380 : loss : 0.213674, loss_ce: 0.070719, loss_dice: 0.324830
iteration 381 : loss : 0.171380, loss_ce: 0.045493, loss_dice: 0.263774
iteration 382 : loss : 0.145525, loss_ce: 0.015679, loss_dice: 0.235132
iteration 383 : loss : 0.154907, loss_ce: 0.020390, loss_dice: 0.252969
iteration 384 : loss : 0.173899, loss_ce: 0.032264, loss_dice: 0.274013
iteration 385 : loss : 0.182787, loss_ce: 0.045926, loss_dice: 0.275553
iteration 386 : loss : 0.180035, loss_ce: 0.043383, loss_dice: 0.276648
iteration 387 : loss : 0.141253, loss_ce: 0.019251, loss_dice: 0.218499
iteration 388 : loss : 0.144153, loss_ce: 0.025106, loss_dice: 0.223909
iteration 389 : loss : 0.216766, loss_ce: 0.036741, loss_dice: 0.352781
iteration 390 : loss : 0.153784, loss_ce: 0.019734, loss_dice: 0.240358
iteration 391 : loss : 0.151674, loss_ce: 0.027502, loss_dice: 0.227084
iteration 392 : loss : 0.196536, loss_ce: 0.028564, loss_dice: 0.320170
iteration 393 : loss : 0.170743, loss_ce: 0.031174, loss_dice: 0.274409
iteration 394 : loss : 0.244657, loss_ce: 0.084609, loss_dice: 0.367049
iteration 395 : loss : 0.141244, loss_ce: 0.014936, loss_dice: 0.233761
iteration 396 : loss : 0.154739, loss_ce: 0.027509, loss_dice: 0.236437
iteration 397 : loss : 0.146747, loss_ce: 0.025689, loss_dice: 0.233826
iteration 398 : loss : 0.159407, loss_ce: 0.033976, loss_dice: 0.252270
iteration 399 : loss : 0.141769, loss_ce: 0.023843, loss_dice: 0.219723
iteration 400 : loss : 0.165553, loss_ce: 0.039133, loss_dice: 0.247169
iteration 401 : loss : 0.174348, loss_ce: 0.036577, loss_dice: 0.280475
iteration 402 : loss : 0.158238, loss_ce: 0.032880, loss_dice: 0.233945
iteration 403 : loss : 0.140725, loss_ce: 0.014819, loss_dice: 0.237905
iteration 404 : loss : 0.130435, loss_ce: 0.013926, loss_dice: 0.208922
iteration 405 : loss : 0.136431, loss_ce: 0.018159, loss_dice: 0.220077
iteration 406 : loss : 0.140354, loss_ce: 0.029805, loss_dice: 0.212350
iteration 407 : loss : 0.131945, loss_ce: 0.015269, loss_dice: 0.207764
iteration 408 : loss : 0.139555, loss_ce: 0.027817, loss_dice: 0.210833
iteration 409 : loss : 0.170995, loss_ce: 0.026551, loss_dice: 0.277432
iteration 410 : loss : 0.150496, loss_ce: 0.020186, loss_dice: 0.234158
iteration 411 : loss : 0.165849, loss_ce: 0.031601, loss_dice: 0.266711
iteration 412 : loss : 0.148137, loss_ce: 0.016059, loss_dice: 0.240156
iteration 413 : loss : 0.136940, loss_ce: 0.013911, loss_dice: 0.207310
iteration 414 : loss : 0.153445, loss_ce: 0.034558, loss_dice: 0.224038
iteration 415 : loss : 0.238815, loss_ce: 0.084802, loss_dice: 0.357550
iteration 416 : loss : 0.147734, loss_ce: 0.025301, loss_dice: 0.230922
iteration 417 : loss : 0.128216, loss_ce: 0.020260, loss_dice: 0.199148
iteration 418 : loss : 0.136331, loss_ce: 0.024054, loss_dice: 0.212176
iteration 419 : loss : 0.148060, loss_ce: 0.016100, loss_dice: 0.231517
iteration 420 : loss : 0.176211, loss_ce: 0.047737, loss_dice: 0.271337
iteration 421 : loss : 0.128201, loss_ce: 0.024399, loss_dice: 0.197127
iteration 422 : loss : 0.252009, loss_ce: 0.097309, loss_dice: 0.366219
iteration 423 : loss : 0.129515, loss_ce: 0.011237, loss_dice: 0.209579
iteration 424 : loss : 0.279013, loss_ce: 0.118894, loss_dice: 0.401690
iteration 425 : loss : 0.153841, loss_ce: 0.026133, loss_dice: 0.236631
iteration 426 : loss : 0.123847, loss_ce: 0.026895, loss_dice: 0.185436
iteration 427 : loss : 0.125512, loss_ce: 0.014983, loss_dice: 0.189233
iteration 428 : loss : 0.150665, loss_ce: 0.037504, loss_dice: 0.223507
iteration 429 : loss : 0.365031, loss_ce: 0.194821, loss_dice: 0.493771
iteration 430 : loss : 0.164580, loss_ce: 0.029989, loss_dice: 0.252319
iteration 431 : loss : 0.140580, loss_ce: 0.019067, loss_dice: 0.214383
iteration 432 : loss : 0.213126, loss_ce: 0.057915, loss_dice: 0.324271
iteration 433 : loss : 0.159175, loss_ce: 0.028258, loss_dice: 0.257626
iteration 434 : loss : 0.139133, loss_ce: 0.018688, loss_dice: 0.224477
iteration 435 : loss : 0.137829, loss_ce: 0.016233, loss_dice: 0.231639
iteration 436 : loss : 0.145603, loss_ce: 0.030974, loss_dice: 0.216646
iteration 437 : loss : 0.130410, loss_ce: 0.021609, loss_dice: 0.204801
iteration 438 : loss : 0.134116, loss_ce: 0.020337, loss_dice: 0.203266
iteration 439 : loss : 0.134628, loss_ce: 0.032707, loss_dice: 0.196243
iteration 440 : loss : 0.128965, loss_ce: 0.026512, loss_dice: 0.197130
iteration 441 : loss : 0.131237, loss_ce: 0.015047, loss_dice: 0.217136
iteration 442 : loss : 0.131961, loss_ce: 0.020230, loss_dice: 0.204578
iteration 443 : loss : 0.169603, loss_ce: 0.029025, loss_dice: 0.279994
iteration 444 : loss : 0.129734, loss_ce: 0.026549, loss_dice: 0.195666
iteration 445 : loss : 0.147786, loss_ce: 0.049754, loss_dice: 0.212220
iteration 446 : loss : 0.138861, loss_ce: 0.029463, loss_dice: 0.208533
iteration 447 : loss : 0.134727, loss_ce: 0.030426, loss_dice: 0.200786
iteration 448 : loss : 0.133283, loss_ce: 0.023093, loss_dice: 0.199424
iteration 449 : loss : 0.149517, loss_ce: 0.038866, loss_dice: 0.220393
iteration 450 : loss : 0.152172, loss_ce: 0.027190, loss_dice: 0.232405
iteration 451 : loss : 0.136967, loss_ce: 0.016464, loss_dice: 0.221829
iteration 452 : loss : 0.178441, loss_ce: 0.046579, loss_dice: 0.269086
iteration 453 : loss : 0.203981, loss_ce: 0.063634, loss_dice: 0.296470
iteration 454 : loss : 0.124115, loss_ce: 0.016916, loss_dice: 0.181154
iteration 455 : loss : 0.124178, loss_ce: 0.012761, loss_dice: 0.200831
iteration 456 : loss : 0.127168, loss_ce: 0.017552, loss_dice: 0.197681
iteration 457 : loss : 0.132689, loss_ce: 0.030338, loss_dice: 0.197913
iteration 458 : loss : 0.133790, loss_ce: 0.024510, loss_dice: 0.207845
iteration 459 : loss : 0.131612, loss_ce: 0.013730, loss_dice: 0.201318
iteration 460 : loss : 0.134549, loss_ce: 0.016207, loss_dice: 0.219540
iteration 461 : loss : 0.134959, loss_ce: 0.033189, loss_dice: 0.202547
iteration 462 : loss : 0.114554, loss_ce: 0.009422, loss_dice: 0.179157
iteration 463 : loss : 0.140791, loss_ce: 0.025377, loss_dice: 0.218455
iteration 464 : loss : 0.284418, loss_ce: 0.125769, loss_dice: 0.397952
iteration 465 : loss : 0.118852, loss_ce: 0.014772, loss_dice: 0.179476
iteration 466 : loss : 0.178126, loss_ce: 0.057676, loss_dice: 0.259626
iteration 467 : loss : 0.117627, loss_ce: 0.020474, loss_dice: 0.170245
iteration 468 : loss : 0.110331, loss_ce: 0.018978, loss_dice: 0.161959
iteration 469 : loss : 0.199247, loss_ce: 0.041112, loss_dice: 0.317037
iteration 470 : loss : 0.145262, loss_ce: 0.029192, loss_dice: 0.214410
iteration 471 : loss : 0.117574, loss_ce: 0.021930, loss_dice: 0.166027
iteration 472 : loss : 0.132573, loss_ce: 0.018019, loss_dice: 0.202120
iteration 473 : loss : 0.373818, loss_ce: 0.227853, loss_dice: 0.479870
iteration 474 : loss : 0.219409, loss_ce: 0.072240, loss_dice: 0.330804
iteration 475 : loss : 0.123921, loss_ce: 0.018580, loss_dice: 0.199101
iteration 476 : loss : 0.124390, loss_ce: 0.023523, loss_dice: 0.186319
iteration 477 : loss : 0.131109, loss_ce: 0.022936, loss_dice: 0.205734
iteration 478 : loss : 0.127498, loss_ce: 0.017599, loss_dice: 0.192645
iteration 479 : loss : 0.112678, loss_ce: 0.019192, loss_dice: 0.169145
iteration 480 : loss : 0.137163, loss_ce: 0.040867, loss_dice: 0.199456
iteration 481 : loss : 0.150675, loss_ce: 0.030328, loss_dice: 0.239508
iteration 482 : loss : 0.247663, loss_ce: 0.111318, loss_dice: 0.344552
iteration 483 : loss : 0.134451, loss_ce: 0.014395, loss_dice: 0.219403
iteration 484 : loss : 0.106490, loss_ce: 0.011638, loss_dice: 0.164676
iteration 485 : loss : 0.102505, loss_ce: 0.015181, loss_dice: 0.157533
iteration 486 : loss : 0.128897, loss_ce: 0.035251, loss_dice: 0.182284
iteration 487 : loss : 0.107435, loss_ce: 0.013452, loss_dice: 0.166091
iteration 488 : loss : 0.142196, loss_ce: 0.043453, loss_dice: 0.193899
iteration 489 : loss : 0.152986, loss_ce: 0.041759, loss_dice: 0.224172
iteration 490 : loss : 0.144143, loss_ce: 0.028206, loss_dice: 0.213612
iteration 491 : loss : 0.120384, loss_ce: 0.014336, loss_dice: 0.192182
iteration 492 : loss : 0.113345, loss_ce: 0.009628, loss_dice: 0.177952
iteration 493 : loss : 0.141150, loss_ce: 0.037501, loss_dice: 0.199447
iteration 494 : loss : 0.107462, loss_ce: 0.014715, loss_dice: 0.153514
iteration 495 : loss : 0.109790, loss_ce: 0.012985, loss_dice: 0.172138
iteration 496 : loss : 0.121254, loss_ce: 0.021125, loss_dice: 0.181845
iteration 497 : loss : 0.109556, loss_ce: 0.015787, loss_dice: 0.166511
iteration 498 : loss : 0.115478, loss_ce: 0.016703, loss_dice: 0.180114
iteration 499 : loss : 0.126830, loss_ce: 0.024159, loss_dice: 0.182633

  2%|▍                         | 2/121 [1:13:48<73:12:29, 2214.70s/it]
iteration 501 : loss : 0.131706, loss_ce: 0.028423, loss_dice: 0.197924
iteration 502 : loss : 0.109619, loss_ce: 0.009502, loss_dice: 0.173698
iteration 503 : loss : 0.168475, loss_ce: 0.030353, loss_dice: 0.263377
iteration 504 : loss : 0.112668, loss_ce: 0.023542, loss_dice: 0.158465
iteration 505 : loss : 0.117328, loss_ce: 0.029071, loss_dice: 0.171708
iteration 506 : loss : 0.128987, loss_ce: 0.034657, loss_dice: 0.177204
iteration 507 : loss : 0.102572, loss_ce: 0.017221, loss_dice: 0.150287
iteration 508 : loss : 0.140523, loss_ce: 0.013950, loss_dice: 0.227065
iteration 509 : loss : 0.113804, loss_ce: 0.013120, loss_dice: 0.167904
iteration 510 : loss : 0.101857, loss_ce: 0.013470, loss_dice: 0.145983
iteration 511 : loss : 0.116930, loss_ce: 0.012085, loss_dice: 0.177360
iteration 512 : loss : 0.117347, loss_ce: 0.015515, loss_dice: 0.177351
iteration 513 : loss : 0.112059, loss_ce: 0.017027, loss_dice: 0.172989
iteration 514 : loss : 0.098409, loss_ce: 0.009539, loss_dice: 0.162081
iteration 515 : loss : 0.167661, loss_ce: 0.071050, loss_dice: 0.231247
iteration 516 : loss : 0.107938, loss_ce: 0.023858, loss_dice: 0.154420
iteration 517 : loss : 0.104701, loss_ce: 0.014507, loss_dice: 0.163006
iteration 518 : loss : 0.123350, loss_ce: 0.024321, loss_dice: 0.185204
iteration 519 : loss : 0.112984, loss_ce: 0.020465, loss_dice: 0.175920
iteration 520 : loss : 0.123483, loss_ce: 0.014018, loss_dice: 0.203142
iteration 521 : loss : 0.126008, loss_ce: 0.032864, loss_dice: 0.176542
iteration 522 : loss : 0.152987, loss_ce: 0.036314, loss_dice: 0.243580
iteration 523 : loss : 0.107527, loss_ce: 0.017755, loss_dice: 0.162278
iteration 524 : loss : 0.099197, loss_ce: 0.020851, loss_dice: 0.140954
iteration 525 : loss : 0.098465, loss_ce: 0.019689, loss_dice: 0.137893
iteration 526 : loss : 0.110408, loss_ce: 0.021896, loss_dice: 0.159996
iteration 527 : loss : 0.277699, loss_ce: 0.168120, loss_dice: 0.349677
iteration 528 : loss : 0.132276, loss_ce: 0.025502, loss_dice: 0.203084
iteration 529 : loss : 0.158961, loss_ce: 0.050970, loss_dice: 0.225015
iteration 530 : loss : 0.100019, loss_ce: 0.010154, loss_dice: 0.157324
iteration 531 : loss : 0.123249, loss_ce: 0.015203, loss_dice: 0.189967
iteration 532 : loss : 0.126272, loss_ce: 0.018350, loss_dice: 0.182309
iteration 533 : loss : 0.108457, loss_ce: 0.014507, loss_dice: 0.155716
iteration 534 : loss : 0.128692, loss_ce: 0.031195, loss_dice: 0.192137
iteration 535 : loss : 0.129918, loss_ce: 0.029264, loss_dice: 0.189950
iteration 536 : loss : 0.114041, loss_ce: 0.019289, loss_dice: 0.173124
iteration 537 : loss : 0.116137, loss_ce: 0.026580, loss_dice: 0.171878
iteration 538 : loss : 0.157334, loss_ce: 0.039796, loss_dice: 0.227968
iteration 539 : loss : 0.129582, loss_ce: 0.016706, loss_dice: 0.212476
iteration 540 : loss : 0.123600, loss_ce: 0.026650, loss_dice: 0.186622
iteration 541 : loss : 0.128859, loss_ce: 0.028879, loss_dice: 0.188815
iteration 542 : loss : 0.149490, loss_ce: 0.032051, loss_dice: 0.226112
iteration 543 : loss : 0.141828, loss_ce: 0.038678, loss_dice: 0.213037
iteration 544 : loss : 0.105803, loss_ce: 0.019469, loss_dice: 0.149700
iteration 545 : loss : 0.134880, loss_ce: 0.036071, loss_dice: 0.195983
iteration 546 : loss : 0.095968, loss_ce: 0.012327, loss_dice: 0.137057
iteration 547 : loss : 0.114013, loss_ce: 0.033045, loss_dice: 0.154454
iteration 548 : loss : 0.150941, loss_ce: 0.019279, loss_dice: 0.237471
iteration 549 : loss : 0.121935, loss_ce: 0.028508, loss_dice: 0.173526
iteration 550 : loss : 0.090474, loss_ce: 0.012660, loss_dice: 0.122710
iteration 551 : loss : 0.168983, loss_ce: 0.025492, loss_dice: 0.267559
iteration 552 : loss : 0.102607, loss_ce: 0.011841, loss_dice: 0.158052
iteration 553 : loss : 0.221273, loss_ce: 0.097224, loss_dice: 0.312395
iteration 554 : loss : 0.114175, loss_ce: 0.022039, loss_dice: 0.177612
iteration 555 : loss : 0.108642, loss_ce: 0.022089, loss_dice: 0.155617
iteration 556 : loss : 0.107080, loss_ce: 0.017584, loss_dice: 0.168130
iteration 557 : loss : 0.091077, loss_ce: 0.011548, loss_dice: 0.140393
iteration 558 : loss : 0.377085, loss_ce: 0.250321, loss_dice: 0.468769
iteration 559 : loss : 0.122114, loss_ce: 0.030973, loss_dice: 0.159095
iteration 560 : loss : 0.102920, loss_ce: 0.012116, loss_dice: 0.162615
iteration 561 : loss : 0.123793, loss_ce: 0.025589, loss_dice: 0.184607
iteration 562 : loss : 0.106612, loss_ce: 0.020807, loss_dice: 0.167543
iteration 563 : loss : 0.092216, loss_ce: 0.016790, loss_dice: 0.133295
iteration 564 : loss : 0.092327, loss_ce: 0.017944, loss_dice: 0.135367
iteration 565 : loss : 0.106057, loss_ce: 0.024571, loss_dice: 0.150658
iteration 566 : loss : 0.095028, loss_ce: 0.012433, loss_dice: 0.142471
iteration 567 : loss : 0.107369, loss_ce: 0.021246, loss_dice: 0.149433
iteration 568 : loss : 0.102534, loss_ce: 0.018363, loss_dice: 0.140870
iteration 569 : loss : 0.104648, loss_ce: 0.014793, loss_dice: 0.152970
iteration 570 : loss : 0.110632, loss_ce: 0.011529, loss_dice: 0.170984
iteration 571 : loss : 0.177647, loss_ce: 0.049218, loss_dice: 0.267164
iteration 572 : loss : 0.133280, loss_ce: 0.018514, loss_dice: 0.203833
iteration 573 : loss : 0.093879, loss_ce: 0.010634, loss_dice: 0.129798
iteration 574 : loss : 0.133997, loss_ce: 0.030541, loss_dice: 0.202560
iteration 575 : loss : 0.103894, loss_ce: 0.017518, loss_dice: 0.153315
iteration 576 : loss : 0.427694, loss_ce: 0.320114, loss_dice: 0.491063
iteration 577 : loss : 0.134124, loss_ce: 0.046562, loss_dice: 0.185324
iteration 578 : loss : 0.116581, loss_ce: 0.014961, loss_dice: 0.172222
iteration 579 : loss : 0.184994, loss_ce: 0.067202, loss_dice: 0.266664
iteration 580 : loss : 0.096665, loss_ce: 0.024748, loss_dice: 0.139027
iteration 581 : loss : 0.122974, loss_ce: 0.013697, loss_dice: 0.193860
iteration 582 : loss : 0.138642, loss_ce: 0.033658, loss_dice: 0.209731
iteration 583 : loss : 0.284454, loss_ce: 0.144355, loss_dice: 0.390876
iteration 584 : loss : 0.110003, loss_ce: 0.020608, loss_dice: 0.156524
iteration 585 : loss : 0.206961, loss_ce: 0.104312, loss_dice: 0.271552
iteration 586 : loss : 0.105461, loss_ce: 0.016716, loss_dice: 0.151997
iteration 587 : loss : 0.092891, loss_ce: 0.019316, loss_dice: 0.129619
iteration 588 : loss : 0.257671, loss_ce: 0.076704, loss_dice: 0.398053
iteration 589 : loss : 0.125068, loss_ce: 0.024282, loss_dice: 0.180441
iteration 590 : loss : 0.082848, loss_ce: 0.011814, loss_dice: 0.111121
iteration 591 : loss : 0.127124, loss_ce: 0.015021, loss_dice: 0.196114
iteration 592 : loss : 0.176154, loss_ce: 0.043004, loss_dice: 0.275708
iteration 593 : loss : 0.097839, loss_ce: 0.011921, loss_dice: 0.152110
iteration 594 : loss : 0.109738, loss_ce: 0.013186, loss_dice: 0.178726
iteration 595 : loss : 0.107913, loss_ce: 0.023663, loss_dice: 0.157050
iteration 596 : loss : 0.124963, loss_ce: 0.044698, loss_dice: 0.168192
iteration 597 : loss : 0.111477, loss_ce: 0.018347, loss_dice: 0.178623
iteration 598 : loss : 0.122414, loss_ce: 0.025335, loss_dice: 0.183510
iteration 599 : loss : 0.105458, loss_ce: 0.016498, loss_dice: 0.155276
iteration 600 : loss : 0.124781, loss_ce: 0.013708, loss_dice: 0.207257
iteration 601 : loss : 0.104147, loss_ce: 0.019004, loss_dice: 0.152240
iteration 602 : loss : 0.135881, loss_ce: 0.021126, loss_dice: 0.205731
iteration 603 : loss : 0.089120, loss_ce: 0.010272, loss_dice: 0.132969
iteration 604 : loss : 0.094616, loss_ce: 0.016108, loss_dice: 0.141573
iteration 605 : loss : 0.086526, loss_ce: 0.016894, loss_dice: 0.119831
iteration 606 : loss : 0.091223, loss_ce: 0.012491, loss_dice: 0.132443
iteration 607 : loss : 0.097211, loss_ce: 0.016880, loss_dice: 0.140583
iteration 608 : loss : 0.080293, loss_ce: 0.009889, loss_dice: 0.115522
iteration 609 : loss : 0.129509, loss_ce: 0.020892, loss_dice: 0.194809
iteration 610 : loss : 0.145301, loss_ce: 0.040753, loss_dice: 0.216260
iteration 611 : loss : 0.105962, loss_ce: 0.017853, loss_dice: 0.153818
iteration 612 : loss : 0.157749, loss_ce: 0.046018, loss_dice: 0.217646
iteration 613 : loss : 0.205023, loss_ce: 0.075553, loss_dice: 0.287908
iteration 614 : loss : 0.101319, loss_ce: 0.012737, loss_dice: 0.151704
iteration 615 : loss : 0.401059, loss_ce: 0.287030, loss_dice: 0.477508
iteration 616 : loss : 0.146169, loss_ce: 0.049342, loss_dice: 0.206256
iteration 617 : loss : 0.117116, loss_ce: 0.023988, loss_dice: 0.178315
iteration 618 : loss : 0.096103, loss_ce: 0.010174, loss_dice: 0.138330
iteration 619 : loss : 0.096108, loss_ce: 0.010622, loss_dice: 0.152150
iteration 620 : loss : 0.082554, loss_ce: 0.014615, loss_dice: 0.120562
iteration 621 : loss : 0.251539, loss_ce: 0.109441, loss_dice: 0.358869
iteration 622 : loss : 0.127206, loss_ce: 0.028011, loss_dice: 0.191978
iteration 623 : loss : 0.151592, loss_ce: 0.036379, loss_dice: 0.236092
iteration 624 : loss : 0.169506, loss_ce: 0.049738, loss_dice: 0.243280
iteration 625 : loss : 0.137401, loss_ce: 0.036271, loss_dice: 0.199879
iteration 626 : loss : 0.095094, loss_ce: 0.015364, loss_dice: 0.134406
iteration 627 : loss : 0.094780, loss_ce: 0.017080, loss_dice: 0.138218
iteration 628 : loss : 0.226365, loss_ce: 0.063561, loss_dice: 0.349415
iteration 629 : loss : 0.109506, loss_ce: 0.011414, loss_dice: 0.163495
iteration 630 : loss : 0.091274, loss_ce: 0.013928, loss_dice: 0.127154
iteration 631 : loss : 0.169916, loss_ce: 0.038478, loss_dice: 0.255223
iteration 632 : loss : 0.128298, loss_ce: 0.016951, loss_dice: 0.208074
iteration 633 : loss : 0.131970, loss_ce: 0.024682, loss_dice: 0.209079
iteration 634 : loss : 0.117695, loss_ce: 0.013333, loss_dice: 0.187255
iteration 635 : loss : 0.104757, loss_ce: 0.023859, loss_dice: 0.157442
iteration 636 : loss : 0.097494, loss_ce: 0.019707, loss_dice: 0.145679
iteration 637 : loss : 0.094692, loss_ce: 0.022402, loss_dice: 0.140553
iteration 638 : loss : 0.123547, loss_ce: 0.027813, loss_dice: 0.184903
iteration 639 : loss : 0.113412, loss_ce: 0.027574, loss_dice: 0.168166
iteration 640 : loss : 0.118710, loss_ce: 0.015987, loss_dice: 0.191309
iteration 641 : loss : 0.124501, loss_ce: 0.049441, loss_dice: 0.163110
iteration 642 : loss : 0.112205, loss_ce: 0.013107, loss_dice: 0.189194
iteration 643 : loss : 0.231490, loss_ce: 0.097355, loss_dice: 0.331574
iteration 644 : loss : 0.119122, loss_ce: 0.042845, loss_dice: 0.163462
iteration 645 : loss : 0.083981, loss_ce: 0.016088, loss_dice: 0.114807
iteration 646 : loss : 0.124291, loss_ce: 0.040004, loss_dice: 0.175458
iteration 647 : loss : 0.100754, loss_ce: 0.018413, loss_dice: 0.138125
iteration 648 : loss : 0.497994, loss_ce: 0.437998, loss_dice: 0.519358
iteration 649 : loss : 0.100741, loss_ce: 0.015268, loss_dice: 0.143387
iteration 650 : loss : 0.111349, loss_ce: 0.026292, loss_dice: 0.163396
iteration 651 : loss : 0.163516, loss_ce: 0.050631, loss_dice: 0.236146
iteration 652 : loss : 0.095136, loss_ce: 0.010717, loss_dice: 0.135525
