
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO', gpu='4,5', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 112], root_path='/data/sohui/Prostate/data/trim/ssl_data', seed=1337, total_labeled_num=290)
total_prostate train : dataset.json











Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [01:18<00:00,  3.25s/it]










Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:41<00:00,  1.71s/it]



Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:38<00:06,  6.13s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:41<00:00,  6.94s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 322 : loss : 0.242868, loss_ce: 0.019313, loss_dice: 0.466391
iteration 323 : loss : 0.231454, loss_ce: 0.020009, loss_dice: 0.442880
iteration 324 : loss : 0.233436, loss_ce: 0.041905, loss_dice: 0.424944
iteration 325 : loss : 0.224002, loss_ce: 0.037462, loss_dice: 0.410512
iteration 326 : loss : 0.212708, loss_ce: 0.045222, loss_dice: 0.380180
iteration 327 : loss : 0.233099, loss_ce: 0.018947, loss_dice: 0.447233
iteration 328 : loss : 0.218588, loss_ce: 0.029780, loss_dice: 0.407370
iteration 329 : loss : 0.241008, loss_ce: 0.024291, loss_dice: 0.457711
iteration 330 : loss : 0.258209, loss_ce: 0.016222, loss_dice: 0.500183
iteration 331 : loss : 0.213164, loss_ce: 0.031176, loss_dice: 0.395141
iteration 332 : loss : 0.260344, loss_ce: 0.020303, loss_dice: 0.500373
iteration 333 : loss : 0.256538, loss_ce: 0.012842, loss_dice: 0.500223
iteration 334 : loss : 0.242204, loss_ce: 0.022108, loss_dice: 0.462289
iteration 335 : loss : 0.208685, loss_ce: 0.030638, loss_dice: 0.386722
iteration 336 : loss : 0.258550, loss_ce: 0.016836, loss_dice: 0.500255
iteration 337 : loss : 0.205393, loss_ce: 0.026463, loss_dice: 0.384311
iteration 338 : loss : 0.260073, loss_ce: 0.019882, loss_dice: 0.500252
iteration 339 : loss : 0.204155, loss_ce: 0.022004, loss_dice: 0.386298
iteration 340 : loss : 0.254698, loss_ce: 0.009210, loss_dice: 0.500171
iteration 341 : loss : 0.201736, loss_ce: 0.027711, loss_dice: 0.375746
iteration 342 : loss : 0.217421, loss_ce: 0.031389, loss_dice: 0.403442
iteration 343 : loss : 0.258468, loss_ce: 0.016610, loss_dice: 0.500317
iteration 344 : loss : 0.210447, loss_ce: 0.028173, loss_dice: 0.392709
iteration 345 : loss : 0.236999, loss_ce: 0.037675, loss_dice: 0.436310
iteration 346 : loss : 0.217105, loss_ce: 0.041109, loss_dice: 0.393090
iteration 347 : loss : 0.213224, loss_ce: 0.040798, loss_dice: 0.385639
iteration 348 : loss : 0.219256, loss_ce: 0.036623, loss_dice: 0.401882
iteration 349 : loss : 0.236742, loss_ce: 0.041841, loss_dice: 0.431636
iteration 350 : loss : 0.214383, loss_ce: 0.031852, loss_dice: 0.396906
iteration 351 : loss : 0.260167, loss_ce: 0.019866, loss_dice: 0.500423
iteration 352 : loss : 0.213680, loss_ce: 0.027070, loss_dice: 0.400278
iteration 353 : loss : 0.204628, loss_ce: 0.026985, loss_dice: 0.382259
iteration 354 : loss : 0.203925, loss_ce: 0.025146, loss_dice: 0.382695
iteration 355 : loss : 0.203539, loss_ce: 0.022894, loss_dice: 0.384169
iteration 356 : loss : 0.224343, loss_ce: 0.059262, loss_dice: 0.389413
iteration 357 : loss : 0.215094, loss_ce: 0.042354, loss_dice: 0.387823
iteration 358 : loss : 0.213778, loss_ce: 0.032532, loss_dice: 0.395003
iteration 359 : loss : 0.238118, loss_ce: 0.055989, loss_dice: 0.420239
iteration 360 : loss : 0.216336, loss_ce: 0.034416, loss_dice: 0.398247
iteration 361 : loss : 0.249918, loss_ce: 0.033085, loss_dice: 0.466743
iteration 362 : loss : 0.225335, loss_ce: 0.010197, loss_dice: 0.440464
iteration 363 : loss : 0.237318, loss_ce: 0.029072, loss_dice: 0.445552
iteration 364 : loss : 0.208077, loss_ce: 0.032874, loss_dice: 0.383263
iteration 365 : loss : 0.209885, loss_ce: 0.030887, loss_dice: 0.388873
iteration 366 : loss : 0.193964, loss_ce: 0.030542, loss_dice: 0.357372
iteration 367 : loss : 0.231889, loss_ce: 0.011886, loss_dice: 0.451870
iteration 368 : loss : 0.217598, loss_ce: 0.038466, loss_dice: 0.396720
iteration 369 : loss : 0.237027, loss_ce: 0.022019, loss_dice: 0.452023
iteration 370 : loss : 0.255707, loss_ce: 0.011293, loss_dice: 0.500108
iteration 371 : loss : 0.200927, loss_ce: 0.021068, loss_dice: 0.380769
iteration 372 : loss : 0.253444, loss_ce: 0.006744, loss_dice: 0.500129
iteration 373 : loss : 0.252962, loss_ce: 0.005824, loss_dice: 0.500094
iteration 374 : loss : 0.227526, loss_ce: 0.012328, loss_dice: 0.442711
iteration 375 : loss : 0.213637, loss_ce: 0.044554, loss_dice: 0.382705
iteration 376 : loss : 0.252820, loss_ce: 0.005530, loss_dice: 0.500101
iteration 377 : loss : 0.216759, loss_ce: 0.044217, loss_dice: 0.389291
iteration 378 : loss : 0.254267, loss_ce: 0.008395, loss_dice: 0.500125
iteration 379 : loss : 0.206334, loss_ce: 0.030237, loss_dice: 0.382423
iteration 380 : loss : 0.276111, loss_ce: 0.051319, loss_dice: 0.500892
iteration 381 : loss : 0.207128, loss_ce: 0.039853, loss_dice: 0.374396
iteration 382 : loss : 0.207174, loss_ce: 0.029020, loss_dice: 0.385323
iteration 383 : loss : 0.255838, loss_ce: 0.011428, loss_dice: 0.500240
iteration 384 : loss : 0.210286, loss_ce: 0.032698, loss_dice: 0.387868
iteration 385 : loss : 0.205957, loss_ce: 0.024581, loss_dice: 0.387325
iteration 386 : loss : 0.217464, loss_ce: 0.044048, loss_dice: 0.390866
iteration 387 : loss : 0.193504, loss_ce: 0.026105, loss_dice: 0.360891
iteration 388 : loss : 0.208491, loss_ce: 0.034800, loss_dice: 0.382169
iteration 389 : loss : 0.216647, loss_ce: 0.025670, loss_dice: 0.407616
iteration 390 : loss : 0.202098, loss_ce: 0.028234, loss_dice: 0.375952
iteration 391 : loss : 0.254390, loss_ce: 0.008639, loss_dice: 0.500127
iteration 392 : loss : 0.208843, loss_ce: 0.029646, loss_dice: 0.388032
iteration 393 : loss : 0.200802, loss_ce: 0.028742, loss_dice: 0.372851
iteration 394 : loss : 0.207259, loss_ce: 0.032570, loss_dice: 0.381927
iteration 395 : loss : 0.202071, loss_ce: 0.030457, loss_dice: 0.373674
iteration 396 : loss : 0.203975, loss_ce: 0.033556, loss_dice: 0.374383
iteration 397 : loss : 0.190117, loss_ce: 0.026485, loss_dice: 0.353741
iteration 398 : loss : 0.240106, loss_ce: 0.071039, loss_dice: 0.409159
iteration 399 : loss : 0.207341, loss_ce: 0.033843, loss_dice: 0.380824
iteration 400 : loss : 0.207440, loss_ce: 0.029959, loss_dice: 0.384912
iteration 401 : loss : 0.251175, loss_ce: 0.032535, loss_dice: 0.469793
iteration 402 : loss : 0.219460, loss_ce: 0.006171, loss_dice: 0.432743
iteration 403 : loss : 0.223613, loss_ce: 0.020178, loss_dice: 0.427036
iteration 404 : loss : 0.196603, loss_ce: 0.026898, loss_dice: 0.366293
iteration 405 : loss : 0.201215, loss_ce: 0.028794, loss_dice: 0.373620
iteration 406 : loss : 0.189245, loss_ce: 0.033257, loss_dice: 0.345227
iteration 407 : loss : 0.256368, loss_ce: 0.044623, loss_dice: 0.468098
iteration 408 : loss : 0.235690, loss_ce: 0.063172, loss_dice: 0.408200
iteration 409 : loss : 0.219953, loss_ce: 0.034723, loss_dice: 0.405163
iteration 410 : loss : 0.253650, loss_ce: 0.007228, loss_dice: 0.500066
iteration 411 : loss : 0.185833, loss_ce: 0.018224, loss_dice: 0.353425
iteration 412 : loss : 0.276529, loss_ce: 0.051870, loss_dice: 0.501173
iteration 413 : loss : 0.255491, loss_ce: 0.010768, loss_dice: 0.500138
iteration 414 : loss : 0.206332, loss_ce: 0.005648, loss_dice: 0.407008
iteration 415 : loss : 0.188156, loss_ce: 0.019951, loss_dice: 0.356349
iteration 416 : loss : 0.256234, loss_ce: 0.012297, loss_dice: 0.500160
iteration 417 : loss : 0.207060, loss_ce: 0.033063, loss_dice: 0.381046
iteration 418 : loss : 0.255187, loss_ce: 0.010234, loss_dice: 0.500128
iteration 419 : loss : 0.193417, loss_ce: 0.024328, loss_dice: 0.362496
iteration 420 : loss : 0.253700, loss_ce: 0.007264, loss_dice: 0.500126
iteration 421 : loss : 0.189960, loss_ce: 0.027553, loss_dice: 0.352352
iteration 422 : loss : 0.219934, loss_ce: 0.048812, loss_dice: 0.391043
iteration 423 : loss : 0.265805, loss_ce: 0.031130, loss_dice: 0.500474
iteration 424 : loss : 0.199365, loss_ce: 0.029043, loss_dice: 0.369676
iteration 425 : loss : 0.194742, loss_ce: 0.032901, loss_dice: 0.356573
iteration 426 : loss : 0.195829, loss_ce: 0.036396, loss_dice: 0.355245
iteration 427 : loss : 0.185457, loss_ce: 0.022519, loss_dice: 0.348380
iteration 428 : loss : 0.190022, loss_ce: 0.027784, loss_dice: 0.352252
iteration 429 : loss : 0.194807, loss_ce: 0.017916, loss_dice: 0.371696
iteration 430 : loss : 0.225035, loss_ce: 0.051498, loss_dice: 0.398562
iteration 431 : loss : 0.266074, loss_ce: 0.031552, loss_dice: 0.500587
iteration 432 : loss : 0.206151, loss_ce: 0.037398, loss_dice: 0.374896
iteration 433 : loss : 0.191291, loss_ce: 0.027781, loss_dice: 0.354794
iteration 434 : loss : 0.177536, loss_ce: 0.018175, loss_dice: 0.336877
iteration 435 : loss : 0.174432, loss_ce: 0.014550, loss_dice: 0.334303
iteration 436 : loss : 0.196391, loss_ce: 0.028783, loss_dice: 0.363989
iteration 437 : loss : 0.185097, loss_ce: 0.030780, loss_dice: 0.339400
iteration 438 : loss : 0.230860, loss_ce: 0.065622, loss_dice: 0.396082
iteration 439 : loss : 0.187023, loss_ce: 0.019456, loss_dice: 0.354577
iteration 440 : loss : 0.197494, loss_ce: 0.027745, loss_dice: 0.367228
iteration 441 : loss : 0.219431, loss_ce: 0.009356, loss_dice: 0.429496
iteration 442 : loss : 0.220269, loss_ce: 0.013819, loss_dice: 0.426711
iteration 443 : loss : 0.202625, loss_ce: 0.009833, loss_dice: 0.395402
iteration 444 : loss : 0.200538, loss_ce: 0.038270, loss_dice: 0.362791
iteration 445 : loss : 0.194178, loss_ce: 0.028559, loss_dice: 0.359785
iteration 446 : loss : 0.181932, loss_ce: 0.033342, loss_dice: 0.330515
iteration 447 : loss : 0.218931, loss_ce: 0.014487, loss_dice: 0.423368
iteration 448 : loss : 0.215100, loss_ce: 0.053891, loss_dice: 0.376300
iteration 449 : loss : 0.186923, loss_ce: 0.025130, loss_dice: 0.348706
iteration 450 : loss : 0.253840, loss_ce: 0.007611, loss_dice: 0.500057
iteration 451 : loss : 0.180504, loss_ce: 0.018490, loss_dice: 0.342505
iteration 452 : loss : 0.257398, loss_ce: 0.014577, loss_dice: 0.500204
iteration 453 : loss : 0.255237, loss_ce: 0.010387, loss_dice: 0.500078
iteration 454 : loss : 0.241437, loss_ce: 0.031905, loss_dice: 0.450957
iteration 455 : loss : 0.186947, loss_ce: 0.030508, loss_dice: 0.343374
iteration 456 : loss : 0.253853, loss_ce: 0.007616, loss_dice: 0.500079
iteration 457 : loss : 0.210773, loss_ce: 0.029260, loss_dice: 0.392279
iteration 458 : loss : 0.258226, loss_ce: 0.016245, loss_dice: 0.500193
iteration 459 : loss : 0.184243, loss_ce: 0.020218, loss_dice: 0.348261
iteration 460 : loss : 0.264078, loss_ce: 0.027597, loss_dice: 0.500534
iteration 461 : loss : 0.179356, loss_ce: 0.024852, loss_dice: 0.333851
iteration 462 : loss : 0.267715, loss_ce: 0.088046, loss_dice: 0.447376
iteration 463 : loss : 0.267041, loss_ce: 0.033041, loss_dice: 0.500800
iteration 464 : loss : 0.202236, loss_ce: 0.036699, loss_dice: 0.367754
iteration 465 : loss : 0.190625, loss_ce: 0.025927, loss_dice: 0.355316
iteration 466 : loss : 0.198347, loss_ce: 0.039125, loss_dice: 0.357558
iteration 467 : loss : 0.192815, loss_ce: 0.035887, loss_dice: 0.349734
iteration 468 : loss : 0.189544, loss_ce: 0.026777, loss_dice: 0.352298
iteration 469 : loss : 0.208509, loss_ce: 0.034669, loss_dice: 0.382340
iteration 470 : loss : 0.192080, loss_ce: 0.036284, loss_dice: 0.347866
iteration 471 : loss : 0.288758, loss_ce: 0.075002, loss_dice: 0.502507
iteration 472 : loss : 0.229883, loss_ce: 0.048022, loss_dice: 0.411734
iteration 473 : loss : 0.194852, loss_ce: 0.036110, loss_dice: 0.353581
iteration 474 : loss : 0.170694, loss_ce: 0.014966, loss_dice: 0.326413
iteration 475 : loss : 0.205770, loss_ce: 0.039577, loss_dice: 0.371952
iteration 476 : loss : 0.181890, loss_ce: 0.029863, loss_dice: 0.333908
iteration 477 : loss : 0.183944, loss_ce: 0.032712, loss_dice: 0.335166
iteration 478 : loss : 0.193752, loss_ce: 0.036272, loss_dice: 0.351226
iteration 479 : loss : 0.170352, loss_ce: 0.014513, loss_dice: 0.326177
iteration 480 : loss : 0.192457, loss_ce: 0.040618, loss_dice: 0.344285
iteration 481 : loss : 0.222706, loss_ce: 0.011639, loss_dice: 0.433762
iteration 482 : loss : 0.192243, loss_ce: 0.004885, loss_dice: 0.379589
iteration 483 : loss : 0.198872, loss_ce: 0.013276, loss_dice: 0.384456
iteration 484 : loss : 0.170845, loss_ce: 0.020252, loss_dice: 0.321434
iteration 485 : loss : 0.237002, loss_ce: 0.063258, loss_dice: 0.410734
iteration 486 : loss : 0.173052, loss_ce: 0.029699, loss_dice: 0.316390
iteration 487 : loss : 0.197160, loss_ce: 0.012823, loss_dice: 0.381490
iteration 488 : loss : 0.177746, loss_ce: 0.020413, loss_dice: 0.335071
iteration 489 : loss : 0.180784, loss_ce: 0.017345, loss_dice: 0.344212
iteration 490 : loss : 0.258741, loss_ce: 0.017342, loss_dice: 0.500128
iteration 491 : loss : 0.186443, loss_ce: 0.028792, loss_dice: 0.344066
iteration 492 : loss : 0.271428, loss_ce: 0.042108, loss_dice: 0.500733
iteration 493 : loss : 0.253117, loss_ce: 0.006117, loss_dice: 0.500081
iteration 494 : loss : 0.204554, loss_ce: 0.006394, loss_dice: 0.402705
iteration 495 : loss : 0.167115, loss_ce: 0.019298, loss_dice: 0.314916
iteration 496 : loss : 0.262747, loss_ce: 0.025056, loss_dice: 0.500427
iteration 497 : loss : 0.182692, loss_ce: 0.037137, loss_dice: 0.328233
iteration 498 : loss : 0.252000, loss_ce: 0.003899, loss_dice: 0.500089
iteration 499 : loss : 0.164159, loss_ce: 0.014910, loss_dice: 0.313392

  2%|▍                            | 2/121 [32:02<31:45:49, 960.92s/it]
iteration 501 : loss : 0.199482, loss_ce: 0.028036, loss_dice: 0.370908
iteration 502 : loss : 0.255541, loss_ce: 0.010924, loss_dice: 0.500145
iteration 503 : loss : 0.199443, loss_ce: 0.018179, loss_dice: 0.380691
iteration 504 : loss : 0.184357, loss_ce: 0.027708, loss_dice: 0.340997
iteration 505 : loss : 0.190339, loss_ce: 0.039639, loss_dice: 0.341002
iteration 506 : loss : 0.186092, loss_ce: 0.027047, loss_dice: 0.345121
iteration 507 : loss : 0.212702, loss_ce: 0.042639, loss_dice: 0.382740
iteration 508 : loss : 0.226885, loss_ce: 0.033675, loss_dice: 0.420073
iteration 509 : loss : 0.194976, loss_ce: 0.024571, loss_dice: 0.365371
iteration 510 : loss : 0.281117, loss_ce: 0.060830, loss_dice: 0.501365
iteration 511 : loss : 0.207413, loss_ce: 0.032561, loss_dice: 0.382243
iteration 512 : loss : 0.182899, loss_ce: 0.025363, loss_dice: 0.340430
iteration 513 : loss : 0.190276, loss_ce: 0.018383, loss_dice: 0.362147
iteration 514 : loss : 0.176027, loss_ce: 0.021091, loss_dice: 0.330952
iteration 515 : loss : 0.188157, loss_ce: 0.033463, loss_dice: 0.342845
iteration 516 : loss : 0.175026, loss_ce: 0.027566, loss_dice: 0.322480
iteration 517 : loss : 0.186286, loss_ce: 0.035738, loss_dice: 0.336808
iteration 518 : loss : 0.193714, loss_ce: 0.019414, loss_dice: 0.368001
iteration 519 : loss : 0.207814, loss_ce: 0.043238, loss_dice: 0.372379
iteration 520 : loss : 0.232487, loss_ce: 0.019935, loss_dice: 0.445023
iteration 521 : loss : 0.223172, loss_ce: 0.010439, loss_dice: 0.435893
iteration 522 : loss : 0.205156, loss_ce: 0.010316, loss_dice: 0.399987
iteration 523 : loss : 0.167687, loss_ce: 0.018545, loss_dice: 0.316798
iteration 524 : loss : 0.187731, loss_ce: 0.028405, loss_dice: 0.347043
iteration 525 : loss : 0.189911, loss_ce: 0.053152, loss_dice: 0.326645
iteration 526 : loss : 0.274164, loss_ce: 0.064544, loss_dice: 0.483773
iteration 527 : loss : 0.182242, loss_ce: 0.022392, loss_dice: 0.342078
iteration 528 : loss : 0.176522, loss_ce: 0.014336, loss_dice: 0.338696
iteration 529 : loss : 0.255789, loss_ce: 0.011383, loss_dice: 0.500173
iteration 530 : loss : 0.184515, loss_ce: 0.034376, loss_dice: 0.334627
iteration 531 : loss : 0.259102, loss_ce: 0.017748, loss_dice: 0.500431
iteration 532 : loss : 0.271188, loss_ce: 0.041250, loss_dice: 0.501107
iteration 533 : loss : 0.228594, loss_ce: 0.017557, loss_dice: 0.439612
iteration 534 : loss : 0.240177, loss_ce: 0.083740, loss_dice: 0.396603
iteration 535 : loss : 0.255895, loss_ce: 0.011434, loss_dice: 0.500350
iteration 536 : loss : 0.169842, loss_ce: 0.027278, loss_dice: 0.312386
iteration 537 : loss : 0.253495, loss_ce: 0.006756, loss_dice: 0.500220
iteration 538 : loss : 0.171331, loss_ce: 0.021977, loss_dice: 0.320668
iteration 539 : loss : 0.257293, loss_ce: 0.014362, loss_dice: 0.500208
iteration 540 : loss : 0.180755, loss_ce: 0.031671, loss_dice: 0.329802
iteration 541 : loss : 0.205395, loss_ce: 0.042484, loss_dice: 0.368283
iteration 542 : loss : 0.251672, loss_ce: 0.003221, loss_dice: 0.500107
iteration 543 : loss : 0.188933, loss_ce: 0.031371, loss_dice: 0.346480
iteration 544 : loss : 0.195542, loss_ce: 0.048416, loss_dice: 0.342655
iteration 545 : loss : 0.178621, loss_ce: 0.034681, loss_dice: 0.322549
iteration 546 : loss : 0.164043, loss_ce: 0.020692, loss_dice: 0.307383
iteration 547 : loss : 0.209500, loss_ce: 0.063319, loss_dice: 0.355643
iteration 548 : loss : 0.186778, loss_ce: 0.019462, loss_dice: 0.354091
iteration 549 : loss : 0.167390, loss_ce: 0.023821, loss_dice: 0.310942
iteration 550 : loss : 0.251428, loss_ce: 0.002761, loss_dice: 0.500074
iteration 551 : loss : 0.177332, loss_ce: 0.022810, loss_dice: 0.331834
iteration 552 : loss : 0.157205, loss_ce: 0.014527, loss_dice: 0.299874
iteration 553 : loss : 0.153799, loss_ce: 0.014339, loss_dice: 0.293241
iteration 554 : loss : 0.156018, loss_ce: 0.015999, loss_dice: 0.296021
iteration 555 : loss : 0.171536, loss_ce: 0.037950, loss_dice: 0.305115
iteration 556 : loss : 0.156114, loss_ce: 0.022111, loss_dice: 0.290095
iteration 557 : loss : 0.152776, loss_ce: 0.016718, loss_dice: 0.288823
iteration 558 : loss : 0.165821, loss_ce: 0.013972, loss_dice: 0.317653
iteration 559 : loss : 0.182560, loss_ce: 0.037735, loss_dice: 0.327295
iteration 560 : loss : 0.222566, loss_ce: 0.016039, loss_dice: 0.429084
iteration 561 : loss : 0.219035, loss_ce: 0.016096, loss_dice: 0.421960
iteration 562 : loss : 0.297307, loss_ce: 0.101436, loss_dice: 0.493171
iteration 563 : loss : 0.178713, loss_ce: 0.032552, loss_dice: 0.324858
iteration 564 : loss : 0.169533, loss_ce: 0.026310, loss_dice: 0.312707
iteration 565 : loss : 0.154973, loss_ce: 0.025008, loss_dice: 0.284930
iteration 566 : loss : 0.231983, loss_ce: 0.025958, loss_dice: 0.437999
iteration 567 : loss : 0.181591, loss_ce: 0.035692, loss_dice: 0.327476
iteration 568 : loss : 0.153277, loss_ce: 0.016056, loss_dice: 0.290490
iteration 569 : loss : 0.251993, loss_ce: 0.003864, loss_dice: 0.500111
iteration 570 : loss : 0.151653, loss_ce: 0.012286, loss_dice: 0.291000
iteration 571 : loss : 0.262220, loss_ce: 0.024017, loss_dice: 0.500405
iteration 572 : loss : 0.251625, loss_ce: 0.003205, loss_dice: 0.500033
iteration 573 : loss : 0.188164, loss_ce: 0.014126, loss_dice: 0.362190
iteration 574 : loss : 0.182353, loss_ce: 0.036363, loss_dice: 0.328330
iteration 575 : loss : 0.254933, loss_ce: 0.009797, loss_dice: 0.500055
iteration 576 : loss : 0.198751, loss_ce: 0.026952, loss_dice: 0.370523
iteration 577 : loss : 0.253642, loss_ce: 0.007167, loss_dice: 0.500104
iteration 578 : loss : 0.170074, loss_ce: 0.028286, loss_dice: 0.311845
iteration 579 : loss : 0.254052, loss_ce: 0.007959, loss_dice: 0.500134
iteration 580 : loss : 0.148846, loss_ce: 0.021249, loss_dice: 0.276435
iteration 581 : loss : 0.256620, loss_ce: 0.091288, loss_dice: 0.421938
iteration 582 : loss : 0.253328, loss_ce: 0.006337, loss_dice: 0.500314
iteration 583 : loss : 0.170284, loss_ce: 0.021313, loss_dice: 0.319248
iteration 584 : loss : 0.160849, loss_ce: 0.024401, loss_dice: 0.297290
iteration 585 : loss : 0.162572, loss_ce: 0.036571, loss_dice: 0.288563
iteration 586 : loss : 0.147650, loss_ce: 0.019416, loss_dice: 0.275864
iteration 587 : loss : 0.168892, loss_ce: 0.033516, loss_dice: 0.304174
iteration 588 : loss : 0.200064, loss_ce: 0.032563, loss_dice: 0.367544
iteration 589 : loss : 0.231674, loss_ce: 0.071563, loss_dice: 0.391763
iteration 590 : loss : 0.254001, loss_ce: 0.007915, loss_dice: 0.500070
iteration 591 : loss : 0.144258, loss_ce: 0.017109, loss_dice: 0.271379
iteration 592 : loss : 0.169345, loss_ce: 0.021456, loss_dice: 0.317222
iteration 593 : loss : 0.141699, loss_ce: 0.011302, loss_dice: 0.272084
iteration 594 : loss : 0.147291, loss_ce: 0.019591, loss_dice: 0.274980
iteration 595 : loss : 0.169043, loss_ce: 0.039701, loss_dice: 0.298372
iteration 596 : loss : 0.147594, loss_ce: 0.023741, loss_dice: 0.271439
iteration 597 : loss : 0.142498, loss_ce: 0.017603, loss_dice: 0.267387
iteration 598 : loss : 0.163379, loss_ce: 0.030711, loss_dice: 0.296038
iteration 599 : loss : 0.145493, loss_ce: 0.021442, loss_dice: 0.269528
iteration 600 : loss : 0.184029, loss_ce: 0.004793, loss_dice: 0.363253
iteration 601 : loss : 0.180345, loss_ce: 0.002752, loss_dice: 0.357928
iteration 602 : loss : 0.172708, loss_ce: 0.005930, loss_dice: 0.339470
iteration 603 : loss : 0.286156, loss_ce: 0.119771, loss_dice: 0.452534
iteration 604 : loss : 0.163150, loss_ce: 0.022404, loss_dice: 0.303887
iteration 605 : loss : 0.164677, loss_ce: 0.042937, loss_dice: 0.286403
iteration 606 : loss : 0.223377, loss_ce: 0.020306, loss_dice: 0.426424
iteration 607 : loss : 0.143905, loss_ce: 0.019611, loss_dice: 0.268165
iteration 608 : loss : 0.154811, loss_ce: 0.023254, loss_dice: 0.286350
iteration 609 : loss : 0.252304, loss_ce: 0.004404, loss_dice: 0.500190
iteration 610 : loss : 0.160881, loss_ce: 0.027606, loss_dice: 0.294135
iteration 611 : loss : 0.255369, loss_ce: 0.010476, loss_dice: 0.500253
iteration 612 : loss : 0.266533, loss_ce: 0.032542, loss_dice: 0.500509
iteration 613 : loss : 0.207236, loss_ce: 0.016708, loss_dice: 0.397722
iteration 614 : loss : 0.176340, loss_ce: 0.044322, loss_dice: 0.308340
iteration 615 : loss : 0.260557, loss_ce: 0.020694, loss_dice: 0.500409
iteration 616 : loss : 0.201777, loss_ce: 0.032721, loss_dice: 0.370807
iteration 617 : loss : 0.253126, loss_ce: 0.006124, loss_dice: 0.500112
iteration 618 : loss : 0.152823, loss_ce: 0.019588, loss_dice: 0.286042
iteration 619 : loss : 0.254135, loss_ce: 0.007944, loss_dice: 0.500305
iteration 620 : loss : 0.153538, loss_ce: 0.026448, loss_dice: 0.280609
iteration 621 : loss : 0.196091, loss_ce: 0.045499, loss_dice: 0.346653
iteration 622 : loss : 0.252954, loss_ce: 0.005687, loss_dice: 0.500208
iteration 623 : loss : 0.169691, loss_ce: 0.019598, loss_dice: 0.319775
iteration 624 : loss : 0.143900, loss_ce: 0.014996, loss_dice: 0.272794
iteration 625 : loss : 0.161823, loss_ce: 0.028086, loss_dice: 0.295548
iteration 626 : loss : 0.147138, loss_ce: 0.016262, loss_dice: 0.277984
iteration 627 : loss : 0.155686, loss_ce: 0.036456, loss_dice: 0.274897
iteration 628 : loss : 0.296035, loss_ce: 0.113231, loss_dice: 0.478779
iteration 629 : loss : 0.144366, loss_ce: 0.016797, loss_dice: 0.271898
iteration 630 : loss : 0.255531, loss_ce: 0.010843, loss_dice: 0.500212
iteration 631 : loss : 0.177588, loss_ce: 0.030642, loss_dice: 0.324518
iteration 632 : loss : 0.144128, loss_ce: 0.012924, loss_dice: 0.275309
iteration 633 : loss : 0.143970, loss_ce: 0.020316, loss_dice: 0.267613
iteration 634 : loss : 0.141236, loss_ce: 0.014438, loss_dice: 0.268020
iteration 635 : loss : 0.156682, loss_ce: 0.035452, loss_dice: 0.277901
iteration 636 : loss : 0.165583, loss_ce: 0.033390, loss_dice: 0.297761
iteration 637 : loss : 0.171109, loss_ce: 0.026249, loss_dice: 0.315946
iteration 638 : loss : 0.129256, loss_ce: 0.010205, loss_dice: 0.248189
iteration 639 : loss : 0.149145, loss_ce: 0.024580, loss_dice: 0.273683
iteration 640 : loss : 0.222243, loss_ce: 0.010480, loss_dice: 0.433988
iteration 641 : loss : 0.268114, loss_ce: 0.059891, loss_dice: 0.476322
iteration 642 : loss : 0.189423, loss_ce: 0.007619, loss_dice: 0.371211
iteration 643 : loss : 0.147759, loss_ce: 0.016392, loss_dice: 0.279117
iteration 644 : loss : 0.170074, loss_ce: 0.028281, loss_dice: 0.311850
iteration 645 : loss : 0.142006, loss_ce: 0.024923, loss_dice: 0.259073
iteration 646 : loss : 0.223728, loss_ce: 0.029123, loss_dice: 0.418321
iteration 647 : loss : 0.183065, loss_ce: 0.031205, loss_dice: 0.334912
iteration 648 : loss : 0.186508, loss_ce: 0.016561, loss_dice: 0.356444
iteration 649 : loss : 0.259609, loss_ce: 0.018839, loss_dice: 0.500359
iteration 650 : loss : 0.151011, loss_ce: 0.014616, loss_dice: 0.287390
iteration 651 : loss : 0.256306, loss_ce: 0.012104, loss_dice: 0.500489
iteration 652 : loss : 0.256326, loss_ce: 0.012130, loss_dice: 0.500508
iteration 653 : loss : 0.248126, loss_ce: 0.036606, loss_dice: 0.459633
iteration 654 : loss : 0.143232, loss_ce: 0.016706, loss_dice: 0.269732
iteration 655 : loss : 0.258870, loss_ce: 0.017208, loss_dice: 0.500499
iteration 656 : loss : 0.157062, loss_ce: 0.023229, loss_dice: 0.290861
