
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200_rampup_refpaper', fold=4, gpu='4,5', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]






Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [09:36<00:00, 24.03s/it]





Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [01:04<00:00,  2.69s/it]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [01:09<00:08,  8.75s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [01:10<00:00, 11.77s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 319 : loss : 0.215861, loss_ce: 0.053463, loss_dice: 0.378232
iteration 320 : loss : 0.215815, loss_ce: 0.033625, loss_dice: 0.397974
iteration 321 : loss : 0.189130, loss_ce: 0.021908, loss_dice: 0.356337
iteration 322 : loss : 0.194847, loss_ce: 0.038864, loss_dice: 0.350635
iteration 323 : loss : 0.207469, loss_ce: 0.033469, loss_dice: 0.381453
iteration 324 : loss : 0.194584, loss_ce: 0.025644, loss_dice: 0.363514
iteration 325 : loss : 0.179918, loss_ce: 0.025476, loss_dice: 0.334287
iteration 326 : loss : 0.199320, loss_ce: 0.037587, loss_dice: 0.361032
iteration 327 : loss : 0.188901, loss_ce: 0.023467, loss_dice: 0.354305
iteration 328 : loss : 0.181433, loss_ce: 0.027602, loss_dice: 0.335245
iteration 329 : loss : 0.193544, loss_ce: 0.030735, loss_dice: 0.356341
iteration 330 : loss : 0.193688, loss_ce: 0.032987, loss_dice: 0.354374
iteration 331 : loss : 0.182203, loss_ce: 0.020789, loss_dice: 0.343579
iteration 332 : loss : 0.211095, loss_ce: 0.038399, loss_dice: 0.383764
iteration 333 : loss : 0.202884, loss_ce: 0.036091, loss_dice: 0.369652
iteration 334 : loss : 0.219837, loss_ce: 0.030850, loss_dice: 0.408732
iteration 335 : loss : 0.177195, loss_ce: 0.023287, loss_dice: 0.331080
iteration 336 : loss : 0.172441, loss_ce: 0.018632, loss_dice: 0.326225
iteration 337 : loss : 0.233400, loss_ce: 0.060465, loss_dice: 0.406315
iteration 338 : loss : 0.175411, loss_ce: 0.026981, loss_dice: 0.323825
iteration 339 : loss : 0.195922, loss_ce: 0.032871, loss_dice: 0.358813
iteration 340 : loss : 0.247417, loss_ce: 0.027941, loss_dice: 0.466848
iteration 341 : loss : 0.202053, loss_ce: 0.045076, loss_dice: 0.359011
iteration 342 : loss : 0.183924, loss_ce: 0.022187, loss_dice: 0.345624
iteration 343 : loss : 0.207992, loss_ce: 0.030643, loss_dice: 0.385328
iteration 344 : loss : 0.171089, loss_ce: 0.022093, loss_dice: 0.320062
iteration 345 : loss : 0.176636, loss_ce: 0.023337, loss_dice: 0.329893
iteration 346 : loss : 0.232373, loss_ce: 0.055325, loss_dice: 0.409385
iteration 347 : loss : 0.228202, loss_ce: 0.065921, loss_dice: 0.390468
iteration 348 : loss : 0.190450, loss_ce: 0.035873, loss_dice: 0.345017
iteration 349 : loss : 0.209661, loss_ce: 0.027855, loss_dice: 0.391448
iteration 350 : loss : 0.197277, loss_ce: 0.032874, loss_dice: 0.361667
iteration 351 : loss : 0.171382, loss_ce: 0.020886, loss_dice: 0.321852
iteration 352 : loss : 0.198619, loss_ce: 0.039964, loss_dice: 0.357244
iteration 353 : loss : 0.267159, loss_ce: 0.093902, loss_dice: 0.440395
iteration 354 : loss : 0.173501, loss_ce: 0.027696, loss_dice: 0.319276
iteration 355 : loss : 0.226417, loss_ce: 0.028408, loss_dice: 0.424380
iteration 356 : loss : 0.239702, loss_ce: 0.026602, loss_dice: 0.452765
iteration 357 : loss : 0.171659, loss_ce: 0.021826, loss_dice: 0.321472
iteration 358 : loss : 0.294708, loss_ce: 0.129429, loss_dice: 0.459951
iteration 359 : loss : 0.191383, loss_ce: 0.036610, loss_dice: 0.346125
iteration 360 : loss : 0.205362, loss_ce: 0.047025, loss_dice: 0.363674
iteration 361 : loss : 0.193339, loss_ce: 0.024622, loss_dice: 0.362029
iteration 362 : loss : 0.191200, loss_ce: 0.039140, loss_dice: 0.343235
iteration 363 : loss : 0.198609, loss_ce: 0.031816, loss_dice: 0.365381
iteration 364 : loss : 0.195060, loss_ce: 0.040380, loss_dice: 0.349706
iteration 365 : loss : 0.212245, loss_ce: 0.053939, loss_dice: 0.370518
iteration 366 : loss : 0.168161, loss_ce: 0.030266, loss_dice: 0.306022
iteration 367 : loss : 0.174454, loss_ce: 0.023358, loss_dice: 0.325516
iteration 368 : loss : 0.178634, loss_ce: 0.037115, loss_dice: 0.320126
iteration 369 : loss : 0.159280, loss_ce: 0.011920, loss_dice: 0.306613
iteration 370 : loss : 0.182025, loss_ce: 0.029483, loss_dice: 0.334552
iteration 371 : loss : 0.198767, loss_ce: 0.039636, loss_dice: 0.357832
iteration 372 : loss : 0.197241, loss_ce: 0.031634, loss_dice: 0.362830
iteration 373 : loss : 0.161566, loss_ce: 0.014096, loss_dice: 0.309022
iteration 374 : loss : 0.185606, loss_ce: 0.040965, loss_dice: 0.330224
iteration 375 : loss : 0.162406, loss_ce: 0.019269, loss_dice: 0.305489
iteration 376 : loss : 0.204092, loss_ce: 0.051537, loss_dice: 0.356597
iteration 377 : loss : 0.221016, loss_ce: 0.031786, loss_dice: 0.410213
iteration 378 : loss : 0.170831, loss_ce: 0.032374, loss_dice: 0.309250
iteration 379 : loss : 0.185803, loss_ce: 0.036400, loss_dice: 0.335186
iteration 380 : loss : 0.179912, loss_ce: 0.014442, loss_dice: 0.345364
iteration 381 : loss : 0.169441, loss_ce: 0.025158, loss_dice: 0.313695
iteration 382 : loss : 0.188636, loss_ce: 0.033300, loss_dice: 0.343964
iteration 383 : loss : 0.302597, loss_ce: 0.127904, loss_dice: 0.477276
iteration 384 : loss : 0.168376, loss_ce: 0.019690, loss_dice: 0.317044
iteration 385 : loss : 0.163464, loss_ce: 0.014277, loss_dice: 0.312624
iteration 386 : loss : 0.167325, loss_ce: 0.028516, loss_dice: 0.306120
iteration 387 : loss : 0.166190, loss_ce: 0.025912, loss_dice: 0.306441
iteration 388 : loss : 0.183818, loss_ce: 0.042351, loss_dice: 0.325269
iteration 389 : loss : 0.199490, loss_ce: 0.025116, loss_dice: 0.373853
iteration 390 : loss : 0.171635, loss_ce: 0.024773, loss_dice: 0.318474
iteration 391 : loss : 0.174675, loss_ce: 0.032101, loss_dice: 0.317224
iteration 392 : loss : 0.173080, loss_ce: 0.028264, loss_dice: 0.317875
iteration 393 : loss : 0.147356, loss_ce: 0.012750, loss_dice: 0.281926
iteration 394 : loss : 0.150570, loss_ce: 0.013274, loss_dice: 0.287785
iteration 395 : loss : 0.197138, loss_ce: 0.033413, loss_dice: 0.360817
iteration 396 : loss : 0.159160, loss_ce: 0.014999, loss_dice: 0.303298
iteration 397 : loss : 0.203304, loss_ce: 0.022566, loss_dice: 0.384021
iteration 398 : loss : 0.155071, loss_ce: 0.013511, loss_dice: 0.296594
iteration 399 : loss : 0.164721, loss_ce: 0.020009, loss_dice: 0.309411
iteration 400 : loss : 0.163540, loss_ce: 0.020189, loss_dice: 0.306862
iteration 401 : loss : 0.236455, loss_ce: 0.061785, loss_dice: 0.411107
iteration 402 : loss : 0.179290, loss_ce: 0.038923, loss_dice: 0.319641
iteration 403 : loss : 0.253987, loss_ce: 0.080295, loss_dice: 0.427652
iteration 404 : loss : 0.225637, loss_ce: 0.062345, loss_dice: 0.388917
iteration 405 : loss : 0.186821, loss_ce: 0.049464, loss_dice: 0.324157
iteration 406 : loss : 0.167624, loss_ce: 0.028674, loss_dice: 0.306552
iteration 407 : loss : 0.164720, loss_ce: 0.023727, loss_dice: 0.305650
iteration 408 : loss : 0.191734, loss_ce: 0.059715, loss_dice: 0.323741
iteration 409 : loss : 0.158846, loss_ce: 0.022715, loss_dice: 0.294968
iteration 410 : loss : 0.169673, loss_ce: 0.027165, loss_dice: 0.312131
iteration 411 : loss : 0.154780, loss_ce: 0.014381, loss_dice: 0.295137
iteration 412 : loss : 0.178882, loss_ce: 0.025071, loss_dice: 0.332670
iteration 413 : loss : 0.153274, loss_ce: 0.022570, loss_dice: 0.283969
iteration 414 : loss : 0.151423, loss_ce: 0.018040, loss_dice: 0.284774
iteration 415 : loss : 0.138490, loss_ce: 0.010049, loss_dice: 0.266894
iteration 416 : loss : 0.201588, loss_ce: 0.029444, loss_dice: 0.373713
iteration 417 : loss : 0.219607, loss_ce: 0.063281, loss_dice: 0.375897
iteration 418 : loss : 0.138673, loss_ce: 0.015715, loss_dice: 0.261617
iteration 419 : loss : 0.145887, loss_ce: 0.011753, loss_dice: 0.280005
iteration 420 : loss : 0.207224, loss_ce: 0.040263, loss_dice: 0.374176
iteration 421 : loss : 0.155654, loss_ce: 0.022600, loss_dice: 0.288686
iteration 422 : loss : 0.145166, loss_ce: 0.011156, loss_dice: 0.279138
iteration 423 : loss : 0.214400, loss_ce: 0.041262, loss_dice: 0.387525
iteration 424 : loss : 0.202838, loss_ce: 0.054790, loss_dice: 0.350854
iteration 425 : loss : 0.156333, loss_ce: 0.021108, loss_dice: 0.291538
iteration 426 : loss : 0.162371, loss_ce: 0.027378, loss_dice: 0.297337
iteration 427 : loss : 0.145098, loss_ce: 0.017573, loss_dice: 0.272600
iteration 428 : loss : 0.154669, loss_ce: 0.025588, loss_dice: 0.283737
iteration 429 : loss : 0.192459, loss_ce: 0.020346, loss_dice: 0.364562
iteration 430 : loss : 0.167991, loss_ce: 0.034541, loss_dice: 0.301426
iteration 431 : loss : 0.148333, loss_ce: 0.016940, loss_dice: 0.279689
iteration 432 : loss : 0.158227, loss_ce: 0.025720, loss_dice: 0.290715
iteration 433 : loss : 0.147264, loss_ce: 0.024100, loss_dice: 0.270412
iteration 434 : loss : 0.138409, loss_ce: 0.015751, loss_dice: 0.261059
iteration 435 : loss : 0.320288, loss_ce: 0.168095, loss_dice: 0.472463
iteration 436 : loss : 0.157092, loss_ce: 0.013084, loss_dice: 0.301089
iteration 437 : loss : 0.241434, loss_ce: 0.075848, loss_dice: 0.406981
iteration 438 : loss : 0.220882, loss_ce: 0.029828, loss_dice: 0.411921
iteration 439 : loss : 0.150672, loss_ce: 0.020908, loss_dice: 0.280413
iteration 440 : loss : 0.149906, loss_ce: 0.022384, loss_dice: 0.277409
iteration 441 : loss : 0.185876, loss_ce: 0.032439, loss_dice: 0.339287
iteration 442 : loss : 0.193320, loss_ce: 0.053670, loss_dice: 0.332936
iteration 443 : loss : 0.186390, loss_ce: 0.026697, loss_dice: 0.346066
iteration 444 : loss : 0.169608, loss_ce: 0.024874, loss_dice: 0.314300
iteration 445 : loss : 0.156622, loss_ce: 0.019036, loss_dice: 0.294108
iteration 446 : loss : 0.170767, loss_ce: 0.047173, loss_dice: 0.294325
iteration 447 : loss : 0.150980, loss_ce: 0.018595, loss_dice: 0.283322
iteration 448 : loss : 0.165599, loss_ce: 0.034176, loss_dice: 0.296984
iteration 449 : loss : 0.167634, loss_ce: 0.019504, loss_dice: 0.315699
iteration 450 : loss : 0.161534, loss_ce: 0.023008, loss_dice: 0.300039
iteration 451 : loss : 0.147709, loss_ce: 0.012380, loss_dice: 0.283018
iteration 452 : loss : 0.160786, loss_ce: 0.015444, loss_dice: 0.306119
iteration 453 : loss : 0.155171, loss_ce: 0.025356, loss_dice: 0.284969
iteration 454 : loss : 0.137680, loss_ce: 0.014454, loss_dice: 0.260881
iteration 455 : loss : 0.172388, loss_ce: 0.039333, loss_dice: 0.305433
iteration 456 : loss : 0.173389, loss_ce: 0.035740, loss_dice: 0.311011
iteration 457 : loss : 0.187043, loss_ce: 0.035140, loss_dice: 0.338893
iteration 458 : loss : 0.143676, loss_ce: 0.029331, loss_dice: 0.257995
iteration 459 : loss : 0.137813, loss_ce: 0.010206, loss_dice: 0.265394
iteration 460 : loss : 0.188560, loss_ce: 0.015975, loss_dice: 0.361084
iteration 461 : loss : 0.139003, loss_ce: 0.014937, loss_dice: 0.263052
iteration 462 : loss : 0.244212, loss_ce: 0.080110, loss_dice: 0.408290
iteration 463 : loss : 0.159309, loss_ce: 0.016746, loss_dice: 0.301641
iteration 464 : loss : 0.146262, loss_ce: 0.022788, loss_dice: 0.269688
iteration 465 : loss : 0.172336, loss_ce: 0.038655, loss_dice: 0.305994
iteration 466 : loss : 0.151044, loss_ce: 0.034201, loss_dice: 0.267859
iteration 467 : loss : 0.140659, loss_ce: 0.018624, loss_dice: 0.262676
iteration 468 : loss : 0.143506, loss_ce: 0.023020, loss_dice: 0.263957
iteration 469 : loss : 0.180615, loss_ce: 0.017042, loss_dice: 0.344174
iteration 470 : loss : 0.131077, loss_ce: 0.016295, loss_dice: 0.245842
iteration 471 : loss : 0.332486, loss_ce: 0.188192, loss_dice: 0.476756
iteration 472 : loss : 0.301523, loss_ce: 0.150611, loss_dice: 0.452420
iteration 473 : loss : 0.156276, loss_ce: 0.036947, loss_dice: 0.275478
iteration 474 : loss : 0.139600, loss_ce: 0.016613, loss_dice: 0.262560
iteration 475 : loss : 0.158098, loss_ce: 0.028630, loss_dice: 0.287544
iteration 476 : loss : 0.169660, loss_ce: 0.038237, loss_dice: 0.301073
iteration 477 : loss : 0.261885, loss_ce: 0.120391, loss_dice: 0.403363
iteration 478 : loss : 0.120069, loss_ce: 0.007096, loss_dice: 0.233012
iteration 479 : loss : 0.127046, loss_ce: 0.012858, loss_dice: 0.241208
iteration 480 : loss : 0.136699, loss_ce: 0.019235, loss_dice: 0.254140
iteration 481 : loss : 0.149046, loss_ce: 0.013078, loss_dice: 0.284932
iteration 482 : loss : 0.153431, loss_ce: 0.023455, loss_dice: 0.283375
iteration 483 : loss : 0.148639, loss_ce: 0.011110, loss_dice: 0.286152
iteration 484 : loss : 0.127698, loss_ce: 0.010819, loss_dice: 0.244557
iteration 485 : loss : 0.156561, loss_ce: 0.036922, loss_dice: 0.276172
iteration 486 : loss : 0.145960, loss_ce: 0.029713, loss_dice: 0.262186
iteration 487 : loss : 0.131029, loss_ce: 0.017329, loss_dice: 0.244707
iteration 488 : loss : 0.187633, loss_ce: 0.062672, loss_dice: 0.312585
iteration 489 : loss : 0.341395, loss_ce: 0.200207, loss_dice: 0.482574
iteration 490 : loss : 0.142746, loss_ce: 0.022704, loss_dice: 0.262776
iteration 491 : loss : 0.286631, loss_ce: 0.134557, loss_dice: 0.438694
iteration 492 : loss : 0.184384, loss_ce: 0.035001, loss_dice: 0.333751
iteration 493 : loss : 0.246694, loss_ce: 0.089158, loss_dice: 0.404215
iteration 494 : loss : 0.176516, loss_ce: 0.048107, loss_dice: 0.304894
iteration 495 : loss : 0.124201, loss_ce: 0.012558, loss_dice: 0.235830
iteration 496 : loss : 0.147826, loss_ce: 0.024488, loss_dice: 0.271160
iteration 497 : loss : 0.155147, loss_ce: 0.016211, loss_dice: 0.294060
iteration 498 : loss : 0.118259, loss_ce: 0.012223, loss_dice: 0.224261
iteration 499 : loss : 0.159432, loss_ce: 0.034941, loss_dice: 0.283900

  2%|▍                           | 2/121 [37:26<36:36:38, 1107.55s/it]
iteration 501 : loss : 0.134589, loss_ce: 0.018366, loss_dice: 0.250800
iteration 502 : loss : 0.142740, loss_ce: 0.011129, loss_dice: 0.274336
iteration 503 : loss : 0.225748, loss_ce: 0.080027, loss_dice: 0.371314
iteration 504 : loss : 0.131105, loss_ce: 0.011540, loss_dice: 0.250649
iteration 505 : loss : 0.130149, loss_ce: 0.032397, loss_dice: 0.227755
iteration 506 : loss : 0.123998, loss_ce: 0.016337, loss_dice: 0.231648
iteration 507 : loss : 0.126203, loss_ce: 0.017158, loss_dice: 0.235206
iteration 508 : loss : 0.148988, loss_ce: 0.009477, loss_dice: 0.288474
iteration 509 : loss : 0.120069, loss_ce: 0.013249, loss_dice: 0.226877
iteration 510 : loss : 0.119390, loss_ce: 0.013215, loss_dice: 0.225544
iteration 511 : loss : 0.118661, loss_ce: 0.012763, loss_dice: 0.224549
iteration 512 : loss : 0.110776, loss_ce: 0.010610, loss_dice: 0.210910
iteration 513 : loss : 0.118268, loss_ce: 0.012530, loss_dice: 0.223984
iteration 514 : loss : 0.159810, loss_ce: 0.019545, loss_dice: 0.300048
iteration 515 : loss : 0.175729, loss_ce: 0.040208, loss_dice: 0.311202
iteration 516 : loss : 0.121947, loss_ce: 0.017428, loss_dice: 0.226432
iteration 517 : loss : 0.167927, loss_ce: 0.043659, loss_dice: 0.292168
iteration 518 : loss : 0.111829, loss_ce: 0.012889, loss_dice: 0.210749
iteration 519 : loss : 0.126319, loss_ce: 0.014644, loss_dice: 0.237976
iteration 520 : loss : 0.179261, loss_ce: 0.033604, loss_dice: 0.324912
iteration 521 : loss : 0.123568, loss_ce: 0.016340, loss_dice: 0.230725
iteration 522 : loss : 0.133855, loss_ce: 0.010405, loss_dice: 0.257275
iteration 523 : loss : 0.124605, loss_ce: 0.013947, loss_dice: 0.235105
iteration 524 : loss : 0.128943, loss_ce: 0.017915, loss_dice: 0.239945
iteration 525 : loss : 0.123249, loss_ce: 0.022378, loss_dice: 0.224064
iteration 526 : loss : 0.119092, loss_ce: 0.018564, loss_dice: 0.219599
iteration 527 : loss : 0.125107, loss_ce: 0.036011, loss_dice: 0.214082
iteration 528 : loss : 0.180560, loss_ce: 0.019424, loss_dice: 0.341671
iteration 529 : loss : 0.123559, loss_ce: 0.015012, loss_dice: 0.231870
iteration 530 : loss : 0.158344, loss_ce: 0.028306, loss_dice: 0.288357
iteration 531 : loss : 0.183046, loss_ce: 0.024882, loss_dice: 0.341153
iteration 532 : loss : 0.135951, loss_ce: 0.013727, loss_dice: 0.258143
iteration 533 : loss : 0.124006, loss_ce: 0.015411, loss_dice: 0.232572
iteration 534 : loss : 0.255861, loss_ce: 0.097148, loss_dice: 0.414560
iteration 535 : loss : 0.127527, loss_ce: 0.018537, loss_dice: 0.236498
iteration 536 : loss : 0.150864, loss_ce: 0.017340, loss_dice: 0.284346
iteration 537 : loss : 0.122365, loss_ce: 0.013096, loss_dice: 0.231604
iteration 538 : loss : 0.159677, loss_ce: 0.037263, loss_dice: 0.282060
iteration 539 : loss : 0.129764, loss_ce: 0.010864, loss_dice: 0.248628
iteration 540 : loss : 0.131230, loss_ce: 0.015766, loss_dice: 0.246650
iteration 541 : loss : 0.125796, loss_ce: 0.015620, loss_dice: 0.235934
iteration 542 : loss : 0.140015, loss_ce: 0.010856, loss_dice: 0.269148
iteration 543 : loss : 0.159949, loss_ce: 0.020979, loss_dice: 0.298869
iteration 544 : loss : 0.194363, loss_ce: 0.052507, loss_dice: 0.336195
iteration 545 : loss : 0.125543, loss_ce: 0.023213, loss_dice: 0.227857
iteration 546 : loss : 0.121163, loss_ce: 0.016153, loss_dice: 0.226146
iteration 547 : loss : 0.120084, loss_ce: 0.016115, loss_dice: 0.224035
iteration 548 : loss : 0.251270, loss_ce: 0.078333, loss_dice: 0.424163
iteration 549 : loss : 0.148738, loss_ce: 0.042872, loss_dice: 0.254565
iteration 550 : loss : 0.119490, loss_ce: 0.018397, loss_dice: 0.220568
iteration 551 : loss : 0.134150, loss_ce: 0.019187, loss_dice: 0.249089
iteration 552 : loss : 0.096380, loss_ce: 0.011911, loss_dice: 0.180829
iteration 553 : loss : 0.103607, loss_ce: 0.010759, loss_dice: 0.196416
iteration 554 : loss : 0.172245, loss_ce: 0.038622, loss_dice: 0.305808
iteration 555 : loss : 0.106601, loss_ce: 0.010437, loss_dice: 0.202735
iteration 556 : loss : 0.108486, loss_ce: 0.016671, loss_dice: 0.200263
iteration 557 : loss : 0.124022, loss_ce: 0.013162, loss_dice: 0.234841
iteration 558 : loss : 0.109755, loss_ce: 0.017686, loss_dice: 0.201795
iteration 559 : loss : 0.106587, loss_ce: 0.012598, loss_dice: 0.200447
iteration 560 : loss : 0.142432, loss_ce: 0.024913, loss_dice: 0.259914
iteration 561 : loss : 0.135090, loss_ce: 0.022456, loss_dice: 0.247681
iteration 562 : loss : 0.135671, loss_ce: 0.016918, loss_dice: 0.254358
iteration 563 : loss : 0.109571, loss_ce: 0.017798, loss_dice: 0.201320
iteration 564 : loss : 0.251584, loss_ce: 0.107238, loss_dice: 0.395437
iteration 565 : loss : 0.226489, loss_ce: 0.101438, loss_dice: 0.351518
iteration 566 : loss : 0.106866, loss_ce: 0.010792, loss_dice: 0.202908
iteration 567 : loss : 0.123309, loss_ce: 0.022237, loss_dice: 0.224355
iteration 568 : loss : 0.140844, loss_ce: 0.023489, loss_dice: 0.258075
iteration 569 : loss : 0.128887, loss_ce: 0.016475, loss_dice: 0.241236
iteration 570 : loss : 0.120758, loss_ce: 0.011871, loss_dice: 0.229626
iteration 571 : loss : 0.183109, loss_ce: 0.034484, loss_dice: 0.331665
iteration 572 : loss : 0.127239, loss_ce: 0.017677, loss_dice: 0.236752
iteration 573 : loss : 0.114495, loss_ce: 0.015048, loss_dice: 0.213931
iteration 574 : loss : 0.130472, loss_ce: 0.023340, loss_dice: 0.237571
iteration 575 : loss : 0.134825, loss_ce: 0.020717, loss_dice: 0.248912
iteration 576 : loss : 0.123634, loss_ce: 0.016777, loss_dice: 0.230438
iteration 577 : loss : 0.098239, loss_ce: 0.015467, loss_dice: 0.180979
iteration 578 : loss : 0.101131, loss_ce: 0.007673, loss_dice: 0.194530
iteration 579 : loss : 0.184085, loss_ce: 0.012324, loss_dice: 0.355820
iteration 580 : loss : 0.114642, loss_ce: 0.022376, loss_dice: 0.206826
iteration 581 : loss : 0.114089, loss_ce: 0.011561, loss_dice: 0.216597
iteration 582 : loss : 0.170561, loss_ce: 0.023659, loss_dice: 0.317399
iteration 583 : loss : 0.147569, loss_ce: 0.037160, loss_dice: 0.257960
iteration 584 : loss : 0.126772, loss_ce: 0.015107, loss_dice: 0.238392
iteration 585 : loss : 0.133984, loss_ce: 0.026983, loss_dice: 0.240955
iteration 586 : loss : 0.122110, loss_ce: 0.022989, loss_dice: 0.221220
iteration 587 : loss : 0.137309, loss_ce: 0.027358, loss_dice: 0.247226
iteration 588 : loss : 0.148723, loss_ce: 0.008644, loss_dice: 0.288780
iteration 589 : loss : 0.114429, loss_ce: 0.017099, loss_dice: 0.211315
iteration 590 : loss : 0.120139, loss_ce: 0.021061, loss_dice: 0.219189
iteration 591 : loss : 0.184767, loss_ce: 0.067183, loss_dice: 0.302337
iteration 592 : loss : 0.089808, loss_ce: 0.010434, loss_dice: 0.169088
iteration 593 : loss : 0.099261, loss_ce: 0.009320, loss_dice: 0.189156
iteration 594 : loss : 0.141220, loss_ce: 0.020534, loss_dice: 0.261882
iteration 595 : loss : 0.131228, loss_ce: 0.011086, loss_dice: 0.251346
iteration 596 : loss : 0.096651, loss_ce: 0.014861, loss_dice: 0.178409
iteration 597 : loss : 0.144722, loss_ce: 0.034564, loss_dice: 0.254857
iteration 598 : loss : 0.111632, loss_ce: 0.016264, loss_dice: 0.206952
iteration 599 : loss : 0.132805, loss_ce: 0.024802, loss_dice: 0.240549
iteration 600 : loss : 0.143845, loss_ce: 0.014594, loss_dice: 0.273074
iteration 601 : loss : 0.194007, loss_ce: 0.070538, loss_dice: 0.317431
iteration 602 : loss : 0.129456, loss_ce: 0.010561, loss_dice: 0.248294
iteration 603 : loss : 0.122667, loss_ce: 0.013863, loss_dice: 0.231406
iteration 604 : loss : 0.144476, loss_ce: 0.023170, loss_dice: 0.265732
iteration 605 : loss : 0.220165, loss_ce: 0.097738, loss_dice: 0.342541
iteration 606 : loss : 0.119631, loss_ce: 0.028052, loss_dice: 0.211176
iteration 607 : loss : 0.110745, loss_ce: 0.018770, loss_dice: 0.202661
iteration 608 : loss : 0.133650, loss_ce: 0.014465, loss_dice: 0.252804
iteration 609 : loss : 0.116199, loss_ce: 0.017371, loss_dice: 0.214957
iteration 610 : loss : 0.139569, loss_ce: 0.020610, loss_dice: 0.258491
iteration 611 : loss : 0.174036, loss_ce: 0.022776, loss_dice: 0.325263
iteration 612 : loss : 0.118336, loss_ce: 0.012884, loss_dice: 0.223743
iteration 613 : loss : 0.115217, loss_ce: 0.017191, loss_dice: 0.211424
iteration 614 : loss : 0.123262, loss_ce: 0.017965, loss_dice: 0.228531
iteration 615 : loss : 0.392633, loss_ce: 0.287926, loss_dice: 0.497319
iteration 616 : loss : 0.146398, loss_ce: 0.018613, loss_dice: 0.274159
iteration 617 : loss : 0.085852, loss_ce: 0.012395, loss_dice: 0.159273
iteration 618 : loss : 0.140570, loss_ce: 0.030993, loss_dice: 0.250106
iteration 619 : loss : 0.158718, loss_ce: 0.019196, loss_dice: 0.298193
iteration 620 : loss : 0.103470, loss_ce: 0.013232, loss_dice: 0.193678
iteration 621 : loss : 0.092402, loss_ce: 0.012925, loss_dice: 0.171746
iteration 622 : loss : 0.144343, loss_ce: 0.018000, loss_dice: 0.270605
iteration 623 : loss : 0.113792, loss_ce: 0.015861, loss_dice: 0.211658
iteration 624 : loss : 0.101012, loss_ce: 0.015565, loss_dice: 0.186430
iteration 625 : loss : 0.104677, loss_ce: 0.021293, loss_dice: 0.188001
iteration 626 : loss : 0.089873, loss_ce: 0.010678, loss_dice: 0.169015
iteration 627 : loss : 0.088661, loss_ce: 0.010686, loss_dice: 0.166613
iteration 628 : loss : 0.132008, loss_ce: 0.018319, loss_dice: 0.245498
iteration 629 : loss : 0.148530, loss_ce: 0.053310, loss_dice: 0.243727
iteration 630 : loss : 0.096753, loss_ce: 0.011613, loss_dice: 0.181837
iteration 631 : loss : 0.078623, loss_ce: 0.009729, loss_dice: 0.147489
iteration 632 : loss : 0.132920, loss_ce: 0.017154, loss_dice: 0.248667
iteration 633 : loss : 0.108376, loss_ce: 0.013207, loss_dice: 0.203494
iteration 634 : loss : 0.111022, loss_ce: 0.015333, loss_dice: 0.206689
iteration 635 : loss : 0.098701, loss_ce: 0.009002, loss_dice: 0.188378
iteration 636 : loss : 0.094671, loss_ce: 0.010541, loss_dice: 0.178779
iteration 637 : loss : 0.111970, loss_ce: 0.013343, loss_dice: 0.210568
iteration 638 : loss : 0.210270, loss_ce: 0.091892, loss_dice: 0.328529
iteration 639 : loss : 0.083415, loss_ce: 0.008591, loss_dice: 0.158129
iteration 640 : loss : 0.098288, loss_ce: 0.013249, loss_dice: 0.183289
iteration 641 : loss : 0.126944, loss_ce: 0.019963, loss_dice: 0.233899
iteration 642 : loss : 0.167161, loss_ce: 0.039446, loss_dice: 0.294834
iteration 643 : loss : 0.155278, loss_ce: 0.035568, loss_dice: 0.274941
iteration 644 : loss : 0.104038, loss_ce: 0.012777, loss_dice: 0.195268
iteration 645 : loss : 0.096057, loss_ce: 0.016158, loss_dice: 0.175879
iteration 646 : loss : 0.095264, loss_ce: 0.012832, loss_dice: 0.177673
iteration 647 : loss : 0.159872, loss_ce: 0.033723, loss_dice: 0.285969
iteration 648 : loss : 0.115365, loss_ce: 0.012702, loss_dice: 0.217926
iteration 649 : loss : 0.111453, loss_ce: 0.019896, loss_dice: 0.202970
iteration 650 : loss : 0.101465, loss_ce: 0.010076, loss_dice: 0.192822
iteration 651 : loss : 0.138514, loss_ce: 0.013298, loss_dice: 0.263661
iteration 652 : loss : 0.091805, loss_ce: 0.010406, loss_dice: 0.173112
