
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200_rampup_refpaper', fold=1, gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_208_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]







Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:44<00:00,  1.86s/it]





Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:25<00:00,  1.05s/it]

Loading dataset:  17%|██████████████████████████████                                                                                                                                                      | 1/6 [00:11<00:59, 11.89s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:19<00:00,  3.30s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 1272 : loss : 0.033410, loss_ce: 0.003369, loss_dice: 0.063366
iteration 1273 : loss : 0.038715, loss_ce: 0.005922, loss_dice: 0.071471
iteration 1274 : loss : 0.040337, loss_ce: 0.004047, loss_dice: 0.076584
iteration 1275 : loss : 0.033144, loss_ce: 0.005231, loss_dice: 0.060994
iteration 1276 : loss : 0.039628, loss_ce: 0.003700, loss_dice: 0.075473
iteration 1277 : loss : 0.036385, loss_ce: 0.001615, loss_dice: 0.071019
iteration 1278 : loss : 0.047761, loss_ce: 0.004075, loss_dice: 0.091379
iteration 1279 : loss : 0.037111, loss_ce: 0.004619, loss_dice: 0.069477
iteration 1280 : loss : 0.054442, loss_ce: 0.007210, loss_dice: 0.101631
iteration 1281 : loss : 0.035972, loss_ce: 0.003951, loss_dice: 0.067922
iteration 1282 : loss : 0.050714, loss_ce: 0.008802, loss_dice: 0.092581
iteration 1283 : loss : 0.035922, loss_ce: 0.005729, loss_dice: 0.066046
iteration 1284 : loss : 0.035393, loss_ce: 0.006190, loss_dice: 0.064573
iteration 1285 : loss : 0.033750, loss_ce: 0.003243, loss_dice: 0.064229
iteration 1286 : loss : 0.033253, loss_ce: 0.003445, loss_dice: 0.062797
iteration 1287 : loss : 0.035315, loss_ce: 0.008589, loss_dice: 0.062016
iteration 1288 : loss : 0.063054, loss_ce: 0.009994, loss_dice: 0.115030
iteration 1289 : loss : 0.040399, loss_ce: 0.003261, loss_dice: 0.077492
iteration 1290 : loss : 0.053322, loss_ce: 0.008076, loss_dice: 0.098504
iteration 1291 : loss : 0.046146, loss_ce: 0.008635, loss_dice: 0.083585
iteration 1292 : loss : 0.054692, loss_ce: 0.022841, loss_dice: 0.086479
iteration 1293 : loss : 0.038424, loss_ce: 0.006167, loss_dice: 0.070614
iteration 1294 : loss : 0.042192, loss_ce: 0.007849, loss_dice: 0.076514
iteration 1295 : loss : 0.074650, loss_ce: 0.007798, loss_dice: 0.141465
iteration 1296 : loss : 0.043353, loss_ce: 0.008737, loss_dice: 0.077912
iteration 1297 : loss : 0.030775, loss_ce: 0.004928, loss_dice: 0.056427
iteration 1298 : loss : 0.037245, loss_ce: 0.006561, loss_dice: 0.067880
iteration 1299 : loss : 0.056775, loss_ce: 0.008087, loss_dice: 0.105450
iteration 1300 : loss : 0.059692, loss_ce: 0.007135, loss_dice: 0.112238
iteration 1301 : loss : 0.029156, loss_ce: 0.005564, loss_dice: 0.052734
iteration 1302 : loss : 0.096270, loss_ce: 0.038415, loss_dice: 0.154109
iteration 1303 : loss : 0.035191, loss_ce: 0.007845, loss_dice: 0.062328
iteration 1304 : loss : 0.358983, loss_ce: 0.241306, loss_dice: 0.476551
iteration 1305 : loss : 0.038845, loss_ce: 0.005786, loss_dice: 0.071885
iteration 1306 : loss : 0.041906, loss_ce: 0.006658, loss_dice: 0.077108
iteration 1307 : loss : 0.056531, loss_ce: 0.007226, loss_dice: 0.105776
iteration 1308 : loss : 0.046652, loss_ce: 0.007308, loss_dice: 0.085899
iteration 1309 : loss : 0.037816, loss_ce: 0.004772, loss_dice: 0.070793
iteration 1310 : loss : 0.075384, loss_ce: 0.012019, loss_dice: 0.138407
iteration 1311 : loss : 0.053187, loss_ce: 0.007409, loss_dice: 0.098866
iteration 1312 : loss : 0.160752, loss_ce: 0.068770, loss_dice: 0.252694
iteration 1313 : loss : 0.038531, loss_ce: 0.005160, loss_dice: 0.071873
iteration 1314 : loss : 0.042475, loss_ce: 0.004464, loss_dice: 0.080402
iteration 1315 : loss : 0.034194, loss_ce: 0.005382, loss_dice: 0.062916
iteration 1316 : loss : 0.043414, loss_ce: 0.004301, loss_dice: 0.082502
iteration 1317 : loss : 0.040944, loss_ce: 0.001917, loss_dice: 0.079891
iteration 1318 : loss : 0.053667, loss_ce: 0.010548, loss_dice: 0.096736
iteration 1319 : loss : 0.037937, loss_ce: 0.004729, loss_dice: 0.071114
iteration 1320 : loss : 0.056643, loss_ce: 0.007776, loss_dice: 0.105457
iteration 1321 : loss : 0.035943, loss_ce: 0.004008, loss_dice: 0.067844
iteration 1322 : loss : 0.056905, loss_ce: 0.015308, loss_dice: 0.098439
iteration 1323 : loss : 0.049176, loss_ce: 0.016117, loss_dice: 0.082160
iteration 1324 : loss : 0.037794, loss_ce: 0.007051, loss_dice: 0.068489
iteration 1325 : loss : 0.039416, loss_ce: 0.007671, loss_dice: 0.071074
iteration 1326 : loss : 0.032946, loss_ce: 0.003615, loss_dice: 0.062163
iteration 1327 : loss : 0.035352, loss_ce: 0.005128, loss_dice: 0.065512
iteration 1328 : loss : 0.055166, loss_ce: 0.007885, loss_dice: 0.102342
iteration 1329 : loss : 0.034970, loss_ce: 0.002748, loss_dice: 0.067150
iteration 1330 : loss : 0.038433, loss_ce: 0.011399, loss_dice: 0.065438
iteration 1331 : loss : 0.032154, loss_ce: 0.004206, loss_dice: 0.060096
iteration 1332 : loss : 0.042181, loss_ce: 0.013248, loss_dice: 0.071097
iteration 1333 : loss : 0.037750, loss_ce: 0.005568, loss_dice: 0.069901
iteration 1334 : loss : 0.032495, loss_ce: 0.006802, loss_dice: 0.058177
iteration 1335 : loss : 0.109644, loss_ce: 0.017097, loss_dice: 0.202158
iteration 1336 : loss : 0.039960, loss_ce: 0.005118, loss_dice: 0.074763
iteration 1337 : loss : 0.026081, loss_ce: 0.003582, loss_dice: 0.048547
iteration 1338 : loss : 0.033810, loss_ce: 0.003200, loss_dice: 0.064393
iteration 1339 : loss : 0.038412, loss_ce: 0.005164, loss_dice: 0.071619
iteration 1340 : loss : 0.036278, loss_ce: 0.003552, loss_dice: 0.068973
iteration 1341 : loss : 0.036307, loss_ce: 0.007604, loss_dice: 0.064915
iteration 1342 : loss : 0.069630, loss_ce: 0.033664, loss_dice: 0.105584
iteration 1343 : loss : 0.035927, loss_ce: 0.006394, loss_dice: 0.065360
iteration 1344 : loss : 0.062542, loss_ce: 0.011991, loss_dice: 0.112987
iteration 1345 : loss : 0.037829, loss_ce: 0.006481, loss_dice: 0.069165
iteration 1346 : loss : 0.038505, loss_ce: 0.007245, loss_dice: 0.069740
iteration 1347 : loss : 0.050168, loss_ce: 0.011340, loss_dice: 0.088961
iteration 1348 : loss : 0.033571, loss_ce: 0.007191, loss_dice: 0.059919
iteration 1349 : loss : 0.032000, loss_ce: 0.004290, loss_dice: 0.059620
iteration 1350 : loss : 0.045519, loss_ce: 0.004788, loss_dice: 0.086240
iteration 1351 : loss : 0.044836, loss_ce: 0.006840, loss_dice: 0.082820
iteration 1352 : loss : 0.037549, loss_ce: 0.010506, loss_dice: 0.064577
iteration 1353 : loss : 0.038690, loss_ce: 0.006697, loss_dice: 0.070609
iteration 1354 : loss : 0.055177, loss_ce: 0.010292, loss_dice: 0.100028
iteration 1355 : loss : 0.029222, loss_ce: 0.004711, loss_dice: 0.053639
iteration 1356 : loss : 0.036914, loss_ce: 0.003485, loss_dice: 0.070285
iteration 1357 : loss : 0.035160, loss_ce: 0.001545, loss_dice: 0.068734
iteration 1358 : loss : 0.048969, loss_ce: 0.004981, loss_dice: 0.092847
iteration 1359 : loss : 0.137107, loss_ce: 0.044184, loss_dice: 0.229997
iteration 1360 : loss : 0.044028, loss_ce: 0.012277, loss_dice: 0.075765
iteration 1361 : loss : 0.093651, loss_ce: 0.025382, loss_dice: 0.161675
iteration 1362 : loss : 0.035130, loss_ce: 0.005523, loss_dice: 0.064695
iteration 1363 : loss : 0.034547, loss_ce: 0.005507, loss_dice: 0.063566
iteration 1364 : loss : 0.038608, loss_ce: 0.006907, loss_dice: 0.070225
iteration 1365 : loss : 0.037656, loss_ce: 0.003930, loss_dice: 0.071295
iteration 1366 : loss : 0.027702, loss_ce: 0.003005, loss_dice: 0.052349
iteration 1367 : loss : 0.170860, loss_ce: 0.081835, loss_dice: 0.259841
iteration 1368 : loss : 0.044162, loss_ce: 0.004803, loss_dice: 0.083465
iteration 1369 : loss : 0.040283, loss_ce: 0.003021, loss_dice: 0.077486
iteration 1370 : loss : 0.055114, loss_ce: 0.007976, loss_dice: 0.102193
iteration 1371 : loss : 0.062211, loss_ce: 0.022007, loss_dice: 0.102391
iteration 1372 : loss : 0.040417, loss_ce: 0.011151, loss_dice: 0.069544
iteration 1373 : loss : 0.032870, loss_ce: 0.005945, loss_dice: 0.059770
iteration 1374 : loss : 0.041050, loss_ce: 0.008241, loss_dice: 0.073820
iteration 1375 : loss : 0.068638, loss_ce: 0.003525, loss_dice: 0.133648
iteration 1376 : loss : 0.033813, loss_ce: 0.005542, loss_dice: 0.061939
iteration 1377 : loss : 0.029514, loss_ce: 0.005050, loss_dice: 0.053956
iteration 1378 : loss : 0.033131, loss_ce: 0.003125, loss_dice: 0.063095
iteration 1379 : loss : 0.071011, loss_ce: 0.025472, loss_dice: 0.116495
iteration 1380 : loss : 0.037791, loss_ce: 0.003871, loss_dice: 0.071694
iteration 1381 : loss : 0.027567, loss_ce: 0.002633, loss_dice: 0.052472
iteration 1382 : loss : 0.029330, loss_ce: 0.006796, loss_dice: 0.051805
iteration 1383 : loss : 0.026564, loss_ce: 0.004779, loss_dice: 0.048312
iteration 1384 : loss : 0.380118, loss_ce: 0.274383, loss_dice: 0.485827
iteration 1385 : loss : 0.052617, loss_ce: 0.013749, loss_dice: 0.091133
iteration 1386 : loss : 0.045418, loss_ce: 0.008906, loss_dice: 0.081915
iteration 1387 : loss : 0.041409, loss_ce: 0.005362, loss_dice: 0.077438
iteration 1388 : loss : 0.032781, loss_ce: 0.006041, loss_dice: 0.059387
iteration 1389 : loss : 0.039614, loss_ce: 0.007550, loss_dice: 0.071496
iteration 1390 : loss : 0.044902, loss_ce: 0.005059, loss_dice: 0.084722
iteration 1391 : loss : 0.037750, loss_ce: 0.005735, loss_dice: 0.069757
iteration 1392 : loss : 0.034337, loss_ce: 0.003564, loss_dice: 0.065098
iteration 1393 : loss : 0.034095, loss_ce: 0.005572, loss_dice: 0.062591
iteration 1394 : loss : 0.037162, loss_ce: 0.003274, loss_dice: 0.071044
iteration 1395 : loss : 0.030194, loss_ce: 0.004844, loss_dice: 0.055497
iteration 1396 : loss : 0.034772, loss_ce: 0.003780, loss_dice: 0.065720
iteration 1397 : loss : 0.031539, loss_ce: 0.001456, loss_dice: 0.061594
iteration 1398 : loss : 0.039993, loss_ce: 0.003655, loss_dice: 0.076298
iteration 1399 : loss : 0.044049, loss_ce: 0.006056, loss_dice: 0.082032
iteration 1400 : loss : 0.048013, loss_ce: 0.007940, loss_dice: 0.088084
iteration 1401 : loss : 0.043143, loss_ce: 0.010116, loss_dice: 0.076139
iteration 1402 : loss : 0.436470, loss_ce: 0.367631, loss_dice: 0.505283
iteration 1403 : loss : 0.036004, loss_ce: 0.007382, loss_dice: 0.064454
iteration 1404 : loss : 0.035339, loss_ce: 0.005456, loss_dice: 0.065183
iteration 1405 : loss : 0.041470, loss_ce: 0.003999, loss_dice: 0.078911
iteration 1406 : loss : 0.032450, loss_ce: 0.003412, loss_dice: 0.061458
iteration 1407 : loss : 0.034104, loss_ce: 0.005188, loss_dice: 0.062867
iteration 1408 : loss : 0.033960, loss_ce: 0.003235, loss_dice: 0.064655
iteration 1409 : loss : 0.030539, loss_ce: 0.004387, loss_dice: 0.056521
iteration 1410 : loss : 0.032440, loss_ce: 0.004701, loss_dice: 0.060085
iteration 1411 : loss : 0.072711, loss_ce: 0.013262, loss_dice: 0.132099
iteration 1412 : loss : 0.069276, loss_ce: 0.022198, loss_dice: 0.116275
iteration 1413 : loss : 0.048531, loss_ce: 0.008962, loss_dice: 0.088069
iteration 1414 : loss : 0.057648, loss_ce: 0.012648, loss_dice: 0.102621
iteration 1415 : loss : 0.061355, loss_ce: 0.003433, loss_dice: 0.119254
iteration 1416 : loss : 0.045917, loss_ce: 0.012310, loss_dice: 0.079450
iteration 1417 : loss : 0.036397, loss_ce: 0.009648, loss_dice: 0.063105
iteration 1418 : loss : 0.045126, loss_ce: 0.006884, loss_dice: 0.083353
iteration 1419 : loss : 0.039599, loss_ce: 0.005687, loss_dice: 0.073491
iteration 1420 : loss : 0.043239, loss_ce: 0.005011, loss_dice: 0.081422
iteration 1421 : loss : 0.034796, loss_ce: 0.003714, loss_dice: 0.065854
iteration 1422 : loss : 0.032296, loss_ce: 0.009723, loss_dice: 0.054837
iteration 1423 : loss : 0.031025, loss_ce: 0.005729, loss_dice: 0.056256
iteration 1424 : loss : 0.047873, loss_ce: 0.006224, loss_dice: 0.089497
iteration 1425 : loss : 0.044278, loss_ce: 0.007237, loss_dice: 0.081307
iteration 1426 : loss : 0.045460, loss_ce: 0.007341, loss_dice: 0.083550
iteration 1427 : loss : 0.050556, loss_ce: 0.008420, loss_dice: 0.092651
iteration 1428 : loss : 0.116914, loss_ce: 0.037044, loss_dice: 0.196750
iteration 1429 : loss : 0.032668, loss_ce: 0.004137, loss_dice: 0.061059
iteration 1430 : loss : 0.046391, loss_ce: 0.005058, loss_dice: 0.087706
iteration 1431 : loss : 0.044267, loss_ce: 0.007825, loss_dice: 0.080677
iteration 1432 : loss : 0.029918, loss_ce: 0.003341, loss_dice: 0.056475
iteration 1433 : loss : 0.033403, loss_ce: 0.005205, loss_dice: 0.061494
iteration 1434 : loss : 0.032967, loss_ce: 0.003286, loss_dice: 0.062624
iteration 1435 : loss : 0.030221, loss_ce: 0.005839, loss_dice: 0.054555
iteration 1436 : loss : 0.061105, loss_ce: 0.014743, loss_dice: 0.107362
iteration 1437 : loss : 0.042531, loss_ce: 0.006247, loss_dice: 0.078799
iteration 1438 : loss : 0.036730, loss_ce: 0.002860, loss_dice: 0.070582
iteration 1439 : loss : 0.028606, loss_ce: 0.003605, loss_dice: 0.053494
iteration 1440 : loss : 0.032312, loss_ce: 0.004968, loss_dice: 0.059636
iteration 1441 : loss : 0.042354, loss_ce: 0.005184, loss_dice: 0.079485
iteration 1442 : loss : 0.034942, loss_ce: 0.005638, loss_dice: 0.064189
iteration 1443 : loss : 0.035325, loss_ce: 0.005320, loss_dice: 0.065275
iteration 1444 : loss : 0.034166, loss_ce: 0.010602, loss_dice: 0.057616
iteration 1445 : loss : 0.029994, loss_ce: 0.003044, loss_dice: 0.056854
iteration 1446 : loss : 0.030929, loss_ce: 0.003338, loss_dice: 0.058494
iteration 1447 : loss : 0.031376, loss_ce: 0.006777, loss_dice: 0.055948
iteration 1448 : loss : 0.050231, loss_ce: 0.005486, loss_dice: 0.094944
iteration 1449 : loss : 0.068841, loss_ce: 0.013299, loss_dice: 0.124189
iteration 1450 : loss : 0.041645, loss_ce: 0.005966, loss_dice: 0.077310
iteration 1451 : loss : 0.033607, loss_ce: 0.004467, loss_dice: 0.062719
iteration 1452 : loss : 0.344268, loss_ce: 0.245232, loss_dice: 0.443288
iteration 1453 : loss : 0.033770, loss_ce: 0.005141, loss_dice: 0.062377
iteration 1454 : loss : 0.032366, loss_ce: 0.006234, loss_dice: 0.058423
iteration 1455 : loss : 0.056471, loss_ce: 0.002886, loss_dice: 0.110045
iteration 1456 : loss : 0.034276, loss_ce: 0.003555, loss_dice: 0.064984
iteration 1457 : loss : 0.025978, loss_ce: 0.004761, loss_dice: 0.047182
iteration 1458 : loss : 0.029400, loss_ce: 0.002924, loss_dice: 0.055858
iteration 1459 : loss : 0.032055, loss_ce: 0.003789, loss_dice: 0.060283
iteration 1460 : loss : 0.103257, loss_ce: 0.036002, loss_dice: 0.170479
iteration 1461 : loss : 0.033088, loss_ce: 0.003421, loss_dice: 0.062510
iteration 1462 : loss : 0.033990, loss_ce: 0.008456, loss_dice: 0.059408
iteration 1463 : loss : 0.031815, loss_ce: 0.006080, loss_dice: 0.057442
iteration 1464 : loss : 0.037890, loss_ce: 0.005555, loss_dice: 0.070218
iteration 1465 : loss : 0.037255, loss_ce: 0.006649, loss_dice: 0.067833
iteration 1466 : loss : 0.037333, loss_ce: 0.006384, loss_dice: 0.068236
iteration 1467 : loss : 0.036737, loss_ce: 0.004802, loss_dice: 0.068647
iteration 1468 : loss : 0.033316, loss_ce: 0.005491, loss_dice: 0.061115
iteration 1469 : loss : 0.037097, loss_ce: 0.004681, loss_dice: 0.069328
iteration 1470 : loss : 0.048366, loss_ce: 0.006098, loss_dice: 0.090586
iteration 1471 : loss : 0.037924, loss_ce: 0.005330, loss_dice: 0.070401
iteration 1472 : loss : 0.038312, loss_ce: 0.006587, loss_dice: 0.070011
iteration 1473 : loss : 0.038404, loss_ce: 0.009949, loss_dice: 0.066842
iteration 1474 : loss : 0.035760, loss_ce: 0.003470, loss_dice: 0.068012
iteration 1475 : loss : 0.027960, loss_ce: 0.005066, loss_dice: 0.050825
iteration 1476 : loss : 0.043725, loss_ce: 0.011585, loss_dice: 0.075759
iteration 1477 : loss : 0.056002, loss_ce: 0.011445, loss_dice: 0.100525
iteration 1478 : loss : 0.118568, loss_ce: 0.040322, loss_dice: 0.196750
iteration 1479 : loss : 0.037309, loss_ce: 0.005446, loss_dice: 0.069020
iteration 1480 : loss : 0.057697, loss_ce: 0.009884, loss_dice: 0.105393
iteration 1481 : loss : 0.033580, loss_ce: 0.003962, loss_dice: 0.063142
iteration 1482 : loss : 0.046421, loss_ce: 0.007122, loss_dice: 0.085619
iteration 1483 : loss : 0.038467, loss_ce: 0.006181, loss_dice: 0.070642
iteration 1484 : loss : 0.055001, loss_ce: 0.011398, loss_dice: 0.098471
iteration 1485 : loss : 0.047223, loss_ce: 0.005312, loss_dice: 0.089102
iteration 1486 : loss : 0.048822, loss_ce: 0.006479, loss_dice: 0.091138
iteration 1487 : loss : 0.035447, loss_ce: 0.005938, loss_dice: 0.064857
iteration 1488 : loss : 0.047367, loss_ce: 0.004473, loss_dice: 0.090249
iteration 1489 : loss : 0.041621, loss_ce: 0.003442, loss_dice: 0.079796
iteration 1490 : loss : 0.033576, loss_ce: 0.005363, loss_dice: 0.061753
iteration 1491 : loss : 0.027239, loss_ce: 0.004038, loss_dice: 0.050416
iteration 1492 : loss : 0.032533, loss_ce: 0.009578, loss_dice: 0.055462
iteration 1493 : loss : 0.034194, loss_ce: 0.005305, loss_dice: 0.063019
iteration 1494 : loss : 0.035284, loss_ce: 0.006916, loss_dice: 0.063591
iteration 1495 : loss : 0.048934, loss_ce: 0.002562, loss_dice: 0.095292
iteration 1496 : loss : 0.036259, loss_ce: 0.006344, loss_dice: 0.066142
iteration 1497 : loss : 0.037360, loss_ce: 0.008232, loss_dice: 0.066448
iteration 1498 : loss : 0.037776, loss_ce: 0.004736, loss_dice: 0.070679

  5%|█▎                        | 6/121 [1:48:28<34:35:28, 1082.86s/it]
iteration 1500 : loss : 0.040198, loss_ce: 0.004571, loss_dice: 0.075758
iteration 1501 : loss : 0.031251, loss_ce: 0.007314, loss_dice: 0.055175
iteration 1502 : loss : 0.029580, loss_ce: 0.005483, loss_dice: 0.053481
iteration 1503 : loss : 0.051042, loss_ce: 0.008276, loss_dice: 0.093778
iteration 1504 : loss : 0.036154, loss_ce: 0.007413, loss_dice: 0.064866
iteration 1505 : loss : 0.031804, loss_ce: 0.005863, loss_dice: 0.057649
iteration 1506 : loss : 0.386301, loss_ce: 0.282912, loss_dice: 0.489684
iteration 1507 : loss : 0.046932, loss_ce: 0.008370, loss_dice: 0.085316
iteration 1508 : loss : 0.042775, loss_ce: 0.006220, loss_dice: 0.079198
iteration 1509 : loss : 0.057691, loss_ce: 0.006339, loss_dice: 0.108981
iteration 1510 : loss : 0.055186, loss_ce: 0.007727, loss_dice: 0.102362
iteration 1511 : loss : 0.048163, loss_ce: 0.008937, loss_dice: 0.087292
iteration 1512 : loss : 0.035137, loss_ce: 0.004653, loss_dice: 0.065618
iteration 1513 : loss : 0.054173, loss_ce: 0.004874, loss_dice: 0.103259
iteration 1514 : loss : 0.032126, loss_ce: 0.005177, loss_dice: 0.059013
iteration 1515 : loss : 0.043982, loss_ce: 0.004397, loss_dice: 0.083433
iteration 1516 : loss : 0.035288, loss_ce: 0.001837, loss_dice: 0.068517
iteration 1517 : loss : 0.360609, loss_ce: 0.228584, loss_dice: 0.492595
iteration 1518 : loss : 0.025747, loss_ce: 0.003233, loss_dice: 0.048245
iteration 1519 : loss : 0.035347, loss_ce: 0.004961, loss_dice: 0.065704
iteration 1520 : loss : 0.037623, loss_ce: 0.004167, loss_dice: 0.071018
iteration 1521 : loss : 0.039606, loss_ce: 0.006224, loss_dice: 0.072819
iteration 1522 : loss : 0.037335, loss_ce: 0.005740, loss_dice: 0.068880
iteration 1523 : loss : 0.047992, loss_ce: 0.011073, loss_dice: 0.084831
iteration 1524 : loss : 0.068000, loss_ce: 0.015104, loss_dice: 0.120809
iteration 1525 : loss : 0.053339, loss_ce: 0.014152, loss_dice: 0.092451
iteration 1526 : loss : 0.046203, loss_ce: 0.009752, loss_dice: 0.082605
iteration 1527 : loss : 0.035682, loss_ce: 0.003849, loss_dice: 0.067379
iteration 1528 : loss : 0.036069, loss_ce: 0.002842, loss_dice: 0.069176
iteration 1529 : loss : 0.060505, loss_ce: 0.013457, loss_dice: 0.107476
iteration 1530 : loss : 0.033174, loss_ce: 0.009653, loss_dice: 0.056567
iteration 1531 : loss : 0.033752, loss_ce: 0.010128, loss_dice: 0.057336
iteration 1532 : loss : 0.036243, loss_ce: 0.006757, loss_dice: 0.065703
iteration 1533 : loss : 0.026397, loss_ce: 0.004976, loss_dice: 0.047797
iteration 1534 : loss : 0.444972, loss_ce: 0.361899, loss_dice: 0.528039
iteration 1535 : loss : 0.034675, loss_ce: 0.003694, loss_dice: 0.065643
iteration 1536 : loss : 0.025660, loss_ce: 0.003612, loss_dice: 0.047689
iteration 1537 : loss : 0.034971, loss_ce: 0.003297, loss_dice: 0.066595
iteration 1538 : loss : 0.035909, loss_ce: 0.004526, loss_dice: 0.066952
iteration 1539 : loss : 0.040247, loss_ce: 0.004087, loss_dice: 0.076300
iteration 1540 : loss : 0.034084, loss_ce: 0.006661, loss_dice: 0.061430
iteration 1541 : loss : 0.133331, loss_ce: 0.079109, loss_dice: 0.187514
iteration 1542 : loss : 0.057842, loss_ce: 0.023292, loss_dice: 0.092314
iteration 1543 : loss : 0.052594, loss_ce: 0.007516, loss_dice: 0.097628
iteration 1544 : loss : 0.039275, loss_ce: 0.006402, loss_dice: 0.072137
iteration 1545 : loss : 0.038133, loss_ce: 0.006860, loss_dice: 0.069390
iteration 1546 : loss : 0.032876, loss_ce: 0.004478, loss_dice: 0.061250
iteration 1547 : loss : 0.025929, loss_ce: 0.004670, loss_dice: 0.046993
iteration 1548 : loss : 0.027008, loss_ce: 0.003887, loss_dice: 0.050078
iteration 1549 : loss : 0.039493, loss_ce: 0.004642, loss_dice: 0.074325
iteration 1550 : loss : 0.038691, loss_ce: 0.006279, loss_dice: 0.071091
iteration 1551 : loss : 0.034894, loss_ce: 0.004359, loss_dice: 0.065393
iteration 1552 : loss : 0.035434, loss_ce: 0.006804, loss_dice: 0.063957
iteration 1553 : loss : 0.047037, loss_ce: 0.006526, loss_dice: 0.087517
iteration 1554 : loss : 0.024943, loss_ce: 0.004140, loss_dice: 0.045734
iteration 1555 : loss : 0.036846, loss_ce: 0.003570, loss_dice: 0.070102
iteration 1556 : loss : 0.043195, loss_ce: 0.001962, loss_dice: 0.084395
iteration 1557 : loss : 0.059258, loss_ce: 0.004715, loss_dice: 0.113770
iteration 1558 : loss : 0.031249, loss_ce: 0.003770, loss_dice: 0.058686
iteration 1559 : loss : 0.043802, loss_ce: 0.006355, loss_dice: 0.081152
iteration 1560 : loss : 0.038359, loss_ce: 0.004267, loss_dice: 0.072414
iteration 1561 : loss : 0.034025, loss_ce: 0.005732, loss_dice: 0.062205
iteration 1562 : loss : 0.030754, loss_ce: 0.004694, loss_dice: 0.056682
iteration 1563 : loss : 0.052768, loss_ce: 0.014801, loss_dice: 0.090693
iteration 1564 : loss : 0.050481, loss_ce: 0.017470, loss_dice: 0.083373
iteration 1565 : loss : 0.046366, loss_ce: 0.007435, loss_dice: 0.085041
iteration 1566 : loss : 0.034129, loss_ce: 0.005807, loss_dice: 0.062379
iteration 1567 : loss : 0.050147, loss_ce: 0.004774, loss_dice: 0.095491
iteration 1568 : loss : 0.045077, loss_ce: 0.003649, loss_dice: 0.086439
iteration 1569 : loss : 0.054023, loss_ce: 0.012122, loss_dice: 0.095849
iteration 1570 : loss : 0.038742, loss_ce: 0.005832, loss_dice: 0.071605
iteration 1571 : loss : 0.057057, loss_ce: 0.015685, loss_dice: 0.098369
iteration 1572 : loss : 0.037414, loss_ce: 0.009010, loss_dice: 0.065717
iteration 1573 : loss : 0.046504, loss_ce: 0.008531, loss_dice: 0.084378
iteration 1574 : loss : 0.068757, loss_ce: 0.003777, loss_dice: 0.133675
iteration 1575 : loss : 0.033846, loss_ce: 0.003548, loss_dice: 0.064090
iteration 1576 : loss : 0.025230, loss_ce: 0.003462, loss_dice: 0.046908
iteration 1577 : loss : 0.090935, loss_ce: 0.025241, loss_dice: 0.156560
iteration 1578 : loss : 0.024036, loss_ce: 0.002848, loss_dice: 0.045184
iteration 1579 : loss : 0.047973, loss_ce: 0.007169, loss_dice: 0.088606
iteration 1580 : loss : 0.027521, loss_ce: 0.003037, loss_dice: 0.051851
iteration 1581 : loss : 0.030693, loss_ce: 0.007740, loss_dice: 0.053616
iteration 1582 : loss : 0.027451, loss_ce: 0.005498, loss_dice: 0.049379
iteration 1583 : loss : 0.148979, loss_ce: 0.044320, loss_dice: 0.253619
iteration 1584 : loss : 0.026370, loss_ce: 0.004504, loss_dice: 0.048224
iteration 1585 : loss : 0.035257, loss_ce: 0.007684, loss_dice: 0.062747
iteration 1586 : loss : 0.041801, loss_ce: 0.005993, loss_dice: 0.077518
iteration 1587 : loss : 0.029123, loss_ce: 0.005486, loss_dice: 0.052715
iteration 1588 : loss : 0.030661, loss_ce: 0.004149, loss_dice: 0.057133
iteration 1589 : loss : 0.039940, loss_ce: 0.004331, loss_dice: 0.075518
iteration 1590 : loss : 0.031135, loss_ce: 0.004586, loss_dice: 0.057592
iteration 1591 : loss : 0.032284, loss_ce: 0.003314, loss_dice: 0.061235
iteration 1592 : loss : 0.032824, loss_ce: 0.005182, loss_dice: 0.060420
iteration 1593 : loss : 0.045724, loss_ce: 0.004126, loss_dice: 0.087247
iteration 1594 : loss : 0.028999, loss_ce: 0.005126, loss_dice: 0.052587
iteration 1595 : loss : 0.032674, loss_ce: 0.003630, loss_dice: 0.061682
iteration 1596 : loss : 0.036161, loss_ce: 0.001739, loss_dice: 0.070430
iteration 1597 : loss : 0.029515, loss_ce: 0.002466, loss_dice: 0.056507
