
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO_350_350_200_rampup_refpaper', fold=1, gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
total_prostate train : dataset.json




Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:48<00:00,  2.03s/it]



Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:25<00:00,  1.06s/it]



Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:15<00:02,  2.31s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:16<00:00,  2.83s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 5744 : loss : 0.010611, loss_ce: 0.001642, loss_dice: 0.019057
iteration 5745 : loss : 0.021248, loss_ce: 0.011025, loss_dice: 0.031374
iteration 5746 : loss : 0.011088, loss_ce: 0.002094, loss_dice: 0.019121
iteration 5747 : loss : 0.011081, loss_ce: 0.002249, loss_dice: 0.019828
iteration 5748 : loss : 0.013317, loss_ce: 0.001916, loss_dice: 0.024342

 19%|████▊                    | 23/121 [6:56:03<29:08:22, 1070.44s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:59<00:00, 16.26s/it]
iteration 5750 : loss : 0.014096, loss_ce: 0.005949, loss_dice: 0.022096
iteration 5751 : loss : 0.014643, loss_ce: 0.001352, loss_dice: 0.023149
iteration 5752 : loss : 0.009041, loss_ce: 0.001836, loss_dice: 0.016157
iteration 5753 : loss : 0.009847, loss_ce: 0.001683, loss_dice: 0.017805
iteration 5754 : loss : 0.015034, loss_ce: 0.005394, loss_dice: 0.020381
iteration 5755 : loss : 0.014600, loss_ce: 0.006219, loss_dice: 0.022818
iteration 5756 : loss : 0.012709, loss_ce: 0.002092, loss_dice: 0.018829
iteration 5757 : loss : 0.009580, loss_ce: 0.000669, loss_dice: 0.018356
iteration 5758 : loss : 0.011137, loss_ce: 0.001467, loss_dice: 0.020655
iteration 5759 : loss : 0.011793, loss_ce: 0.002196, loss_dice: 0.020734
iteration 5760 : loss : 0.046741, loss_ce: 0.018010, loss_dice: 0.075016
iteration 5761 : loss : 0.011590, loss_ce: 0.001517, loss_dice: 0.021497
iteration 5762 : loss : 0.016864, loss_ce: 0.002034, loss_dice: 0.031509
iteration 5763 : loss : 0.009484, loss_ce: 0.001197, loss_dice: 0.017661
iteration 5764 : loss : 0.011293, loss_ce: 0.002954, loss_dice: 0.019387
iteration 5765 : loss : 0.349612, loss_ce: 0.246214, loss_dice: 0.452769
iteration 5766 : loss : 0.012511, loss_ce: 0.002218, loss_dice: 0.022304
iteration 5767 : loss : 0.010859, loss_ce: 0.002220, loss_dice: 0.019108
iteration 5768 : loss : 0.011274, loss_ce: 0.002545, loss_dice: 0.019881
iteration 5769 : loss : 0.017619, loss_ce: 0.008503, loss_dice: 0.026177
iteration 5770 : loss : 0.010859, loss_ce: 0.002235, loss_dice: 0.019009
iteration 5771 : loss : 0.017120, loss_ce: 0.002631, loss_dice: 0.025130
iteration 5772 : loss : 0.010560, loss_ce: 0.001450, loss_dice: 0.018920
iteration 5773 : loss : 0.011578, loss_ce: 0.002038, loss_dice: 0.020632
iteration 5774 : loss : 0.010313, loss_ce: 0.001328, loss_dice: 0.018955
iteration 5775 : loss : 0.011766, loss_ce: 0.001907, loss_dice: 0.020715
iteration 5776 : loss : 0.011395, loss_ce: 0.001254, loss_dice: 0.021070
iteration 5777 : loss : 0.025416, loss_ce: 0.011871, loss_dice: 0.038559
iteration 5778 : loss : 0.010573, loss_ce: 0.002072, loss_dice: 0.018579
iteration 5779 : loss : 0.008686, loss_ce: 0.001187, loss_dice: 0.015990
iteration 5780 : loss : 0.010340, loss_ce: 0.001119, loss_dice: 0.019354
iteration 5781 : loss : 0.009767, loss_ce: 0.001532, loss_dice: 0.017850
iteration 5782 : loss : 0.011480, loss_ce: 0.002022, loss_dice: 0.020488
iteration 5783 : loss : 0.011727, loss_ce: 0.001987, loss_dice: 0.021396
iteration 5784 : loss : 0.032876, loss_ce: 0.014629, loss_dice: 0.050903
iteration 5785 : loss : 0.012184, loss_ce: 0.002460, loss_dice: 0.021739
iteration 5786 : loss : 0.010386, loss_ce: 0.002151, loss_dice: 0.018236
iteration 5787 : loss : 0.016262, loss_ce: 0.001842, loss_dice: 0.030353
iteration 5788 : loss : 0.009750, loss_ce: 0.001336, loss_dice: 0.017709
iteration 5789 : loss : 0.009557, loss_ce: 0.001933, loss_dice: 0.016939
iteration 5790 : loss : 0.010171, loss_ce: 0.001287, loss_dice: 0.018596
iteration 5791 : loss : 0.024787, loss_ce: 0.006087, loss_dice: 0.043076
iteration 5792 : loss : 0.010651, loss_ce: 0.002239, loss_dice: 0.018872
iteration 5793 : loss : 0.011140, loss_ce: 0.001950, loss_dice: 0.020217
iteration 5794 : loss : 0.019776, loss_ce: 0.012198, loss_dice: 0.027256
iteration 5795 : loss : 0.010977, loss_ce: 0.001744, loss_dice: 0.020018
iteration 5796 : loss : 0.011249, loss_ce: 0.002459, loss_dice: 0.019787
iteration 5797 : loss : 0.013743, loss_ce: 0.000846, loss_dice: 0.025002
iteration 5798 : loss : 0.010979, loss_ce: 0.001559, loss_dice: 0.020292
iteration 5799 : loss : 0.010538, loss_ce: 0.001854, loss_dice: 0.019075
iteration 5800 : loss : 0.010492, loss_ce: 0.001310, loss_dice: 0.019540
iteration 5801 : loss : 0.011176, loss_ce: 0.001466, loss_dice: 0.020481
iteration 5802 : loss : 0.014832, loss_ce: 0.001766, loss_dice: 0.027633
iteration 5803 : loss : 0.014803, loss_ce: 0.003200, loss_dice: 0.025709
iteration 5804 : loss : 0.011810, loss_ce: 0.003024, loss_dice: 0.020489
iteration 5805 : loss : 0.013640, loss_ce: 0.002353, loss_dice: 0.019944
iteration 5806 : loss : 0.013381, loss_ce: 0.002018, loss_dice: 0.021934
iteration 5807 : loss : 0.014560, loss_ce: 0.002635, loss_dice: 0.026256
iteration 5808 : loss : 0.012468, loss_ce: 0.002628, loss_dice: 0.021738
iteration 5809 : loss : 0.012418, loss_ce: 0.002023, loss_dice: 0.022400
iteration 5810 : loss : 0.012220, loss_ce: 0.002493, loss_dice: 0.021156
iteration 5811 : loss : 0.010306, loss_ce: 0.001534, loss_dice: 0.018037
iteration 5812 : loss : 0.012151, loss_ce: 0.001676, loss_dice: 0.022127
iteration 5813 : loss : 0.010125, loss_ce: 0.001796, loss_dice: 0.017904
iteration 5814 : loss : 0.024981, loss_ce: 0.010037, loss_dice: 0.038857
iteration 5815 : loss : 0.012084, loss_ce: 0.002257, loss_dice: 0.021507
iteration 5816 : loss : 0.013687, loss_ce: 0.001575, loss_dice: 0.025492
iteration 5817 : loss : 0.011704, loss_ce: 0.002531, loss_dice: 0.020730
iteration 5818 : loss : 0.013641, loss_ce: 0.002639, loss_dice: 0.024338
iteration 5819 : loss : 0.012748, loss_ce: 0.001654, loss_dice: 0.021999
iteration 5820 : loss : 0.010200, loss_ce: 0.001087, loss_dice: 0.019083
iteration 5821 : loss : 0.013293, loss_ce: 0.002286, loss_dice: 0.024076
iteration 5822 : loss : 0.010475, loss_ce: 0.001845, loss_dice: 0.018833
iteration 5823 : loss : 0.012132, loss_ce: 0.001758, loss_dice: 0.022260
iteration 5824 : loss : 0.010995, loss_ce: 0.002153, loss_dice: 0.019595
iteration 5825 : loss : 0.012052, loss_ce: 0.002223, loss_dice: 0.021064
iteration 5826 : loss : 0.010739, loss_ce: 0.002260, loss_dice: 0.019027
iteration 5827 : loss : 0.014006, loss_ce: 0.001651, loss_dice: 0.026269
iteration 5828 : loss : 0.010054, loss_ce: 0.001403, loss_dice: 0.018385
iteration 5829 : loss : 0.009688, loss_ce: 0.001941, loss_dice: 0.017316
iteration 5830 : loss : 0.011579, loss_ce: 0.001383, loss_dice: 0.021548
iteration 5831 : loss : 0.010861, loss_ce: 0.001042, loss_dice: 0.018129
iteration 5832 : loss : 0.009790, loss_ce: 0.002222, loss_dice: 0.017283
iteration 5833 : loss : 0.010154, loss_ce: 0.001775, loss_dice: 0.018430
iteration 5834 : loss : 0.011027, loss_ce: 0.003557, loss_dice: 0.018244
iteration 5835 : loss : 0.010894, loss_ce: 0.001786, loss_dice: 0.019483
iteration 5836 : loss : 0.010208, loss_ce: 0.002154, loss_dice: 0.017840
iteration 5837 : loss : 0.011712, loss_ce: 0.000728, loss_dice: 0.022285
iteration 5838 : loss : 0.011711, loss_ce: 0.001683, loss_dice: 0.021392
iteration 5839 : loss : 0.011418, loss_ce: 0.002296, loss_dice: 0.020288
iteration 5840 : loss : 0.012527, loss_ce: 0.001570, loss_dice: 0.022944
iteration 5841 : loss : 0.010394, loss_ce: 0.001406, loss_dice: 0.019081
iteration 5842 : loss : 0.014620, loss_ce: 0.001787, loss_dice: 0.027107
iteration 5843 : loss : 0.008560, loss_ce: 0.001118, loss_dice: 0.015592
iteration 5844 : loss : 0.012818, loss_ce: 0.005972, loss_dice: 0.019512
iteration 5845 : loss : 0.014763, loss_ce: 0.004767, loss_dice: 0.024628
iteration 5846 : loss : 0.014898, loss_ce: 0.002733, loss_dice: 0.026770
iteration 5847 : loss : 0.039374, loss_ce: 0.019776, loss_dice: 0.058859
iteration 5848 : loss : 0.015932, loss_ce: 0.004308, loss_dice: 0.027294
iteration 5849 : loss : 0.012383, loss_ce: 0.002440, loss_dice: 0.021803
iteration 5850 : loss : 0.011011, loss_ce: 0.002399, loss_dice: 0.019529
iteration 5851 : loss : 0.019804, loss_ce: 0.009045, loss_dice: 0.030491
iteration 5852 : loss : 0.011273, loss_ce: 0.001581, loss_dice: 0.020813
iteration 5853 : loss : 0.010188, loss_ce: 0.001940, loss_dice: 0.018311
iteration 5854 : loss : 0.009917, loss_ce: 0.001269, loss_dice: 0.018398
iteration 5855 : loss : 0.021103, loss_ce: 0.006780, loss_dice: 0.035295
iteration 5856 : loss : 0.010652, loss_ce: 0.001192, loss_dice: 0.019863
iteration 5857 : loss : 0.017379, loss_ce: 0.006783, loss_dice: 0.027727
iteration 5858 : loss : 0.010619, loss_ce: 0.002017, loss_dice: 0.018917
iteration 5859 : loss : 0.010256, loss_ce: 0.001246, loss_dice: 0.019048
iteration 5860 : loss : 0.010645, loss_ce: 0.001068, loss_dice: 0.019872
iteration 5861 : loss : 0.011788, loss_ce: 0.002006, loss_dice: 0.021410
iteration 5862 : loss : 0.011573, loss_ce: 0.002128, loss_dice: 0.020783
iteration 5863 : loss : 0.012180, loss_ce: 0.002082, loss_dice: 0.022121
iteration 5864 : loss : 0.015318, loss_ce: 0.003103, loss_dice: 0.027263
iteration 5865 : loss : 0.014527, loss_ce: 0.003313, loss_dice: 0.025636
iteration 5866 : loss : 0.011087, loss_ce: 0.002099, loss_dice: 0.019436
iteration 5867 : loss : 0.011218, loss_ce: 0.001442, loss_dice: 0.020858
iteration 5868 : loss : 0.009263, loss_ce: 0.001349, loss_dice: 0.016928
iteration 5869 : loss : 0.015692, loss_ce: 0.006493, loss_dice: 0.024595
iteration 5870 : loss : 0.010056, loss_ce: 0.001383, loss_dice: 0.018564
iteration 5871 : loss : 0.010174, loss_ce: 0.001027, loss_dice: 0.019000
iteration 5872 : loss : 0.009445, loss_ce: 0.001878, loss_dice: 0.016712
iteration 5873 : loss : 0.010349, loss_ce: 0.001769, loss_dice: 0.018728
iteration 5874 : loss : 0.012145, loss_ce: 0.003726, loss_dice: 0.020276
iteration 5875 : loss : 0.012568, loss_ce: 0.001860, loss_dice: 0.022590
iteration 5876 : loss : 0.011597, loss_ce: 0.002326, loss_dice: 0.020666
iteration 5877 : loss : 0.013725, loss_ce: 0.000832, loss_dice: 0.026250
iteration 5878 : loss : 0.011198, loss_ce: 0.001444, loss_dice: 0.020327
iteration 5879 : loss : 0.015313, loss_ce: 0.002386, loss_dice: 0.027638
iteration 5880 : loss : 0.029042, loss_ce: 0.009077, loss_dice: 0.048856
iteration 5881 : loss : 0.011952, loss_ce: 0.001846, loss_dice: 0.021779
iteration 5882 : loss : 0.014550, loss_ce: 0.001838, loss_dice: 0.027121
iteration 5883 : loss : 0.008593, loss_ce: 0.001158, loss_dice: 0.015373
iteration 5884 : loss : 0.013016, loss_ce: 0.003852, loss_dice: 0.022059
iteration 5885 : loss : 0.010831, loss_ce: 0.002522, loss_dice: 0.019026
iteration 5886 : loss : 0.012015, loss_ce: 0.001985, loss_dice: 0.021928
iteration 5887 : loss : 0.011024, loss_ce: 0.002262, loss_dice: 0.019577
iteration 5888 : loss : 0.013206, loss_ce: 0.002593, loss_dice: 0.021093
iteration 5889 : loss : 0.011888, loss_ce: 0.001873, loss_dice: 0.020800
iteration 5890 : loss : 0.011093, loss_ce: 0.002265, loss_dice: 0.019642
iteration 5891 : loss : 0.009259, loss_ce: 0.001471, loss_dice: 0.016902
iteration 5892 : loss : 0.010714, loss_ce: 0.001579, loss_dice: 0.019477
iteration 5893 : loss : 0.010438, loss_ce: 0.001883, loss_dice: 0.018601
iteration 5894 : loss : 0.011845, loss_ce: 0.001641, loss_dice: 0.021722
iteration 5895 : loss : 0.018315, loss_ce: 0.005810, loss_dice: 0.030579
iteration 5896 : loss : 0.010272, loss_ce: 0.001255, loss_dice: 0.019161
iteration 5897 : loss : 0.010787, loss_ce: 0.002295, loss_dice: 0.018872
iteration 5898 : loss : 0.009953, loss_ce: 0.002046, loss_dice: 0.017680
iteration 5899 : loss : 0.012387, loss_ce: 0.001197, loss_dice: 0.017261
iteration 5900 : loss : 0.009614, loss_ce: 0.001003, loss_dice: 0.018136
iteration 5901 : loss : 0.010879, loss_ce: 0.001815, loss_dice: 0.019086
iteration 5902 : loss : 0.009130, loss_ce: 0.001655, loss_dice: 0.016312
iteration 5903 : loss : 0.010155, loss_ce: 0.001644, loss_dice: 0.018347
iteration 5904 : loss : 0.010757, loss_ce: 0.002224, loss_dice: 0.019062
iteration 5905 : loss : 0.010364, loss_ce: 0.002015, loss_dice: 0.018574
iteration 5906 : loss : 0.012109, loss_ce: 0.002480, loss_dice: 0.020354
iteration 5907 : loss : 0.013440, loss_ce: 0.001652, loss_dice: 0.023968
iteration 5908 : loss : 0.012880, loss_ce: 0.001908, loss_dice: 0.023737
iteration 5909 : loss : 0.011118, loss_ce: 0.002192, loss_dice: 0.019908
iteration 5910 : loss : 0.011094, loss_ce: 0.001433, loss_dice: 0.020553
iteration 5911 : loss : 0.010275, loss_ce: 0.001088, loss_dice: 0.019051
iteration 5912 : loss : 0.009421, loss_ce: 0.001983, loss_dice: 0.016614
iteration 5913 : loss : 0.011096, loss_ce: 0.001845, loss_dice: 0.020071
iteration 5914 : loss : 0.011798, loss_ce: 0.004001, loss_dice: 0.019163
iteration 5915 : loss : 0.012461, loss_ce: 0.001861, loss_dice: 0.022907
iteration 5916 : loss : 0.010720, loss_ce: 0.002380, loss_dice: 0.018717
iteration 5917 : loss : 0.010825, loss_ce: 0.000703, loss_dice: 0.020790
iteration 5918 : loss : 0.011759, loss_ce: 0.001533, loss_dice: 0.021671
iteration 5919 : loss : 0.011280, loss_ce: 0.001931, loss_dice: 0.020415
iteration 5920 : loss : 0.009959, loss_ce: 0.001267, loss_dice: 0.018496
iteration 5921 : loss : 0.010502, loss_ce: 0.001426, loss_dice: 0.019460
iteration 5922 : loss : 0.014039, loss_ce: 0.001798, loss_dice: 0.026279
iteration 5923 : loss : 0.007822, loss_ce: 0.001036, loss_dice: 0.014262
iteration 5924 : loss : 0.009688, loss_ce: 0.002699, loss_dice: 0.016477
iteration 5925 : loss : 0.009862, loss_ce: 0.002238, loss_dice: 0.016955
iteration 5926 : loss : 0.012361, loss_ce: 0.001999, loss_dice: 0.022548
iteration 5927 : loss : 0.012065, loss_ce: 0.002228, loss_dice: 0.019249
iteration 5928 : loss : 0.012708, loss_ce: 0.002686, loss_dice: 0.022396
iteration 5929 : loss : 0.011298, loss_ce: 0.002070, loss_dice: 0.020000
iteration 5930 : loss : 0.011329, loss_ce: 0.002386, loss_dice: 0.019886
iteration 5931 : loss : 0.009398, loss_ce: 0.001435, loss_dice: 0.016790
iteration 5932 : loss : 0.011087, loss_ce: 0.001545, loss_dice: 0.020147
iteration 5933 : loss : 0.011173, loss_ce: 0.001794, loss_dice: 0.018061
iteration 5934 : loss : 0.009731, loss_ce: 0.001307, loss_dice: 0.017859
iteration 5935 : loss : 0.011551, loss_ce: 0.001953, loss_dice: 0.020547
iteration 5936 : loss : 0.014350, loss_ce: 0.001500, loss_dice: 0.026720
iteration 5937 : loss : 0.009360, loss_ce: 0.002016, loss_dice: 0.016368
iteration 5938 : loss : 0.011879, loss_ce: 0.002110, loss_dice: 0.018462
iteration 5939 : loss : 0.011600, loss_ce: 0.001400, loss_dice: 0.021518
iteration 5940 : loss : 0.011532, loss_ce: 0.001234, loss_dice: 0.021541
iteration 5941 : loss : 0.010798, loss_ce: 0.001694, loss_dice: 0.019615
iteration 5942 : loss : 0.009690, loss_ce: 0.001767, loss_dice: 0.017043
iteration 5943 : loss : 0.010456, loss_ce: 0.001702, loss_dice: 0.018827
iteration 5944 : loss : 0.012278, loss_ce: 0.002153, loss_dice: 0.018064
iteration 5945 : loss : 0.010490, loss_ce: 0.002058, loss_dice: 0.018852
iteration 5946 : loss : 0.009820, loss_ce: 0.002085, loss_dice: 0.017378
iteration 5947 : loss : 0.014816, loss_ce: 0.001600, loss_dice: 0.022653
iteration 5948 : loss : 0.012641, loss_ce: 0.001909, loss_dice: 0.023107
iteration 5949 : loss : 0.009395, loss_ce: 0.001893, loss_dice: 0.016727
iteration 5950 : loss : 0.009966, loss_ce: 0.001254, loss_dice: 0.018526
iteration 5951 : loss : 0.009098, loss_ce: 0.000974, loss_dice: 0.017151
iteration 5952 : loss : 0.009471, loss_ce: 0.001963, loss_dice: 0.016872
iteration 5953 : loss : 0.011381, loss_ce: 0.001908, loss_dice: 0.020681
iteration 5954 : loss : 0.013586, loss_ce: 0.004348, loss_dice: 0.020723
iteration 5955 : loss : 0.015180, loss_ce: 0.005995, loss_dice: 0.024151
iteration 5956 : loss : 0.010103, loss_ce: 0.002073, loss_dice: 0.017931
iteration 5957 : loss : 0.011229, loss_ce: 0.000721, loss_dice: 0.021593
iteration 5958 : loss : 0.011052, loss_ce: 0.001436, loss_dice: 0.020353
iteration 5959 : loss : 0.010753, loss_ce: 0.001977, loss_dice: 0.019330
iteration 5960 : loss : 0.010597, loss_ce: 0.001341, loss_dice: 0.019618
iteration 5961 : loss : 0.009653, loss_ce: 0.001340, loss_dice: 0.017850
iteration 5962 : loss : 0.017069, loss_ce: 0.002024, loss_dice: 0.031822
iteration 5963 : loss : 0.008796, loss_ce: 0.001114, loss_dice: 0.016086
iteration 5964 : loss : 0.012073, loss_ce: 0.002934, loss_dice: 0.020067
iteration 5965 : loss : 0.014444, loss_ce: 0.002836, loss_dice: 0.025628
iteration 5966 : loss : 0.015004, loss_ce: 0.002332, loss_dice: 0.025653
iteration 5967 : loss : 0.012123, loss_ce: 0.002404, loss_dice: 0.021690
iteration 5968 : loss : 0.011948, loss_ce: 0.002617, loss_dice: 0.021190
iteration 5969 : loss : 0.012980, loss_ce: 0.002115, loss_dice: 0.023656
iteration 5970 : loss : 0.010390, loss_ce: 0.002183, loss_dice: 0.018370
iteration 5971 : loss : 0.008443, loss_ce: 0.001406, loss_dice: 0.015239
iteration 5972 : loss : 0.010483, loss_ce: 0.001513, loss_dice: 0.019258
iteration 5973 : loss : 0.010790, loss_ce: 0.001866, loss_dice: 0.019416
iteration 5974 : loss : 0.010295, loss_ce: 0.001265, loss_dice: 0.018888
iteration 5975 : loss : 0.010939, loss_ce: 0.001843, loss_dice: 0.019756
iteration 5976 : loss : 0.010256, loss_ce: 0.001200, loss_dice: 0.019011
iteration 5977 : loss : 0.009537, loss_ce: 0.002025, loss_dice: 0.016838
iteration 5978 : loss : 0.011975, loss_ce: 0.002496, loss_dice: 0.021197
iteration 5979 : loss : 0.011519, loss_ce: 0.001458, loss_dice: 0.020987
iteration 5980 : loss : 0.010332, loss_ce: 0.001022, loss_dice: 0.018521
iteration 5981 : loss : 0.010165, loss_ce: 0.001553, loss_dice: 0.018169
iteration 5982 : loss : 0.008072, loss_ce: 0.001490, loss_dice: 0.014193
iteration 5983 : loss : 0.011012, loss_ce: 0.001814, loss_dice: 0.019611
iteration 5984 : loss : 0.009681, loss_ce: 0.001984, loss_dice: 0.017301
iteration 5985 : loss : 0.010009, loss_ce: 0.001961, loss_dice: 0.017933
iteration 5986 : loss : 0.010013, loss_ce: 0.002029, loss_dice: 0.017624
iteration 5987 : loss : 0.010574, loss_ce: 0.001356, loss_dice: 0.019428
iteration 5988 : loss : 0.020675, loss_ce: 0.009211, loss_dice: 0.031883
iteration 5989 : loss : 0.009019, loss_ce: 0.001787, loss_dice: 0.016088
iteration 5990 : loss : 0.010372, loss_ce: 0.001326, loss_dice: 0.019280
iteration 5991 : loss : 0.009497, loss_ce: 0.000947, loss_dice: 0.016987
iteration 5992 : loss : 0.011444, loss_ce: 0.002875, loss_dice: 0.019757
iteration 5993 : loss : 0.011186, loss_ce: 0.002159, loss_dice: 0.020014
iteration 5994 : loss : 0.011217, loss_ce: 0.003551, loss_dice: 0.018709
iteration 5995 : loss : 0.010400, loss_ce: 0.001776, loss_dice: 0.018885
iteration 5996 : loss : 0.009134, loss_ce: 0.001925, loss_dice: 0.016059
iteration 5997 : loss : 0.010827, loss_ce: 0.000712, loss_dice: 0.020665
iteration 5998 : loss : 0.161700, loss_ce: 0.001916, loss_dice: 0.023680
iteration 5999 : loss : 0.010332, loss_ce: 0.001877, loss_dice: 0.018619
iteration 6000 : loss : 0.010515, loss_ce: 0.001373, loss_dice: 0.019473
Validation begin










 20%|████▉                    | 24/121 [7:16:28<30:05:48, 1116.99s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [02:58<00:00, 16.11s/it]
Validation end
iteration 6000 : dice_score : 0.795427 hd95 : 10.589480
save model to /data/sohui/Prostate/prostate_1c_train_result/SSL/MT_ATO_350_350_200_rampup_refpaper/Vnet_3D_256_randomCrop_30000_fold1/iter_6000.pth
iteration 6001 : loss : 0.017991, loss_ce: 0.003723, loss_dice: 0.032105
iteration 6002 : loss : 0.008602, loss_ce: 0.001092, loss_dice: 0.015563
iteration 6003 : loss : 0.009720, loss_ce: 0.002613, loss_dice: 0.016722
iteration 6004 : loss : 0.011029, loss_ce: 0.002318, loss_dice: 0.019587
iteration 6005 : loss : 0.014403, loss_ce: 0.001966, loss_dice: 0.021845
iteration 6006 : loss : 0.010779, loss_ce: 0.002250, loss_dice: 0.019150
iteration 6007 : loss : 0.010910, loss_ce: 0.002402, loss_dice: 0.019287
iteration 6008 : loss : 0.011216, loss_ce: 0.001868, loss_dice: 0.020344
iteration 6009 : loss : 0.009899, loss_ce: 0.002171, loss_dice: 0.017530
iteration 6010 : loss : 0.008370, loss_ce: 0.001379, loss_dice: 0.014971
iteration 6011 : loss : 0.010883, loss_ce: 0.001560, loss_dice: 0.020046
iteration 6012 : loss : 0.027241, loss_ce: 0.013772, loss_dice: 0.040541
iteration 6013 : loss : 0.011826, loss_ce: 0.001411, loss_dice: 0.021962
iteration 6014 : loss : 0.011103, loss_ce: 0.001974, loss_dice: 0.019993
iteration 6015 : loss : 0.012110, loss_ce: 0.001312, loss_dice: 0.022711
iteration 6016 : loss : 0.010595, loss_ce: 0.002118, loss_dice: 0.018780
iteration 6017 : loss : 0.010213, loss_ce: 0.002029, loss_dice: 0.018234
iteration 6018 : loss : 0.008104, loss_ce: 0.001061, loss_dice: 0.014609
iteration 6019 : loss : 0.009398, loss_ce: 0.000976, loss_dice: 0.017634
iteration 6020 : loss : 0.013084, loss_ce: 0.002174, loss_dice: 0.022489
iteration 6021 : loss : 0.010045, loss_ce: 0.001832, loss_dice: 0.017926
iteration 6022 : loss : 0.010199, loss_ce: 0.001599, loss_dice: 0.018379
iteration 6023 : loss : 0.011054, loss_ce: 0.002254, loss_dice: 0.019688
iteration 6024 : loss : 0.013796, loss_ce: 0.002986, loss_dice: 0.024342
iteration 6025 : loss : 0.016023, loss_ce: 0.004830, loss_dice: 0.026883
iteration 6026 : loss : 0.010587, loss_ce: 0.001371, loss_dice: 0.019647
iteration 6027 : loss : 0.010848, loss_ce: 0.001525, loss_dice: 0.019896
iteration 6028 : loss : 0.009833, loss_ce: 0.001895, loss_dice: 0.017492
iteration 6029 : loss : 0.031096, loss_ce: 0.012696, loss_dice: 0.049333
iteration 6030 : loss : 0.009957, loss_ce: 0.001060, loss_dice: 0.018658
iteration 6031 : loss : 0.010832, loss_ce: 0.002316, loss_dice: 0.019079
iteration 6032 : loss : 0.009636, loss_ce: 0.001663, loss_dice: 0.017274
iteration 6033 : loss : 0.011009, loss_ce: 0.003538, loss_dice: 0.018274
iteration 6034 : loss : 0.010237, loss_ce: 0.001606, loss_dice: 0.018634
iteration 6035 : loss : 0.011036, loss_ce: 0.002215, loss_dice: 0.019730
iteration 6036 : loss : 0.011184, loss_ce: 0.000699, loss_dice: 0.021179
iteration 6037 : loss : 0.010856, loss_ce: 0.001406, loss_dice: 0.020201
iteration 6038 : loss : 0.011029, loss_ce: 0.001859, loss_dice: 0.020027
iteration 6039 : loss : 0.021732, loss_ce: 0.006959, loss_dice: 0.036383
iteration 6040 : loss : 0.009890, loss_ce: 0.001488, loss_dice: 0.018028
iteration 6041 : loss : 0.017567, loss_ce: 0.002586, loss_dice: 0.032354
iteration 6042 : loss : 0.007271, loss_ce: 0.001028, loss_dice: 0.013371
iteration 6043 : loss : 0.009507, loss_ce: 0.002591, loss_dice: 0.016295
iteration 6044 : loss : 0.010155, loss_ce: 0.002605, loss_dice: 0.017505
iteration 6045 : loss : 0.011102, loss_ce: 0.001935, loss_dice: 0.020146
iteration 6046 : loss : 0.011012, loss_ce: 0.002204, loss_dice: 0.019092
iteration 6047 : loss : 0.012590, loss_ce: 0.002241, loss_dice: 0.018185
iteration 6048 : loss : 0.009483, loss_ce: 0.001691, loss_dice: 0.017160
iteration 6049 : loss : 0.012459, loss_ce: 0.002163, loss_dice: 0.017940
iteration 6050 : loss : 0.008771, loss_ce: 0.001387, loss_dice: 0.016108
iteration 6051 : loss : 0.022888, loss_ce: 0.009190, loss_dice: 0.036418
iteration 6052 : loss : 0.010541, loss_ce: 0.001852, loss_dice: 0.019140
iteration 6053 : loss : 0.010473, loss_ce: 0.001273, loss_dice: 0.019502
iteration 6054 : loss : 0.011905, loss_ce: 0.002167, loss_dice: 0.021538
iteration 6055 : loss : 0.013255, loss_ce: 0.003551, loss_dice: 0.022769
iteration 6056 : loss : 0.010864, loss_ce: 0.002184, loss_dice: 0.019369
iteration 6057 : loss : 0.010649, loss_ce: 0.002031, loss_dice: 0.019125
iteration 6058 : loss : 0.009547, loss_ce: 0.001152, loss_dice: 0.017409
iteration 6059 : loss : 0.013884, loss_ce: 0.004088, loss_dice: 0.023430
iteration 6060 : loss : 0.009368, loss_ce: 0.001468, loss_dice: 0.016934
iteration 6061 : loss : 0.009218, loss_ce: 0.001623, loss_dice: 0.016330
iteration 6062 : loss : 0.011515, loss_ce: 0.002004, loss_dice: 0.020670
