
Namespace(add=1e-08, aggKernel=11, base_lr=0.01, batch_size=2, class_name=1, deterministic=1, ema_decay=0.99, exp='SL/sameForm_Wssl', fold=None, gpu='2,3', max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, overlap=0.5, patch_size=[256, 256, 128], root_path='/data/sohui/Prostate/data/trim/sl_data/centerCrop_350_350_200', seed=1337, sw_batch_size=8)
total_prostate train : dataset.json








Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:44<00:00,  1.85s/it]
iteration 576 : supervised_loss : 0.177470
iteration 577 : supervised_loss : 0.157592
iteration 578 : supervised_loss : 0.111032
iteration 579 : supervised_loss : 0.101586

  2%|▌                           | 29/1501 [29:25<21:01:48, 51.43s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:20<00:00, 19.63s/it]
iteration 581 : supervised_loss : 0.098096
iteration 582 : supervised_loss : 0.109601
iteration 583 : supervised_loss : 0.141531
iteration 584 : supervised_loss : 0.170120
iteration 585 : supervised_loss : 0.096164
iteration 586 : supervised_loss : 0.102786
iteration 587 : supervised_loss : 0.120738
iteration 588 : supervised_loss : 0.116745
iteration 589 : supervised_loss : 0.122486
iteration 590 : supervised_loss : 0.078847
iteration 591 : supervised_loss : 0.435478
iteration 592 : supervised_loss : 0.113684
iteration 593 : supervised_loss : 0.075214
iteration 594 : supervised_loss : 0.107457
iteration 595 : supervised_loss : 0.384461
iteration 596 : supervised_loss : 0.111615
iteration 597 : supervised_loss : 0.093118
iteration 598 : supervised_loss : 0.142117
iteration 599 : supervised_loss : 0.101239
iteration 600 : supervised_loss : 0.113496
Validation begin









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [03:06<00:20, 20.15s/it]
Validation end

  2%|▌                          | 30/1501 [33:41<46:05:55, 112.82s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 601 : supervised_loss : 0.128836
iteration 602 : supervised_loss : 0.091511
iteration 603 : supervised_loss : 0.309814
iteration 604 : supervised_loss : 0.135816
iteration 605 : supervised_loss : 0.082819
iteration 606 : supervised_loss : 0.119588
iteration 607 : supervised_loss : 0.171650
iteration 608 : supervised_loss : 0.100030
iteration 609 : supervised_loss : 0.104250
iteration 610 : supervised_loss : 0.098063
iteration 611 : supervised_loss : 0.187518
iteration 612 : supervised_loss : 0.125860
iteration 613 : supervised_loss : 0.176317
iteration 614 : supervised_loss : 0.092907
iteration 615 : supervised_loss : 0.099075
iteration 616 : supervised_loss : 0.086493
iteration 617 : supervised_loss : 0.135251
iteration 618 : supervised_loss : 0.090582
iteration 619 : supervised_loss : 0.094112

  2%|▌                           | 31/1501 [34:29<38:09:44, 93.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 621 : supervised_loss : 0.103391
iteration 622 : supervised_loss : 0.095858
iteration 623 : supervised_loss : 0.097897
iteration 624 : supervised_loss : 0.094687
iteration 625 : supervised_loss : 0.132369
iteration 626 : supervised_loss : 0.089557
iteration 627 : supervised_loss : 0.140742
iteration 628 : supervised_loss : 0.104544
iteration 629 : supervised_loss : 0.110305
iteration 630 : supervised_loss : 0.131525
iteration 631 : supervised_loss : 0.349047
iteration 632 : supervised_loss : 0.115771
iteration 633 : supervised_loss : 0.106044
iteration 634 : supervised_loss : 0.099840
iteration 635 : supervised_loss : 0.126844
iteration 636 : supervised_loss : 0.116131
iteration 637 : supervised_loss : 0.099607
iteration 638 : supervised_loss : 0.120412
iteration 639 : supervised_loss : 0.111979

  2%|▌                           | 32/1501 [35:27<33:45:21, 82.72s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 641 : supervised_loss : 0.116802
iteration 642 : supervised_loss : 0.074832
iteration 643 : supervised_loss : 0.116072
iteration 644 : supervised_loss : 0.080954
iteration 645 : supervised_loss : 1.041895
iteration 646 : supervised_loss : 0.136077
iteration 647 : supervised_loss : 0.081375
iteration 648 : supervised_loss : 0.106100
iteration 649 : supervised_loss : 0.107655
iteration 650 : supervised_loss : 0.109946
iteration 651 : supervised_loss : 0.097538
iteration 652 : supervised_loss : 0.116466
iteration 653 : supervised_loss : 0.115571
iteration 654 : supervised_loss : 0.246737
iteration 655 : supervised_loss : 0.265944
iteration 656 : supervised_loss : 0.114989
iteration 657 : supervised_loss : 0.423192
iteration 658 : supervised_loss : 0.117631
iteration 659 : supervised_loss : 0.080094

  2%|▌                           | 33/1501 [36:10<28:58:49, 71.07s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 661 : supervised_loss : 0.340053
iteration 662 : supervised_loss : 0.099057
iteration 663 : supervised_loss : 0.125379
iteration 664 : supervised_loss : 0.114393
iteration 665 : supervised_loss : 0.107208
iteration 666 : supervised_loss : 0.110964
iteration 667 : supervised_loss : 0.076232
iteration 668 : supervised_loss : 0.100404
iteration 669 : supervised_loss : 0.089044
iteration 670 : supervised_loss : 0.082635
iteration 671 : supervised_loss : 0.107816
iteration 672 : supervised_loss : 0.085622
iteration 673 : supervised_loss : 0.080290
iteration 674 : supervised_loss : 0.098059
iteration 675 : supervised_loss : 0.158838
iteration 676 : supervised_loss : 0.147104
iteration 677 : supervised_loss : 0.180792
iteration 678 : supervised_loss : 0.108954
iteration 679 : supervised_loss : 0.107310

  2%|▋                           | 34/1501 [37:07<27:08:45, 66.62s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 681 : supervised_loss : 0.088584
iteration 682 : supervised_loss : 0.110488
iteration 683 : supervised_loss : 0.110949
iteration 684 : supervised_loss : 0.077926
iteration 685 : supervised_loss : 0.085671
iteration 686 : supervised_loss : 0.102717
iteration 687 : supervised_loss : 0.114754
iteration 688 : supervised_loss : 0.090151
iteration 689 : supervised_loss : 0.090316
iteration 690 : supervised_loss : 0.084253
iteration 691 : supervised_loss : 0.084684
iteration 692 : supervised_loss : 0.088911
iteration 693 : supervised_loss : 0.093665
iteration 694 : supervised_loss : 0.148366
iteration 695 : supervised_loss : 0.155565
iteration 696 : supervised_loss : 0.107610
iteration 697 : supervised_loss : 0.090178
iteration 698 : supervised_loss : 0.097494
iteration 699 : supervised_loss : 0.076571

  2%|▋                           | 35/1501 [37:54<24:49:47, 60.97s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 701 : supervised_loss : 0.103450
iteration 702 : supervised_loss : 0.078774
iteration 703 : supervised_loss : 0.075923
iteration 704 : supervised_loss : 0.103023
iteration 705 : supervised_loss : 0.095908
iteration 706 : supervised_loss : 0.108972
iteration 707 : supervised_loss : 0.090301
iteration 708 : supervised_loss : 0.123478
iteration 709 : supervised_loss : 0.104231
iteration 710 : supervised_loss : 0.087806
iteration 711 : supervised_loss : 0.112595
iteration 712 : supervised_loss : 0.130989
iteration 713 : supervised_loss : 0.080420
iteration 714 : supervised_loss : 0.122485
iteration 715 : supervised_loss : 0.119477
iteration 716 : supervised_loss : 0.088489
iteration 717 : supervised_loss : 0.085568
iteration 718 : supervised_loss : 0.086579
iteration 719 : supervised_loss : 0.089545

  2%|▋                           | 36/1501 [38:49<24:01:57, 59.06s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 721 : supervised_loss : 0.399978
iteration 722 : supervised_loss : 0.084845
iteration 723 : supervised_loss : 0.933666
iteration 724 : supervised_loss : 0.061597
iteration 725 : supervised_loss : 0.076150
iteration 726 : supervised_loss : 0.109544
iteration 727 : supervised_loss : 0.138000
iteration 728 : supervised_loss : 0.326507
iteration 729 : supervised_loss : 0.113540
iteration 730 : supervised_loss : 0.085700
iteration 731 : supervised_loss : 0.205758
iteration 732 : supervised_loss : 0.072190
iteration 733 : supervised_loss : 0.104096
iteration 734 : supervised_loss : 0.090267
iteration 735 : supervised_loss : 0.074784
iteration 736 : supervised_loss : 0.115533
iteration 737 : supervised_loss : 0.075133
iteration 738 : supervised_loss : 0.137856
iteration 739 : supervised_loss : 0.170130

  2%|▋                           | 37/1501 [39:35<22:24:55, 55.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 741 : supervised_loss : 0.086300
iteration 742 : supervised_loss : 0.123140
iteration 743 : supervised_loss : 0.078955
iteration 744 : supervised_loss : 0.076509
iteration 745 : supervised_loss : 0.076874
iteration 746 : supervised_loss : 0.103693
iteration 747 : supervised_loss : 0.135322
iteration 748 : supervised_loss : 0.106248
iteration 749 : supervised_loss : 0.095479
iteration 750 : supervised_loss : 0.340077
iteration 751 : supervised_loss : 0.092545
iteration 752 : supervised_loss : 0.117312
iteration 753 : supervised_loss : 0.090118
iteration 754 : supervised_loss : 0.110231
iteration 755 : supervised_loss : 0.085032
iteration 756 : supervised_loss : 0.081158
iteration 757 : supervised_loss : 0.108671
iteration 758 : supervised_loss : 0.075994
iteration 759 : supervised_loss : 0.066343

  3%|▋                           | 38/1501 [40:25<21:49:04, 53.69s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 761 : supervised_loss : 0.113673
iteration 762 : supervised_loss : 0.080505
iteration 763 : supervised_loss : 0.077561
iteration 764 : supervised_loss : 0.087914
iteration 765 : supervised_loss : 0.106082
iteration 766 : supervised_loss : 0.096735
iteration 767 : supervised_loss : 0.072674
iteration 768 : supervised_loss : 0.113522
iteration 769 : supervised_loss : 0.071646
iteration 770 : supervised_loss : 0.086193
iteration 771 : supervised_loss : 0.092185
iteration 772 : supervised_loss : 0.084949
iteration 773 : supervised_loss : 0.075332
iteration 774 : supervised_loss : 0.128755
iteration 775 : supervised_loss : 0.131973
iteration 776 : supervised_loss : 0.086197
iteration 777 : supervised_loss : 0.089642
iteration 778 : supervised_loss : 0.089064
iteration 779 : supervised_loss : 0.116896

  3%|▋                           | 39/1501 [41:11<20:48:13, 51.23s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:27<00:00, 20.48s/it]
iteration 781 : supervised_loss : 0.109542
iteration 782 : supervised_loss : 0.073571
iteration 783 : supervised_loss : 0.083337
iteration 784 : supervised_loss : 0.069631
iteration 785 : supervised_loss : 0.067001
iteration 786 : supervised_loss : 0.071849
iteration 787 : supervised_loss : 0.065531
iteration 788 : supervised_loss : 0.127060
iteration 789 : supervised_loss : 0.089519
iteration 790 : supervised_loss : 0.075668
iteration 791 : supervised_loss : 0.090854
iteration 792 : supervised_loss : 0.083443
iteration 793 : supervised_loss : 0.136817
iteration 794 : supervised_loss : 0.072492
iteration 795 : supervised_loss : 0.094367
iteration 796 : supervised_loss : 0.144112
iteration 797 : supervised_loss : 0.080788
iteration 798 : supervised_loss : 0.093274
iteration 799 : supervised_loss : 0.112030
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 800 : supervised_loss : 0.073314










100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
Validation end

  3%|▋                          | 40/1501 [45:22<45:06:32, 111.15s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 801 : supervised_loss : 0.081775
iteration 802 : supervised_loss : 0.072288
iteration 803 : supervised_loss : 0.089603
iteration 804 : supervised_loss : 0.094953
iteration 805 : supervised_loss : 0.095745
iteration 806 : supervised_loss : 0.068697
iteration 807 : supervised_loss : 0.075851
iteration 808 : supervised_loss : 0.085451
iteration 809 : supervised_loss : 0.079470
iteration 810 : supervised_loss : 0.169009
iteration 811 : supervised_loss : 0.090253
iteration 812 : supervised_loss : 0.076507
iteration 813 : supervised_loss : 0.086266
iteration 814 : supervised_loss : 0.074124
iteration 815 : supervised_loss : 0.087442
iteration 816 : supervised_loss : 0.081744
iteration 817 : supervised_loss : 0.061183
iteration 818 : supervised_loss : 0.096190
iteration 819 : supervised_loss : 0.117539

  3%|▊                           | 41/1501 [46:10<37:25:36, 92.29s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 821 : supervised_loss : 0.092926
iteration 822 : supervised_loss : 0.091493
iteration 823 : supervised_loss : 0.056985
iteration 824 : supervised_loss : 0.072867
iteration 825 : supervised_loss : 0.130480
iteration 826 : supervised_loss : 0.109456
iteration 827 : supervised_loss : 0.108114
iteration 828 : supervised_loss : 0.081494
iteration 829 : supervised_loss : 0.054948
iteration 830 : supervised_loss : 0.071196
iteration 831 : supervised_loss : 0.090893
iteration 832 : supervised_loss : 0.081451
iteration 833 : supervised_loss : 0.085641
iteration 834 : supervised_loss : 0.095295
iteration 835 : supervised_loss : 0.088051
iteration 836 : supervised_loss : 0.460269
iteration 837 : supervised_loss : 0.084766
iteration 838 : supervised_loss : 0.103311
iteration 839 : supervised_loss : 0.091147

  3%|▊                           | 42/1501 [47:02<32:28:28, 80.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 841 : supervised_loss : 0.080045
iteration 842 : supervised_loss : 0.060267
iteration 843 : supervised_loss : 0.059244
iteration 844 : supervised_loss : 0.108991
iteration 845 : supervised_loss : 0.066298
iteration 846 : supervised_loss : 0.063910
iteration 847 : supervised_loss : 0.120910
iteration 848 : supervised_loss : 0.970746
iteration 849 : supervised_loss : 0.060680
iteration 850 : supervised_loss : 0.081864
iteration 851 : supervised_loss : 0.082741
iteration 852 : supervised_loss : 0.073442
iteration 853 : supervised_loss : 0.114580
iteration 854 : supervised_loss : 0.075588
iteration 855 : supervised_loss : 0.100746
iteration 856 : supervised_loss : 0.069520
iteration 857 : supervised_loss : 0.110339
iteration 858 : supervised_loss : 0.124123
iteration 859 : supervised_loss : 0.126240

  3%|▊                           | 43/1501 [47:56<29:19:00, 72.39s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 861 : supervised_loss : 0.079769
iteration 862 : supervised_loss : 0.052962
iteration 863 : supervised_loss : 0.248128
iteration 864 : supervised_loss : 0.071743
iteration 865 : supervised_loss : 0.086870
iteration 866 : supervised_loss : 0.065756
iteration 867 : supervised_loss : 0.107930
iteration 868 : supervised_loss : 0.083505
iteration 869 : supervised_loss : 0.075094
iteration 870 : supervised_loss : 0.066152
iteration 871 : supervised_loss : 0.056659
iteration 872 : supervised_loss : 0.064331
iteration 873 : supervised_loss : 0.063776
iteration 874 : supervised_loss : 0.094444
iteration 875 : supervised_loss : 0.107519
iteration 876 : supervised_loss : 0.079634
iteration 877 : supervised_loss : 0.195739
iteration 878 : supervised_loss : 0.114623

  3%|▊                           | 44/1501 [48:50<26:59:54, 66.71s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 880 : supervised_loss : 0.113682
iteration 881 : supervised_loss : 0.073140
iteration 882 : supervised_loss : 0.058473
iteration 883 : supervised_loss : 0.100070
iteration 884 : supervised_loss : 0.079696
iteration 885 : supervised_loss : 0.060530
iteration 886 : supervised_loss : 0.055309
iteration 887 : supervised_loss : 0.070188
iteration 888 : supervised_loss : 0.103251
iteration 889 : supervised_loss : 0.084474
iteration 890 : supervised_loss : 0.091066
iteration 891 : supervised_loss : 0.073931
iteration 892 : supervised_loss : 0.066354
iteration 893 : supervised_loss : 0.084069
iteration 894 : supervised_loss : 0.132704
iteration 895 : supervised_loss : 0.083684
iteration 896 : supervised_loss : 0.089518
iteration 897 : supervised_loss : 0.070658
iteration 898 : supervised_loss : 0.249556

  3%|▊                           | 45/1501 [49:49<26:06:29, 64.55s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 900 : supervised_loss : 0.069520
iteration 901 : supervised_loss : 0.066032
iteration 902 : supervised_loss : 0.188159
iteration 903 : supervised_loss : 0.061433
iteration 904 : supervised_loss : 0.064784
iteration 905 : supervised_loss : 0.069061
iteration 906 : supervised_loss : 0.086349
iteration 907 : supervised_loss : 0.087685
iteration 908 : supervised_loss : 0.077307
iteration 909 : supervised_loss : 0.065661
iteration 910 : supervised_loss : 0.085693
iteration 911 : supervised_loss : 0.103959
iteration 912 : supervised_loss : 0.162040
iteration 913 : supervised_loss : 0.077288
iteration 914 : supervised_loss : 0.073920
iteration 915 : supervised_loss : 0.097352
iteration 916 : supervised_loss : 0.082570
iteration 917 : supervised_loss : 0.082347
iteration 918 : supervised_loss : 0.077692

  3%|▊                           | 46/1501 [50:33<23:32:22, 58.24s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 920 : supervised_loss : 0.081656
iteration 921 : supervised_loss : 0.122394
iteration 922 : supervised_loss : 0.089100
iteration 923 : supervised_loss : 0.192813
iteration 924 : supervised_loss : 0.086337
iteration 925 : supervised_loss : 0.065692
iteration 926 : supervised_loss : 0.228039
iteration 927 : supervised_loss : 0.096639
iteration 928 : supervised_loss : 0.392985
iteration 929 : supervised_loss : 0.063816
iteration 930 : supervised_loss : 0.068464
iteration 931 : supervised_loss : 0.071632
iteration 932 : supervised_loss : 0.088405
iteration 933 : supervised_loss : 0.085168
iteration 934 : supervised_loss : 0.063240
iteration 935 : supervised_loss : 0.071935
iteration 936 : supervised_loss : 0.116657
iteration 937 : supervised_loss : 0.067563
iteration 938 : supervised_loss : 0.109886

  3%|▉                           | 47/1501 [51:19<22:02:33, 54.58s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 940 : supervised_loss : 0.086570
iteration 941 : supervised_loss : 0.063054
iteration 942 : supervised_loss : 0.051670
iteration 943 : supervised_loss : 0.068158
iteration 944 : supervised_loss : 0.079166
iteration 945 : supervised_loss : 0.099575
iteration 946 : supervised_loss : 0.107538
iteration 947 : supervised_loss : 0.084051
iteration 948 : supervised_loss : 0.061874
iteration 949 : supervised_loss : 0.058242
iteration 950 : supervised_loss : 0.065523
iteration 951 : supervised_loss : 0.092418
iteration 952 : supervised_loss : 0.129296
iteration 953 : supervised_loss : 0.131609
iteration 954 : supervised_loss : 0.072774
iteration 955 : supervised_loss : 0.072139
iteration 956 : supervised_loss : 0.104462
iteration 957 : supervised_loss : 0.078053
iteration 958 : supervised_loss : 0.085459

  3%|▉                           | 48/1501 [52:09<21:34:39, 53.46s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 960 : supervised_loss : 0.070750
iteration 961 : supervised_loss : 0.108422
iteration 962 : supervised_loss : 0.072421
iteration 963 : supervised_loss : 0.061883
iteration 964 : supervised_loss : 0.068452
iteration 965 : supervised_loss : 0.083861
iteration 966 : supervised_loss : 0.073901
iteration 967 : supervised_loss : 0.075431
iteration 968 : supervised_loss : 0.074596
iteration 969 : supervised_loss : 0.091401
iteration 970 : supervised_loss : 0.067571
iteration 971 : supervised_loss : 0.081936
iteration 972 : supervised_loss : 0.068155
iteration 973 : supervised_loss : 0.105126
iteration 974 : supervised_loss : 0.067014
iteration 975 : supervised_loss : 0.076125
iteration 976 : supervised_loss : 0.088413
iteration 977 : supervised_loss : 0.418442
iteration 978 : supervised_loss : 0.088774

  3%|▉                           | 49/1501 [53:03<21:34:21, 53.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:23<00:00, 20.01s/it]
iteration 980 : supervised_loss : 0.086645
iteration 981 : supervised_loss : 0.101197
iteration 982 : supervised_loss : 0.068051
iteration 983 : supervised_loss : 0.086943
iteration 984 : supervised_loss : 0.139837
iteration 985 : supervised_loss : 0.100188
iteration 986 : supervised_loss : 0.105776
iteration 987 : supervised_loss : 0.064605
iteration 988 : supervised_loss : 0.083353
iteration 989 : supervised_loss : 0.062046
iteration 990 : supervised_loss : 0.050251
iteration 991 : supervised_loss : 0.053646
iteration 992 : supervised_loss : 0.059902
iteration 993 : supervised_loss : 0.116888
iteration 994 : supervised_loss : 0.143113
iteration 995 : supervised_loss : 0.098237
iteration 996 : supervised_loss : 0.119628
iteration 997 : supervised_loss : 0.069103
iteration 998 : supervised_loss : 0.086554
iteration 999 : supervised_loss : 0.057455
  0%|                                                                                                                                                                                                            | 0/10 [00:00<?, ?it/s]
iteration 1000 : supervised_loss : 0.069724









 90%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▍                   | 9/10 [03:01<00:19, 19.46s/it]
Validation end

  3%|▉                          | 50/1501 [57:24<46:35:56, 115.61s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1001 : supervised_loss : 0.073699
iteration 1002 : supervised_loss : 0.089711
iteration 1003 : supervised_loss : 0.067333
iteration 1004 : supervised_loss : 0.162425
iteration 1005 : supervised_loss : 0.092125
iteration 1006 : supervised_loss : 0.070878
iteration 1007 : supervised_loss : 0.080978
iteration 1008 : supervised_loss : 0.094573
iteration 1009 : supervised_loss : 0.253357
iteration 1010 : supervised_loss : 0.066254
iteration 1011 : supervised_loss : 0.100010
iteration 1012 : supervised_loss : 0.062445
iteration 1013 : supervised_loss : 0.067170
iteration 1014 : supervised_loss : 0.079492
iteration 1015 : supervised_loss : 0.097579
iteration 1016 : supervised_loss : 0.128741
iteration 1017 : supervised_loss : 0.063159
iteration 1018 : supervised_loss : 0.082289
iteration 1019 : supervised_loss : 0.071698

  3%|▉                           | 51/1501 [58:12<38:26:22, 95.44s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1021 : supervised_loss : 0.079860
iteration 1022 : supervised_loss : 0.092268
iteration 1023 : supervised_loss : 0.091699
iteration 1024 : supervised_loss : 0.069887
iteration 1025 : supervised_loss : 0.085989
iteration 1026 : supervised_loss : 0.072839
iteration 1027 : supervised_loss : 0.109902
iteration 1028 : supervised_loss : 0.065521
iteration 1029 : supervised_loss : 0.086143
iteration 1030 : supervised_loss : 0.053109
iteration 1031 : supervised_loss : 0.075621
iteration 1032 : supervised_loss : 0.065514
iteration 1033 : supervised_loss : 0.092266
iteration 1034 : supervised_loss : 0.133240
iteration 1035 : supervised_loss : 0.072474
iteration 1036 : supervised_loss : 0.065220
iteration 1037 : supervised_loss : 0.062197
iteration 1038 : supervised_loss : 0.073414
iteration 1039 : supervised_loss : 0.061343

  3%|▉                           | 52/1501 [59:04<33:07:14, 82.29s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1041 : supervised_loss : 0.048888
iteration 1042 : supervised_loss : 0.051445
iteration 1043 : supervised_loss : 0.060602
iteration 1044 : supervised_loss : 0.106906
iteration 1045 : supervised_loss : 0.062993
iteration 1046 : supervised_loss : 0.058609
iteration 1047 : supervised_loss : 0.080629
iteration 1048 : supervised_loss : 0.054490
iteration 1049 : supervised_loss : 0.074128
iteration 1050 : supervised_loss : 0.063801
iteration 1051 : supervised_loss : 0.064671
iteration 1052 : supervised_loss : 0.054984
iteration 1053 : supervised_loss : 0.059556
iteration 1054 : supervised_loss : 0.078720
iteration 1055 : supervised_loss : 0.062139
iteration 1056 : supervised_loss : 0.111071
iteration 1057 : supervised_loss : 0.070014
iteration 1058 : supervised_loss : 0.084068
iteration 1059 : supervised_loss : 0.073558

  4%|▉                           | 53/1501 [59:55<29:24:29, 73.11s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1061 : supervised_loss : 0.050200
iteration 1062 : supervised_loss : 0.083489
iteration 1063 : supervised_loss : 0.076024
iteration 1064 : supervised_loss : 0.056029
iteration 1065 : supervised_loss : 0.069829
iteration 1066 : supervised_loss : 0.062852
iteration 1067 : supervised_loss : 0.059457
iteration 1068 : supervised_loss : 0.070028
iteration 1069 : supervised_loss : 0.061519
iteration 1070 : supervised_loss : 0.197348
iteration 1071 : supervised_loss : 0.100679
iteration 1072 : supervised_loss : 0.066340
iteration 1073 : supervised_loss : 0.062649
iteration 1074 : supervised_loss : 0.078458
iteration 1075 : supervised_loss : 0.089250
iteration 1076 : supervised_loss : 0.072711
iteration 1077 : supervised_loss : 0.058893
iteration 1078 : supervised_loss : 0.074510
iteration 1079 : supervised_loss : 0.078678

  4%|▉                         | 54/1501 [1:00:49<27:04:08, 67.34s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1081 : supervised_loss : 0.324790
iteration 1082 : supervised_loss : 0.051371
iteration 1083 : supervised_loss : 0.054627
iteration 1084 : supervised_loss : 0.050021
iteration 1085 : supervised_loss : 0.052041
iteration 1086 : supervised_loss : 0.072671
iteration 1087 : supervised_loss : 0.071601
iteration 1088 : supervised_loss : 0.080306
iteration 1089 : supervised_loss : 0.050815
iteration 1090 : supervised_loss : 0.911620
iteration 1091 : supervised_loss : 0.075551
iteration 1092 : supervised_loss : 0.070264
iteration 1093 : supervised_loss : 0.054027
iteration 1094 : supervised_loss : 0.092541
iteration 1095 : supervised_loss : 0.073539
iteration 1096 : supervised_loss : 0.071653
iteration 1097 : supervised_loss : 0.063852
iteration 1098 : supervised_loss : 0.066062
iteration 1099 : supervised_loss : 0.089531

  4%|▉                         | 55/1501 [1:01:49<26:09:35, 65.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1101 : supervised_loss : 0.058809
iteration 1102 : supervised_loss : 0.055928
iteration 1103 : supervised_loss : 0.051253
iteration 1104 : supervised_loss : 0.057210
iteration 1105 : supervised_loss : 0.093694
iteration 1106 : supervised_loss : 0.059892
iteration 1107 : supervised_loss : 0.076172
iteration 1108 : supervised_loss : 0.076312
iteration 1109 : supervised_loss : 0.049886
iteration 1110 : supervised_loss : 0.068005
iteration 1111 : supervised_loss : 0.080979
iteration 1112 : supervised_loss : 0.060757
iteration 1113 : supervised_loss : 0.113183
iteration 1114 : supervised_loss : 0.079816
iteration 1115 : supervised_loss : 0.074315
iteration 1116 : supervised_loss : 0.092663
iteration 1117 : supervised_loss : 0.061336
iteration 1118 : supervised_loss : 0.077454
iteration 1119 : supervised_loss : 0.110944

  4%|▉                         | 56/1501 [1:02:44<24:53:43, 62.02s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [03:22<00:00, 19.76s/it]
iteration 1121 : supervised_loss : 0.051702
iteration 1122 : supervised_loss : 0.084977
iteration 1123 : supervised_loss : 0.065292
iteration 1124 : supervised_loss : 0.090660
iteration 1125 : supervised_loss : 0.085681
iteration 1126 : supervised_loss : 0.072844
iteration 1127 : supervised_loss : 0.060779
iteration 1128 : supervised_loss : 0.066789
iteration 1129 : supervised_loss : 0.045165
iteration 1130 : supervised_loss : 0.059190
iteration 1131 : supervised_loss : 0.062507
iteration 1132 : supervised_loss : 0.059158
