
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=0.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/GDT-MT_350_350_200_rampup_refpaper', gpu='2,3', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_208_randomCrop', num_classes=2, patch_size=[208, 208, 128], root_path='/data/sohui/Prostate/data/trim/ssl_data/centerCrop_200', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]









Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:40<00:00,  1.68s/it]



Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:22<00:00,  1.07it/s]


Loading dataset:  83%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                              | 5/6 [00:12<00:01,  1.57s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:17<00:00,  2.96s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 5599 : loss : 0.020722, loss_ce: 0.003033, loss_dice: 0.030609
iteration 5600 : loss : 0.019219, loss_ce: 0.003548, loss_dice: 0.023822
iteration 5601 : loss : 0.016677, loss_ce: 0.001975, loss_dice: 0.020199
iteration 5602 : loss : 0.026350, loss_ce: 0.002102, loss_dice: 0.027830
iteration 5603 : loss : 0.018143, loss_ce: 0.003146, loss_dice: 0.017617
iteration 5604 : loss : 0.017884, loss_ce: 0.003117, loss_dice: 0.021340
iteration 5605 : loss : 0.016214, loss_ce: 0.005646, loss_dice: 0.018659
iteration 5606 : loss : 0.016948, loss_ce: 0.003376, loss_dice: 0.022431
iteration 5607 : loss : 0.017113, loss_ce: 0.003316, loss_dice: 0.019851
iteration 5608 : loss : 0.018404, loss_ce: 0.001450, loss_dice: 0.026426
iteration 5609 : loss : 0.017072, loss_ce: 0.002417, loss_dice: 0.021958
iteration 5610 : loss : 0.036411, loss_ce: 0.002910, loss_dice: 0.019556
iteration 5611 : loss : 0.018670, loss_ce: 0.002525, loss_dice: 0.024626
iteration 5612 : loss : 0.014366, loss_ce: 0.002351, loss_dice: 0.019908
iteration 5613 : loss : 0.027756, loss_ce: 0.004828, loss_dice: 0.039037
iteration 5614 : loss : 0.017711, loss_ce: 0.001734, loss_dice: 0.016389
iteration 5615 : loss : 0.016476, loss_ce: 0.005216, loss_dice: 0.021064
iteration 5616 : loss : 0.022300, loss_ce: 0.004197, loss_dice: 0.022477
iteration 5617 : loss : 0.016910, loss_ce: 0.003814, loss_dice: 0.024789
iteration 5618 : loss : 0.023981, loss_ce: 0.004166, loss_dice: 0.026314
iteration 5619 : loss : 0.020077, loss_ce: 0.004161, loss_dice: 0.026329
iteration 5620 : loss : 0.013348, loss_ce: 0.001182, loss_dice: 0.017891
iteration 5621 : loss : 0.022250, loss_ce: 0.006238, loss_dice: 0.025675
iteration 5622 : loss : 0.023279, loss_ce: 0.007152, loss_dice: 0.031882
iteration 5623 : loss : 0.064634, loss_ce: 0.017471, loss_dice: 0.099245
iteration 5624 : loss : 0.015985, loss_ce: 0.003279, loss_dice: 0.020533
iteration 5625 : loss : 0.020167, loss_ce: 0.005763, loss_dice: 0.020661
iteration 5626 : loss : 0.024167, loss_ce: 0.003343, loss_dice: 0.024227
iteration 5627 : loss : 0.017510, loss_ce: 0.004410, loss_dice: 0.019473
iteration 5628 : loss : 0.015911, loss_ce: 0.003176, loss_dice: 0.022153
iteration 5629 : loss : 0.017224, loss_ce: 0.003444, loss_dice: 0.020800
iteration 5630 : loss : 0.014063, loss_ce: 0.001952, loss_dice: 0.020504
iteration 5631 : loss : 0.018453, loss_ce: 0.002099, loss_dice: 0.026861
iteration 5632 : loss : 0.014009, loss_ce: 0.002428, loss_dice: 0.019723
iteration 5633 : loss : 0.014625, loss_ce: 0.002438, loss_dice: 0.016318
iteration 5634 : loss : 0.021099, loss_ce: 0.002809, loss_dice: 0.021969
iteration 5635 : loss : 0.018546, loss_ce: 0.003653, loss_dice: 0.022119
iteration 5636 : loss : 0.017717, loss_ce: 0.004050, loss_dice: 0.023028
iteration 5637 : loss : 0.016600, loss_ce: 0.003249, loss_dice: 0.020874
iteration 5638 : loss : 0.024665, loss_ce: 0.002998, loss_dice: 0.025344
iteration 5639 : loss : 0.017939, loss_ce: 0.002594, loss_dice: 0.020368
iteration 5640 : loss : 0.018764, loss_ce: 0.004469, loss_dice: 0.024265
iteration 5641 : loss : 0.020044, loss_ce: 0.002818, loss_dice: 0.023506
iteration 5642 : loss : 0.016655, loss_ce: 0.001646, loss_dice: 0.019812
iteration 5643 : loss : 0.016664, loss_ce: 0.003165, loss_dice: 0.019688
iteration 5644 : loss : 0.014369, loss_ce: 0.002702, loss_dice: 0.019572
iteration 5645 : loss : 0.021789, loss_ce: 0.005689, loss_dice: 0.020552
iteration 5646 : loss : 0.025876, loss_ce: 0.004151, loss_dice: 0.028361
iteration 5647 : loss : 0.015324, loss_ce: 0.003499, loss_dice: 0.021238
iteration 5648 : loss : 0.032477, loss_ce: 0.001535, loss_dice: 0.034028
iteration 5649 : loss : 0.017818, loss_ce: 0.002289, loss_dice: 0.021765
iteration 5650 : loss : 0.022466, loss_ce: 0.003001, loss_dice: 0.021966
iteration 5651 : loss : 0.022205, loss_ce: 0.002828, loss_dice: 0.032385
iteration 5652 : loss : 0.018174, loss_ce: 0.002582, loss_dice: 0.021394
iteration 5653 : loss : 0.026399, loss_ce: 0.004721, loss_dice: 0.043084
iteration 5654 : loss : 0.014986, loss_ce: 0.001703, loss_dice: 0.015877
iteration 5655 : loss : 0.020358, loss_ce: 0.004420, loss_dice: 0.018554
iteration 5656 : loss : 0.019374, loss_ce: 0.003656, loss_dice: 0.018504
iteration 5657 : loss : 0.019093, loss_ce: 0.002934, loss_dice: 0.021004
iteration 5658 : loss : 0.016416, loss_ce: 0.003732, loss_dice: 0.020999
iteration 5659 : loss : 0.080642, loss_ce: 0.051292, loss_dice: 0.104114
iteration 5660 : loss : 0.015219, loss_ce: 0.001379, loss_dice: 0.019501
iteration 5661 : loss : 0.017841, loss_ce: 0.004947, loss_dice: 0.024704
iteration 5662 : loss : 0.033127, loss_ce: 0.001865, loss_dice: 0.023770
iteration 5663 : loss : 0.016519, loss_ce: 0.002623, loss_dice: 0.021037
iteration 5664 : loss : 0.025652, loss_ce: 0.011886, loss_dice: 0.032328
iteration 5665 : loss : 0.019040, loss_ce: 0.004342, loss_dice: 0.017754
iteration 5666 : loss : 0.031674, loss_ce: 0.004206, loss_dice: 0.026082
iteration 5667 : loss : 0.015446, loss_ce: 0.004035, loss_dice: 0.019320
iteration 5668 : loss : 0.017458, loss_ce: 0.002544, loss_dice: 0.019190
iteration 5669 : loss : 0.024149, loss_ce: 0.003961, loss_dice: 0.023485
iteration 5670 : loss : 0.017164, loss_ce: 0.002622, loss_dice: 0.024910
iteration 5671 : loss : 0.017694, loss_ce: 0.001889, loss_dice: 0.020725
iteration 5672 : loss : 0.014492, loss_ce: 0.002754, loss_dice: 0.021723
iteration 5673 : loss : 0.015491, loss_ce: 0.003385, loss_dice: 0.021664
iteration 5674 : loss : 0.031379, loss_ce: 0.007508, loss_dice: 0.042951
iteration 5675 : loss : 0.021632, loss_ce: 0.003733, loss_dice: 0.023953
iteration 5676 : loss : 0.044984, loss_ce: 0.011515, loss_dice: 0.031909
iteration 5677 : loss : 0.016456, loss_ce: 0.002339, loss_dice: 0.017868
iteration 5678 : loss : 0.017332, loss_ce: 0.002165, loss_dice: 0.022477
iteration 5679 : loss : 0.027470, loss_ce: 0.004646, loss_dice: 0.033022
iteration 5680 : loss : 0.021581, loss_ce: 0.003752, loss_dice: 0.021901
iteration 5681 : loss : 0.015938, loss_ce: 0.002273, loss_dice: 0.021471
iteration 5682 : loss : 0.020886, loss_ce: 0.001757, loss_dice: 0.021678
iteration 5683 : loss : 0.020227, loss_ce: 0.003290, loss_dice: 0.018753
iteration 5684 : loss : 0.016965, loss_ce: 0.002522, loss_dice: 0.018046
iteration 5685 : loss : 0.422759, loss_ce: 0.388429, loss_dice: 0.436756
iteration 5686 : loss : 0.021346, loss_ce: 0.003933, loss_dice: 0.026508
iteration 5687 : loss : 0.014715, loss_ce: 0.003415, loss_dice: 0.019653
iteration 5688 : loss : 0.021611, loss_ce: 0.001446, loss_dice: 0.024410
iteration 5689 : loss : 0.018715, loss_ce: 0.002821, loss_dice: 0.026423
iteration 5690 : loss : 0.021120, loss_ce: 0.004117, loss_dice: 0.025089
iteration 5691 : loss : 0.028222, loss_ce: 0.011188, loss_dice: 0.038979
iteration 5692 : loss : 0.013672, loss_ce: 0.002169, loss_dice: 0.018266
iteration 5693 : loss : 0.018929, loss_ce: 0.003091, loss_dice: 0.025226
iteration 5694 : loss : 0.016886, loss_ce: 0.001735, loss_dice: 0.016344
iteration 5695 : loss : 0.020268, loss_ce: 0.004933, loss_dice: 0.019525
iteration 5696 : loss : 0.017700, loss_ce: 0.003634, loss_dice: 0.019723
iteration 5697 : loss : 0.018990, loss_ce: 0.003048, loss_dice: 0.021796
iteration 5698 : loss : 0.025581, loss_ce: 0.004038, loss_dice: 0.022313
iteration 5699 : loss : 0.018529, loss_ce: 0.004448, loss_dice: 0.024175
iteration 5700 : loss : 0.019070, loss_ce: 0.002877, loss_dice: 0.018485
iteration 5701 : loss : 0.023439, loss_ce: 0.004085, loss_dice: 0.021157
iteration 5702 : loss : 0.021053, loss_ce: 0.001860, loss_dice: 0.021203
iteration 5703 : loss : 0.019979, loss_ce: 0.002394, loss_dice: 0.022517
iteration 5704 : loss : 0.021138, loss_ce: 0.003237, loss_dice: 0.021052
iteration 5705 : loss : 0.018406, loss_ce: 0.004282, loss_dice: 0.018179
iteration 5706 : loss : 0.154029, loss_ce: 0.068752, loss_dice: 0.222070
iteration 5707 : loss : 0.016153, loss_ce: 0.004007, loss_dice: 0.019332
iteration 5708 : loss : 0.012591, loss_ce: 0.002587, loss_dice: 0.018713
iteration 5709 : loss : 0.016984, loss_ce: 0.003024, loss_dice: 0.019085
iteration 5710 : loss : 0.013243, loss_ce: 0.001679, loss_dice: 0.016654
iteration 5711 : loss : 0.023717, loss_ce: 0.001769, loss_dice: 0.019405
iteration 5712 : loss : 0.025063, loss_ce: 0.002543, loss_dice: 0.019999
iteration 5713 : loss : 0.013237, loss_ce: 0.002602, loss_dice: 0.017542
iteration 5714 : loss : 0.021259, loss_ce: 0.003199, loss_dice: 0.022753
iteration 5715 : loss : 0.025913, loss_ce: 0.004790, loss_dice: 0.026498
iteration 5716 : loss : 0.018827, loss_ce: 0.004424, loss_dice: 0.023952
iteration 5717 : loss : 0.015481, loss_ce: 0.002756, loss_dice: 0.020003
iteration 5718 : loss : 0.019736, loss_ce: 0.002063, loss_dice: 0.019838
iteration 5719 : loss : 0.015039, loss_ce: 0.002426, loss_dice: 0.019713
iteration 5720 : loss : 0.017607, loss_ce: 0.003238, loss_dice: 0.019795
iteration 5721 : loss : 0.018831, loss_ce: 0.002321, loss_dice: 0.024278
iteration 5722 : loss : 0.016434, loss_ce: 0.001725, loss_dice: 0.021752
iteration 5723 : loss : 0.015977, loss_ce: 0.002997, loss_dice: 0.017446
iteration 5724 : loss : 0.021506, loss_ce: 0.003011, loss_dice: 0.020190
iteration 5725 : loss : 0.026039, loss_ce: 0.007859, loss_dice: 0.024431
iteration 5726 : loss : 0.021053, loss_ce: 0.003923, loss_dice: 0.026824
iteration 5727 : loss : 0.018529, loss_ce: 0.003558, loss_dice: 0.022195
iteration 5728 : loss : 0.020998, loss_ce: 0.001436, loss_dice: 0.031513
iteration 5729 : loss : 0.024965, loss_ce: 0.003308, loss_dice: 0.034876
iteration 5730 : loss : 0.024037, loss_ce: 0.003630, loss_dice: 0.028739
iteration 5731 : loss : 0.015237, loss_ce: 0.002265, loss_dice: 0.023427
iteration 5732 : loss : 0.018524, loss_ce: 0.002414, loss_dice: 0.020858
iteration 5733 : loss : 0.017614, loss_ce: 0.002990, loss_dice: 0.028813
iteration 5734 : loss : 0.013355, loss_ce: 0.001812, loss_dice: 0.016287
iteration 5735 : loss : 0.025398, loss_ce: 0.004363, loss_dice: 0.019176
iteration 5736 : loss : 0.025804, loss_ce: 0.007377, loss_dice: 0.026649
iteration 5737 : loss : 0.021031, loss_ce: 0.004291, loss_dice: 0.028077
iteration 5738 : loss : 0.015946, loss_ce: 0.004079, loss_dice: 0.022490
iteration 5739 : loss : 0.029741, loss_ce: 0.005190, loss_dice: 0.031477
iteration 5740 : loss : 0.215815, loss_ce: 0.085532, loss_dice: 0.341916
iteration 5741 : loss : 0.018467, loss_ce: 0.005015, loss_dice: 0.024484
iteration 5742 : loss : 0.024801, loss_ce: 0.002348, loss_dice: 0.029603
iteration 5743 : loss : 0.016032, loss_ce: 0.002342, loss_dice: 0.021964
iteration 5744 : loss : 0.018646, loss_ce: 0.003412, loss_dice: 0.020144
iteration 5745 : loss : 0.018647, loss_ce: 0.003834, loss_dice: 0.015314
iteration 5746 : loss : 0.017237, loss_ce: 0.002963, loss_dice: 0.020788
iteration 5747 : loss : 0.014690, loss_ce: 0.004114, loss_dice: 0.019443
iteration 5748 : loss : 0.013483, loss_ce: 0.002529, loss_dice: 0.017354
iteration 5749 : loss : 0.021159, loss_ce: 0.003822, loss_dice: 0.023706

 19%|████▌                   | 23/121 [14:50:04<62:48:19, 2307.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [04:53<00:00, 29.02s/it]
iteration 5751 : loss : 0.017403, loss_ce: 0.002854, loss_dice: 0.025124
iteration 5752 : loss : 0.019983, loss_ce: 0.002790, loss_dice: 0.019785
iteration 5753 : loss : 0.019405, loss_ce: 0.002798, loss_dice: 0.022796
iteration 5754 : loss : 0.018223, loss_ce: 0.004471, loss_dice: 0.027293
iteration 5755 : loss : 0.021401, loss_ce: 0.004749, loss_dice: 0.027649
iteration 5756 : loss : 0.013705, loss_ce: 0.002588, loss_dice: 0.019608
iteration 5757 : loss : 0.025094, loss_ce: 0.004588, loss_dice: 0.038687
iteration 5758 : loss : 0.018118, loss_ce: 0.002780, loss_dice: 0.024005
iteration 5759 : loss : 0.059958, loss_ce: 0.003042, loss_dice: 0.018545
iteration 5760 : loss : 0.016191, loss_ce: 0.002416, loss_dice: 0.022370
iteration 5761 : loss : 0.014715, loss_ce: 0.002008, loss_dice: 0.022343
iteration 5762 : loss : 0.015499, loss_ce: 0.003067, loss_dice: 0.017120
iteration 5763 : loss : 0.273050, loss_ce: 0.146914, loss_dice: 0.390247
iteration 5764 : loss : 0.029836, loss_ce: 0.006338, loss_dice: 0.024118
iteration 5765 : loss : 0.020939, loss_ce: 0.004211, loss_dice: 0.025990
iteration 5766 : loss : 0.016428, loss_ce: 0.003170, loss_dice: 0.018181
iteration 5767 : loss : 0.107836, loss_ce: 0.001393, loss_dice: 0.026965
iteration 5768 : loss : 0.016417, loss_ce: 0.002180, loss_dice: 0.020093
iteration 5769 : loss : 0.020670, loss_ce: 0.003176, loss_dice: 0.023509
iteration 5770 : loss : 0.019492, loss_ce: 0.002036, loss_dice: 0.021494
iteration 5771 : loss : 0.029527, loss_ce: 0.005620, loss_dice: 0.046636
iteration 5772 : loss : 0.038033, loss_ce: 0.004246, loss_dice: 0.047098
iteration 5773 : loss : 0.023702, loss_ce: 0.002539, loss_dice: 0.028024
iteration 5774 : loss : 0.016380, loss_ce: 0.004946, loss_dice: 0.023124
iteration 5775 : loss : 0.022257, loss_ce: 0.003738, loss_dice: 0.021484
iteration 5776 : loss : 0.020508, loss_ce: 0.003115, loss_dice: 0.022745
iteration 5777 : loss : 0.022957, loss_ce: 0.003848, loss_dice: 0.024029
iteration 5778 : loss : 0.021691, loss_ce: 0.004741, loss_dice: 0.030583
iteration 5779 : loss : 0.027368, loss_ce: 0.002721, loss_dice: 0.029841
iteration 5780 : loss : 0.019388, loss_ce: 0.004059, loss_dice: 0.019875
iteration 5781 : loss : 0.025551, loss_ce: 0.003713, loss_dice: 0.036827
iteration 5782 : loss : 0.016947, loss_ce: 0.002653, loss_dice: 0.022359
iteration 5783 : loss : 0.020957, loss_ce: 0.003055, loss_dice: 0.016651
iteration 5784 : loss : 0.016291, loss_ce: 0.004459, loss_dice: 0.017355
iteration 5785 : loss : 0.017744, loss_ce: 0.002865, loss_dice: 0.019252
iteration 5786 : loss : 0.035584, loss_ce: 0.006238, loss_dice: 0.023514
iteration 5787 : loss : 0.025414, loss_ce: 0.002681, loss_dice: 0.019796
iteration 5788 : loss : 0.016134, loss_ce: 0.002899, loss_dice: 0.017054
iteration 5789 : loss : 0.014601, loss_ce: 0.001628, loss_dice: 0.015761
iteration 5790 : loss : 0.021156, loss_ce: 0.001787, loss_dice: 0.023138
iteration 5791 : loss : 0.015313, loss_ce: 0.002180, loss_dice: 0.017302
iteration 5792 : loss : 0.020647, loss_ce: 0.002756, loss_dice: 0.017998
iteration 5793 : loss : 0.019484, loss_ce: 0.003030, loss_dice: 0.019856
iteration 5794 : loss : 0.020526, loss_ce: 0.003892, loss_dice: 0.024112
iteration 5795 : loss : 0.019297, loss_ce: 0.003980, loss_dice: 0.023874
iteration 5796 : loss : 0.021002, loss_ce: 0.002584, loss_dice: 0.019464
iteration 5797 : loss : 0.028705, loss_ce: 0.004880, loss_dice: 0.032806
iteration 5798 : loss : 0.021902, loss_ce: 0.002522, loss_dice: 0.024210
iteration 5799 : loss : 0.019691, loss_ce: 0.003718, loss_dice: 0.025157
iteration 5800 : loss : 0.023130, loss_ce: 0.002681, loss_dice: 0.029628
iteration 5801 : loss : 0.020025, loss_ce: 0.002189, loss_dice: 0.030201
iteration 5802 : loss : 0.020870, loss_ce: 0.003478, loss_dice: 0.021260
iteration 5803 : loss : 0.020408, loss_ce: 0.003435, loss_dice: 0.025160
iteration 5804 : loss : 0.019873, loss_ce: 0.006953, loss_dice: 0.024633
iteration 5805 : loss : 0.019035, loss_ce: 0.004862, loss_dice: 0.027102
iteration 5806 : loss : 0.023016, loss_ce: 0.003160, loss_dice: 0.017802
iteration 5807 : loss : 0.035934, loss_ce: 0.012791, loss_dice: 0.047567
iteration 5808 : loss : 0.035745, loss_ce: 0.005931, loss_dice: 0.037881
iteration 5809 : loss : 0.021709, loss_ce: 0.002944, loss_dice: 0.020354
iteration 5810 : loss : 0.018980, loss_ce: 0.002852, loss_dice: 0.026607
iteration 5811 : loss : 0.019974, loss_ce: 0.003950, loss_dice: 0.029135
iteration 5812 : loss : 0.025402, loss_ce: 0.002775, loss_dice: 0.027652
iteration 5813 : loss : 0.019944, loss_ce: 0.003928, loss_dice: 0.023840
iteration 5814 : loss : 0.019228, loss_ce: 0.007929, loss_dice: 0.023341
iteration 5815 : loss : 0.018546, loss_ce: 0.006626, loss_dice: 0.021389
iteration 5816 : loss : 0.021835, loss_ce: 0.003423, loss_dice: 0.026864
iteration 5817 : loss : 0.019434, loss_ce: 0.003695, loss_dice: 0.023137
iteration 5818 : loss : 0.018909, loss_ce: 0.003867, loss_dice: 0.026087
iteration 5819 : loss : 0.014563, loss_ce: 0.001347, loss_dice: 0.017514
iteration 5820 : loss : 0.015373, loss_ce: 0.003873, loss_dice: 0.019700
iteration 5821 : loss : 0.020347, loss_ce: 0.001878, loss_dice: 0.023878
iteration 5822 : loss : 0.018656, loss_ce: 0.002528, loss_dice: 0.024110
iteration 5823 : loss : 0.026131, loss_ce: 0.008536, loss_dice: 0.031164
iteration 5824 : loss : 0.019519, loss_ce: 0.004732, loss_dice: 0.020841
iteration 5825 : loss : 0.017156, loss_ce: 0.003560, loss_dice: 0.023736
iteration 5826 : loss : 0.019395, loss_ce: 0.004881, loss_dice: 0.020585
iteration 5827 : loss : 0.021774, loss_ce: 0.002760, loss_dice: 0.020373
iteration 5828 : loss : 0.018706, loss_ce: 0.003128, loss_dice: 0.018600
iteration 5829 : loss : 0.014716, loss_ce: 0.002030, loss_dice: 0.021441
iteration 5830 : loss : 0.025492, loss_ce: 0.002839, loss_dice: 0.032403
iteration 5831 : loss : 0.020853, loss_ce: 0.002321, loss_dice: 0.017614
iteration 5832 : loss : 0.014594, loss_ce: 0.002558, loss_dice: 0.014972
iteration 5833 : loss : 0.572685, loss_ce: 0.608103, loss_dice: 0.531743
iteration 5834 : loss : 0.024538, loss_ce: 0.003591, loss_dice: 0.021435
iteration 5835 : loss : 0.016249, loss_ce: 0.004954, loss_dice: 0.022953
iteration 5836 : loss : 0.026281, loss_ce: 0.002725, loss_dice: 0.019452
iteration 5837 : loss : 0.022738, loss_ce: 0.002375, loss_dice: 0.021654
iteration 5838 : loss : 0.031010, loss_ce: 0.005103, loss_dice: 0.029601
iteration 5839 : loss : 0.015999, loss_ce: 0.002908, loss_dice: 0.018110
iteration 5840 : loss : 0.016551, loss_ce: 0.002305, loss_dice: 0.019753
iteration 5841 : loss : 0.019522, loss_ce: 0.002096, loss_dice: 0.025042
iteration 5842 : loss : 0.016409, loss_ce: 0.003072, loss_dice: 0.018290
iteration 5843 : loss : 0.014673, loss_ce: 0.002823, loss_dice: 0.020662
iteration 5844 : loss : 0.023225, loss_ce: 0.006171, loss_dice: 0.019538
iteration 5845 : loss : 0.025629, loss_ce: 0.004295, loss_dice: 0.026484
iteration 5846 : loss : 0.022782, loss_ce: 0.003218, loss_dice: 0.017483
iteration 5847 : loss : 0.023419, loss_ce: 0.001679, loss_dice: 0.037528
iteration 5848 : loss : 0.028244, loss_ce: 0.003100, loss_dice: 0.031712
iteration 5849 : loss : 0.020376, loss_ce: 0.003115, loss_dice: 0.020993
iteration 5850 : loss : 0.018131, loss_ce: 0.001977, loss_dice: 0.020559
iteration 5851 : loss : 0.024629, loss_ce: 0.002770, loss_dice: 0.027413
iteration 5852 : loss : 0.018891, loss_ce: 0.002725, loss_dice: 0.027276
iteration 5853 : loss : 0.024583, loss_ce: 0.001695, loss_dice: 0.015446
iteration 5854 : loss : 0.027420, loss_ce: 0.005471, loss_dice: 0.019809
iteration 5855 : loss : 0.016691, loss_ce: 0.003457, loss_dice: 0.019170
iteration 5856 : loss : 0.020830, loss_ce: 0.003572, loss_dice: 0.023185
iteration 5857 : loss : 0.021398, loss_ce: 0.004212, loss_dice: 0.022579
iteration 5858 : loss : 0.024627, loss_ce: 0.003424, loss_dice: 0.022601
iteration 5859 : loss : 0.014136, loss_ce: 0.001087, loss_dice: 0.016943
iteration 5860 : loss : 0.016768, loss_ce: 0.003729, loss_dice: 0.018919
iteration 5861 : loss : 0.020939, loss_ce: 0.002041, loss_dice: 0.025310
iteration 5862 : loss : 0.018253, loss_ce: 0.003036, loss_dice: 0.025565
iteration 5863 : loss : 0.029265, loss_ce: 0.011098, loss_dice: 0.031119
iteration 5864 : loss : 0.016589, loss_ce: 0.004728, loss_dice: 0.017611
iteration 5865 : loss : 0.020183, loss_ce: 0.003168, loss_dice: 0.022088
iteration 5866 : loss : 0.022985, loss_ce: 0.004183, loss_dice: 0.020718
iteration 5867 : loss : 0.031868, loss_ce: 0.003030, loss_dice: 0.022811
iteration 5868 : loss : 0.022395, loss_ce: 0.002852, loss_dice: 0.016933
iteration 5869 : loss : 0.014701, loss_ce: 0.001766, loss_dice: 0.018174
iteration 5870 : loss : 0.021425, loss_ce: 0.001917, loss_dice: 0.025361
iteration 5871 : loss : 0.015520, loss_ce: 0.002250, loss_dice: 0.017668
iteration 5872 : loss : 0.018017, loss_ce: 0.003418, loss_dice: 0.022954
iteration 5873 : loss : 0.014891, loss_ce: 0.002292, loss_dice: 0.017635
iteration 5874 : loss : 0.016658, loss_ce: 0.003286, loss_dice: 0.019295
iteration 5875 : loss : 0.019701, loss_ce: 0.003472, loss_dice: 0.019869
iteration 5876 : loss : 0.020457, loss_ce: 0.003188, loss_dice: 0.021439
iteration 5877 : loss : 0.022985, loss_ce: 0.002528, loss_dice: 0.021267
iteration 5878 : loss : 0.016137, loss_ce: 0.002411, loss_dice: 0.020150
iteration 5879 : loss : 0.014613, loss_ce: 0.003145, loss_dice: 0.018090
iteration 5880 : loss : 0.055261, loss_ce: 0.022819, loss_dice: 0.070711
iteration 5881 : loss : 0.014570, loss_ce: 0.001455, loss_dice: 0.016734
iteration 5882 : loss : 0.046312, loss_ce: 0.002618, loss_dice: 0.014783
iteration 5883 : loss : 0.016020, loss_ce: 0.002654, loss_dice: 0.019901
iteration 5884 : loss : 0.019907, loss_ce: 0.005315, loss_dice: 0.018645
iteration 5885 : loss : 0.032530, loss_ce: 0.004260, loss_dice: 0.027908
iteration 5886 : loss : 0.013386, loss_ce: 0.003485, loss_dice: 0.018852
iteration 5887 : loss : 0.019690, loss_ce: 0.001133, loss_dice: 0.021686
iteration 5888 : loss : 0.017291, loss_ce: 0.002291, loss_dice: 0.021063
iteration 5889 : loss : 0.017417, loss_ce: 0.002790, loss_dice: 0.019395
iteration 5890 : loss : 0.018737, loss_ce: 0.001873, loss_dice: 0.019128
iteration 5891 : loss : 0.021259, loss_ce: 0.002209, loss_dice: 0.019509
iteration 5892 : loss : 0.021277, loss_ce: 0.004261, loss_dice: 0.030891
iteration 5893 : loss : 0.014241, loss_ce: 0.001594, loss_dice: 0.014945
iteration 5894 : loss : 0.020703, loss_ce: 0.004073, loss_dice: 0.017269
iteration 5895 : loss : 0.020471, loss_ce: 0.004005, loss_dice: 0.018987
iteration 5896 : loss : 0.020602, loss_ce: 0.003277, loss_dice: 0.025389
iteration 5897 : loss : 0.015144, loss_ce: 0.003387, loss_dice: 0.020843
iteration 5898 : loss : 0.015530, loss_ce: 0.003535, loss_dice: 0.022188
iteration 5899 : loss : 0.014061, loss_ce: 0.001265, loss_dice: 0.018700
iteration 5900 : loss : 0.025447, loss_ce: 0.005190, loss_dice: 0.021764
iteration 5901 : loss : 0.019063, loss_ce: 0.001787, loss_dice: 0.022299
iteration 5902 : loss : 0.019473, loss_ce: 0.002092, loss_dice: 0.018165
iteration 5903 : loss : 0.017758, loss_ce: 0.002753, loss_dice: 0.016366
iteration 5904 : loss : 0.019411, loss_ce: 0.003588, loss_dice: 0.013617
iteration 5905 : loss : 0.017029, loss_ce: 0.002932, loss_dice: 0.018676
iteration 5906 : loss : 0.194696, loss_ce: 0.003740, loss_dice: 0.017560
iteration 5907 : loss : 0.029379, loss_ce: 0.002307, loss_dice: 0.016697
iteration 5908 : loss : 0.015382, loss_ce: 0.002898, loss_dice: 0.017392
iteration 5909 : loss : 0.011736, loss_ce: 0.001655, loss_dice: 0.016536
iteration 5910 : loss : 0.014431, loss_ce: 0.001614, loss_dice: 0.020125
iteration 5911 : loss : 0.015964, loss_ce: 0.002201, loss_dice: 0.017019
iteration 5912 : loss : 0.012749, loss_ce: 0.002350, loss_dice: 0.015076
iteration 5913 : loss : 0.012978, loss_ce: 0.002344, loss_dice: 0.016956
iteration 5914 : loss : 0.015267, loss_ce: 0.003664, loss_dice: 0.021156
iteration 5915 : loss : 0.021054, loss_ce: 0.003435, loss_dice: 0.020234
iteration 5916 : loss : 0.015172, loss_ce: 0.002639, loss_dice: 0.017978
iteration 5917 : loss : 0.015026, loss_ce: 0.002193, loss_dice: 0.020910
iteration 5918 : loss : 0.024246, loss_ce: 0.002256, loss_dice: 0.020413
iteration 5919 : loss : 0.019863, loss_ce: 0.002785, loss_dice: 0.017133
iteration 5920 : loss : 0.013712, loss_ce: 0.002045, loss_dice: 0.019406
iteration 5921 : loss : 0.016480, loss_ce: 0.001586, loss_dice: 0.017651
iteration 5922 : loss : 0.014419, loss_ce: 0.003222, loss_dice: 0.017606
