
Namespace(T=8, base_lr=0.01, batch_size=2, class_name=1, consistency=1.0, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='SSL/MT_ATO', gpu='4,5', labeled_bs=1, labeled_num=40, max_iterations=30000, model='Vnet_3D_256_randomCrop', num_classes=2, patch_size=[256, 256, 112], root_path='/data/sohui/Prostate/data/trim/ssl_data', seed=1337, total_labeled_num=290)
Loading dataset:   0%|                                                                                                                                                                                           | 0/24 [00:00<?, ?it/s]









Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [01:21<00:00,  3.41s/it]








Loading dataset: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 24/24 [00:40<00:00,  1.68s/it]


Loading dataset:  67%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████                                                            | 4/6 [00:25<00:08,  4.12s/it]
250 iterations per epoch
Loading dataset: 100%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 6/6 [00:40<00:00,  6.81s/it]
  0%|                                         | 0/121 [00:00<?, ?it/s]
iteration 1001 : loss : 0.126218, loss_ce: 0.013949, loss_dice: 0.238466
iteration 1002 : loss : 0.142841, loss_ce: 0.026845, loss_dice: 0.258800
iteration 1003 : loss : 0.081143, loss_ce: 0.016128, loss_dice: 0.146143
iteration 1004 : loss : 0.091732, loss_ce: 0.014412, loss_dice: 0.169033
iteration 1005 : loss : 0.165647, loss_ce: 0.024037, loss_dice: 0.307239
iteration 1006 : loss : 0.177415, loss_ce: 0.061207, loss_dice: 0.293574
iteration 1007 : loss : 0.132165, loss_ce: 0.028432, loss_dice: 0.235738
iteration 1008 : loss : 0.131537, loss_ce: 0.016110, loss_dice: 0.246883
iteration 1009 : loss : 0.180204, loss_ce: 0.026189, loss_dice: 0.334112
iteration 1010 : loss : 0.148276, loss_ce: 0.022897, loss_dice: 0.273486
iteration 1011 : loss : 0.211519, loss_ce: 0.067273, loss_dice: 0.355682
iteration 1012 : loss : 0.260121, loss_ce: 0.019216, loss_dice: 0.500951
iteration 1013 : loss : 0.113520, loss_ce: 0.019472, loss_dice: 0.207495
iteration 1014 : loss : 0.110785, loss_ce: 0.016752, loss_dice: 0.204760
iteration 1015 : loss : 0.267183, loss_ce: 0.033175, loss_dice: 0.501124
iteration 1016 : loss : 0.107454, loss_ce: 0.011511, loss_dice: 0.203360
iteration 1017 : loss : 0.251816, loss_ce: 0.003402, loss_dice: 0.500216
iteration 1018 : loss : 0.176124, loss_ce: 0.031713, loss_dice: 0.320511
iteration 1019 : loss : 0.092861, loss_ce: 0.014749, loss_dice: 0.170919
iteration 1020 : loss : 0.253107, loss_ce: 0.005701, loss_dice: 0.500445
iteration 1021 : loss : 0.119675, loss_ce: 0.021814, loss_dice: 0.217504
iteration 1022 : loss : 0.255700, loss_ce: 0.010533, loss_dice: 0.500840
iteration 1023 : loss : 0.104656, loss_ce: 0.023232, loss_dice: 0.185980
iteration 1024 : loss : 0.125245, loss_ce: 0.028028, loss_dice: 0.222351
iteration 1025 : loss : 0.206544, loss_ce: 0.009148, loss_dice: 0.403832
iteration 1026 : loss : 0.136000, loss_ce: 0.011312, loss_dice: 0.260650
iteration 1027 : loss : 0.097254, loss_ce: 0.011371, loss_dice: 0.183112
iteration 1028 : loss : 0.072944, loss_ce: 0.011953, loss_dice: 0.133663
iteration 1029 : loss : 0.134675, loss_ce: 0.013954, loss_dice: 0.255371
iteration 1030 : loss : 0.148653, loss_ce: 0.015204, loss_dice: 0.282073
iteration 1031 : loss : 0.116372, loss_ce: 0.015049, loss_dice: 0.217670
iteration 1032 : loss : 0.133884, loss_ce: 0.012274, loss_dice: 0.255432
iteration 1033 : loss : 0.119037, loss_ce: 0.025397, loss_dice: 0.212657
iteration 1034 : loss : 0.255254, loss_ce: 0.010318, loss_dice: 0.500152
iteration 1035 : loss : 0.133882, loss_ce: 0.008305, loss_dice: 0.259421
iteration 1036 : loss : 0.118025, loss_ce: 0.018086, loss_dice: 0.217915
iteration 1037 : loss : 0.259075, loss_ce: 0.017098, loss_dice: 0.500946
iteration 1038 : loss : 0.256031, loss_ce: 0.011114, loss_dice: 0.500833
iteration 1039 : loss : 0.258571, loss_ce: 0.015803, loss_dice: 0.501263
iteration 1040 : loss : 0.255230, loss_ce: 0.009594, loss_dice: 0.500830
iteration 1041 : loss : 0.125719, loss_ce: 0.017026, loss_dice: 0.234378
iteration 1042 : loss : 0.230410, loss_ce: 0.055414, loss_dice: 0.405266
iteration 1043 : loss : 0.088096, loss_ce: 0.019583, loss_dice: 0.156545
iteration 1044 : loss : 0.119381, loss_ce: 0.022539, loss_dice: 0.216171
iteration 1045 : loss : 0.100356, loss_ce: 0.016321, loss_dice: 0.184331
iteration 1046 : loss : 0.271887, loss_ce: 0.047265, loss_dice: 0.496440
iteration 1047 : loss : 0.374370, loss_ce: 0.262327, loss_dice: 0.486369
iteration 1048 : loss : 0.085417, loss_ce: 0.008131, loss_dice: 0.162564
iteration 1049 : loss : 0.092526, loss_ce: 0.010255, loss_dice: 0.174699
iteration 1050 : loss : 0.126030, loss_ce: 0.030294, loss_dice: 0.221763
iteration 1051 : loss : 0.086237, loss_ce: 0.011217, loss_dice: 0.161247
iteration 1052 : loss : 0.252759, loss_ce: 0.005358, loss_dice: 0.500152
iteration 1053 : loss : 0.101080, loss_ce: 0.016511, loss_dice: 0.185596
iteration 1054 : loss : 0.170591, loss_ce: 0.035871, loss_dice: 0.305271
iteration 1055 : loss : 0.267434, loss_ce: 0.033800, loss_dice: 0.500996
iteration 1056 : loss : 0.128340, loss_ce: 0.025208, loss_dice: 0.231377
iteration 1057 : loss : 0.255526, loss_ce: 0.010422, loss_dice: 0.500597
iteration 1058 : loss : 0.095155, loss_ce: 0.015410, loss_dice: 0.174736
iteration 1059 : loss : 0.116532, loss_ce: 0.026958, loss_dice: 0.206057
iteration 1060 : loss : 0.283159, loss_ce: 0.063531, loss_dice: 0.502679
iteration 1061 : loss : 0.141760, loss_ce: 0.038761, loss_dice: 0.244724
iteration 1062 : loss : 0.265872, loss_ce: 0.030810, loss_dice: 0.500894
iteration 1063 : loss : 0.164154, loss_ce: 0.040957, loss_dice: 0.287316
iteration 1064 : loss : 0.166103, loss_ce: 0.059032, loss_dice: 0.273127
iteration 1065 : loss : 0.222199, loss_ce: 0.004860, loss_dice: 0.439503
iteration 1066 : loss : 0.086895, loss_ce: 0.004974, loss_dice: 0.168767
iteration 1067 : loss : 0.168704, loss_ce: 0.052050, loss_dice: 0.285348
iteration 1068 : loss : 0.092687, loss_ce: 0.027186, loss_dice: 0.158133
iteration 1069 : loss : 0.147782, loss_ce: 0.016991, loss_dice: 0.278535
iteration 1070 : loss : 0.090729, loss_ce: 0.007476, loss_dice: 0.173955
iteration 1071 : loss : 0.135831, loss_ce: 0.040086, loss_dice: 0.230008
iteration 1072 : loss : 0.077343, loss_ce: 0.009686, loss_dice: 0.144989
iteration 1073 : loss : 0.093982, loss_ce: 0.020614, loss_dice: 0.167281
iteration 1074 : loss : 0.254006, loss_ce: 0.009653, loss_dice: 0.498343
iteration 1075 : loss : 0.101336, loss_ce: 0.006637, loss_dice: 0.195988
iteration 1076 : loss : 0.156479, loss_ce: 0.036786, loss_dice: 0.276073
iteration 1077 : loss : 0.251508, loss_ce: 0.002773, loss_dice: 0.500215
iteration 1078 : loss : 0.251346, loss_ce: 0.002482, loss_dice: 0.500119
iteration 1079 : loss : 0.257288, loss_ce: 0.014121, loss_dice: 0.500417
iteration 1080 : loss : 0.287579, loss_ce: 0.072040, loss_dice: 0.503037
iteration 1081 : loss : 0.201830, loss_ce: 0.079697, loss_dice: 0.323937
iteration 1082 : loss : 0.100543, loss_ce: 0.030611, loss_dice: 0.170453
iteration 1083 : loss : 0.070019, loss_ce: 0.013669, loss_dice: 0.126349
iteration 1084 : loss : 0.080269, loss_ce: 0.010841, loss_dice: 0.149673
iteration 1085 : loss : 0.080573, loss_ce: 0.010835, loss_dice: 0.150253
iteration 1086 : loss : 0.254156, loss_ce: 0.036592, loss_dice: 0.471690
iteration 1087 : loss : 0.116600, loss_ce: 0.021234, loss_dice: 0.211946
iteration 1088 : loss : 0.095620, loss_ce: 0.016647, loss_dice: 0.174568
iteration 1089 : loss : 0.284440, loss_ce: 0.133898, loss_dice: 0.434973
iteration 1090 : loss : 0.082070, loss_ce: 0.008939, loss_dice: 0.155192
iteration 1091 : loss : 0.086846, loss_ce: 0.011582, loss_dice: 0.162092
iteration 1092 : loss : 0.252026, loss_ce: 0.003724, loss_dice: 0.500322
iteration 1093 : loss : 0.092919, loss_ce: 0.014709, loss_dice: 0.171072
iteration 1094 : loss : 0.100053, loss_ce: 0.014227, loss_dice: 0.185834
iteration 1095 : loss : 0.251478, loss_ce: 0.002710, loss_dice: 0.500208
iteration 1096 : loss : 0.087341, loss_ce: 0.012983, loss_dice: 0.161666
iteration 1097 : loss : 0.251934, loss_ce: 0.003465, loss_dice: 0.500185
iteration 1098 : loss : 0.072739, loss_ce: 0.011651, loss_dice: 0.133787
iteration 1099 : loss : 0.067774, loss_ce: 0.006410, loss_dice: 0.129106
iteration 1100 : loss : 0.266155, loss_ce: 0.031427, loss_dice: 0.500776
iteration 1101 : loss : 0.129546, loss_ce: 0.022312, loss_dice: 0.236767
iteration 1102 : loss : 0.251033, loss_ce: 0.001971, loss_dice: 0.500045
iteration 1103 : loss : 0.150828, loss_ce: 0.046605, loss_dice: 0.254989
iteration 1104 : loss : 0.081075, loss_ce: 0.018119, loss_dice: 0.143954
iteration 1105 : loss : 0.180053, loss_ce: 0.003824, loss_dice: 0.356272
iteration 1106 : loss : 0.126577, loss_ce: 0.008679, loss_dice: 0.244464
iteration 1107 : loss : 0.085672, loss_ce: 0.009706, loss_dice: 0.161613
iteration 1108 : loss : 0.059007, loss_ce: 0.007977, loss_dice: 0.109997
iteration 1109 : loss : 0.149117, loss_ce: 0.026033, loss_dice: 0.272156
iteration 1110 : loss : 0.086793, loss_ce: 0.007802, loss_dice: 0.165723
iteration 1111 : loss : 0.113007, loss_ce: 0.012828, loss_dice: 0.213169
iteration 1112 : loss : 0.115208, loss_ce: 0.019788, loss_dice: 0.210621
iteration 1113 : loss : 0.141212, loss_ce: 0.031853, loss_dice: 0.250544
iteration 1114 : loss : 0.250972, loss_ce: 0.014537, loss_dice: 0.487385
iteration 1115 : loss : 0.136383, loss_ce: 0.020124, loss_dice: 0.252614
iteration 1116 : loss : 0.096536, loss_ce: 0.022093, loss_dice: 0.170879
iteration 1117 : loss : 0.257965, loss_ce: 0.015454, loss_dice: 0.500450
iteration 1118 : loss : 0.251806, loss_ce: 0.003391, loss_dice: 0.500216
iteration 1119 : loss : 0.253335, loss_ce: 0.006222, loss_dice: 0.500431
iteration 1120 : loss : 0.253411, loss_ce: 0.006336, loss_dice: 0.500447
iteration 1121 : loss : 0.105647, loss_ce: 0.013492, loss_dice: 0.197783
iteration 1122 : loss : 0.093197, loss_ce: 0.027048, loss_dice: 0.159316
iteration 1123 : loss : 0.081269, loss_ce: 0.017995, loss_dice: 0.144522
iteration 1124 : loss : 0.351030, loss_ce: 0.226739, loss_dice: 0.475276
iteration 1125 : loss : 0.088569, loss_ce: 0.012526, loss_dice: 0.164533
iteration 1126 : loss : 0.078491, loss_ce: 0.010825, loss_dice: 0.146126
iteration 1127 : loss : 0.114883, loss_ce: 0.020605, loss_dice: 0.209127
iteration 1128 : loss : 0.082415, loss_ce: 0.008502, loss_dice: 0.156266
iteration 1129 : loss : 0.120647, loss_ce: 0.012168, loss_dice: 0.229084
iteration 1130 : loss : 0.080427, loss_ce: 0.009109, loss_dice: 0.151659
iteration 1131 : loss : 0.178129, loss_ce: 0.034559, loss_dice: 0.321653
iteration 1132 : loss : 0.251886, loss_ce: 0.003653, loss_dice: 0.500067
iteration 1133 : loss : 0.132384, loss_ce: 0.033374, loss_dice: 0.231367
iteration 1134 : loss : 0.136362, loss_ce: 0.026486, loss_dice: 0.246226
iteration 1135 : loss : 0.252429, loss_ce: 0.004644, loss_dice: 0.500196
iteration 1136 : loss : 0.094799, loss_ce: 0.010558, loss_dice: 0.179021
iteration 1137 : loss : 0.251251, loss_ce: 0.002278, loss_dice: 0.500198
iteration 1138 : loss : 0.074859, loss_ce: 0.010806, loss_dice: 0.138531
iteration 1139 : loss : 0.072759, loss_ce: 0.008346, loss_dice: 0.137150
iteration 1140 : loss : 0.252619, loss_ce: 0.005101, loss_dice: 0.500128
iteration 1141 : loss : 0.107885, loss_ce: 0.018800, loss_dice: 0.196959
iteration 1142 : loss : 0.251275, loss_ce: 0.002325, loss_dice: 0.500170
iteration 1143 : loss : 0.087333, loss_ce: 0.019659, loss_dice: 0.154986
iteration 1144 : loss : 0.223024, loss_ce: 0.101764, loss_dice: 0.344229
iteration 1145 : loss : 0.140715, loss_ce: 0.005014, loss_dice: 0.276411
iteration 1146 : loss : 0.111968, loss_ce: 0.007781, loss_dice: 0.216143
iteration 1147 : loss : 0.142528, loss_ce: 0.048085, loss_dice: 0.236959
iteration 1148 : loss : 0.095183, loss_ce: 0.013039, loss_dice: 0.177283
iteration 1149 : loss : 0.100745, loss_ce: 0.018245, loss_dice: 0.183233
iteration 1150 : loss : 0.104645, loss_ce: 0.015354, loss_dice: 0.193888
iteration 1151 : loss : 0.089795, loss_ce: 0.011036, loss_dice: 0.168541
iteration 1152 : loss : 0.096009, loss_ce: 0.007128, loss_dice: 0.184821
iteration 1153 : loss : 0.095887, loss_ce: 0.024683, loss_dice: 0.167085
iteration 1154 : loss : 0.356265, loss_ce: 0.195401, loss_dice: 0.517107
iteration 1155 : loss : 0.068304, loss_ce: 0.002926, loss_dice: 0.133659
iteration 1156 : loss : 0.112186, loss_ce: 0.022783, loss_dice: 0.201570
iteration 1157 : loss : 0.251817, loss_ce: 0.003320, loss_dice: 0.500275
iteration 1158 : loss : 0.250727, loss_ce: 0.001326, loss_dice: 0.500073
iteration 1159 : loss : 0.252514, loss_ce: 0.004615, loss_dice: 0.500364
iteration 1160 : loss : 0.252212, loss_ce: 0.004071, loss_dice: 0.500324
iteration 1161 : loss : 0.078406, loss_ce: 0.011282, loss_dice: 0.145506
iteration 1162 : loss : 0.082033, loss_ce: 0.015870, loss_dice: 0.148190
iteration 1163 : loss : 0.069764, loss_ce: 0.015424, loss_dice: 0.124068
iteration 1164 : loss : 0.074132, loss_ce: 0.009667, loss_dice: 0.138538
iteration 1165 : loss : 0.065625, loss_ce: 0.008532, loss_dice: 0.122671
iteration 1166 : loss : 0.090045, loss_ce: 0.013972, loss_dice: 0.166108
iteration 1167 : loss : 0.100952, loss_ce: 0.015680, loss_dice: 0.186211
iteration 1168 : loss : 0.074955, loss_ce: 0.006864, loss_dice: 0.142992
iteration 1169 : loss : 0.169171, loss_ce: 0.038073, loss_dice: 0.300233
iteration 1170 : loss : 0.064640, loss_ce: 0.007347, loss_dice: 0.121904
iteration 1171 : loss : 0.073724, loss_ce: 0.011017, loss_dice: 0.136423
iteration 1172 : loss : 0.253720, loss_ce: 0.007378, loss_dice: 0.500050
iteration 1173 : loss : 0.086301, loss_ce: 0.013778, loss_dice: 0.158814
iteration 1174 : loss : 0.065301, loss_ce: 0.009432, loss_dice: 0.121096
iteration 1175 : loss : 0.250682, loss_ce: 0.001337, loss_dice: 0.500016
iteration 1176 : loss : 0.072233, loss_ce: 0.007646, loss_dice: 0.136814
iteration 1177 : loss : 0.280485, loss_ce: 0.058787, loss_dice: 0.502165
iteration 1178 : loss : 0.159468, loss_ce: 0.058069, loss_dice: 0.260857
iteration 1179 : loss : 0.058096, loss_ce: 0.006753, loss_dice: 0.109426
iteration 1180 : loss : 0.275101, loss_ce: 0.048480, loss_dice: 0.501702
iteration 1181 : loss : 0.160193, loss_ce: 0.037198, loss_dice: 0.283175
iteration 1182 : loss : 0.251294, loss_ce: 0.002546, loss_dice: 0.500030
iteration 1183 : loss : 0.127179, loss_ce: 0.033550, loss_dice: 0.220801
iteration 1184 : loss : 0.058835, loss_ce: 0.008248, loss_dice: 0.109409
iteration 1185 : loss : 0.073087, loss_ce: 0.001029, loss_dice: 0.145143
iteration 1186 : loss : 0.107036, loss_ce: 0.007107, loss_dice: 0.206937
iteration 1187 : loss : 0.066046, loss_ce: 0.006977, loss_dice: 0.125102
iteration 1188 : loss : 0.145673, loss_ce: 0.058107, loss_dice: 0.233158
iteration 1189 : loss : 0.097593, loss_ce: 0.009691, loss_dice: 0.185474
iteration 1190 : loss : 0.076659, loss_ce: 0.006568, loss_dice: 0.146683
iteration 1191 : loss : 0.084424, loss_ce: 0.011006, loss_dice: 0.157831
iteration 1192 : loss : 0.069032, loss_ce: 0.006696, loss_dice: 0.131348
iteration 1193 : loss : 0.085975, loss_ce: 0.022030, loss_dice: 0.149881
iteration 1194 : loss : 0.192028, loss_ce: 0.007047, loss_dice: 0.376991
iteration 1195 : loss : 0.206713, loss_ce: 0.017252, loss_dice: 0.396168
iteration 1196 : loss : 0.075465, loss_ce: 0.011299, loss_dice: 0.139601
iteration 1197 : loss : 0.252261, loss_ce: 0.004328, loss_dice: 0.500180
iteration 1198 : loss : 0.252979, loss_ce: 0.005574, loss_dice: 0.500360
iteration 1199 : loss : 0.253424, loss_ce: 0.006396, loss_dice: 0.500421
iteration 1200 : loss : 0.255531, loss_ce: 0.010342, loss_dice: 0.500715
iteration 1201 : loss : 0.105179, loss_ce: 0.017352, loss_dice: 0.192933
iteration 1202 : loss : 0.077854, loss_ce: 0.012305, loss_dice: 0.143342
iteration 1203 : loss : 0.067930, loss_ce: 0.014339, loss_dice: 0.121471
iteration 1204 : loss : 0.100751, loss_ce: 0.016142, loss_dice: 0.185336
iteration 1205 : loss : 0.080557, loss_ce: 0.013625, loss_dice: 0.147430
iteration 1206 : loss : 0.113960, loss_ce: 0.014832, loss_dice: 0.213037
iteration 1207 : loss : 0.119781, loss_ce: 0.032007, loss_dice: 0.207457
iteration 1208 : loss : 0.154193, loss_ce: 0.048496, loss_dice: 0.259847
iteration 1209 : loss : 0.123064, loss_ce: 0.012210, loss_dice: 0.233736
iteration 1210 : loss : 0.067460, loss_ce: 0.007582, loss_dice: 0.127293
iteration 1211 : loss : 0.093731, loss_ce: 0.013074, loss_dice: 0.174351
iteration 1212 : loss : 0.253183, loss_ce: 0.005992, loss_dice: 0.500348
iteration 1213 : loss : 0.079092, loss_ce: 0.012645, loss_dice: 0.145537
iteration 1214 : loss : 0.081530, loss_ce: 0.016303, loss_dice: 0.146738
iteration 1215 : loss : 0.251339, loss_ce: 0.002532, loss_dice: 0.500084
iteration 1216 : loss : 0.124087, loss_ce: 0.030627, loss_dice: 0.217462
iteration 1217 : loss : 0.251564, loss_ce: 0.002833, loss_dice: 0.500248
iteration 1218 : loss : 0.063617, loss_ce: 0.010467, loss_dice: 0.116710
iteration 1219 : loss : 0.062164, loss_ce: 0.006660, loss_dice: 0.117663
iteration 1220 : loss : 0.250249, loss_ce: 0.000384, loss_dice: 0.500028
iteration 1221 : loss : 0.101949, loss_ce: 0.018886, loss_dice: 0.185006
iteration 1222 : loss : 0.261137, loss_ce: 0.021748, loss_dice: 0.500491
iteration 1223 : loss : 0.123207, loss_ce: 0.026480, loss_dice: 0.219931
iteration 1224 : loss : 0.071123, loss_ce: 0.010768, loss_dice: 0.131447
iteration 1225 : loss : 0.215103, loss_ce: 0.012677, loss_dice: 0.417499
iteration 1226 : loss : 0.148682, loss_ce: 0.024313, loss_dice: 0.273031
iteration 1227 : loss : 0.071290, loss_ce: 0.007542, loss_dice: 0.135027
iteration 1228 : loss : 0.063513, loss_ce: 0.011046, loss_dice: 0.115935
iteration 1229 : loss : 0.091165, loss_ce: 0.009522, loss_dice: 0.172795
iteration 1230 : loss : 0.086510, loss_ce: 0.015149, loss_dice: 0.157856
iteration 1231 : loss : 0.087317, loss_ce: 0.009798, loss_dice: 0.164819
iteration 1232 : loss : 0.063838, loss_ce: 0.009583, loss_dice: 0.118069
iteration 1233 : loss : 0.085861, loss_ce: 0.020958, loss_dice: 0.150558
iteration 1234 : loss : 0.146216, loss_ce: 0.003614, loss_dice: 0.288800
iteration 1235 : loss : 0.085579, loss_ce: 0.005142, loss_dice: 0.165993
iteration 1236 : loss : 0.085758, loss_ce: 0.021317, loss_dice: 0.150163
iteration 1237 : loss : 0.250995, loss_ce: 0.001853, loss_dice: 0.500117
iteration 1238 : loss : 0.251465, loss_ce: 0.002780, loss_dice: 0.500137
iteration 1239 : loss : 0.250514, loss_ce: 0.000947, loss_dice: 0.500050
iteration 1240 : loss : 0.250587, loss_ce: 0.001125, loss_dice: 0.500049
iteration 1241 : loss : 0.095902, loss_ce: 0.027263, loss_dice: 0.164532
iteration 1242 : loss : 0.112069, loss_ce: 0.035649, loss_dice: 0.188479
iteration 1243 : loss : 0.076765, loss_ce: 0.018292, loss_dice: 0.135204
iteration 1244 : loss : 0.100867, loss_ce: 0.030416, loss_dice: 0.171282
iteration 1245 : loss : 0.200281, loss_ce: 0.084550, loss_dice: 0.315995
iteration 1246 : loss : 0.126596, loss_ce: 0.035451, loss_dice: 0.217730
iteration 1247 : loss : 0.095124, loss_ce: 0.015589, loss_dice: 0.174602
iteration 1248 : loss : 0.072118, loss_ce: 0.009118, loss_dice: 0.135111
iteration 1249 : loss : 0.123654, loss_ce: 0.014436, loss_dice: 0.232863

  4%|█                         | 5/121 [2:43:42<71:46:04, 2227.28s/it]███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 10/10 [1:24:25<00:00, 407.08s/it]
iteration 1251 : loss : 0.251772, loss_ce: 0.003459, loss_dice: 0.500040
iteration 1252 : loss : 0.083933, loss_ce: 0.012868, loss_dice: 0.154982
iteration 1253 : loss : 0.071018, loss_ce: 0.010633, loss_dice: 0.131389
iteration 1254 : loss : 0.255181, loss_ce: 0.010171, loss_dice: 0.500155
iteration 1255 : loss : 0.082927, loss_ce: 0.008953, loss_dice: 0.156824
iteration 1256 : loss : 0.250179, loss_ce: 0.000318, loss_dice: 0.500000
iteration 1257 : loss : 0.148501, loss_ce: 0.027848, loss_dice: 0.269120
iteration 1258 : loss : 0.064367, loss_ce: 0.007441, loss_dice: 0.121288
iteration 1259 : loss : 0.250395, loss_ce: 0.000735, loss_dice: 0.500041
iteration 1260 : loss : 0.085694, loss_ce: 0.013325, loss_dice: 0.158049
iteration 1261 : loss : 0.258291, loss_ce: 0.016089, loss_dice: 0.500460
iteration 1262 : loss : 0.072947, loss_ce: 0.015829, loss_dice: 0.130018
iteration 1263 : loss : 0.080121, loss_ce: 0.011980, loss_dice: 0.148181
iteration 1264 : loss : 0.085890, loss_ce: 0.001497, loss_dice: 0.170242
iteration 1265 : loss : 0.113341, loss_ce: 0.007320, loss_dice: 0.219317
iteration 1266 : loss : 0.060088, loss_ce: 0.007271, loss_dice: 0.112841
iteration 1267 : loss : 0.050743, loss_ce: 0.006444, loss_dice: 0.095036
iteration 1268 : loss : 0.132125, loss_ce: 0.016913, loss_dice: 0.247326
iteration 1269 : loss : 0.058652, loss_ce: 0.005001, loss_dice: 0.112287
iteration 1270 : loss : 0.076876, loss_ce: 0.015873, loss_dice: 0.137823
iteration 1271 : loss : 0.051516, loss_ce: 0.006750, loss_dice: 0.096226
iteration 1272 : loss : 0.088780, loss_ce: 0.027220, loss_dice: 0.150279
iteration 1273 : loss : 0.075184, loss_ce: 0.001901, loss_dice: 0.148432
iteration 1274 : loss : 0.078234, loss_ce: 0.003718, loss_dice: 0.152721
iteration 1275 : loss : 0.144212, loss_ce: 0.054592, loss_dice: 0.233730
iteration 1276 : loss : 0.250298, loss_ce: 0.000514, loss_dice: 0.500034
iteration 1277 : loss : 0.250468, loss_ce: 0.000898, loss_dice: 0.500008
iteration 1278 : loss : 0.270578, loss_ce: 0.040013, loss_dice: 0.501103
iteration 1279 : loss : 0.250274, loss_ce: 0.000501, loss_dice: 0.500021
iteration 1280 : loss : 0.057568, loss_ce: 0.007590, loss_dice: 0.107500
iteration 1281 : loss : 0.089219, loss_ce: 0.018206, loss_dice: 0.160209
iteration 1282 : loss : 0.060295, loss_ce: 0.019540, loss_dice: 0.101014
iteration 1283 : loss : 0.066775, loss_ce: 0.009705, loss_dice: 0.123806
iteration 1284 : loss : 0.069943, loss_ce: 0.011427, loss_dice: 0.128439
iteration 1285 : loss : 0.067254, loss_ce: 0.010204, loss_dice: 0.124289
iteration 1286 : loss : 0.064441, loss_ce: 0.010807, loss_dice: 0.118046
iteration 1287 : loss : 0.361652, loss_ce: 0.233423, loss_dice: 0.489812
iteration 1288 : loss : 0.339450, loss_ce: 0.195300, loss_dice: 0.483457
iteration 1289 : loss : 0.048382, loss_ce: 0.005608, loss_dice: 0.091083
iteration 1290 : loss : 0.073466, loss_ce: 0.009874, loss_dice: 0.137011
iteration 1291 : loss : 0.254218, loss_ce: 0.008138, loss_dice: 0.500261
iteration 1292 : loss : 0.087492, loss_ce: 0.014661, loss_dice: 0.160299
iteration 1293 : loss : 0.068796, loss_ce: 0.010246, loss_dice: 0.127329
iteration 1294 : loss : 0.250812, loss_ce: 0.001588, loss_dice: 0.500010
iteration 1295 : loss : 0.081515, loss_ce: 0.009981, loss_dice: 0.153045
iteration 1296 : loss : 0.250409, loss_ce: 0.000793, loss_dice: 0.500008
iteration 1297 : loss : 0.245591, loss_ce: 0.116659, loss_dice: 0.374517
iteration 1298 : loss : 0.052434, loss_ce: 0.008655, loss_dice: 0.096194
iteration 1299 : loss : 0.250771, loss_ce: 0.001382, loss_dice: 0.500116
iteration 1300 : loss : 0.105458, loss_ce: 0.021266, loss_dice: 0.189649
iteration 1301 : loss : 0.250607, loss_ce: 0.001190, loss_dice: 0.500007
iteration 1302 : loss : 0.114954, loss_ce: 0.029592, loss_dice: 0.200311
iteration 1303 : loss : 0.167229, loss_ce: 0.065818, loss_dice: 0.268585
iteration 1304 : loss : 0.106448, loss_ce: 0.001624, loss_dice: 0.211255
iteration 1305 : loss : 0.090280, loss_ce: 0.005079, loss_dice: 0.175419
iteration 1306 : loss : 0.072058, loss_ce: 0.013065, loss_dice: 0.131025
iteration 1307 : loss : 0.064924, loss_ce: 0.018805, loss_dice: 0.111037
iteration 1308 : loss : 0.087714, loss_ce: 0.008338, loss_dice: 0.167066
iteration 1309 : loss : 0.141445, loss_ce: 0.042594, loss_dice: 0.240285
iteration 1310 : loss : 0.161156, loss_ce: 0.044123, loss_dice: 0.278108
iteration 1311 : loss : 0.078220, loss_ce: 0.007247, loss_dice: 0.149170
iteration 1312 : loss : 0.071022, loss_ce: 0.014255, loss_dice: 0.127764
iteration 1313 : loss : 0.155156, loss_ce: 0.004763, loss_dice: 0.305541
iteration 1314 : loss : 0.158135, loss_ce: 0.031685, loss_dice: 0.284547
iteration 1315 : loss : 0.094832, loss_ce: 0.025704, loss_dice: 0.163934
iteration 1316 : loss : 0.251311, loss_ce: 0.002414, loss_dice: 0.500192
iteration 1317 : loss : 0.251509, loss_ce: 0.002836, loss_dice: 0.500150
iteration 1318 : loss : 0.251628, loss_ce: 0.003118, loss_dice: 0.500077
iteration 1319 : loss : 0.251735, loss_ce: 0.003221, loss_dice: 0.500209
iteration 1320 : loss : 0.079781, loss_ce: 0.009958, loss_dice: 0.149579
iteration 1321 : loss : 0.062769, loss_ce: 0.011718, loss_dice: 0.113815
iteration 1322 : loss : 0.056058, loss_ce: 0.013043, loss_dice: 0.099073
iteration 1323 : loss : 0.067756, loss_ce: 0.011139, loss_dice: 0.124361
iteration 1324 : loss : 0.131527, loss_ce: 0.030119, loss_dice: 0.232928
iteration 1325 : loss : 0.052868, loss_ce: 0.007108, loss_dice: 0.098578
